,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-29,16.0,23.0,52.0,32.0,0.0,0.0,60.0,26.0,14.0,17.0,11.0,36.0,31.0,25.0,36.486486486486484,31.0,13.0,37.0,54.02298850574713,54.0,40.06990872540943
2020-10-30,43.0,31.0,16.0,29.0,32.0,66.0,75.0,48.0,64.0,46.0,39.0,64.0,95.0,79.0,48.648648648648646,100.0,36.0,56.0,65.51724137931035,96.0,79.58631498601518
2020-10-31,31.0,11.0,50.0,21.0,34.0,14.0,66.0,25.0,41.0,16.0,11.0,23.0,30.0,12.0,51.351351351351354,30.0,25.0,24.0,34.48275862068966,44.0,41.854849622232756
2020-11-01,45.0,32.0,64.0,29.0,52.0,13.0,28.0,36.0,53.0,31.0,20.0,43.0,42.0,45.0,66.21621621621621,58.0,36.0,34.0,16.091954022988507,58.0,56.47811805220732
2020-11-02,30.0,11.0,83.0,40.0,23.0,69.0,43.0,75.0,41.0,64.0,31.0,45.0,59.0,82.0,51.351351351351354,60.0,62.0,35.0,67.816091954023,60.0,72.74963226101127
2020-11-03,75.0,95.0,49.0,39.0,43.0,41.0,64.0,24.0,40.0,63.0,41.0,66.0,100.0,69.0,100.0,58.0,61.0,70.0,100.0,50.0,87.9620275282028
2020-11-04,54.0,10.0,15.0,27.0,20.0,12.0,39.0,56.0,72.0,57.0,38.0,30.0,66.0,21.0,62.16216216216216,40.0,45.0,0.0,45.97701149425287,38.0,52.73063989430488
2020-11-05,71.0,20.0,31.0,19.0,41.0,50.0,40.0,34.0,25.0,29.0,57.0,10.0,14.0,32.0,31.08108108108108,41.0,35.0,33.0,0.0,47.0,46.524094731490315
2020-11-06,29.0,21.0,32.0,19.0,32.0,26.0,34.0,35.0,38.0,46.0,20.0,32.0,14.0,23.0,32.432432432432435,43.0,59.0,11.0,32.18390804597701,16.0,41.909983100866235
2020-11-07,73.0,21.0,32.0,39.0,32.0,53.0,55.0,12.0,66.0,47.0,50.0,22.0,28.0,0.0,66.21621621621621,42.0,12.0,45.0,49.42528735632184,41.0,55.37389388184794
2020-11-08,59.0,0.0,32.0,10.0,33.0,68.0,35.0,24.0,26.0,31.0,40.0,11.0,70.0,57.0,33.78378378378378,14.0,24.0,34.0,100.0,50.0,52.9875207407417
2020-11-09,58.0,31.0,65.0,58.0,32.0,53.0,28.0,24.0,51.0,77.0,30.0,32.0,56.0,56.0,82.43243243243244,29.0,58.0,0.0,81.60919540229885,33.0,65.90397228174214
2020-11-10,92.0,33.0,100.0,71.0,45.0,70.0,29.0,25.0,54.0,49.0,10.0,55.0,59.0,36.0,70.27027027027027,59.0,25.0,24.0,34.48275862068966,77.0,71.73366982709807
2020-11-11,28.0,30.0,31.0,28.0,21.0,13.0,20.0,23.0,50.0,30.0,19.0,42.0,27.0,22.0,31.08108108108108,27.0,12.0,44.0,31.03448275862069,47.0,40.60600407523551
2020-11-12,30.0,10.0,16.0,0.0,22.0,13.0,28.0,24.0,40.0,32.0,30.0,22.0,29.0,0.0,83.78378378378379,58.0,25.0,12.0,17.24137931034483,33.0,37.00503032779239
2020-11-13,30.0,11.0,33.0,10.0,11.0,13.0,42.0,0.0,40.0,31.0,21.0,22.0,58.0,57.0,17.56756756756757,15.0,36.0,46.0,17.24137931034483,67.0,40.72535776547821
2020-11-14,0.0,11.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,34.0,8.034992899210833
2020-11-15,30.0,10.0,64.0,10.0,54.0,27.0,35.0,12.0,26.0,61.0,20.0,32.0,14.0,57.0,50.0,57.0,48.0,45.0,32.18390804597701,16.0,49.350637976237856
2020-11-16,74.0,21.0,32.0,10.0,43.0,79.0,35.0,47.0,26.0,31.0,39.0,21.0,14.0,34.0,32.432432432432435,56.0,12.0,34.0,49.42528735632184,25.0,50.384883354813056
2020-11-17,15.0,42.0,32.0,29.0,22.0,41.0,14.0,36.0,53.0,46.0,20.0,43.0,56.0,45.0,66.21621621621621,29.0,37.0,23.0,85.05747126436782,73.0,56.898581987949456
2020-11-18,61.0,43.0,65.0,30.0,100.0,96.0,57.0,25.0,14.0,80.0,41.0,44.0,58.0,58.0,33.78378378378378,29.0,50.0,71.0,68.96551724137932,68.0,77.01958661714724
2020-11-19,15.0,11.0,0.0,10.0,0.0,13.0,14.0,0.0,13.0,0.0,0.0,11.0,14.0,23.0,0.0,14.0,0.0,0.0,16.091954022988507,33.0,13.186688790124496
2020-11-20,15.0,21.0,33.0,20.0,11.0,14.0,73.0,12.0,0.0,33.0,10.0,23.0,44.0,23.0,85.13513513513513,15.0,12.0,24.0,34.48275862068966,43.0,38.45645528079318
2020-11-21,61.0,22.0,16.0,0.0,22.0,41.0,0.0,62.0,40.0,48.0,10.0,56.0,58.0,35.0,16.216216216216218,73.0,25.0,47.0,82.75862068965517,25.0,52.15519789590675
2020-11-22,29.0,84.0,80.0,29.0,53.0,40.0,41.0,60.0,39.0,62.0,30.0,32.0,42.0,44.0,32.432432432432435,28.0,24.0,58.0,48.275862068965516,32.0,62.567805639379756
2020-11-23,15.0,0.0,16.0,20.0,11.0,13.0,21.0,12.0,26.0,15.0,20.0,22.0,0.0,11.0,50.0,14.0,12.0,12.0,50.57471264367816,67.0,28.72684142096359
2020-11-24,15.0,21.0,64.0,30.0,22.0,40.0,83.0,47.0,39.0,93.0,59.0,43.0,57.0,79.0,66.21621621621621,57.0,72.0,22.0,33.333333333333336,74.0,71.64884572216317
2020-11-25,29.0,10.0,63.0,38.0,53.0,26.0,62.0,24.0,51.0,76.0,50.0,32.0,56.0,67.0,50.0,42.0,58.0,45.0,48.275862068965516,56.0,65.99096406514596
2020-11-26,30.0,21.0,16.0,30.0,22.0,41.0,29.0,25.0,27.0,16.0,21.0,11.0,29.0,58.0,33.78378378378378,30.0,24.0,12.0,34.48275862068966,25.0,37.72686725793928
2020-11-27,45.0,32.0,33.0,30.0,32.0,27.0,48.0,36.0,26.0,16.0,10.0,11.0,29.0,34.0,33.78378378378378,14.0,48.0,11.0,17.24137931034483,33.0,39.89480847575418
2020-11-28,14.0,0.0,32.0,0.0,10.0,13.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.216216216216218,28.0,12.0,0.0,16.091954022988507,16.0,12.990481045075013
2020-11-29,0.0,0.0,47.0,9.0,21.0,39.0,54.0,35.0,0.0,15.0,30.0,21.0,27.0,22.0,16.216216216216218,55.0,12.0,22.0,32.18390804597701,56.0,36.185669762286686
2020-11-30,43.0,0.0,31.0,29.0,11.0,0.0,14.0,12.0,13.0,30.0,10.0,21.0,14.0,22.0,32.432432432432435,14.0,35.0,34.0,32.18390804597701,0.0,28.024951511879095
2020-12-01,44.0,21.0,48.0,10.0,21.0,40.0,21.0,24.0,26.0,62.0,20.0,22.0,29.0,11.0,32.432432432432435,28.0,24.0,35.0,16.091954022988507,25.0,39.43661817635619
2020-12-02,30.0,21.0,0.0,20.0,32.0,27.0,14.0,12.0,0.0,32.0,10.0,32.0,28.0,23.0,33.78378378378378,0.0,0.0,35.0,33.333333333333336,33.0,29.328930537509805
2020-12-03,15.0,21.0,66.0,10.0,32.0,0.0,14.0,12.0,27.0,16.0,10.0,33.0,14.0,12.0,17.56756756756757,0.0,24.0,12.0,49.42528735632184,34.0,29.531619422223915
2020-12-04,29.0,21.0,0.0,19.0,21.0,27.0,14.0,36.0,26.0,0.0,0.0,11.0,42.0,11.0,16.216216216216218,0.0,12.0,45.0,16.091954022988507,40.0,27.227924603325786
2020-12-05,15.0,22.0,16.0,0.0,22.0,0.0,0.0,0.0,13.0,16.0,0.0,22.0,29.0,23.0,17.56756756756757,15.0,0.0,12.0,50.57471264367816,17.0,20.44992246717718
2020-12-06,15.0,0.0,32.0,10.0,0.0,13.0,14.0,0.0,13.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.219947108645357
2020-12-07,0.0,0.0,16.0,10.0,22.0,27.0,14.0,24.0,13.0,16.0,10.0,22.0,0.0,0.0,33.78378378378378,29.0,12.0,0.0,16.091954022988507,33.0,20.994995071268445
2020-12-08,29.0,31.0,16.0,38.0,21.0,52.0,28.0,0.0,13.0,60.0,49.0,21.0,42.0,22.0,64.86486486486487,28.0,23.0,34.0,32.18390804597701,33.0,44.90072251569814
2020-12-09,59.0,42.0,32.0,19.0,11.0,0.0,34.0,24.0,13.0,0.0,20.0,22.0,55.0,45.0,82.43243243243244,28.0,59.0,34.0,32.18390804597701,49.0,46.56182109514619
2020-12-10,15.0,44.0,50.0,10.0,22.0,27.0,14.0,37.0,27.0,48.0,31.0,34.0,29.0,35.0,17.56756756756757,59.0,74.0,12.0,34.48275862068966,34.0,46.099032689905044
2020-12-11,31.0,0.0,83.0,41.0,11.0,14.0,72.0,37.0,27.0,64.0,21.0,22.0,29.0,47.0,35.13513513513514,15.0,25.0,23.0,50.57471264367816,60.0,49.881084224599505
2020-12-12,31.0,33.0,50.0,31.0,22.0,0.0,29.0,0.0,41.0,16.0,31.0,23.0,44.0,35.0,51.351351351351354,29.0,38.0,12.0,17.24137931034483,34.0,40.005294390442245
2020-12-13,30.0,32.0,65.0,10.0,0.0,41.0,14.0,36.0,53.0,32.0,30.0,33.0,44.0,0.0,33.78378378378378,73.0,49.0,35.0,16.091954022988507,58.0,48.271681492273636
2020-12-14,45.0,32.0,82.0,39.0,33.0,27.0,21.0,0.0,40.0,48.0,41.0,67.0,29.0,12.0,50.0,29.0,49.0,0.0,49.42528735632184,66.0,53.526112205168346
2020-12-15,47.0,56.0,34.0,21.0,23.0,28.0,37.0,13.0,14.0,33.0,10.0,34.0,15.0,24.0,0.0,15.0,25.0,12.0,35.632183908045974,44.0,36.69540263861209
2020-12-16,0.0,11.0,0.0,21.0,0.0,42.0,15.0,13.0,27.0,33.0,10.0,23.0,30.0,0.0,35.13513513513514,15.0,13.0,24.0,17.24137931034483,17.0,24.41344591248096
2020-12-17,17.0,12.0,36.0,0.0,36.0,45.0,38.0,27.0,29.0,68.0,56.0,24.0,64.0,76.0,54.054054054054056,31.0,53.0,50.0,55.172413793103445,64.0,58.86876086302505
2020-12-18,34.0,73.0,19.0,22.0,50.0,46.0,56.0,27.0,60.0,53.0,34.0,25.0,81.0,13.0,37.83783783783784,83.0,28.0,40.0,19.54022988505747,47.0,59.795717105260266
2020-12-19,34.0,36.0,55.0,11.0,24.0,45.0,47.0,54.0,60.0,35.0,11.0,12.0,33.0,13.0,37.83783783783784,32.0,14.0,13.0,37.93103448275862,28.0,44.59906487664595
2020-12-20,49.0,70.0,90.0,55.0,59.0,45.0,100.0,40.0,100.0,52.0,100.0,84.0,63.0,87.0,71.62162162162163,93.0,80.0,25.0,55.172413793103445,100.0,100.0
2020-12-21,16.0,91.0,70.0,54.0,58.0,44.0,75.0,26.0,72.0,100.0,54.0,58.0,31.0,100.0,70.27027027027027,78.0,66.0,100.0,89.65517241379311,80.0,93.94777602757809
2020-12-22,92.0,34.0,85.0,52.0,23.0,100.0,75.0,76.0,0.0,34.0,32.0,46.0,45.0,36.0,17.56756756756757,46.0,51.0,25.0,52.87356321839081,62.0,69.38576750487945
2020-12-23,16.0,34.0,89.0,11.0,23.0,29.0,46.0,27.0,43.0,86.0,11.0,36.0,31.0,74.0,36.486486486486484,31.0,13.0,50.0,54.02298850574713,54.0,55.998929736125646
