date,/m/0cjf0,isPartial
2020-02-24,11,False
2020-02-25,22,False
2020-02-26,22,False
2020-02-27,17,False
2020-02-28,16,False
2020-02-29,17,False
2020-03-01,32,False
2020-03-02,27,False
2020-03-03,28,False
2020-03-04,25,False
2020-03-05,29,False
2020-03-06,25,False
2020-03-07,29,False
2020-03-08,31,False
2020-03-09,34,False
2020-03-10,37,False
2020-03-11,45,False
2020-03-12,69,False
2020-03-13,79,False
2020-03-14,74,False
2020-03-15,100,False
2020-03-16,96,False
2020-03-17,98,False
2020-03-18,70,False
2020-03-19,80,False
2020-03-20,67,False
2020-03-21,56,False
2020-03-22,61,False
2020-03-23,38,False
2020-03-24,52,False
2020-03-25,41,False
2020-03-26,43,False
2020-03-27,42,False
2020-03-28,41,False
