,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2021-01-03,100.0,78.0,52.0,53.0,27.397260273972602,100.0,82.79569892473118,71.0,57.0,70.40816326530613,69.0,60.0,100.0,52.0,100.0,45.0,71.0,58.0,100.0,77.0,96.35845036427588
2021-01-04,37.0,34.0,22.0,19.0,49.31506849315068,43.0,59.13978494623656,49.0,25.0,24.489795918367346,50.0,38.8235294117647,10.989010989010989,32.0,58.0,49.0,62.0,38.0,44.0,33.0,52.64359263435513
2021-01-05,75.0,35.0,57.0,29.0,24.65753424657534,29.0,48.38709677419355,38.0,39.0,51.02040816326531,41.0,67.05882352941177,56.043956043956044,56.0,30.0,41.0,39.0,13.0,46.0,46.0,58.28935873232615
2021-01-06,50.0,57.0,22.0,38.0,36.986301369863014,43.0,36.55913978494624,0.0,51.0,25.510204081632654,41.0,65.88235294117646,54.94505494505494,46.0,49.0,30.0,76.0,39.0,34.0,34.0,56.171805234367156
2021-01-07,50.0,35.0,68.0,28.0,36.986301369863014,29.0,61.29032258064516,25.0,38.0,24.489795918367346,41.0,78.82352941176471,56.043956043956044,23.0,29.0,0.0,25.0,64.0,44.0,56.0,55.00427233087362
2021-01-08,38.0,70.0,46.0,29.0,64.38356164383562,75.0,62.365591397849464,51.0,26.0,51.02040816326531,42.0,52.94117647058823,45.05494505494506,33.0,30.0,31.0,13.0,52.0,34.0,46.0,60.360418322248314
2021-01-09,42.0,0.0,13.0,32.0,41.0958904109589,16.0,39.784946236559136,0.0,28.0,55.10204081632653,23.0,43.529411764705884,24.175824175824175,10.0,11.0,22.0,28.0,14.0,0.0,25.0,31.656129761569904
2021-01-10,55.0,64.0,37.0,32.0,69.86301369863014,64.0,66.66666666666667,28.0,28.0,14.285714285714286,34.0,43.529411764705884,73.62637362637362,26.0,44.0,33.0,56.0,71.0,25.0,50.0,61.93111514567355
2021-01-11,49.0,100.0,77.0,66.0,84.93150684931507,100.0,47.31182795698925,86.0,62.0,36.734693877551024,100.0,90.58823529411765,64.83516483516483,76.0,86.0,87.0,87.0,100.0,22.0,55.0,100.0
2021-01-12,62.0,23.0,22.0,9.0,49.31506849315068,29.0,11.827956989247312,49.0,37.0,85.71428571428571,10.0,0.0,54.94505494505494,36.0,29.0,20.0,13.0,25.0,22.0,56.0,43.57667141684936
2021-01-13,62.0,34.0,56.0,38.0,36.986301369863014,58.0,23.655913978494624,38.0,25.0,24.489795918367346,21.0,25.88235294117647,32.967032967032964,33.0,29.0,20.0,26.0,52.0,22.0,0.0,44.5363991358476
2021-01-14,26.0,35.0,46.0,29.0,38.35616438356164,0.0,11.827956989247312,26.0,26.0,12.244897959183673,21.0,12.941176470588236,23.076923076923077,19.0,10.0,10.0,26.0,13.0,23.0,11.0,28.390869989645562
2021-01-15,39.0,12.0,35.0,69.0,52.054794520547944,61.0,12.903225806451612,13.0,26.0,25.510204081632654,32.0,54.11764705882353,57.142857142857146,34.0,20.0,52.0,65.0,53.0,23.0,35.0,52.16786132591421
2021-01-16,56.0,25.0,50.0,32.0,13.698630136986301,49.0,26.881720430107528,56.0,14.0,14.285714285714286,46.0,88.23529411764706,36.26373626373626,31.0,44.0,22.0,56.0,43.0,37.0,38.0,52.684739574097115
2021-01-17,69.0,75.0,74.0,73.0,54.794520547945204,80.0,52.68817204301075,68.0,42.0,81.63265306122449,11.0,100.0,59.34065934065934,100.0,42.0,32.0,55.0,97.0,98.0,62.0,89.78304603769341
2021-01-18,25.0,34.0,22.0,47.0,49.31506849315068,87.0,72.04301075268818,37.0,38.0,48.97959183673469,41.0,51.76470588235294,32.967032967032964,50.0,29.0,39.0,63.0,38.0,44.0,22.0,58.959561899958906
2021-01-19,61.0,89.0,22.0,28.0,83.56164383561644,57.0,47.31182795698925,49.0,49.0,72.44897959183673,50.0,50.588235294117645,64.83516483516483,45.0,67.0,49.0,62.0,63.0,65.0,55.0,76.46844178439032
2021-01-20,37.0,34.0,66.0,38.0,72.6027397260274,86.0,72.04301075268818,87.0,62.0,36.734693877551024,40.0,64.70588235294117,63.73626373626374,23.0,48.0,49.0,50.0,51.0,77.0,100.0,78.36885546913285
2021-01-21,13.0,34.0,11.0,10.0,0.0,29.0,11.827956989247312,25.0,0.0,12.244897959183673,21.0,27.058823529411764,0.0,23.0,10.0,20.0,25.0,13.0,0.0,11.0,20.044090434902213
