date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,18.0,18.0,22.0,19.0,18.0,19.0,0.0,20.0,0.0,17.0,22.0,15.0,0.0,0.0,0.0,18.0,0.0,13.0,17.0,0.0,16.120218579234972
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,18.0,18.0,0.0,0.0,18.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,8.538251366120218
2020-02-03,0.0,16.0,20.0,16.0,0.0,16.0,0.0,18.0,0.0,15.0,39.0,14.0,24.0,0.0,18.0,0.0,18.0,0.0,0.0,17.0,15.778688524590164
2020-02-04,0.0,18.0,0.0,18.0,18.0,0.0,0.0,19.0,18.0,0.0,43.0,15.0,0.0,13.0,0.0,18.0,20.0,13.0,17.0,20.0,17.076502732240435
2020-02-05,18.0,18.0,21.0,0.0,35.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,11.202185792349725
2020-02-06,0.0,0.0,0.0,19.0,19.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,17.0,21.0,9.35792349726776
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322404371584699
