,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-02-20,37.0,47.0,18.0,21.0,26.0,0.0,7.0,12.0,32.0,22.0,27.0,0.0,27.0,17.0,8.0,22.0,8.0,16.0,16.0,14.0,22.738238841978287
2020-02-21,15.0,19.0,18.0,21.0,18.0,0.0,38.0,18.0,24.0,30.0,28.0,9.0,18.0,0.0,17.0,29.0,15.0,8.0,8.0,14.0,20.928829915560918
2020-02-22,8.0,30.0,30.0,23.0,19.0,27.0,8.0,26.0,8.0,8.0,19.0,9.0,9.0,18.0,35.0,31.0,42.0,25.0,9.0,0.0,23.160434258142338
2020-02-23,15.0,10.0,29.0,22.0,18.0,17.0,16.0,12.0,8.0,8.0,67.0,9.0,19.0,53.0,42.0,22.0,16.0,0.0,42.0,42.0,28.166465621230397
2020-02-24,7.0,35.0,35.0,26.0,42.0,15.0,14.0,17.0,22.0,28.0,43.0,32.0,41.0,33.0,15.0,20.0,29.0,45.0,46.0,13.0,33.65500603136309
2020-02-25,13.0,33.0,25.0,19.0,0.0,44.0,13.0,21.0,7.0,20.0,17.0,8.0,32.0,16.0,29.0,13.0,21.0,36.0,22.0,37.0,25.693606755126655
2020-02-26,18.0,23.0,31.0,12.0,30.0,21.0,0.0,10.0,27.0,19.0,16.0,15.0,23.0,22.0,49.0,12.0,32.0,33.0,35.0,12.0,26.537997587454765
2020-02-27,19.0,16.0,8.0,6.0,24.0,36.0,20.0,10.0,7.0,20.0,48.0,30.0,16.0,30.0,7.0,6.0,14.0,7.0,28.0,18.0,22.316043425814232
2020-02-28,14.0,18.0,17.0,7.0,8.0,8.0,28.0,17.0,30.0,14.0,34.0,8.0,26.0,40.0,23.0,28.0,15.0,23.0,8.0,25.0,23.582629674306393
2020-02-29,14.0,17.0,26.0,13.0,33.0,32.0,28.0,6.0,22.0,14.0,60.0,24.0,33.0,49.0,31.0,21.0,22.0,7.0,15.0,39.0,30.51869722557298
2020-03-01,7.0,27.0,26.0,7.0,25.0,8.0,35.0,17.0,22.0,49.0,52.0,16.0,17.0,49.0,16.0,27.0,22.0,23.0,31.0,13.0,29.493365500603133
2020-03-02,19.0,16.0,16.0,31.0,46.0,29.0,26.0,15.0,21.0,13.0,32.0,30.0,31.0,36.0,7.0,19.0,20.0,20.0,7.0,29.0,27.92521109770808
2020-03-03,20.0,25.0,25.0,13.0,24.0,22.0,20.0,21.0,14.0,40.0,49.0,38.0,40.0,93.0,29.0,19.0,34.0,7.0,22.0,49.0,36.42943305186972
2020-03-04,38.0,24.0,16.0,25.0,15.0,14.0,26.0,21.0,34.0,6.0,0.0,30.0,31.0,15.0,7.0,0.0,20.0,21.0,14.0,6.0,21.893848009650178
2020-03-05,33.0,43.0,41.0,32.0,40.0,45.0,40.0,16.0,28.0,13.0,24.0,46.0,48.0,15.0,37.0,26.0,27.0,43.0,36.0,18.0,39.26417370325693
2020-03-06,34.0,17.0,44.0,26.0,33.0,39.0,42.0,11.0,44.0,42.0,34.0,32.0,17.0,16.0,23.0,34.0,29.0,37.0,15.0,19.0,35.464414957780455
2020-03-07,29.0,9.0,36.0,35.0,18.0,58.0,15.0,18.0,39.0,15.0,9.0,42.0,44.0,17.0,25.0,29.0,31.0,24.0,33.0,27.0,33.35343787696019
2020-03-08,22.0,28.0,27.0,21.0,44.0,42.0,44.0,18.0,46.0,22.0,100.0,42.0,18.0,26.0,8.0,22.0,38.0,24.0,40.0,47.0,40.95295536791315
2020-03-09,91.0,58.0,41.0,56.0,100.0,88.0,59.0,37.0,55.0,72.0,32.0,68.0,55.0,68.0,58.0,45.0,34.0,91.0,58.0,36.0,72.49698431845597
2020-03-10,13.0,26.0,43.0,33.0,24.0,15.0,0.0,11.0,15.0,14.0,58.0,16.0,16.0,47.0,15.0,20.0,14.0,15.0,22.0,32.0,27.080820265379973
2020-03-11,61.0,68.0,59.0,33.0,57.0,61.0,48.0,16.0,28.0,49.0,51.0,47.0,49.0,32.0,38.0,34.0,21.0,44.0,30.0,19.0,50.96501809408926
2020-03-12,19.0,41.0,58.0,31.0,47.0,30.0,27.0,26.0,35.0,46.0,72.0,22.0,39.0,8.0,22.0,32.0,20.0,49.0,36.0,36.0,41.97828709288299
2020-03-13,100.0,68.0,85.0,78.0,57.0,46.0,89.0,38.0,44.0,75.0,68.0,63.0,65.0,57.0,60.0,80.0,64.0,59.0,81.0,58.0,80.51869722557298
2020-03-14,75.0,56.0,84.0,100.0,89.0,67.0,61.0,48.0,80.0,76.0,72.0,78.0,73.0,61.0,75.0,88.0,78.0,72.0,75.0,41.0,87.39445114595898
2020-03-15,61.0,100.0,100.0,90.0,82.0,77.0,51.0,100.0,72.0,100.0,92.0,100.0,83.0,100.0,76.0,84.0,58.0,100.0,63.0,69.0,100.0
2020-03-16,39.0,43.0,70.0,60.0,74.0,84.0,81.0,50.0,96.0,69.0,35.0,66.0,48.0,79.0,76.0,45.0,77.0,85.0,38.0,67.0,77.32207478890227
2020-03-17,46.0,36.0,58.0,55.0,96.0,58.0,82.0,46.0,80.0,59.0,56.0,46.0,56.0,60.0,32.0,34.0,53.0,55.0,69.0,37.0,67.18938480096502
2020-03-18,50.0,55.0,54.0,42.0,88.0,77.0,50.0,20.0,100.0,56.0,68.0,43.0,60.0,36.0,48.0,37.0,51.0,27.0,76.0,40.0,65.01809408926417
2020-03-19,62.0,56.0,70.0,24.0,52.0,100.0,39.0,31.0,55.0,51.0,71.0,66.0,92.0,67.0,63.0,31.0,72.0,27.0,63.0,98.0,71.77322074788901
2020-03-20,65.0,98.0,90.0,71.0,87.0,75.0,87.0,39.0,77.0,85.0,59.0,77.0,80.0,98.0,100.0,100.0,38.0,79.0,100.0,73.0,95.17490952955369
2020-03-21,82.0,52.0,61.0,73.0,58.0,87.0,49.0,33.0,66.0,35.0,95.0,72.0,100.0,89.0,54.0,61.0,58.0,52.0,39.0,58.0,76.83956574185765
2020-03-22,27.0,51.0,76.0,32.0,72.0,52.0,48.0,60.0,79.0,55.0,58.0,87.0,73.0,63.0,60.0,39.0,100.0,57.0,75.0,100.0,76.23642943305187
2020-03-23,52.0,26.0,33.0,25.0,55.0,35.0,43.0,34.0,33.0,32.0,26.0,48.0,37.0,43.0,29.0,36.0,38.0,34.0,47.0,10.0,43.18455971049456
2020-03-24,39.0,36.0,28.0,33.0,74.0,38.0,40.0,32.0,60.0,46.0,78.0,47.0,89.0,40.0,44.0,44.0,29.0,42.0,38.0,47.0,55.729794933655
2020-03-25,23.0,37.0,44.0,6.0,14.0,33.0,29.0,23.0,24.0,12.0,14.0,47.0,21.0,34.0,13.0,23.0,42.0,37.0,19.0,43.0,32.448733413751505
2020-03-26,40.0,36.0,36.0,6.0,34.0,46.0,29.0,9.0,43.0,29.0,37.0,27.0,7.0,34.0,51.0,23.0,48.0,25.0,44.0,37.0,38.661037394451135
2020-03-27,66.0,48.0,48.0,59.0,53.0,57.0,45.0,49.0,47.0,51.0,48.0,71.0,60.0,39.0,49.0,38.0,46.0,35.0,43.0,31.0,59.28829915560917
2020-03-28,65.0,75.0,100.0,51.0,64.0,76.0,100.0,21.0,28.0,47.0,33.0,53.0,72.0,23.0,44.0,46.0,49.0,71.0,37.0,25.0,65.13872135102532
2020-03-29,33.0,33.0,41.0,32.0,32.0,23.0,34.0,32.0,21.0,27.0,64.0,30.0,48.0,60.0,37.0,40.0,41.0,28.0,44.0,42.0,44.75271411338962
2020-03-30,6.0,14.0,21.0,22.0,7.0,13.0,29.0,18.0,36.0,29.0,49.0,13.0,27.0,20.0,31.0,22.0,18.0,24.0,25.0,10.0,26.17611580217129
2020-03-31,33.0,56.0,28.0,27.0,20.0,31.0,28.0,31.0,35.0,39.0,14.0,32.0,33.0,32.0,13.0,44.0,17.0,60.0,18.0,31.0,37.51507840772014
2020-04-01,22.0,14.0,21.0,27.0,33.0,19.0,29.0,9.0,36.0,34.0,34.0,26.0,14.0,26.0,50.0,33.0,23.0,30.0,37.0,15.0,32.08685162846803
2020-04-02,34.0,43.0,71.0,28.0,48.0,46.0,35.0,46.0,37.0,35.0,57.0,40.0,77.0,40.0,45.0,57.0,47.0,74.0,51.0,16.0,55.91073582629674
2020-04-03,59.0,68.0,15.0,28.0,50.0,40.0,30.0,29.0,32.0,12.0,37.0,48.0,50.0,28.0,67.0,12.0,49.0,39.0,46.0,28.0,46.2605548854041
2020-04-04,13.0,9.0,26.0,13.0,24.0,15.0,14.0,22.0,7.0,7.0,17.0,24.0,25.0,32.0,15.0,13.0,14.0,15.0,15.0,6.0,19.662243667068758
2020-04-05,14.0,17.0,0.0,7.0,16.0,23.0,0.0,0.0,15.0,21.0,8.0,23.0,0.0,16.0,0.0,20.0,7.0,15.0,0.0,19.0,13.329312424607961
2020-04-06,29.0,7.0,14.0,28.0,20.0,38.0,12.0,14.0,18.0,41.0,14.0,33.0,28.0,27.0,19.0,29.0,24.0,18.0,6.0,5.0,25.572979493365498
2020-04-07,12.0,22.0,29.0,28.0,29.0,27.0,37.0,19.0,19.0,30.0,36.0,27.0,29.0,28.0,20.0,29.0,25.0,38.0,39.0,16.0,32.509047044632084
2020-04-08,6.0,7.0,15.0,12.0,28.0,7.0,18.0,9.0,13.0,12.0,22.0,14.0,22.0,21.0,13.0,6.0,6.0,13.0,6.0,22.0,16.40530759951749
2020-04-09,18.0,23.0,15.0,12.0,0.0,20.0,6.0,10.0,19.0,19.0,0.0,0.0,29.0,0.0,7.0,0.0,13.0,26.0,7.0,11.0,14.173703256936067
2020-04-10,24.0,16.0,23.0,18.0,29.0,14.0,12.0,24.0,20.0,31.0,15.0,21.0,15.0,29.0,14.0,12.0,32.0,26.0,47.0,17.0,26.477683956574182
2020-04-11,26.0,25.0,16.0,38.0,23.0,30.0,13.0,27.0,28.0,27.0,24.0,23.0,32.0,30.0,22.0,13.0,0.0,21.0,15.0,24.0,27.563329312424607
2020-04-12,20.0,33.0,17.0,32.0,32.0,23.0,14.0,16.0,29.0,27.0,25.0,31.0,16.0,16.0,37.0,20.0,34.0,29.0,15.0,24.0,29.55367913148371
2020-04-13,12.0,30.0,15.0,0.0,21.0,7.0,6.0,10.0,39.0,6.0,30.0,21.0,14.0,14.0,13.0,12.0,19.0,19.0,20.0,22.0,19.903498190591073
2020-04-14,18.0,22.0,22.0,17.0,21.0,20.0,18.0,23.0,19.0,18.0,7.0,27.0,21.0,14.0,26.0,6.0,18.0,32.0,26.0,11.0,23.281061519903496
2020-04-15,12.0,29.0,7.0,6.0,14.0,26.0,12.0,5.0,19.0,30.0,7.0,7.0,7.0,20.0,7.0,17.0,18.0,6.0,19.0,5.0,16.465621230398067
2020-04-16,12.0,15.0,22.0,22.0,21.0,13.0,36.0,9.0,25.0,12.0,7.0,34.0,7.0,14.0,6.0,17.0,18.0,31.0,0.0,11.0,20.024125452352234
2020-04-17,6.0,15.0,15.0,11.0,21.0,13.0,12.0,5.0,6.0,6.0,14.0,7.0,14.0,20.0,13.0,11.0,12.0,6.0,13.0,0.0,13.268998793727382
2020-04-18,6.0,16.0,8.0,6.0,0.0,14.0,0.0,15.0,0.0,6.0,16.0,0.0,8.0,30.0,7.0,12.0,6.0,7.0,21.0,17.0,11.761158021712907
2020-04-19,18.0,23.0,23.0,23.0,36.0,27.0,37.0,19.0,20.0,25.0,0.0,14.0,44.0,7.0,41.0,30.0,13.0,19.0,13.0,6.0,26.417370325693604
