date,/m/0cjf0,isPartial
2020-01-28,61,False
2020-01-29,48,False
2020-01-30,43,False
2020-01-31,39,False
2020-02-01,47,False
2020-02-02,77,False
2020-02-03,56,False
2020-02-04,55,False
2020-02-05,33,False
2020-02-06,23,False
2020-02-07,49,False
2020-02-08,41,False
2020-02-09,47,False
2020-02-10,46,False
2020-02-11,47,False
2020-02-12,29,False
2020-02-13,39,False
2020-02-14,44,False
2020-02-15,43,False
2020-02-16,53,False
2020-02-17,52,False
2020-02-18,48,False
2020-02-19,39,False
2020-02-20,43,False
2020-02-21,40,False
2020-02-22,52,False
2020-02-23,45,False
2020-02-24,37,False
2020-02-25,47,False
2020-02-26,61,False
2020-02-27,57,False
2020-02-28,41,False
2020-02-29,66,False
2020-03-01,89,False
2020-03-02,63,False
2020-03-03,60,False
2020-03-04,59,False
2020-03-05,65,False
2020-03-06,76,False
2020-03-07,72,False
2020-03-08,90,False
2020-03-09,85,False
2020-03-10,100,False
