date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,13.0,13.0,10.0,0.0,13.0,0.0,0.0,0.0,4.396248534583822
2020-01-30,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,14.0,11.0,20.0,0.0,10.0,0.0,0.0,6.037514654161782
2020-01-31,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,34.0,14.0,0.0,11.0,0.0,0.0,0.0,15.0,12.0,8.675263774912075
2020-02-01,18.0,32.0,0.0,53.0,14.0,18.0,10.0,0.0,14.0,25.0,25.0,34.0,14.0,14.0,11.0,20.0,14.0,21.0,0.0,11.0,20.39859320046893
2020-02-02,0.0,15.0,0.0,17.0,14.0,0.0,10.0,12.0,28.0,24.0,25.0,33.0,14.0,14.0,21.0,10.0,27.0,10.0,16.0,11.0,17.64361078546307
2020-02-03,15.0,13.0,12.0,0.0,12.0,8.0,9.0,10.0,0.0,31.0,21.0,0.0,0.0,12.0,9.0,0.0,36.0,0.0,26.0,0.0,12.543962485345839
2020-02-04,17.0,30.0,13.0,17.0,14.0,9.0,20.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,20.0,0.0,0.0,11.313012895662368
2020-02-05,17.0,30.0,0.0,0.0,28.0,0.0,10.0,0.0,14.0,25.0,12.0,16.0,0.0,28.0,11.0,0.0,13.0,0.0,15.0,22.0,14.126611957796015
2020-02-06,35.0,16.0,28.0,18.0,14.0,9.0,11.0,13.0,14.0,13.0,26.0,17.0,14.0,28.0,0.0,21.0,14.0,0.0,16.0,0.0,17.995310668229777
2020-02-07,18.0,32.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,13.0,13.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,12.0,10.316529894490037
2020-02-08,55.0,64.0,15.0,18.0,29.0,29.0,0.0,26.0,0.0,25.0,26.0,34.0,0.0,0.0,34.0,31.0,28.0,11.0,32.0,46.0,29.4841735052755
2020-02-09,0.0,30.0,0.0,0.0,14.0,0.0,0.0,12.0,27.0,12.0,12.0,31.0,14.0,0.0,10.0,19.0,26.0,10.0,15.0,11.0,14.243845252051583
2020-02-10,16.0,29.0,0.0,0.0,13.0,9.0,9.0,0.0,0.0,0.0,0.0,31.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,8.440797186400939
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,16.0,44.0,26.0,0.0,13.0,0.0,10.0,23.0,26.0,12.0,12.0,16.0,13.0,0.0,10.0,9.0,0.0,9.0,29.0,0.0,15.70926143024619
2020-02-13,0.0,30.0,0.0,17.0,0.0,9.0,0.0,0.0,28.0,12.0,0.0,16.0,0.0,0.0,11.0,0.0,13.0,10.0,15.0,11.0,10.082063305978899
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,19.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,15.0,15.0,12.0,0.0,15.0,0.0,0.0,0.0,7.033997655334115
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,13.0,0.0,0.0,10.0,13.0,10.0,15.0,0.0,6.740914419695193
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,17.0,0.0,0.0,17.0,0.0,0.0,10.0,12.0,14.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,6.389214536928488
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,3.458382180539273
2020-02-21,18.0,16.0,0.0,0.0,14.0,9.0,11.0,0.0,14.0,0.0,0.0,17.0,0.0,15.0,11.0,10.0,14.0,0.0,0.0,0.0,8.73388042203986
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,29.0,18.0,15.0,0.0,10.0,25.0,15.0,38.0,0.0,33.0,14.0,0.0,11.0,31.0,0.0,11.0,31.0,22.0,17.76084407971864
2020-02-24,0.0,15.0,0.0,17.0,14.0,9.0,10.0,0.0,14.0,12.0,0.0,0.0,27.0,13.0,11.0,10.0,27.0,10.0,15.0,0.0,11.957796014067995
2020-02-25,33.0,15.0,14.0,17.0,0.0,18.0,29.0,0.0,54.0,36.0,24.0,32.0,14.0,41.0,21.0,10.0,13.0,39.0,15.0,21.0,26.143024618991795
2020-02-26,32.0,14.0,0.0,33.0,13.0,17.0,9.0,11.0,13.0,11.0,23.0,0.0,26.0,0.0,0.0,27.0,0.0,19.0,0.0,10.0,15.123094958968348
2020-02-27,33.0,29.0,13.0,16.0,26.0,17.0,19.0,11.0,13.0,23.0,23.0,15.0,27.0,26.0,20.0,9.0,13.0,9.0,29.0,10.0,22.332942555685815
2020-02-28,70.0,46.0,44.0,17.0,57.0,19.0,21.0,25.0,43.0,12.0,13.0,49.0,57.0,43.0,0.0,30.0,41.0,10.0,16.0,11.0,36.5767878077374
2020-02-29,17.0,15.0,14.0,34.0,14.0,9.0,0.0,0.0,0.0,24.0,0.0,33.0,14.0,14.0,11.0,10.0,0.0,10.0,0.0,11.0,13.481828839390387
2020-03-01,33.0,30.0,27.0,67.0,27.0,35.0,20.0,23.0,27.0,23.0,12.0,15.0,14.0,0.0,32.0,29.0,26.0,19.0,15.0,22.0,29.07385697538101
2020-03-02,63.0,69.0,64.0,48.0,51.0,57.0,65.0,55.0,26.0,45.0,45.0,91.0,51.0,100.0,49.0,47.0,63.0,46.0,83.0,51.0,68.52286049237983
2020-03-03,17.0,29.0,67.0,66.0,51.0,17.0,0.0,34.0,13.0,23.0,23.0,61.0,13.0,26.0,10.0,38.0,13.0,37.0,44.0,21.0,35.34583821805393
2020-03-04,16.0,28.0,0.0,33.0,13.0,16.0,0.0,23.0,13.0,11.0,11.0,15.0,13.0,13.0,29.0,18.0,38.0,18.0,42.0,20.0,21.688159437280188
2020-03-05,65.0,71.0,39.0,48.0,40.0,42.0,46.0,46.0,39.0,23.0,58.0,30.0,26.0,38.0,40.0,38.0,65.0,28.0,100.0,31.0,53.51699882766706
2020-03-06,0.0,15.0,41.0,33.0,14.0,17.0,20.0,24.0,27.0,24.0,36.0,47.0,40.0,27.0,21.0,29.0,26.0,30.0,15.0,22.0,29.77725674091442
2020-03-07,18.0,48.0,29.0,36.0,44.0,29.0,10.0,13.0,30.0,13.0,26.0,17.0,15.0,30.0,11.0,10.0,14.0,21.0,31.0,0.0,26.08440797186401
