date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-04-03,17.0,18.0,24.0,6.0,18.0,25.0,18.0,19.0,10.0,32.0,19.936034115138593,0
2020-04-04,13.0,17.0,20.0,8.0,0.0,9.0,17.0,23.0,8.0,13.0,13.646055437100214,0
2020-04-05,30.0,4.0,22.0,14.0,16.0,24.0,20.0,16.0,18.0,27.0,20.362473347547976,0
2020-04-06,13.0,13.0,19.0,27.0,20.0,20.0,10.0,18.0,9.0,24.0,18.44349680170576,0
2020-04-07,11.0,14.0,17.0,10.0,18.0,15.0,11.0,12.0,7.0,4.0,12.686567164179104,0
2020-04-08,4.0,7.0,8.0,6.0,7.0,7.0,11.0,4.0,3.0,4.0,6.50319829424307,0
2020-04-09,8.0,8.0,0.0,3.0,4.0,8.0,0.0,0.0,4.0,8.0,4.584221748400853,0
2020-04-10,8.0,8.0,0.0,0.0,4.0,12.0,0.0,8.0,7.0,0.0,5.0106609808102345,0
2020-04-11,25.0,13.0,24.0,15.0,13.0,13.0,26.0,0.0,24.0,17.0,18.12366737739872,0
2020-04-12,16.0,12.0,19.0,14.0,12.0,12.0,12.0,21.0,23.0,17.0,16.844349680170577,0
2020-04-13,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,2.025586353944563,0
2020-04-14,9.0,9.0,18.0,17.0,6.0,10.0,9.0,14.0,12.0,19.0,13.113006396588487,0
2020-04-15,3.0,7.0,11.0,15.0,7.0,3.0,10.0,21.0,12.0,17.0,11.300639658848615,0
2020-04-16,3.0,3.0,8.0,6.0,7.0,0.0,7.0,4.0,7.0,4.0,5.223880597014926,0
2020-04-17,4.0,4.0,13.0,10.0,11.0,7.0,4.0,8.0,0.0,0.0,6.50319829424307,0
2020-04-18,0.0,0.0,5.0,16.0,9.0,9.0,4.0,9.0,13.0,9.0,7.889125799573561,0
2020-04-19,10.0,7.0,4.0,3.0,11.0,4.0,7.0,7.0,10.0,7.0,7.462686567164179,0
2020-04-20,10.0,10.0,4.0,0.0,7.0,7.0,7.0,11.0,3.0,7.0,7.036247334754798,0
2020-04-21,17.0,7.0,4.0,12.0,14.0,17.0,17.0,11.0,10.0,14.0,13.113006396588487,0
2020-04-22,0.0,14.0,12.0,0.0,4.0,4.0,11.0,11.0,0.0,4.0,6.396588486140725,0
2020-04-23,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.1727078891257998,0
2020-04-24,7.0,7.0,4.0,0.0,4.0,11.0,0.0,4.0,7.0,7.0,5.437100213219615,0
2020-04-25,0.0,0.0,5.0,4.0,4.0,0.0,8.0,4.0,4.0,0.0,3.091684434968017,0
2020-04-26,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.279317697228145,0
2020-04-27,7.0,3.0,8.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0106609808102345,0
2020-04-28,0.0,3.0,4.0,3.0,3.0,11.0,0.0,7.0,3.0,0.0,3.6247334754797444,0
2020-04-29,0.0,7.0,11.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,3.304904051172708,0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-01,11.0,8.0,4.0,3.0,11.0,8.0,15.0,12.0,7.0,11.0,9.594882729211088,0
2020-05-02,4.0,4.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.091684434968017,0
2020-05-03,0.0,4.0,0.0,6.0,4.0,0.0,7.0,4.0,10.0,4.0,4.157782515991471,0
2020-05-04,13.0,10.0,4.0,6.0,0.0,3.0,0.0,4.0,6.0,10.0,5.970149253731344,0
2020-05-05,0.0,0.0,7.0,0.0,3.0,6.0,0.0,3.0,3.0,6.0,2.985074626865672,0
2020-05-06,3.0,6.0,7.0,3.0,6.0,3.0,10.0,7.0,12.0,6.0,6.7164179104477615,0
2020-05-07,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,7.0,4.0,2.4520255863539444,0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-05-09,0.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,1.492537313432836,0
2020-05-10,0.0,0.0,4.0,7.0,8.0,4.0,4.0,4.0,4.0,8.0,4.584221748400853,0
2020-05-11,0.0,10.0,4.0,6.0,3.0,0.0,6.0,3.0,3.0,0.0,3.7313432835820897,0
2020-05-12,3.0,3.0,4.0,3.0,10.0,7.0,13.0,3.0,3.0,6.0,5.863539445628998,0
2020-05-13,6.0,6.0,11.0,14.0,3.0,10.0,6.0,14.0,6.0,10.0,9.168443496801705,0
2020-05-14,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9594882729211087,0
2020-05-15,3.0,3.0,11.0,6.0,10.0,7.0,0.0,0.0,0.0,3.0,4.584221748400853,0
2020-05-16,0.0,5.0,5.0,8.0,5.0,0.0,0.0,0.0,4.0,0.0,2.878464818763326,0
2020-05-17,0.0,4.0,14.0,4.0,4.0,12.0,8.0,0.0,4.0,12.0,6.609808102345416,0
2020-05-18,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.1727078891257998,0
2020-05-19,7.0,7.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,7.0,4.157782515991471,0
2020-05-20,3.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,2.238805970149254,0
2020-05-21,4.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.238805970149254,0
2020-05-22,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.279317697228145,0
2020-05-23,0.0,0.0,5.0,0.0,4.0,9.0,4.0,5.0,8.0,4.0,4.157782515991471,0
2020-05-24,7.0,4.0,4.0,3.0,11.0,7.0,4.0,12.0,7.0,0.0,6.28997867803838,0
2020-05-25,3.0,6.0,7.0,6.0,3.0,7.0,3.0,7.0,6.0,0.0,5.11727078891258,0
2020-05-26,10.0,6.0,8.0,3.0,7.0,7.0,7.0,7.0,3.0,3.0,6.50319829424307,0
2020-05-27,7.0,0.0,8.0,6.0,3.0,4.0,0.0,7.0,0.0,7.0,4.477611940298508,0
2020-05-28,3.0,3.0,8.0,3.0,7.0,4.0,7.0,7.0,3.0,0.0,4.797441364605544,0
2020-05-29,4.0,7.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,3.6247334754797444,0
2020-05-30,4.0,0.0,0.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,3.091684434968017,0
2020-05-31,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0660980810234542,0
2020-06-01,7.0,7.0,4.0,6.0,4.0,11.0,7.0,7.0,3.0,7.0,6.7164179104477615,0
2020-06-02,0.0,3.0,4.0,6.0,0.0,0.0,7.0,0.0,3.0,7.0,3.1982942430703627,0
2020-06-03,7.0,0.0,0.0,3.0,0.0,7.0,3.0,4.0,0.0,0.0,2.55863539445629,0
2020-06-04,6.0,3.0,0.0,9.0,7.0,10.0,7.0,7.0,9.0,3.0,6.50319829424307,0
2020-06-05,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3859275053304905,0
2020-06-06,0.0,9.0,5.0,4.0,10.0,14.0,5.0,5.0,4.0,9.0,6.929637526652452,0
2020-06-07,4.0,4.0,4.0,3.0,4.0,11.0,4.0,8.0,4.0,8.0,5.756929637526652,0
2020-06-08,3.0,6.0,3.0,0.0,3.0,9.0,6.0,0.0,9.0,3.0,4.477611940298508,0
2020-06-09,0.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,2.025586353944563,0
2020-06-10,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,13.0,7.356076759061834,0
2020-06-11,7.0,0.0,0.0,3.0,10.0,7.0,3.0,4.0,6.0,3.0,4.584221748400853,0
2020-06-12,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,10.0,4.0,2.6652452025586353,0
2020-06-13,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,2.1321961620469083,0
2020-06-14,7.0,8.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,4.0,3.6247334754797444,0
2020-06-15,0.0,0.0,4.0,3.0,3.0,0.0,3.0,7.0,3.0,0.0,2.4520255863539444,0
2020-06-16,6.0,0.0,4.0,8.0,0.0,0.0,3.0,3.0,6.0,3.0,3.518123667377399,0
2020-06-17,0.0,3.0,8.0,3.0,3.0,0.0,10.0,0.0,3.0,7.0,3.9445628997867805,0
2020-06-18,7.0,10.0,8.0,9.0,21.0,10.0,10.0,7.0,3.0,7.0,9.808102345415778,0
2020-06-19,3.0,10.0,8.0,6.0,7.0,7.0,7.0,0.0,10.0,4.0,6.609808102345416,0
2020-06-20,4.0,4.0,0.0,4.0,4.0,0.0,8.0,4.0,4.0,0.0,3.4115138592750536,0
2020-06-21,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.7057569296375268,0
2020-06-22,0.0,3.0,0.0,6.0,4.0,7.0,3.0,4.0,6.0,3.0,3.837953091684435,0
2020-06-23,4.0,4.0,4.0,0.0,4.0,4.0,0.0,8.0,3.0,7.0,4.051172707889126,0
2020-06-24,4.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,3.304904051172708,0
2020-06-25,0.0,4.0,4.0,0.0,8.0,8.0,0.0,0.0,7.0,4.0,3.7313432835820897,0
2020-06-26,11.0,4.0,9.0,7.0,8.0,4.0,8.0,4.0,0.0,4.0,6.28997867803838,0
2020-06-27,5.0,5.0,17.0,13.0,10.0,5.0,10.0,11.0,9.0,0.0,9.06183368869936,0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.4264392324093817,0
2020-06-29,3.0,3.0,4.0,6.0,0.0,3.0,3.0,7.0,10.0,3.0,4.477611940298508,0
2020-06-30,0.0,0.0,4.0,3.0,4.0,8.0,4.0,0.0,4.0,4.0,3.304904051172708,0
2020-07-01,0.0,0.0,0.0,3.0,8.0,4.0,4.0,8.0,4.0,0.0,3.304904051172708,0
2020-07-02,0.0,4.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,2.985074626865672,0
2020-07-03,4.0,8.0,4.0,3.0,0.0,0.0,8.0,8.0,4.0,4.0,4.584221748400853,0
2020-07-04,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264392324093817,0
2020-07-05,4.0,4.0,5.0,4.0,9.0,9.0,9.0,0.0,13.0,9.0,7.036247334754798,0
2020-07-06,7.0,18.0,12.0,10.0,15.0,11.0,7.0,12.0,7.0,11.0,11.727078891257996,0
2020-07-07,4.0,7.0,8.0,6.0,0.0,7.0,11.0,0.0,3.0,4.0,5.330490405117271,0
2020-07-08,8.0,4.0,4.0,3.0,4.0,12.0,8.0,0.0,0.0,12.0,5.863539445628998,0
2020-07-09,12.0,4.0,13.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.797441364605544,0
2020-07-10,12.0,8.0,5.0,15.0,9.0,4.0,4.0,13.0,4.0,13.0,9.27505330490405,0
2020-07-11,0.0,0.0,10.0,0.0,0.0,4.0,4.0,5.0,8.0,4.0,3.7313432835820897,0
2020-07-12,8.0,4.0,5.0,7.0,4.0,4.0,8.0,9.0,8.0,13.0,7.462686567164179,0
2020-07-13,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,1.5991471215351813,0
2020-07-14,0.0,8.0,0.0,7.0,16.0,4.0,4.0,4.0,7.0,12.0,6.609808102345416,0
2020-07-15,8.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.157782515991471,0
2020-07-16,7.0,4.0,4.0,7.0,0.0,4.0,11.0,4.0,0.0,8.0,5.223880597014926,0
2020-07-17,8.0,4.0,9.0,10.0,12.0,4.0,8.0,4.0,0.0,8.0,7.142857142857143,0
2020-07-18,4.0,4.0,10.0,0.0,0.0,5.0,9.0,0.0,8.0,4.0,4.690831556503199,0
2020-07-19,4.0,8.0,0.0,4.0,9.0,0.0,13.0,9.0,4.0,4.0,5.863539445628998,0
2020-07-20,0.0,8.0,4.0,3.0,4.0,4.0,12.0,4.0,11.0,0.0,5.330490405117271,0
2020-07-21,4.0,8.0,4.0,7.0,8.0,8.0,4.0,16.0,11.0,8.0,8.315565031982942,0
2020-07-22,12.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,12.0,4.264392324093817,0
2020-07-23,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4264392324093817,0
2020-07-24,8.0,8.0,4.0,3.0,8.0,0.0,4.0,4.0,0.0,4.0,4.584221748400853,0
2020-07-25,0.0,5.0,5.0,4.0,14.0,9.0,0.0,0.0,0.0,5.0,4.477611940298508,0
2020-07-26,4.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,4.0,2.6652452025586353,0
2020-07-27,4.0,8.0,13.0,7.0,4.0,8.0,0.0,0.0,7.0,4.0,5.863539445628998,0
2020-07-28,4.0,12.0,5.0,11.0,12.0,0.0,12.0,13.0,15.0,8.0,9.808102345415778,0
2020-07-29,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.7057569296375268,0
2020-07-30,21.0,12.0,29.0,15.0,8.0,17.0,13.0,13.0,12.0,13.0,16.31130063965885,0
2020-07-31,8.0,8.0,15.0,11.0,4.0,0.0,13.0,5.0,4.0,0.0,7.249466950959489,0
2020-08-01,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,9.0,0.0,2.6652452025586353,0
2020-08-02,0.0,0.0,10.0,0.0,5.0,0.0,5.0,9.0,4.0,14.0,5.0106609808102345,0
2020-08-03,4.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,0.0,4.0,2.771855010660981,0
2020-08-04,0.0,7.0,4.0,0.0,4.0,4.0,0.0,4.0,7.0,7.0,3.9445628997867805,0
2020-08-05,7.0,11.0,4.0,10.0,8.0,8.0,11.0,8.0,3.0,4.0,7.889125799573561,0
2020-08-06,4.0,0.0,5.0,4.0,0.0,0.0,8.0,4.0,4.0,4.0,3.518123667377399,0
2020-08-07,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,1.8123667377398722,0
2020-08-08,10.0,5.0,0.0,4.0,10.0,5.0,10.0,0.0,5.0,10.0,6.28997867803838,0
2020-08-09,13.0,0.0,0.0,8.0,4.0,5.0,9.0,0.0,4.0,5.0,5.11727078891258,0
2020-08-10,4.0,11.0,17.0,10.0,8.0,8.0,4.0,12.0,0.0,8.0,8.742004264392323,0
2020-08-11,4.0,7.0,4.0,0.0,7.0,0.0,4.0,4.0,0.0,7.0,3.9445628997867805,0
2020-08-12,4.0,4.0,13.0,3.0,8.0,12.0,8.0,0.0,7.0,12.0,7.569296375266525,0
2020-08-13,8.0,4.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,0.0,4.690831556503199,0
2020-08-14,4.0,8.0,9.0,7.0,8.0,0.0,12.0,8.0,4.0,8.0,7.249466950959489,0
2020-08-15,9.0,4.0,5.0,0.0,0.0,9.0,4.0,5.0,4.0,13.0,5.6503198294243075,0
2020-08-16,8.0,12.0,24.0,0.0,9.0,9.0,8.0,4.0,8.0,21.0,10.980810234541579,0
2020-08-17,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0660980810234542,0
2020-08-18,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5991471215351813,0
2020-08-19,11.0,14.0,17.0,6.0,7.0,11.0,4.0,4.0,7.0,7.0,9.381663113006399,0
2020-08-20,8.0,4.0,5.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,3.518123667377399,0
2020-08-21,0.0,4.0,10.0,4.0,9.0,4.0,9.0,5.0,12.0,9.0,7.036247334754798,0
2020-08-22,5.0,5.0,6.0,9.0,10.0,5.0,10.0,11.0,9.0,5.0,7.995735607675907,0
2020-08-23,12.0,12.0,9.0,7.0,17.0,4.0,0.0,13.0,0.0,4.0,8.315565031982942,0
2020-08-24,7.0,0.0,4.0,7.0,0.0,0.0,4.0,8.0,4.0,4.0,4.051172707889126,0
2020-08-25,4.0,4.0,13.0,0.0,4.0,4.0,8.0,8.0,0.0,4.0,5.223880597014926,0
2020-08-26,4.0,4.0,4.0,3.0,4.0,4.0,8.0,0.0,4.0,0.0,3.7313432835820897,0
2020-08-27,11.0,4.0,13.0,7.0,8.0,0.0,12.0,8.0,4.0,8.0,7.995735607675907,0
