date,/m/0cjf0,isPartial
2020-01-11,15,False
2020-01-12,17,False
2020-01-13,19,False
2020-01-14,16,False
2020-01-15,19,False
2020-01-16,12,False
2020-01-17,14,False
2020-01-18,15,False
2020-01-19,24,False
2020-01-20,21,False
2020-01-21,18,False
2020-01-22,17,False
2020-01-23,18,False
2020-01-24,19,False
2020-01-25,16,False
2020-01-26,22,False
2020-01-27,20,False
2020-01-28,25,False
2020-01-29,26,False
2020-01-30,24,False
2020-01-31,20,False
2020-02-01,28,False
2020-02-02,29,False
2020-02-03,21,False
2020-02-04,22,False
2020-02-05,26,False
2020-02-06,21,False
2020-02-07,18,False
2020-02-08,15,False
2020-02-09,15,False
2020-02-10,21,False
2020-02-11,17,False
2020-02-12,21,False
2020-02-13,16,False
2020-02-14,17,False
2020-02-15,18,False
2020-02-16,20,False
2020-02-17,24,False
2020-02-18,23,False
2020-02-19,17,False
2020-02-20,24,False
2020-02-21,21,False
2020-02-22,19,False
2020-02-23,22,False
2020-02-24,15,False
2020-02-25,24,False
2020-02-26,23,False
2020-02-27,17,False
2020-02-28,21,False
2020-02-29,36,False
2020-03-01,30,False
2020-03-02,27,False
2020-03-03,23,False
2020-03-04,28,False
2020-03-05,32,False
2020-03-06,31,False
2020-03-07,27,False
2020-03-08,34,False
2020-03-09,27,False
2020-03-10,46,False
2020-03-11,47,False
2020-03-12,70,False
2020-03-13,83,False
2020-03-14,80,False
2020-03-15,100,False
2020-03-16,95,False
2020-03-17,87,False
