date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-05,46.0,48.0,0.0,47.0,0.0,0.0,0.0,0.0,81.0,90.0,45.0,100.0,0.0,44.0,89.8989898989899,45.0,30.0,91.0,0.0,86.0,71.01086688281296
2020-10-06,100.0,100.0,0.0,0.0,98.0,0.0,100.0,85.0,0.0,0.0,48.0,0.0,0.0,46.0,92.92929292929293,0.0,31.0,49.0,0.0,0.0,63.178541948550375
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,4.043807919123841
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4.296545914069081
2020-10-10,60.0,59.0,0.0,0.0,0.0,0.0,59.0,100.0,100.0,55.0,55.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53664700926706
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,52.0,50.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,89.0,48.0,97.97979797979798,49.0,0.0,0.0,0.0,0.0,45.32264515415315
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,4.212299915754001
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,54.0,54.0,0.0,0.0,0.0,0.0,0.0,89.0,91.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0
