date,/m/0cjf0,isPartial
2020-01-16,39,False
2020-01-17,32,False
2020-01-18,38,False
2020-01-19,30,False
2020-01-20,55,False
2020-01-21,31,False
2020-01-22,41,False
2020-01-23,37,False
2020-01-24,48,False
2020-01-25,52,False
2020-01-26,54,False
2020-01-27,43,False
2020-01-28,55,False
2020-01-29,50,False
2020-01-30,59,False
2020-01-31,40,False
2020-02-01,58,False
2020-02-02,88,False
2020-02-03,56,False
2020-02-04,42,False
2020-02-05,41,False
2020-02-06,44,False
2020-02-07,43,False
2020-02-08,47,False
2020-02-09,42,False
2020-02-10,53,False
2020-02-11,49,False
2020-02-12,50,False
2020-02-13,43,False
2020-02-14,44,False
2020-02-15,40,False
2020-02-16,63,False
2020-02-17,56,False
2020-02-18,49,False
2020-02-19,24,False
2020-02-20,52,False
2020-02-21,38,False
2020-02-22,38,False
2020-02-23,54,False
2020-02-24,40,False
2020-02-25,54,False
2020-02-26,66,False
2020-02-27,48,False
2020-02-28,42,False
2020-02-29,51,False
2020-03-01,74,False
2020-03-02,65,False
2020-03-03,57,False
2020-03-04,79,False
2020-03-05,74,False
2020-03-06,78,False
2020-03-07,61,False
2020-03-08,68,False
2020-03-09,61,False
2020-03-10,100,False
