date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-05,0.0,0.0,91.0,46.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,53.0,31.58348841625136
2020-10-06,50.0,87.0,95.0,48.0,0.0,50.0,56.0,0.0,88.0,48.0,0.0,0.0,0.0,47.0,33.0,0.0,55.68181818181818,0.0,0.0,0.0,57.06562111572689
2020-10-07,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,55.68181818181818,0.0,48.45360824742268,0.0,24.740580872776977
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,51.0,90.0,97.0,100.0,0.0,0.0,0.0,0.0,92.0,100.0,100.0,100.0,0.0,100.0,0.0,57.0,57.95454545454545,100.0,51.54639175257732,56.0,100.0
2020-10-14,51.0,87.0,95.0,49.0,0.0,0.0,0.0,0.0,87.0,0.0,49.0,48.0,49.48453608247423,0.0,100.0,56.0,0.0,98.0,100.0,55.0,80.21551273726467
2020-10-15,0.0,0.0,100.0,0.0,92.0,0.0,58.0,57.0,0.0,50.0,0.0,0.0,52.577319587628864,51.0,0.0,59.0,0.0,0.0,52.577319587628864,0.0,49.644613787626994
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,57.0,100.0,0.0,0.0,100.0,0.0,64.0,62.0,100.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,64.77272727272727,55.0,0.0,0.0,57.07350909984683
2020-10-19,0.0,0.0,0.0,0.0,92.0,0.0,57.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,22.472866757717313
2020-10-20,0.0,89.0,0.0,0.0,87.0,51.0,56.0,0.0,0.0,49.0,0.0,0.0,0.0,48.0,33.0,0.0,0.0,48.0,0.0,55.0,44.772197864795885
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,98.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,0.0,0.0,0.0,52.577319587628864,0.0,24.778922981153812
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,99.0,0.0,0.0,47.0,87.0,49.0,56.0,54.0,0.0,0.0,49.0,0.0,49.48453608247423,0.0,0.0,0.0,0.0,0.0,50.51546391752577,0.0,46.94139349778018
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,49.0,0.0,0.0,0.0,85.0,0.0,0.0,53.0,0.0,47.0,0.0,47.0,0.0,46.0,0.0,54.0,0.0,0.0,0.0,0.0,33.05854144668068
2020-10-28,100.0,88.0,94.0,97.0,0.0,100.0,55.0,54.0,86.0,0.0,0.0,0.0,100.0,0.0,32.0,55.0,55.68181818181818,0.0,48.45360824742268,54.0,88.42816465719592
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,47.422680412371136,0.0,0.0,0.0,0.0,46.0,0.0,0.0,12.704777556814829
2020-10-30,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.440332889193748
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,79.0,0.0,51.0,0.0,79.0,0.0,44.0,0.0,44.329896907216494,43.0,0.0,0.0,50.0,44.0,45.36082474226804,50.0,45.960112009374505
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,51.0,20.130135474094274
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,44.0,0.0,85.0,0.0,78.0,45.0,0.0,49.0,0.0,0.0,44.0,0.0,90.72164948453609,86.0,29.0,0.0,100.0,44.0,0.0,98.0,68.78273360935856
2020-11-07,43.0,0.0,0.0,0.0,75.0,0.0,0.0,48.0,0.0,0.0,0.0,43.0,43.29896907216495,41.0,29.0,0.0,0.0,42.0,0.0,47.0,35.687517102491334
2020-11-08,0.0,0.0,85.0,43.0,77.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,43.0,0.0,0.0,27.765704102198995
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,45.0,0.0,0.0,0.0,0.0,45.0,0.0,48.0,77.0,43.0,43.0,44.0,44.329896907216494,0.0,29.0,0.0,0.0,43.0,0.0,48.0,44.193447524779046
2020-11-16,46.0,78.0,0.0,44.0,0.0,0.0,100.0,100.0,0.0,43.0,43.0,44.0,0.0,44.0,0.0,100.0,0.0,88.0,0.0,100.0,72.01729501507864
2020-11-17,0.0,0.0,86.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.391752577319586,0.0,0.0,51.0,0.0,44.0,0.0,50.0,31.010105158213037
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,81.0,0.0,0.0,0.0,47.0,0.0,51.0,0.0,0.0,45.0,0.0,0.0,44.0,30.0,52.0,0.0,45.0,0.0,0.0,34.27329100115189
2020-11-20,0.0,81.0,87.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,44.0,0.0,0.0,44.0,30.0,0.0,51.13636363636363,0.0,0.0,51.0,40.61917422564594
2020-11-21,46.0,80.0,0.0,44.0,78.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,45.36082474226804,43.0,0.0,51.0,0.0,0.0,45.36082474226804,0.0,44.57451034525381
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
