date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,14.0,15.0,8.0,19.0,33.0,23.0,15.0,17.0,17.0,16.0,14.0,18.0,20.0,17.0,24.0,14.0,14.0,25.0,22.0,17.0,18.54508196721312
2020-01-30,16.0,19.0,19.0,13.0,13.0,16.0,21.0,17.0,16.0,17.0,14.0,23.0,17.0,18.0,16.0,14.0,18.0,16.0,20.0,19.0,17.520491803278688
2020-01-31,7.0,9.0,11.0,28.0,34.0,11.0,15.0,24.0,13.0,9.0,20.0,15.0,23.0,25.0,26.0,23.0,24.0,26.0,18.0,16.0,19.313524590163933
2020-02-01,10.0,12.0,8.0,13.0,18.0,8.0,11.0,16.0,22.0,20.0,12.0,15.0,9.0,7.0,12.0,19.0,6.0,13.0,17.0,18.0,13.627049180327868
2020-02-02,19.0,18.0,22.0,17.0,13.0,20.0,16.0,15.0,22.0,14.0,16.0,17.0,19.0,21.0,7.0,23.0,20.0,15.0,11.0,22.0,17.776639344262303
2020-02-03,16.0,13.0,17.0,13.0,14.0,15.0,15.0,24.0,18.0,15.0,19.0,18.0,17.0,25.0,19.0,20.0,18.0,18.0,12.0,14.0,17.418032786885245
2020-02-04,14.0,7.0,17.0,21.0,23.0,12.0,9.0,25.0,14.0,10.0,17.0,15.0,20.0,25.0,14.0,22.0,19.0,16.0,13.0,10.0,16.54713114754098
2020-02-05,14.0,17.0,10.0,16.0,15.0,25.0,21.0,17.0,22.0,10.0,16.0,20.0,18.0,10.0,16.0,18.0,16.0,11.0,23.0,20.0,17.16188524590164
2020-02-06,11.0,18.0,21.0,17.0,21.0,18.0,19.0,29.0,16.0,16.0,22.0,14.0,19.0,18.0,17.0,19.0,13.0,17.0,18.0,12.0,18.186475409836067
2020-02-07,17.0,13.0,16.0,17.0,10.0,9.0,10.0,8.0,17.0,20.0,9.0,16.0,8.0,4.0,4.0,13.0,15.0,8.0,14.0,11.0,12.243852459016392
2020-02-08,20.0,13.0,25.0,20.0,19.0,11.0,11.0,14.0,14.0,8.0,24.0,12.0,20.0,12.0,15.0,12.0,20.0,26.0,22.0,10.0,16.80327868852459
2020-02-09,2.0,15.0,12.0,24.0,21.0,15.0,7.0,25.0,14.0,12.0,23.0,18.0,22.0,12.0,20.0,20.0,18.0,18.0,15.0,10.0,16.54713114754098
2020-02-10,9.0,19.0,24.0,18.0,15.0,12.0,11.0,13.0,13.0,17.0,14.0,8.0,20.0,20.0,16.0,16.0,16.0,16.0,16.0,15.0,15.778688524590164
2020-02-11,15.0,11.0,14.0,13.0,15.0,14.0,8.0,19.0,10.0,12.0,10.0,7.0,15.0,10.0,20.0,10.0,15.0,14.0,12.0,17.0,13.370901639344266
2020-02-12,19.0,12.0,13.0,13.0,11.0,12.0,17.0,14.0,12.0,19.0,15.0,12.0,24.0,17.0,17.0,11.0,10.0,12.0,13.0,14.0,14.702868852459018
2020-02-13,26.0,17.0,20.0,12.0,13.0,16.0,6.0,15.0,11.0,10.0,17.0,18.0,9.0,23.0,12.0,21.0,8.0,16.0,21.0,12.0,15.52254098360656
2020-02-14,13.0,9.0,13.0,21.0,20.0,11.0,11.0,12.0,7.0,9.0,22.0,12.0,12.0,17.0,28.0,26.0,17.0,17.0,14.0,4.0,15.112704918032787
2020-02-15,20.0,20.0,24.0,16.0,19.0,25.0,15.0,24.0,18.0,21.0,11.0,8.0,19.0,8.0,26.0,8.0,20.0,21.0,25.0,11.0,18.391393442622952
2020-02-16,27.0,28.0,17.0,20.0,17.0,22.0,19.0,23.0,20.0,21.0,7.0,25.0,21.0,27.0,25.0,23.0,20.0,20.0,18.0,30.0,22.02868852459017
2020-02-17,20.0,13.0,14.0,13.0,8.0,9.0,8.0,12.0,12.0,9.0,15.0,15.0,10.0,10.0,17.0,13.0,15.0,17.0,12.0,10.0,12.909836065573769
2020-02-18,13.0,18.0,14.0,24.0,23.0,14.0,17.0,19.0,14.0,12.0,11.0,12.0,20.0,22.0,16.0,14.0,19.0,14.0,14.0,14.0,16.598360655737707
2020-02-19,28.0,14.0,19.0,26.0,12.0,22.0,22.0,19.0,18.0,14.0,25.0,15.0,26.0,24.0,17.0,16.0,20.0,15.0,10.0,26.0,19.877049180327862
2020-02-20,7.0,16.0,12.0,15.0,19.0,13.0,14.0,22.0,18.0,16.0,14.0,20.0,17.0,20.0,25.0,19.0,15.0,17.0,17.0,12.0,16.80327868852459
2020-02-21,19.0,4.0,13.0,6.0,14.0,11.0,14.0,18.0,12.0,11.0,9.0,14.0,14.0,13.0,4.0,7.0,10.0,11.0,7.0,18.0,11.731557377049182
2020-02-22,15.0,17.0,4.0,20.0,19.0,17.0,14.0,21.0,13.0,16.0,26.0,12.0,18.0,14.0,20.0,10.0,10.0,13.0,15.0,4.0,15.266393442622952
2020-02-23,29.0,20.0,22.0,21.0,29.0,19.0,23.0,28.0,20.0,19.0,16.0,21.0,17.0,7.0,7.0,7.0,13.0,19.0,18.0,12.0,18.801229508196727
2020-02-24,35.0,24.0,13.0,16.0,24.0,24.0,19.0,17.0,20.0,24.0,21.0,22.0,32.0,23.0,28.0,30.0,16.0,25.0,26.0,23.0,23.668032786885252
2020-02-25,26.0,22.0,22.0,7.0,17.0,15.0,23.0,16.0,20.0,21.0,18.0,16.0,17.0,17.0,29.0,16.0,14.0,14.0,19.0,23.0,19.057377049180328
2020-02-26,17.0,10.0,16.0,15.0,25.0,12.0,22.0,32.0,13.0,13.0,15.0,12.0,17.0,15.0,36.0,32.0,14.0,20.0,15.0,14.0,18.69877049180328
2020-02-27,19.0,20.0,20.0,14.0,18.0,22.0,17.0,18.0,23.0,29.0,18.0,19.0,12.0,23.0,25.0,31.0,29.0,12.0,20.0,21.0,21.00409836065574
2020-02-28,26.0,17.0,20.0,25.0,24.0,12.0,12.0,21.0,16.0,30.0,17.0,26.0,14.0,21.0,18.0,22.0,19.0,26.0,22.0,10.0,20.38934426229508
2020-02-29,38.0,16.0,23.0,20.0,30.0,32.0,22.0,23.0,20.0,24.0,21.0,20.0,20.0,31.0,29.0,27.0,21.0,26.0,22.0,21.0,24.897540983606557
2020-03-01,23.0,23.0,19.0,26.0,27.0,27.0,25.0,25.0,25.0,24.0,25.0,24.0,16.0,19.0,31.0,26.0,16.0,18.0,21.0,23.0,23.71926229508197
2020-03-02,32.0,26.0,24.0,29.0,27.0,23.0,18.0,18.0,27.0,31.0,25.0,17.0,24.0,22.0,21.0,25.0,21.0,27.0,22.0,19.0,24.48770491803279
2020-03-03,26.0,20.0,21.0,29.0,31.0,14.0,14.0,36.0,12.0,22.0,29.0,6.0,32.0,36.0,28.0,37.0,23.0,16.0,23.0,20.0,24.334016393442624
2020-03-04,15.0,20.0,24.0,25.0,25.0,18.0,17.0,25.0,17.0,17.0,12.0,22.0,26.0,20.0,25.0,21.0,15.0,22.0,22.0,19.0,20.850409836065573
