date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,58.0,34.0,46.0,41.0,51.0,42.0,38.0,44.0,36.0,42.0,48.0,41.0,50.0,51.0,68.0,41.0,62.0,48.0,42.0,54.0,49.31578947368421
2020-10-06,35.0,38.0,53.0,39.0,48.0,43.0,48.0,49.0,40.0,38.0,31.0,62.0,48.0,55.0,62.0,37.0,48.0,33.0,61.0,28.0,47.1578947368421
2020-10-07,73.0,70.0,52.0,70.0,80.0,62.0,49.0,57.0,70.0,45.0,55.0,62.0,78.0,69.0,59.0,78.0,100.0,86.0,58.0,63.0,70.3157894736842
2020-10-08,62.0,57.0,39.0,54.0,55.0,34.0,39.0,54.0,49.0,44.0,63.0,51.0,49.0,49.0,59.0,71.0,52.0,60.0,61.0,49.0,55.31578947368421
2020-10-09,75.0,49.0,59.0,63.0,68.0,72.0,61.0,54.0,68.0,48.0,58.0,83.0,58.0,54.0,66.0,44.0,62.0,85.0,71.0,65.0,66.47368421052632
2020-10-10,39.0,42.0,60.0,51.0,53.0,64.0,71.0,59.0,48.0,62.0,38.0,50.0,51.0,63.0,55.0,66.0,59.0,77.0,52.0,35.0,57.63157894736842
2020-10-11,68.0,84.0,70.0,79.0,70.0,78.0,90.0,76.0,67.0,53.0,66.0,65.0,56.0,57.0,72.0,79.0,80.0,85.0,68.0,77.0,75.78947368421052
2020-10-12,62.0,86.0,64.0,72.0,59.0,58.0,72.0,72.0,70.0,75.0,58.0,66.0,76.0,86.0,95.0,48.0,85.0,77.0,80.0,54.0,74.47368421052632
2020-10-13,53.0,50.0,64.0,69.0,60.0,42.0,52.0,45.0,32.0,43.0,30.0,59.0,38.0,52.0,69.0,54.0,69.0,56.0,61.0,66.0,56.0
2020-10-14,43.0,53.0,43.0,31.0,51.0,52.0,37.0,71.0,47.0,45.0,38.0,43.0,64.0,57.0,40.0,41.0,36.0,55.0,35.0,45.0,48.78947368421053
