,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-02-19,25.0,12.0,12.0,0.0,21.0,11.0,19.0,10.0,11.0,14.0,12.0,10.0,23.0,0.0,10.0,22.0,10.0,23.0,0.0,0.0,14.437242192103714
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,20.0,46.0,9.0,0.0,6.835592221567472
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892751915144373
2020-02-22,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,13.0,24.0,71.0,64.0,34.0,52.0,0.0,19.0,18.503241013553332
2020-02-23,42.0,13.0,25.0,0.0,12.0,24.0,20.0,11.0,23.0,45.0,13.0,11.0,25.0,0.0,0.0,0.0,11.0,12.0,0.0,28.0,18.562168532704774
2020-02-24,13.0,0.0,12.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,12.0,10.0,0.0,0.0,20.0,43.0,20.0,11.0,27.0,8.0,11.608721272834414
2020-02-25,13.0,12.0,34.0,21.0,21.0,0.0,9.0,19.0,21.0,27.0,0.0,20.0,11.0,21.0,10.0,0.0,0.0,23.0,9.0,8.0,16.4407778432528
2020-02-26,25.0,23.0,23.0,0.0,11.0,32.0,9.0,10.0,11.0,27.0,35.0,10.0,23.0,20.0,20.0,0.0,10.0,11.0,27.0,25.0,20.742486741308195
2020-02-27,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10.0,10.0,11.0,10.0,0.0,9.0,8.0,5.303476723629935
2020-02-28,13.0,37.0,48.0,45.0,22.0,45.0,48.0,0.0,34.0,57.0,12.0,21.0,36.0,11.0,21.0,0.0,21.0,24.0,19.0,35.0,32.35120801414261
2020-02-29,29.0,39.0,0.0,24.0,24.0,24.0,21.0,11.0,0.0,15.0,27.0,0.0,39.0,23.0,11.0,37.0,11.0,38.0,21.0,19.0,24.33706540954626
2020-03-01,96.0,100.0,100.0,93.0,92.0,47.0,100.0,84.0,70.0,89.0,77.0,100.0,100.0,100.0,76.0,71.0,74.0,49.0,79.0,100.0,100.0
2020-03-02,36.0,44.0,0.0,31.0,0.0,0.0,26.0,19.0,20.0,26.0,22.0,59.0,55.0,39.0,48.0,41.0,28.0,32.0,17.0,16.0,32.940483205657046
2020-03-03,50.0,57.0,34.0,53.0,31.0,32.0,45.0,19.0,42.0,13.0,58.0,71.0,46.0,20.0,49.0,22.0,29.0,11.0,45.0,33.0,44.78491455509723
2020-03-04,74.0,45.0,67.0,31.0,62.0,52.0,53.0,38.0,52.0,79.0,46.0,60.0,45.0,10.0,20.0,11.0,0.0,11.0,9.0,41.0,47.49558043606364
2020-03-05,37.0,11.0,34.0,53.0,11.0,32.0,9.0,19.0,11.0,13.0,11.0,20.0,0.0,40.0,10.0,21.0,10.0,22.0,18.0,33.0,24.454920447849148
2020-03-06,13.0,12.0,12.0,11.0,0.0,22.0,19.0,30.0,22.0,0.0,36.0,21.0,12.0,10.0,0.0,0.0,10.0,23.0,19.0,8.0,16.499705362404242
2020-03-07,29.0,40.0,13.0,12.0,48.0,61.0,31.0,22.0,24.0,31.0,27.0,24.0,0.0,0.0,23.0,13.0,11.0,13.0,11.0,19.0,26.635238656452564
2020-03-08,14.0,12.0,12.0,23.0,34.0,23.0,29.0,21.0,11.0,29.0,25.0,11.0,49.0,11.0,43.0,23.0,32.0,48.0,20.0,18.0,28.75662934590454
2020-03-09,0.0,0.0,22.0,0.0,10.0,10.0,0.0,0.0,31.0,26.0,0.0,20.0,22.0,0.0,39.0,42.0,28.0,22.0,26.0,8.0,18.03182086034178
2020-03-10,0.0,55.0,0.0,20.0,41.0,20.0,9.0,0.0,40.0,65.0,11.0,39.0,33.0,10.0,19.0,0.0,19.0,0.0,9.0,31.0,24.80848556275781
2020-03-11,48.0,65.0,43.0,20.0,30.0,30.0,52.0,28.0,60.0,76.0,67.0,57.0,22.0,19.0,19.0,20.0,28.0,0.0,17.0,32.0,43.19387153800825
2020-03-12,47.0,32.0,21.0,39.0,39.0,20.0,17.0,18.0,20.0,25.0,64.0,47.0,64.0,28.0,28.0,40.0,18.0,10.0,0.0,15.0,34.885091337654686
2020-03-13,64.0,23.0,11.0,44.0,32.0,65.0,19.0,30.0,22.0,56.0,60.0,52.0,35.0,52.0,31.0,45.0,30.0,23.0,19.0,9.0,42.545668827342375
2020-03-14,100.0,26.0,39.0,96.0,96.0,60.0,52.0,33.0,60.0,61.0,53.0,46.0,65.0,46.0,68.0,100.0,100.0,89.0,31.0,56.0,75.25044195639364
2020-03-15,85.0,90.0,90.0,59.0,83.0,59.0,31.0,75.0,36.0,76.0,65.0,0.0,64.0,45.0,45.0,73.0,66.0,100.0,51.0,37.0,72.48084855627579
2020-03-16,59.0,43.0,64.0,100.0,100.0,100.0,26.0,100.0,40.0,63.0,77.0,77.0,54.0,67.0,66.0,61.0,74.0,83.0,60.0,55.0,80.67177371832646
2020-03-17,96.0,43.0,22.0,20.0,60.0,71.0,44.0,72.0,100.0,76.0,55.0,77.0,54.0,19.0,19.0,31.0,19.0,21.0,17.0,86.0,59.04537418974662
2020-03-18,25.0,34.0,22.0,11.0,42.0,21.0,18.0,29.0,32.0,27.0,35.0,20.0,34.0,81.0,100.0,98.0,87.0,56.0,100.0,25.0,52.85798467884502
2020-03-19,25.0,22.0,22.0,31.0,41.0,41.0,44.0,38.0,62.0,0.0,45.0,40.0,22.0,40.0,20.0,54.0,19.0,44.0,27.0,24.0,38.9510901591043
2020-03-20,47.0,43.0,64.0,30.0,39.0,40.0,43.0,27.0,39.0,100.0,22.0,19.0,32.0,38.0,37.0,30.0,9.0,10.0,9.0,16.0,40.89569829110195
2020-03-21,28.0,13.0,25.0,35.0,35.0,12.0,30.0,42.0,35.0,30.0,0.0,22.0,38.0,22.0,22.0,48.0,32.0,49.0,20.0,18.0,32.763700648202715
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,66.0,72.0,43.0,98.0,50.0,0.0,22.687094873305835
2020-03-23,56.0,51.0,51.0,19.0,28.0,19.0,57.0,78.0,38.0,49.0,31.0,46.0,41.0,9.0,45.0,38.0,26.0,30.0,24.0,45.0,46.02239245727755
2020-03-24,73.0,0.0,11.0,31.0,21.0,31.0,18.0,19.0,31.0,53.0,0.0,10.0,22.0,30.0,29.0,11.0,0.0,11.0,9.0,41.0,26.576311137301122
2020-03-25,0.0,0.0,11.0,21.0,21.0,31.0,9.0,29.0,32.0,27.0,34.0,30.0,34.0,30.0,0.0,0.0,0.0,22.0,18.0,33.0,22.510312315851507
2020-03-26,36.0,56.0,44.0,10.0,31.0,0.0,9.0,28.0,51.0,39.0,45.0,39.0,22.0,69.0,39.0,32.0,28.0,54.0,35.0,24.0,40.71891573364761
2020-03-27,23.0,21.0,21.0,10.0,19.0,19.0,0.0,26.0,19.0,12.0,31.0,0.0,0.0,18.0,36.0,29.0,36.0,30.0,41.0,0.0,23.040659988214497
2020-03-28,80.0,87.0,73.0,90.0,68.0,45.0,69.0,62.0,68.0,71.0,100.0,43.0,61.0,22.0,32.0,35.0,42.0,12.0,30.0,26.0,65.7631113730112
2020-03-29,51.0,47.0,12.0,11.0,21.0,0.0,28.0,10.0,11.0,14.0,24.0,21.0,23.0,52.0,82.0,89.0,70.0,68.0,84.0,9.0,42.84030642309959
2020-03-30,11.0,0.0,51.0,47.0,29.0,28.0,25.0,9.0,9.0,49.0,42.0,27.0,10.0,28.0,27.0,30.0,26.0,20.0,25.0,15.0,29.935179728933413
2020-03-31,92.0,53.0,42.0,0.0,19.0,29.0,8.0,53.0,19.0,37.0,53.0,9.0,41.0,9.0,18.0,20.0,9.0,10.0,17.0,23.0,33.05833824395993
2020-04-01,12.0,0.0,21.0,30.0,10.0,10.0,34.0,18.0,20.0,38.0,11.0,48.0,11.0,38.0,19.0,51.0,64.0,42.0,43.0,16.0,31.585150265173837
2020-04-02,11.0,10.0,52.0,38.0,28.0,39.0,17.0,44.0,19.0,48.0,42.0,37.0,20.0,9.0,18.0,10.0,27.0,20.0,0.0,15.0,29.69946965232764
2020-04-03,35.0,11.0,42.0,39.0,20.0,10.0,17.0,9.0,0.0,25.0,0.0,9.0,64.0,19.0,9.0,10.0,18.0,31.0,17.0,31.0,24.51384796700059
2020-04-04,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,23.0,11.0,37.0,22.0,38.0,10.0,9.0,11.078373600471421
2020-04-05,44.0,53.0,27.0,37.0,0.0,25.0,11.0,22.0,25.0,48.0,14.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,49.0,23.217442545668828
2020-04-06,23.0,0.0,32.0,20.0,10.0,20.0,25.0,9.0,20.0,0.0,11.0,9.0,21.0,0.0,28.0,20.0,9.0,41.0,25.0,0.0,19.03358868591632
2020-04-07,49.0,67.0,22.0,31.0,41.0,52.0,18.0,47.0,10.0,13.0,57.0,20.0,11.0,20.0,20.0,11.0,19.0,22.0,35.0,32.0,35.17972893341191
2020-04-08,37.0,23.0,23.0,21.0,31.0,42.0,27.0,28.0,31.0,53.0,34.0,40.0,0.0,30.0,10.0,63.0,38.0,44.0,36.0,16.0,36.94755450795522
2020-04-09,12.0,45.0,22.0,32.0,10.0,21.0,18.0,37.0,21.0,13.0,23.0,50.0,23.0,30.0,10.0,21.0,29.0,22.0,18.0,33.0,28.874484384207427
2020-04-10,25.0,11.0,0.0,11.0,21.0,11.0,18.0,10.0,0.0,0.0,0.0,10.0,23.0,10.0,30.0,11.0,20.0,0.0,0.0,8.0,12.905126694166176
2020-04-11,0.0,13.0,13.0,24.0,12.0,0.0,10.0,22.0,24.0,0.0,13.0,11.0,26.0,11.0,0.0,24.0,11.0,50.0,20.0,0.0,16.73541543901002
2020-04-12,27.0,25.0,25.0,57.0,34.0,12.0,0.0,10.0,34.0,29.0,25.0,11.0,0.0,33.0,22.0,12.0,53.0,12.0,40.0,9.0,27.695934001178554
2020-04-13,49.0,45.0,44.0,31.0,10.0,10.0,9.0,38.0,31.0,39.0,11.0,20.0,11.0,20.0,10.0,21.0,38.0,11.0,27.0,32.0,29.87625220978197
2020-04-14,12.0,32.0,21.0,0.0,29.0,10.0,17.0,44.0,20.0,25.0,11.0,18.0,32.0,19.0,18.0,0.0,27.0,21.0,8.0,23.0,22.804949911608727
2020-04-15,24.0,0.0,43.0,30.0,30.0,30.0,26.0,27.0,40.0,25.0,55.0,10.0,0.0,39.0,9.0,21.0,19.0,21.0,9.0,23.0,28.344136711844435
2020-04-16,0.0,11.0,0.0,0.0,0.0,10.0,18.0,9.0,0.0,13.0,0.0,0.0,11.0,20.0,49.0,21.0,38.0,44.0,0.0,8.0,14.84973482616382
2020-04-17,37.0,11.0,11.0,10.0,31.0,41.0,18.0,9.0,10.0,26.0,11.0,29.0,45.0,10.0,19.0,21.0,19.0,11.0,18.0,24.0,24.21921037124337
2020-04-18,25.0,23.0,11.0,10.0,21.0,31.0,0.0,38.0,0.0,13.0,0.0,10.0,22.0,0.0,10.0,32.0,10.0,11.0,0.0,25.0,17.20683559222157
2020-04-19,39.0,35.0,12.0,11.0,22.0,33.0,9.0,30.0,0.0,0.0,36.0,21.0,0.0,0.0,10.0,0.0,20.0,34.0,9.0,34.0,20.919269298762522
