,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-10-15,43.0,76.0,20.2020202020202,0.0,16.0,50.0,40.0,33.0,19.0,0.0,56.25,70.2127659574468,19.0,50.0,18.0,40.0,0.0,34.0,59.0,81.81818181818181,55.62716600823908
2020-10-16,23.0,26.0,21.21212121212121,24.137931034482758,34.0,52.0,21.0,0.0,19.0,0.0,0.0,72.34042553191489,0.0,17.0,36.0,20.0,18.0,0.0,41.0,21.21212121212121,34.190048550280764
2020-10-17,0.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,90.42553191489361,0.0,0.0,19.0,0.0,0.0,18.0,21.0,0.0,16.287950027494414
2020-10-18,47.0,27.0,21.21212121212121,25.28735632183908,18.0,27.0,22.0,0.0,20.0,0.0,30.208333333333332,30.851063829787233,0.0,0.0,19.0,42.0,0.0,18.0,21.0,0.0,28.25963752634361
2020-10-19,68.0,52.0,63.63636363636363,48.275862068965516,0.0,26.0,21.0,35.0,39.0,17.0,86.45833333333333,43.61702127659574,60.0,0.0,0.0,20.0,18.0,18.0,41.0,85.85858585858585,56.95850740579959
2020-10-20,0.0,52.0,40.4040404040404,47.12643678160919,0.0,0.0,41.0,0.0,19.0,33.0,28.125,27.659574468085108,39.0,17.0,18.0,0.0,18.0,0.0,20.0,21.21212121212121,32.321037235866676
2020-10-21,44.0,51.0,60.60606060606061,47.12643678160919,17.0,50.0,20.0,52.0,39.0,50.0,56.25,42.5531914893617,20.0,34.0,18.0,40.0,17.0,87.0,20.0,0.0,58.69825031055211
2020-10-22,22.0,51.0,20.2020202020202,22.988505747126435,16.0,25.0,40.0,34.0,20.0,0.0,27.083333333333332,70.2127659574468,39.0,17.0,70.0,20.0,0.0,35.0,20.0,41.41414141414141,45.307934840552015
2020-10-23,67.0,51.0,20.2020202020202,71.26436781609195,100.0,100.0,61.0,17.0,19.0,65.0,57.291666666666664,56.38297872340426,39.0,100.0,71.0,60.0,52.0,35.0,59.0,62.62626262626262,89.23307565983006
2020-10-24,45.0,81.0,0.0,74.71264367816092,18.0,27.0,42.0,71.0,100.0,35.0,29.166666666666668,89.36170212765957,20.0,70.0,36.0,41.0,36.0,18.0,62.0,64.64646464646465,73.60037712225213
2020-10-25,66.0,100.0,100.0,90.80459770114942,80.0,49.0,100.0,33.0,56.0,48.0,27.083333333333332,41.48936170212766,38.0,49.0,17.0,38.0,100.0,17.0,19.0,100.0,89.66322802953616
2020-10-26,42.0,49.0,0.0,66.66666666666667,16.0,24.0,19.0,16.0,0.0,16.0,80.20833333333333,40.42553191489362,37.0,32.0,17.0,38.0,50.0,16.0,37.0,19.19191919191919,47.19352798864256
2020-10-27,0.0,24.0,39.39393939393939,22.988505747126435,48.0,0.0,80.0,33.0,37.0,32.0,81.25,55.319148936170215,56.0,16.0,34.0,0.0,0.0,16.0,0.0,20.2020202020202,45.63402638411168
2020-10-28,21.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,27.083333333333332,54.255319148936174,0.0,16.0,0.0,19.0,33.0,16.0,19.0,0.0,18.811598000587857
2020-10-29,0.0,24.0,0.0,43.67816091954023,31.0,0.0,57.0,16.0,18.0,31.0,26.041666666666668,39.361702127659576,37.0,32.0,0.0,19.0,47.0,32.0,0.0,19.19191919191919,36.212061072638626
2020-10-30,0.0,0.0,34.343434343434346,19.54022988505747,14.0,0.0,35.0,57.0,16.0,28.0,0.0,59.57446808510638,0.0,0.0,29.0,0.0,0.0,43.0,0.0,17.171717171717173,27.03826284366242
2020-10-31,0.0,23.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,26.595744680851062,0.0,0.0,32.0,18.0,0.0,32.0,18.0,19.19191919191919,15.318928265992396
2020-11-01,38.0,44.0,0.0,0.0,14.0,0.0,0.0,29.0,0.0,14.0,23.958333333333332,37.234042553191486,0.0,14.0,45.0,17.0,30.0,45.0,17.0,35.35353535353536,30.94230517785021
2020-11-02,39.0,46.0,18.181818181818183,82.75862068965517,46.0,67.0,54.0,30.0,17.0,44.0,25.0,38.297872340425535,17.0,45.0,62.0,71.0,15.0,46.0,52.0,0.0,62.509250906987425
2020-11-03,19.0,0.0,35.35353535353536,20.689655172413794,0.0,0.0,36.0,29.0,17.0,29.0,50.0,61.702127659574465,51.0,59.0,31.0,70.0,30.0,45.0,86.0,36.36363636363637,54.141643247812816
2020-11-04,17.0,41.0,32.323232323232325,56.32183908045977,26.0,81.0,33.0,14.0,15.0,27.0,45.833333333333336,34.04255319148936,31.0,40.0,28.0,16.0,28.0,14.0,16.0,0.0,45.66219284295542
2020-11-05,18.0,21.0,0.0,0.0,0.0,20.0,34.0,14.0,31.0,13.0,22.916666666666668,0.0,16.0,28.0,29.0,0.0,14.0,28.0,16.0,17.171717171717173,24.696463994252174
2020-11-06,38.0,43.0,34.343434343434346,59.770114942528735,43.0,21.0,17.0,0.0,48.0,14.0,23.958333333333332,47.87234042553192,50.0,29.0,15.0,68.0,0.0,15.0,33.0,52.525252525252526,50.02878004706485
2020-11-07,37.0,0.0,17.171717171717173,0.0,29.0,0.0,0.0,15.0,17.0,15.0,0.0,47.87234042553192,50.0,29.0,30.0,50.0,30.0,14.0,0.0,17.171717171717173,30.533611384320313
2020-11-08,0.0,66.0,34.343434343434346,20.689655172413794,0.0,22.0,17.0,15.0,17.0,14.0,71.875,60.638297872340424,17.0,29.0,46.0,34.0,15.0,15.0,51.0,35.35353535353536,44.5411096646485
2020-11-09,37.0,22.0,52.525252525252526,100.0,14.0,21.0,52.0,15.0,32.0,0.0,0.0,47.87234042553192,50.0,43.0,15.0,34.0,15.0,44.0,34.0,35.35353535353536,50.89381258014306
2020-11-10,20.0,46.0,36.36363636363637,42.52873563218391,45.0,0.0,18.0,30.0,68.0,15.0,50.0,51.06382978723404,35.0,15.0,31.0,35.0,47.0,15.0,0.0,18.181818181818183,47.39637975022665
2020-11-11,36.0,21.0,50.505050505050505,19.54022988505747,42.0,42.0,17.0,0.0,0.0,0.0,22.916666666666668,23.404255319148938,0.0,42.0,29.0,0.0,14.0,14.0,16.0,17.171717171717173,31.171720546880543
2020-11-12,96.0,44.0,35.35353535353536,82.75862068965517,44.0,43.0,53.0,15.0,51.0,15.0,72.91666666666667,50.0,17.0,44.0,46.0,35.0,31.0,30.0,34.0,53.535353535353536,68.43829255344997
2020-11-13,19.0,22.0,35.35353535353536,20.689655172413794,14.0,44.0,0.0,15.0,17.0,14.0,50.0,0.0,0.0,29.0,15.0,53.0,0.0,15.0,17.0,0.0,29.1402094643511
2020-11-14,0.0,22.0,18.181818181818183,20.689655172413794,15.0,22.0,18.0,45.0,17.0,15.0,0.0,100.0,17.0,15.0,61.0,0.0,15.0,30.0,0.0,18.181818181818183,34.43163119935799
2020-11-15,57.0,22.0,52.525252525252526,0.0,29.0,65.0,18.0,29.0,33.0,28.0,48.958333333333336,48.93617021276596,51.0,58.0,30.0,34.0,0.0,29.0,50.0,18.181818181818183,53.79603514527355
2020-11-16,57.0,88.0,86.86868686868686,59.770114942528735,43.0,64.0,35.0,44.0,65.0,100.0,94.79166666666667,73.40425531914893,51.0,57.0,46.0,100.0,89.0,15.0,100.0,35.35353535353536,100.0
2020-11-17,0.0,22.0,34.343434343434346,40.229885057471265,0.0,22.0,52.0,29.0,66.0,14.0,0.0,36.170212765957444,17.0,0.0,15.0,52.0,30.0,29.0,17.0,52.525252525252526,40.50556206020314
2020-11-18,20.0,90.0,35.35353535353536,62.06896551724138,15.0,22.0,37.0,29.0,17.0,88.0,100.0,74.46808510638297,35.0,30.0,0.0,0.0,31.0,44.0,35.0,18.181818181818183,60.04289631230098
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,24.46808510638298,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,6.5533548938747055
2020-11-20,0.0,0.0,0.0,20.689655172413794,0.0,0.0,18.0,46.0,0.0,0.0,0.0,38.297872340425535,17.0,0.0,47.0,0.0,15.0,46.0,0.0,0.0,19.01470326641007
2020-11-21,19.0,23.0,70.70707070707071,20.689655172413794,44.0,88.0,36.0,15.0,17.0,15.0,25.0,50.0,0.0,30.0,0.0,35.0,31.0,15.0,17.0,54.54545454545455,46.4612509868473
2020-11-22,56.0,22.0,52.525252525252526,40.229885057471265,0.0,44.0,17.0,0.0,49.0,14.0,71.875,73.40425531914893,100.0,29.0,30.0,34.0,15.0,29.0,83.0,69.6969696969697,63.620520793467094
2020-11-23,57.0,44.0,0.0,40.229885057471265,14.0,44.0,0.0,45.0,33.0,43.0,25.0,37.234042553191486,0.0,58.0,92.0,34.0,45.0,45.0,52.0,18.181818181818183,55.71632321439192
2020-11-24,38.0,44.0,17.171717171717173,20.689655172413794,29.0,22.0,52.0,58.0,0.0,14.0,23.958333333333332,47.87234042553192,51.0,29.0,45.0,0.0,15.0,15.0,17.0,35.35353535353536,44.015545871453746
2020-11-25,74.0,65.0,34.343434343434346,59.770114942528735,28.0,21.0,52.0,43.0,32.0,42.0,23.958333333333332,59.57446808510638,50.0,43.0,30.0,17.0,29.0,29.0,50.0,34.343434343434346,62.64354699680799
2020-11-26,38.0,45.0,53.535353535353536,62.06896551724138,29.0,44.0,55.0,45.0,34.0,15.0,0.0,25.53191489361702,17.0,15.0,46.0,18.0,30.0,45.0,17.0,18.181818181818183,50.017169496134905
2020-11-27,0.0,23.0,35.35353535353536,41.37931034482759,29.0,44.0,18.0,15.0,33.0,14.0,25.0,24.46808510638298,17.0,29.0,30.0,17.0,0.0,15.0,17.0,35.35353535353536,35.466847896602644
2020-11-28,37.0,64.0,17.171717171717173,19.54022988505747,0.0,21.0,35.0,14.0,32.0,14.0,23.958333333333332,23.404255319148938,49.0,29.0,15.0,33.0,14.0,14.0,33.0,17.171717171717173,38.74028533350293
2020-11-29,55.0,65.0,17.171717171717173,19.54022988505747,14.0,21.0,17.0,28.0,16.0,14.0,71.875,46.808510638297875,0.0,0.0,29.0,16.0,43.0,14.0,16.0,35.35353535353536,41.309143006662374
2020-11-30,18.0,43.0,34.343434343434346,19.54022988505747,28.0,63.0,34.0,29.0,65.0,28.0,71.875,47.87234042553192,49.0,0.0,44.0,34.0,15.0,44.0,0.0,17.171717171717173,52.50796555029267
2020-12-01,57.0,44.0,0.0,0.0,14.0,0.0,70.0,0.0,50.0,14.0,71.875,48.93617021276596,51.0,29.0,15.0,51.0,15.0,29.0,51.0,52.525252525252526,50.862014596731434
2020-12-02,38.0,22.0,35.35353535353536,40.229885057471265,0.0,44.0,35.0,15.0,17.0,15.0,48.958333333333336,72.34042553191489,17.0,44.0,45.0,17.0,30.0,44.0,17.0,54.54545454545455,49.94889574040424
2020-12-03,58.0,67.0,18.181818181818183,20.689655172413794,14.0,0.0,37.0,15.0,17.0,0.0,23.958333333333332,24.46808510638298,51.0,0.0,15.0,0.0,30.0,30.0,17.0,36.36363636363637,36.39516954912149
2020-12-04,0.0,22.0,17.171717171717173,59.770114942528735,14.0,22.0,0.0,14.0,33.0,0.0,47.916666666666664,24.46808510638298,33.0,29.0,15.0,17.0,15.0,14.0,34.0,18.181818181818183,32.93300633981
2020-12-05,38.0,91.0,53.535353535353536,41.37931034482759,0.0,0.0,18.0,0.0,50.0,0.0,48.958333333333336,37.234042553191486,34.0,30.0,15.0,0.0,60.0,15.0,17.0,36.36363636363637,44.891576965404255
2020-12-06,38.0,43.0,69.6969696969697,41.37931034482759,58.0,22.0,70.0,14.0,16.0,14.0,0.0,24.46808510638298,34.0,29.0,0.0,34.0,15.0,0.0,0.0,35.35353535353536,42.777405530784435
2020-12-07,39.0,44.0,18.181818181818183,20.689655172413794,29.0,65.0,35.0,29.0,34.0,0.0,25.0,48.93617021276596,17.0,15.0,30.0,17.0,45.0,0.0,17.0,53.535353535353536,44.6517589018658
2020-12-08,0.0,22.0,17.171717171717173,19.54022988505747,14.0,21.0,52.0,0.0,0.0,14.0,23.958333333333332,24.46808510638298,0.0,14.0,15.0,33.0,0.0,0.0,0.0,0.0,20.713141956394804
2020-12-09,38.0,0.0,0.0,20.689655172413794,28.0,21.0,17.0,29.0,33.0,28.0,46.875,47.87234042553192,16.0,0.0,59.0,34.0,44.0,0.0,0.0,35.35353535353536,38.1686100498787
2020-12-10,0.0,0.0,0.0,0.0,15.0,0.0,18.0,29.0,17.0,0.0,0.0,25.53191489361702,0.0,0.0,15.0,0.0,0.0,0.0,18.0,0.0,10.545403543441898
2020-12-11,59.0,45.0,36.36363636363637,42.52873563218391,60.0,66.0,36.0,15.0,34.0,45.0,76.04166666666667,51.06382978723404,17.0,45.0,32.0,87.0,61.0,60.0,52.0,55.55555555555556,74.80157999893866
2020-12-12,39.0,0.0,0.0,21.839080459770116,30.0,45.0,18.0,0.0,17.0,15.0,0.0,25.53191489361702,0.0,15.0,15.0,0.0,16.0,0.0,0.0,18.181818181818183,21.12830042762969
2020-12-13,19.0,22.0,17.171717171717173,83.9080459770115,58.0,44.0,18.0,30.0,50.0,29.0,23.958333333333332,73.40425531914893,52.0,15.0,46.0,17.0,76.0,30.0,34.0,18.181818181818183,58.01495027073987
2020-12-14,57.0,0.0,35.35353535353536,0.0,44.0,44.0,18.0,44.0,0.0,15.0,25.0,74.46808510638297,52.0,15.0,31.0,35.0,0.0,29.0,34.0,36.36363636363637,45.176396328494654
2020-12-15,0.0,0.0,18.181818181818183,21.839080459770116,15.0,0.0,18.0,15.0,18.0,30.0,0.0,51.06382978723404,36.0,15.0,0.0,18.0,0.0,47.0,54.0,19.19191919191919,28.85140584426171
2020-12-16,20.0,23.0,18.181818181818183,21.839080459770116,15.0,46.0,37.0,15.0,52.0,45.0,25.0,63.829787234042556,35.0,46.0,16.0,54.0,0.0,31.0,53.0,56.56565656565657,51.63490299168096
2020-12-17,43.0,25.0,58.58585858585859,67.816091954023,16.0,72.0,58.0,16.0,55.0,0.0,54.166666666666664,27.659574468085108,57.0,49.0,17.0,56.0,33.0,0.0,19.0,20.2020202020202,57.07996576824806
2020-12-18,66.0,0.0,40.4040404040404,47.12643678160919,50.0,50.0,41.0,17.0,19.0,0.0,27.083333333333332,56.38297872340426,19.0,51.0,17.0,20.0,52.0,34.0,60.0,20.2020202020202,52.69168807668829
2020-12-19,43.0,50.0,39.39393939393939,22.988505747126435,32.0,25.0,80.0,0.0,38.0,65.0,0.0,27.659574468085108,19.0,33.0,17.0,38.0,17.0,52.0,58.0,20.2020202020202,51.92839569436611
2020-12-20,83.0,24.0,0.0,0.0,16.0,72.0,39.0,32.0,36.0,64.0,53.125,53.191489361702125,19.0,32.0,100.0,0.0,33.0,48.0,37.0,58.58585858585859,61.33334986994491
2020-12-21,82.0,71.0,38.38383838383838,44.827586206896555,46.0,71.0,57.0,16.0,54.0,31.0,52.083333333333336,78.72340425531915,18.0,16.0,16.0,93.0,33.0,16.0,55.0,76.76767676767676,74.05264018985207
2020-12-22,39.0,0.0,18.181818181818183,0.0,15.0,23.0,19.0,16.0,18.0,16.0,0.0,53.191489361702125,0.0,31.0,16.0,18.0,32.0,48.0,18.0,0.0,29.165521532241215
2020-12-23,21.0,47.0,19.19191919191919,44.827586206896555,0.0,23.0,39.0,0.0,0.0,32.0,27.083333333333332,26.595744680851062,18.0,16.0,33.0,0.0,17.0,16.0,37.0,58.58585858585859,36.44293211996995
