date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-05,0.0,30.0,0.0,31.0,0.0,0.0,0.0,45.0,40.0,61.0,0.0,31.0,0.0,31.0,43.0,0.0,0.0,32.0,0.0,0.0,28.406275805119737
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,31.0,0.0,68.0,0.0,46.0,0.0,31.0,0.0,0.0,0.0,32.0,0.0,24.0,51.0,33.0,48.0,32.0,32.70024772914947
2020-10-08,69.0,33.0,0.0,67.0,36.0,0.0,0.0,49.0,0.0,34.0,48.0,68.0,35.0,69.0,0.0,0.0,55.0,35.0,52.0,34.0,56.48224607762181
2020-10-09,37.0,0.0,100.0,37.0,39.0,39.0,95.0,53.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,37.0,55.0,0.0,49.0503715937242
2020-10-10,0.0,74.0,53.0,0.0,41.0,0.0,100.0,55.0,100.0,75.0,54.0,38.0,0.0,0.0,0.0,29.0,61.0,39.0,59.0,38.0,67.38232865400495
2020-10-11,0.0,0.0,50.0,36.0,39.0,0.0,48.0,0.0,0.0,0.0,51.0,0.0,37.0,37.0,51.0,0.0,0.0,38.0,55.0,36.0,39.471511147811725
2020-10-12,36.0,0.0,0.0,0.0,0.0,75.0,0.0,52.0,0.0,0.0,100.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,54.0,35.0,34.929810074318745
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.0,46.0,0.0,36.0,36.0,45.0,0.0,44.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,27.167630057803468
2020-10-15,37.0,0.0,0.0,36.0,0.0,39.0,0.0,0.0,47.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,58.0,0.0,55.0,37.0,28.571428571428573
2020-10-16,0.0,35.0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,37.0,20.396366639141206
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,39.0,0.0,0.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,17.423616845582163
2020-10-19,0.0,34.0,0.0,34.0,37.0,0.0,0.0,0.0,45.0,34.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,53.0,0.0,22.46077621800165
2020-10-20,33.0,32.0,0.0,0.0,0.0,34.0,42.0,0.0,42.0,0.0,0.0,32.0,32.0,0.0,45.0,24.0,0.0,66.0,0.0,0.0,31.54417836498762
2020-10-21,35.0,64.0,46.0,67.0,36.0,0.0,0.0,49.0,87.0,100.0,0.0,34.0,0.0,68.0,94.0,25.0,54.0,35.0,0.0,68.0,71.18084227910818
2020-10-22,34.0,0.0,46.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,0.0,33.0,46.0,50.0,53.0,0.0,0.0,33.0,32.20478943022296
2020-10-23,0.0,33.0,0.0,35.0,36.0,0.0,46.0,0.0,45.0,0.0,0.0,35.0,0.0,35.0,49.0,0.0,0.0,0.0,52.0,0.0,30.22295623451693
2020-10-24,0.0,0.0,52.0,38.0,0.0,0.0,51.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,61.0,39.0,58.0,0.0,35.755573905862924
2020-10-25,35.0,100.0,95.0,34.0,0.0,37.0,0.0,100.0,45.0,34.0,48.0,35.0,35.0,35.0,0.0,52.0,55.0,35.0,52.0,35.0,71.18084227910818
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725020644095789
2020-10-27,0.0,32.0,45.0,33.0,0.0,0.0,0.0,49.0,43.0,32.0,46.0,0.0,100.0,33.0,0.0,0.0,53.0,33.0,50.0,0.0,45.33443435177539
2020-10-28,34.0,32.0,91.0,100.0,70.0,35.0,89.0,49.0,0.0,65.0,47.0,100.0,0.0,100.0,46.0,100.0,53.0,0.0,100.0,100.0,100.0
2020-10-29,0.0,32.0,46.0,33.0,35.0,0.0,44.0,0.0,0.0,33.0,47.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,27.828241123038815
2020-10-30,63.0,31.0,0.0,0.0,33.0,100.0,41.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,43.0,23.0,99.0,32.0,47.0,0.0,47.39884393063584
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,35.0,33.0,47.0,0.0,72.0,37.0,91.0,100.0,0.0,0.0,48.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,52.0,0.0,48.30718414533444
2020-11-02,100.0,94.0,44.0,65.0,0.0,69.0,85.0,95.0,42.0,32.0,0.0,0.0,0.0,0.0,45.0,25.0,0.0,100.0,98.0,66.0,79.27332782824112
2020-11-03,0.0,0.0,43.0,32.0,34.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,32.0,0.0,44.0,24.0,0.0,0.0,47.0,32.0,27.167630057803468
2020-11-04,29.0,28.0,0.0,0.0,31.0,0.0,38.0,0.0,38.0,29.0,41.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,22.625928984310487
2020-11-05,31.0,0.0,42.0,0.0,0.0,65.0,0.0,44.0,40.0,0.0,0.0,0.0,31.0,61.0,42.0,0.0,49.0,31.0,0.0,0.0,36.00330305532618
2020-11-06,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,47.0,0.0,11.643270024772916
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037159372419488
2020-11-08,0.0,0.0,46.0,33.0,35.0,0.0,0.0,49.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,53.0,34.0,51.0,34.0,31.54417836498762
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,31.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,32.0,45.0,24.0,0.0,33.0,0.0,0.0,20.148637489677952
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725020644095789
2020-11-13,65.0,32.0,0.0,0.0,34.0,70.0,85.0,46.0,85.0,32.0,45.0,65.0,0.0,0.0,90.0,24.0,53.0,0.0,0.0,97.0,67.96036333608588
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
