date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-01-25,36.0,35.0,36.0,33.0,36.0,30.0,39.0,32.0,32.0,35.0,34.4,0
2020-01-26,26.0,26.0,27.0,25.0,29.0,25.0,27.0,24.0,25.0,26.0,26.0,0
2020-01-27,31.0,34.0,32.0,33.0,29.0,30.0,33.0,29.0,33.0,31.0,31.5,0
2020-01-28,35.0,38.0,39.0,37.0,35.0,40.0,41.0,39.0,37.0,34.0,37.5,0
2020-01-29,30.0,31.0,31.0,31.0,31.0,26.0,36.0,26.0,29.0,30.0,30.1,0
2020-01-30,24.0,28.0,25.0,26.0,29.0,26.0,29.0,26.0,25.0,27.0,26.5,0
2020-01-31,25.0,25.0,27.0,27.0,25.0,27.0,28.0,24.0,24.0,23.0,25.5,0
2020-02-01,24.0,24.0,24.0,25.0,23.0,24.0,28.0,22.0,24.0,24.0,24.2,0
2020-02-02,22.0,21.0,19.0,21.0,20.0,22.0,25.0,24.0,21.0,22.0,21.7,0
2020-02-03,16.0,15.0,17.0,16.0,14.0,15.0,14.0,18.0,15.0,15.0,15.5,0
2020-02-04,20.0,20.0,18.0,18.0,18.0,16.0,19.0,18.0,19.0,16.0,18.2,0
2020-02-05,17.0,17.0,14.0,16.0,15.0,16.0,15.0,15.0,16.0,14.0,15.5,0
2020-02-06,14.0,16.0,15.0,16.0,17.0,14.0,15.0,17.0,17.0,16.0,15.7,0
2020-02-07,14.0,15.0,14.0,13.0,16.0,14.0,16.0,15.0,14.0,13.0,14.4,0
2020-02-08,15.0,16.0,16.0,14.0,15.0,15.0,13.0,14.0,13.0,13.0,14.4,0
2020-02-09,10.0,9.0,13.0,9.0,10.0,11.0,10.0,12.0,11.0,12.0,10.7,0
2020-02-10,13.0,12.0,11.0,12.0,11.0,13.0,11.0,13.0,10.0,13.0,11.9,0
2020-02-11,13.0,12.0,14.0,12.0,13.0,15.0,16.0,12.0,14.0,12.0,13.3,0
2020-02-12,12.0,12.0,13.0,14.0,13.0,13.0,13.0,11.0,13.0,12.0,12.6,0
2020-02-13,12.0,10.0,13.0,13.0,11.0,13.0,11.0,10.0,9.0,11.0,11.3,0
2020-02-14,9.0,9.0,7.0,9.0,10.0,10.0,11.0,10.0,9.0,9.0,9.3,0
2020-02-15,11.0,10.0,10.0,11.0,12.0,11.0,10.0,9.0,10.0,11.0,10.5,0
2020-02-16,8.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,9.0,9.0,0
2020-02-17,9.0,10.0,8.0,9.0,10.0,9.0,10.0,12.0,10.0,11.0,9.8,0
2020-02-18,9.0,10.0,11.0,10.0,9.0,11.0,12.0,10.0,10.0,9.0,10.1,0
2020-02-19,9.0,9.0,9.0,8.0,10.0,10.0,10.0,9.0,8.0,9.0,9.1,0
2020-02-20,6.0,7.0,9.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,7.8,0
2020-02-21,9.0,10.0,10.0,11.0,9.0,9.0,9.0,10.0,9.0,9.0,9.5,0
2020-02-22,11.0,17.0,15.0,15.0,15.0,14.0,15.0,13.0,14.0,14.0,14.3,0
2020-02-23,22.0,25.0,23.0,23.0,24.0,22.0,25.0,24.0,22.0,21.0,23.1,0
2020-02-24,40.0,40.0,36.0,36.0,36.0,37.0,37.0,36.0,38.0,34.0,37.0,0
2020-02-25,62.0,67.0,66.0,65.0,63.0,64.0,71.0,60.0,66.0,58.0,64.2,0
2020-02-26,72.0,66.0,67.0,65.0,69.0,68.0,74.0,64.0,71.0,65.0,68.1,0
2020-02-27,70.0,73.0,73.0,80.0,75.0,80.0,83.0,76.0,79.0,74.0,76.3,0
2020-02-28,80.0,78.0,82.0,77.0,76.0,81.0,81.0,80.0,80.0,72.0,78.7,0
2020-02-29,52.0,51.0,52.0,51.0,58.0,51.0,60.0,55.0,55.0,51.0,53.6,0
2020-03-01,58.0,52.0,61.0,58.0,64.0,55.0,62.0,57.0,58.0,54.0,57.9,0
2020-03-02,58.0,58.0,62.0,61.0,64.0,55.0,65.0,60.0,59.0,61.0,60.3,0
2020-03-03,50.0,48.0,49.0,50.0,51.0,45.0,53.0,51.0,51.0,50.0,49.8,0
2020-03-04,44.0,41.0,39.0,46.0,45.0,43.0,43.0,39.0,42.0,39.0,42.1,0
2020-03-05,47.0,47.0,48.0,53.0,45.0,48.0,49.0,46.0,47.0,43.0,47.3,0
2020-03-06,45.0,48.0,51.0,51.0,48.0,49.0,53.0,45.0,43.0,49.0,48.2,0
2020-03-07,44.0,43.0,44.0,41.0,43.0,43.0,40.0,42.0,40.0,39.0,41.9,0
2020-03-08,45.0,47.0,45.0,47.0,51.0,46.0,50.0,48.0,48.0,46.0,47.3,0
2020-03-09,56.0,55.0,58.0,60.0,60.0,57.0,64.0,54.0,54.0,52.0,57.0,0
2020-03-10,59.0,67.0,63.0,61.0,59.0,63.0,63.0,61.0,59.0,54.0,60.9,0
2020-03-11,63.0,65.0,62.0,65.0,66.0,65.0,71.0,65.0,67.0,60.0,64.9,0
2020-03-12,100.0,93.0,98.0,99.0,95.0,99.0,98.0,92.0,96.0,89.0,95.9,0
2020-03-13,88.0,94.0,87.0,93.0,93.0,93.0,100.0,89.0,90.0,92.0,91.9,0
2020-03-14,85.0,85.0,85.0,82.0,80.0,82.0,86.0,87.0,83.0,82.0,83.7,0
2020-03-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-16,83.0,83.0,83.0,88.0,84.0,83.0,90.0,82.0,82.0,86.0,84.4,0
2020-03-17,65.0,73.0,70.0,77.0,72.0,72.0,82.0,68.0,73.0,64.0,71.6,0
2020-03-18,69.0,69.0,71.0,71.0,70.0,71.0,71.0,62.0,73.0,68.0,69.5,0
2020-03-19,56.0,60.0,57.0,59.0,53.0,56.0,60.0,56.0,54.0,52.0,56.3,0
2020-03-20,47.0,50.0,55.0,48.0,53.0,48.0,58.0,54.0,50.0,44.0,50.7,0
2020-03-21,52.0,52.0,50.0,52.0,51.0,51.0,53.0,51.0,55.0,49.0,51.6,0
2020-03-22,50.0,53.0,55.0,53.0,54.0,52.0,59.0,55.0,50.0,47.0,52.8,0
2020-03-23,44.0,46.0,42.0,45.0,48.0,45.0,48.0,44.0,46.0,48.0,45.6,0
2020-03-24,41.0,48.0,46.0,44.0,42.0,43.0,40.0,42.0,42.0,41.0,42.9,0
2020-03-25,40.0,39.0,40.0,43.0,39.0,38.0,43.0,41.0,41.0,39.0,40.3,0
2020-03-26,32.0,30.0,30.0,31.0,31.0,30.0,32.0,31.0,32.0,33.0,31.2,0
2020-03-27,33.0,33.0,30.0,34.0,26.0,31.0,33.0,31.0,29.0,30.0,31.0,0
2020-03-28,30.0,30.0,31.0,33.0,29.0,31.0,33.0,30.0,31.0,30.0,30.8,0
2020-03-29,27.0,28.0,33.0,30.0,31.0,28.0,32.0,27.0,30.0,29.0,29.5,0
2020-03-30,25.0,22.0,25.0,27.0,25.0,24.0,26.0,26.0,27.0,24.0,25.1,0
2020-03-31,23.0,22.0,24.0,21.0,23.0,25.0,27.0,23.0,25.0,24.0,23.7,0
2020-04-01,21.0,20.0,20.0,20.0,22.0,20.0,22.0,19.0,23.0,20.0,20.7,0
2020-04-02,22.0,23.0,25.0,22.0,23.0,23.0,25.0,25.0,23.0,20.0,23.1,0
2020-04-03,18.0,20.0,20.0,21.0,20.0,20.0,22.0,20.0,20.0,18.0,19.9,0
2020-04-04,20.0,19.0,20.0,22.0,16.0,20.0,22.0,17.0,17.0,17.0,19.0,0
2020-04-05,20.0,22.0,20.0,19.0,23.0,19.0,23.0,24.0,21.0,22.0,21.3,0
2020-04-06,16.0,18.0,17.0,18.0,18.0,17.0,18.0,16.0,18.0,17.0,17.3,0
2020-04-07,18.0,20.0,15.0,15.0,17.0,18.0,17.0,15.0,14.0,15.0,16.4,0
2020-04-08,15.0,16.0,16.0,13.0,16.0,15.0,15.0,15.0,15.0,14.0,15.0,0
2020-04-09,15.0,11.0,13.0,11.0,14.0,13.0,16.0,11.0,13.0,12.0,12.9,0
2020-04-10,17.0,16.0,16.0,14.0,14.0,11.0,14.0,15.0,15.0,17.0,14.9,0
2020-04-11,15.0,17.0,19.0,19.0,18.0,16.0,17.0,15.0,17.0,16.0,16.9,0
2020-04-12,15.0,15.0,15.0,14.0,16.0,14.0,16.0,15.0,14.0,15.0,14.9,0
2020-04-13,13.0,13.0,13.0,14.0,13.0,11.0,13.0,13.0,12.0,13.0,12.8,0
2020-04-14,14.0,12.0,12.0,14.0,13.0,12.0,14.0,14.0,13.0,12.0,13.0,0
2020-04-15,12.0,13.0,11.0,11.0,13.0,13.0,12.0,14.0,14.0,14.0,12.7,0
2020-04-16,14.0,16.0,16.0,18.0,15.0,16.0,16.0,16.0,16.0,14.0,15.7,0
2020-04-17,12.0,12.0,14.0,12.0,14.0,13.0,12.0,13.0,15.0,12.0,12.9,0
2020-04-18,10.0,11.0,11.0,9.0,10.0,10.0,11.0,10.0,11.0,8.0,10.1,0
2020-04-19,12.0,13.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0,9.0,11.4,0
2020-04-20,10.0,10.0,8.0,10.0,11.0,10.0,10.0,10.0,9.0,11.0,9.9,0
2020-04-21,11.0,11.0,8.0,9.0,10.0,11.0,11.0,9.0,10.0,10.0,10.0,0
2020-04-22,11.0,12.0,10.0,11.0,11.0,10.0,13.0,10.0,9.0,10.0,10.7,0
2020-04-23,10.0,11.0,10.0,8.0,9.0,10.0,9.0,9.0,10.0,8.0,9.4,0
2020-04-24,7.0,8.0,10.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,8.2,0
2020-04-25,8.0,8.0,10.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.9,0
2020-04-26,10.0,12.0,10.0,10.0,12.0,10.0,11.0,12.0,11.0,9.0,10.7,0
2020-04-27,7.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,8.6,0
2020-04-28,8.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,7.1,0
2020-04-29,9.0,8.0,7.0,10.0,9.0,10.0,10.0,7.0,11.0,7.0,8.8,0
2020-04-30,7.0,7.0,7.0,8.0,7.0,7.0,10.0,7.0,6.0,7.0,7.3,0
2020-05-01,12.0,11.0,10.0,12.0,12.0,11.0,11.0,9.0,12.0,10.0,11.0,0
2020-05-02,8.0,9.0,7.0,9.0,8.0,7.0,8.0,7.0,6.0,6.0,7.5,0
2020-05-03,8.0,9.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,7.7,0
2020-05-04,5.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,5.8,0
2020-05-05,7.0,7.0,6.0,7.0,9.0,7.0,8.0,7.0,5.0,6.0,6.9,0
2020-05-06,7.0,7.0,9.0,10.0,10.0,10.0,12.0,10.0,8.0,9.0,9.2,0
2020-05-07,7.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,7.8,0
2020-05-08,7.0,7.0,9.0,8.0,9.0,9.0,9.0,7.0,6.0,7.0,7.8,0
2020-05-09,6.0,6.0,8.0,5.0,6.0,7.0,6.0,7.0,8.0,8.0,6.7,0
2020-05-10,6.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.5,0
2020-05-11,8.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,7.0,8.0,7.5,0
2020-05-12,9.0,8.0,9.0,11.0,10.0,8.0,12.0,8.0,10.0,8.0,9.3,0
2020-05-13,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,0
2020-05-14,8.0,8.0,9.0,10.0,7.0,8.0,9.0,7.0,6.0,7.0,7.9,0
2020-05-15,7.0,6.0,9.0,8.0,5.0,7.0,6.0,5.0,7.0,7.0,6.7,0
2020-05-16,8.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,7.2,0
2020-05-17,6.0,7.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.3,0
2020-05-18,3.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,4.8,0
2020-05-19,6.0,8.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,6.9,0
2020-05-20,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.4,0
2020-05-21,5.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,5.0,5.2,0
2020-05-22,4.0,4.0,6.0,6.0,6.0,5.0,7.0,5.0,5.0,6.0,5.4,0
2020-05-23,5.0,6.0,4.0,4.0,5.0,4.0,6.0,3.0,5.0,5.0,4.7,0
2020-05-24,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0
2020-05-25,8.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.1,0
2020-05-26,4.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,3.0,4.1,0
2020-05-27,5.0,4.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.3,0
2020-05-28,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.9,0
2020-05-29,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.2,0
2020-05-30,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.3,0
2020-05-31,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.9,0
2020-06-01,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,4.8,0
2020-06-02,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.6,0
2020-06-03,6.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.7,0
2020-06-04,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.4,0
2020-06-05,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.9,0
2020-06-06,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.7,0
2020-06-07,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.1,0
2020-06-08,7.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,4.0,5.9,0
2020-06-09,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.8,0
2020-06-10,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.6,0
2020-06-11,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.3,0
2020-06-12,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.5,0
2020-06-13,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.8,0
2020-06-14,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.7,0
2020-06-15,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,4.0,4.7,0
2020-06-16,5.0,5.0,5.0,7.0,4.0,5.0,5.0,6.0,5.0,4.0,5.1,0
2020-06-17,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.7,0
2020-06-18,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,8.0,6.0,6.3,0
2020-06-19,7.0,8.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,0
2020-06-20,6.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,5.0,7.0,6.6,0
2020-06-21,8.0,7.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,8.0,7.1,0
2020-06-22,5.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,5.1,0
2020-06-23,6.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.5,0
2020-06-24,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.1,0
2020-06-25,8.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.9,0
2020-06-26,6.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.2,0
2020-06-27,6.0,7.0,6.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0,5.8,0
2020-06-28,5.0,7.0,5.0,5.0,6.0,7.0,7.0,4.0,7.0,5.0,5.8,0
2020-06-29,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.2,0
2020-06-30,6.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,5.0,6.6,0
2020-07-01,5.0,5.0,5.0,5.0,7.0,7.0,4.0,5.0,5.0,4.0,5.2,0
2020-07-02,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.5,0
2020-07-03,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.1,0
2020-07-04,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,0
2020-07-05,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.4,0
2020-07-06,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,4.3,0
2020-07-07,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.2,0
2020-07-08,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.3,0
2020-07-09,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.2,0
2020-07-10,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0
2020-07-11,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0
2020-07-12,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.6,0
2020-07-13,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.4,0
2020-07-14,5.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.7,0
2020-07-15,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.2,0
2020-07-16,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.6,0
2020-07-17,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.5,0
2020-07-18,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.2,0
2020-07-19,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.8,0
2020-07-20,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.4,0
2020-07-21,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.2,0
2020-07-22,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.2,0
2020-07-23,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0,5.2,0
2020-07-24,6.0,6.0,4.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.1,0
2020-07-25,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,3.7,0
2020-07-26,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.4,0
2020-07-27,5.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,3.8,0
2020-07-28,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.3,0
2020-07-29,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.4,0
2020-07-30,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.1,0
2020-07-31,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.6,0
2020-08-01,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.7,0
2020-08-02,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.2,0
2020-08-03,10.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,8.2,0
2020-08-04,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,4.8,0
2020-08-05,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.1,0
2020-08-06,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.9,0
2020-08-07,4.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,4.6,0
2020-08-08,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.6,0
2020-08-09,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8,0
2020-08-10,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.2,0
2020-08-11,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.9,0
2020-08-12,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.2,0
2020-08-13,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.1,0
2020-08-14,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.9,0
2020-08-15,3.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.3,0
2020-08-16,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,0
2020-08-17,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.2,0
2020-08-18,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.6,0
2020-08-19,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.7,0
2020-08-20,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,3.6,0
2020-08-21,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.3,0
2020-08-22,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0
2020-08-23,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,0
2020-08-24,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.3,0
2020-08-25,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,0
2020-08-26,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.5,0
2020-08-27,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.4,0
2020-08-28,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.6,0
2020-08-29,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.8,0
2020-08-30,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.9,0
2020-08-31,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.9,0
2020-09-01,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.4,0
2020-09-02,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.1,0
2020-09-03,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.3,0
2020-09-04,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.5,0
2020-09-05,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.6,0
2020-09-06,2.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.7,0
2020-09-07,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.6,0
2020-09-08,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.3,0
2020-09-09,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,3.9,0
2020-09-10,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.1,0
2020-09-11,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,0
2020-09-12,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.4,0
2020-09-13,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.5,0
2020-09-14,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.7,0
2020-09-15,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.3,0
