,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-03-13,49.0,60.0,50.0,66.0,95.0,54.0,83.0,65.0,56.0,55.0,31.0,40.0,51.0,58.0,30.0,60.0,60.0,27.0,60.0,34.0,66.99629171817058
2020-03-14,89.0,100.0,57.0,73.0,100.0,44.0,81.0,77.0,100.0,62.0,49.0,67.0,100.0,80.0,30.0,41.0,100.0,52.0,39.0,59.0,86.5265760197775
2020-03-15,100.0,77.0,89.0,100.0,77.0,81.0,66.0,69.0,78.0,64.0,100.0,79.0,60.0,73.0,47.0,83.0,73.0,39.0,100.0,100.0,96.10630407911
2020-03-16,96.0,91.0,62.0,100.0,78.0,88.0,100.0,99.0,57.0,30.0,82.0,88.0,41.0,100.0,100.0,56.0,90.0,100.0,97.0,63.0,100.0
2020-03-17,68.0,48.0,47.0,59.0,48.0,64.0,52.0,61.0,49.0,85.0,49.0,39.0,53.0,51.0,54.0,40.0,47.0,48.0,55.0,54.0,66.19283065512978
2020-03-18,57.0,35.0,74.0,69.0,56.0,52.0,60.0,71.0,39.0,59.0,42.0,80.0,27.0,34.0,43.0,56.0,66.0,79.0,57.0,56.0,68.72682323856613
2020-03-19,33.0,15.0,58.0,48.0,59.0,46.0,70.0,85.0,34.0,78.0,89.0,34.0,50.0,79.0,71.0,21.0,34.0,61.0,52.0,60.0,66.56365883807169
2020-03-20,37.0,65.0,85.0,72.0,65.0,38.0,41.0,93.0,73.0,100.0,60.0,100.0,78.0,91.0,83.0,57.0,84.0,81.0,84.0,44.0,88.442521631644
2020-03-21,76.0,23.0,82.0,33.0,84.0,40.0,51.0,99.0,49.0,78.0,82.0,61.0,67.0,43.0,47.0,76.0,45.0,70.0,71.0,54.0,76.08158220024721
2020-03-22,58.0,46.0,45.0,83.0,70.0,73.0,79.0,68.0,64.0,56.0,27.0,79.0,45.0,43.0,47.0,38.0,70.0,78.0,80.0,61.0,74.78368355995055
2020-03-23,58.0,31.0,42.0,27.0,31.0,45.0,35.0,63.0,40.0,77.0,43.0,35.0,42.0,41.0,37.0,36.0,50.0,31.0,65.0,37.0,53.52286773794808
2020-03-24,55.0,88.0,33.0,65.0,54.0,64.0,51.0,95.0,37.0,78.0,48.0,84.0,39.0,52.0,47.0,60.0,94.0,69.0,71.0,82.0,78.24474660074165
2020-03-25,67.0,41.0,59.0,72.0,27.0,36.0,44.0,52.0,55.0,42.0,87.0,39.0,46.0,51.0,24.0,47.0,47.0,20.0,31.0,53.0,58.09641532756489
2020-03-26,43.0,34.0,40.0,23.0,21.0,22.0,13.0,44.0,38.0,36.0,25.0,24.0,40.0,46.0,29.0,20.0,31.0,35.0,24.0,34.0,38.442521631644006
2020-03-27,79.0,34.0,32.0,51.0,40.0,56.0,45.0,68.0,43.0,57.0,24.0,76.0,53.0,69.0,36.0,26.0,62.0,54.0,39.0,40.0,60.81582200247218
2020-03-28,63.0,56.0,100.0,77.0,94.0,100.0,58.0,100.0,71.0,81.0,83.0,45.0,61.0,52.0,69.0,100.0,80.0,96.0,37.0,31.0,89.86402966625462
2020-03-29,50.0,29.0,0.0,24.0,44.0,38.0,21.0,46.0,13.0,15.0,35.0,41.0,43.0,35.0,52.0,43.0,17.0,29.0,43.0,22.0,39.55500618046971
2020-03-30,61.0,26.0,44.0,28.0,45.0,47.0,25.0,66.0,35.0,41.0,46.0,44.0,26.0,24.0,29.0,38.0,45.0,26.0,15.0,20.0,45.179233621755245
2020-03-31,49.0,13.0,31.0,0.0,33.0,21.0,31.0,50.0,36.0,20.0,39.0,30.0,19.0,25.0,29.0,32.0,15.0,46.0,31.0,46.0,36.83559950556242
2020-04-01,29.0,34.0,20.0,29.0,20.0,21.0,25.0,26.0,37.0,28.0,48.0,39.0,46.0,45.0,12.0,40.0,31.0,34.0,15.0,20.0,37.021013597033374
2020-04-02,29.0,26.0,19.0,14.0,53.0,42.0,13.0,34.0,12.0,42.0,31.0,23.0,33.0,32.0,36.0,39.0,23.0,34.0,38.0,46.0,38.25710754017305
2020-04-03,33.0,53.0,26.0,51.0,53.0,42.0,38.0,68.0,30.0,28.0,40.0,61.0,13.0,25.0,29.0,33.0,47.0,27.0,47.0,67.0,50.12360939431396
2020-04-04,59.0,24.0,15.0,0.0,32.0,25.0,15.0,40.0,29.0,16.0,19.0,9.0,46.0,15.0,7.0,31.0,27.0,32.0,19.0,23.0,29.851668726823238
2020-04-05,10.0,16.0,31.0,35.0,24.0,17.0,15.0,20.0,44.0,25.0,19.0,18.0,16.0,30.0,21.0,31.0,28.0,24.0,19.0,16.0,28.368355995055623
2020-04-06,24.0,25.0,19.0,14.0,13.0,27.0,12.0,16.0,17.0,13.0,8.0,14.0,19.0,12.0,6.0,6.0,7.0,13.0,23.0,26.0,19.406674907292953
2020-04-07,13.0,14.0,7.0,15.0,14.0,7.0,0.0,0.0,6.0,0.0,0.0,8.0,7.0,6.0,12.0,7.0,8.0,0.0,0.0,7.0,8.096415327564895
2020-04-08,34.0,0.0,7.0,7.0,7.0,14.0,0.0,18.0,19.0,14.0,0.0,8.0,13.0,7.0,0.0,7.0,16.0,14.0,16.0,14.0,13.288009888751544
2020-04-09,13.0,0.0,13.0,0.0,7.0,7.0,7.0,9.0,12.0,22.0,24.0,8.0,20.0,20.0,12.0,20.0,16.0,28.0,16.0,14.0,16.563658838071692
2020-04-10,18.0,7.0,0.0,8.0,7.0,30.0,7.0,27.0,13.0,7.0,17.0,8.0,21.0,7.0,25.0,7.0,8.0,14.0,17.0,14.0,16.19283065512979
2020-04-11,24.0,15.0,7.0,17.0,15.0,24.0,7.0,10.0,14.0,0.0,9.0,0.0,8.0,15.0,21.0,0.0,27.0,0.0,9.0,23.0,15.142150803461062
2020-04-12,19.0,23.0,7.0,17.0,23.0,16.0,22.0,49.0,28.0,8.0,27.0,0.0,15.0,0.0,14.0,22.0,9.0,24.0,18.0,8.0,21.56983930778739
2020-04-13,22.0,22.0,28.0,31.0,43.0,16.0,14.0,19.0,27.0,38.0,9.0,41.0,29.0,34.0,19.0,28.0,25.0,22.0,25.0,7.0,30.84054388133498
2020-04-14,17.0,20.0,7.0,7.0,13.0,35.0,13.0,26.0,25.0,29.0,24.0,15.0,26.0,32.0,24.0,13.0,8.0,20.0,24.0,20.0,24.5982694684796
2020-04-15,17.0,28.0,14.0,23.0,7.0,7.0,13.0,27.0,6.0,29.0,25.0,16.0,14.0,20.0,6.0,14.0,8.0,21.0,0.0,7.0,18.665018541409147
2020-04-16,18.0,21.0,28.0,47.0,21.0,30.0,27.0,63.0,39.0,30.0,17.0,32.0,14.0,34.0,25.0,28.0,41.0,50.0,33.0,29.0,38.751545117428925
2020-04-17,22.0,7.0,21.0,8.0,28.0,15.0,7.0,18.0,19.0,37.0,34.0,16.0,21.0,13.0,13.0,21.0,25.0,7.0,17.0,0.0,21.56983930778739
2020-04-18,14.0,22.0,7.0,24.0,22.0,32.0,21.0,29.0,20.0,32.0,18.0,0.0,15.0,22.0,0.0,7.0,9.0,15.0,17.0,30.0,22.002472187886276
2020-04-19,19.0,15.0,30.0,8.0,15.0,16.0,7.0,19.0,35.0,8.0,9.0,26.0,15.0,29.0,27.0,22.0,35.0,23.0,18.0,30.0,25.092707045735473
