date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-01-29,41.0,78.0,34.0,27.0,43.0,58.0,33.0,14.0,44.0,34.0,69.0,28.0,62.0,49.0,11.0,0.0,15.0,29.0,31.0,38.0,56.46518745218057
2020-01-30,43.0,49.0,18.0,73.0,30.0,25.0,0.0,29.0,31.0,53.0,15.0,30.0,13.0,26.0,24.0,22.0,31.0,15.0,16.0,40.0,44.60596786534048
2020-01-31,15.0,0.0,37.0,15.0,31.0,12.0,24.0,29.0,16.0,18.0,15.0,16.0,14.0,26.0,12.0,33.0,32.0,32.0,0.0,41.0,31.98163733741393
2020-02-01,45.0,67.0,18.0,29.0,31.0,25.0,23.0,15.0,46.0,55.0,15.0,31.0,53.0,26.0,24.0,11.0,32.0,31.0,51.0,21.0,49.6557000765111
2020-02-02,42.0,16.0,34.0,43.0,14.0,47.0,11.0,14.0,59.0,34.0,56.0,0.0,52.0,38.0,11.0,20.0,15.0,15.0,47.0,60.0,48.04896710022954
2020-02-03,79.0,58.0,46.0,0.0,13.0,22.0,31.0,25.0,14.0,15.0,26.0,0.0,0.0,11.0,11.0,9.0,0.0,0.0,44.0,54.0,35.042081101759756
2020-02-04,29.0,0.0,53.0,15.0,15.0,0.0,22.0,14.0,15.0,35.0,15.0,0.0,13.0,0.0,23.0,21.0,15.0,45.0,33.0,20.0,29.303749043611322
2020-02-05,15.0,33.0,18.0,0.0,31.0,0.0,0.0,15.0,32.0,18.0,15.0,31.0,0.0,0.0,35.0,0.0,31.0,15.0,16.0,21.0,24.942616679418517
2020-02-06,16.0,34.0,37.0,15.0,16.0,26.0,36.0,15.0,17.0,0.0,31.0,16.0,0.0,14.0,36.0,0.0,0.0,31.0,0.0,22.0,27.69701606732977
2020-02-07,63.0,36.0,19.0,31.0,16.0,0.0,12.0,16.0,33.0,38.0,31.0,16.0,14.0,27.0,25.0,34.0,50.0,49.0,18.0,43.0,43.68783473603673
2020-02-08,15.0,17.0,19.0,15.0,47.0,0.0,12.0,0.0,33.0,55.0,15.0,16.0,14.0,27.0,24.0,22.0,48.0,31.0,0.0,0.0,31.369548584544763
2020-02-09,28.0,0.0,17.0,14.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,33.0,31.0,30.0,58.0,0.0,0.0,19.969395562356542
2020-02-10,42.0,31.0,52.0,28.0,15.0,12.0,34.0,41.0,59.0,34.0,27.0,29.0,39.0,37.0,23.0,0.0,30.0,15.0,16.0,0.0,43.15225707727621
2020-02-11,14.0,0.0,17.0,14.0,0.0,12.0,22.0,14.0,15.0,0.0,0.0,0.0,0.0,13.0,12.0,11.0,15.0,15.0,16.0,20.0,16.06732976281561
2020-02-12,28.0,48.0,51.0,0.0,0.0,23.0,22.0,42.0,15.0,17.0,14.0,30.0,39.0,38.0,22.0,20.0,15.0,14.0,32.0,20.0,37.49043611323642
2020-02-13,15.0,49.0,0.0,0.0,30.0,12.0,0.0,43.0,0.0,34.0,0.0,46.0,26.0,13.0,11.0,10.0,0.0,15.0,49.0,0.0,27.00841622035195
2020-02-14,29.0,17.0,0.0,29.0,0.0,12.0,35.0,14.0,16.0,17.0,43.0,31.0,39.0,52.0,11.0,21.0,0.0,15.0,48.0,20.0,34.35348125478195
2020-02-15,16.0,35.0,19.0,15.0,16.0,0.0,24.0,45.0,32.0,19.0,30.0,16.0,14.0,27.0,12.0,55.0,16.0,32.0,17.0,43.0,36.954858454475904
2020-02-16,29.0,32.0,0.0,29.0,15.0,24.0,0.0,29.0,46.0,35.0,14.0,15.0,26.0,13.0,12.0,10.0,15.0,0.0,32.0,20.0,30.29839326702372
2020-02-17,42.0,78.0,85.0,27.0,100.0,35.0,45.0,98.0,30.0,100.0,42.0,14.0,51.0,60.0,44.0,31.0,58.0,42.0,31.0,94.0,84.69778117827086
2020-02-18,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.0,14.0,0.0,0.0,6.2739097169089515
2020-02-19,56.0,31.0,100.0,56.0,14.0,23.0,67.0,28.0,29.0,50.0,0.0,100.0,63.0,48.0,11.0,10.0,0.0,28.0,92.0,58.0,66.10558530986994
2020-02-20,59.0,50.0,36.0,44.0,16.0,24.0,24.0,58.0,16.0,18.0,14.0,15.0,0.0,13.0,12.0,32.0,15.0,30.0,33.0,41.0,42.08110175975517
2020-02-21,31.0,34.0,0.0,59.0,77.0,38.0,24.0,46.0,16.0,55.0,30.0,32.0,28.0,27.0,24.0,11.0,16.0,16.0,34.0,21.0,47.360367253251724
