date,/m/0cjf0,isPartial
2020-02-03,74,False
2020-02-04,63,False
2020-02-05,56,False
2020-02-06,46,False
2020-02-07,51,False
2020-02-08,51,False
2020-02-09,38,False
2020-02-10,41,False
2020-02-11,58,False
2020-02-12,48,False
2020-02-13,47,False
2020-02-14,55,False
2020-02-15,46,False
2020-02-16,67,False
2020-02-17,51,False
2020-02-18,56,False
2020-02-19,42,False
2020-02-20,50,False
2020-02-21,52,False
2020-02-22,39,False
2020-02-23,54,False
2020-02-24,45,False
2020-02-25,48,False
2020-02-26,63,False
2020-02-27,40,False
2020-02-28,44,False
2020-02-29,67,False
2020-03-01,72,False
2020-03-02,77,False
2020-03-03,65,False
2020-03-04,62,False
2020-03-05,76,False
2020-03-06,67,False
2020-03-07,68,False
2020-03-08,63,False
2020-03-09,73,False
2020-03-10,100,False
