date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,27.0,34.0,32.0,37.0,34.0,38.0,37.0,33.0,40.0,36.0,36.786469344608875,0
2020-01-02,33.0,34.0,36.0,38.0,36.0,36.0,38.0,37.0,42.0,35.0,38.58350951374207,0
2020-01-03,33.0,35.0,29.0,35.0,37.0,38.0,40.0,39.0,32.0,42.0,38.05496828752643,0
2020-01-04,27.0,22.0,29.0,31.0,25.0,27.0,29.0,26.0,24.0,27.0,28.224101479915436,0
2020-01-05,41.0,35.0,36.0,33.0,42.0,41.0,43.0,39.0,33.0,37.0,40.16913319238901,0
2020-01-06,29.0,27.0,31.0,30.0,27.0,34.0,31.0,29.0,28.0,28.0,31.07822410147992,0
2020-01-07,31.0,31.0,36.0,33.0,34.0,34.0,37.0,34.0,31.0,37.0,35.72938689217759,0
2020-01-08,25.0,22.0,28.0,26.0,21.0,21.0,28.0,30.0,27.0,29.0,27.167019027484145,0
2020-01-09,25.0,25.0,29.0,22.0,25.0,21.0,23.0,24.0,28.0,23.0,25.8985200845666,0
2020-01-10,34.0,23.0,29.0,37.0,31.0,32.0,28.0,29.0,33.0,31.0,32.45243128964059,0
2020-01-11,30.0,33.0,30.0,33.0,33.0,32.0,35.0,29.0,33.0,30.0,33.61522198731501,0
2020-01-12,26.0,24.0,24.0,25.0,29.0,30.0,26.0,30.0,31.0,33.0,29.386892177589854,0
2020-01-13,21.0,26.0,33.0,27.0,26.0,28.0,34.0,29.0,28.0,27.0,29.492600422832982,0
2020-01-14,24.0,23.0,23.0,22.0,20.0,18.0,31.0,22.0,22.0,25.0,24.312896405919663,0
2020-01-15,29.0,30.0,32.0,27.0,24.0,27.0,27.0,26.0,26.0,25.0,28.85835095137421,0
2020-01-16,25.0,26.0,31.0,25.0,25.0,33.0,19.0,28.0,26.0,24.0,27.69556025369979,0
