date,/m/0cjf0,isPartial
2020-02-24,10,False
2020-02-25,16,False
2020-02-26,19,False
2020-02-27,20,False
2020-02-28,17,False
2020-02-29,24,False
2020-03-01,28,False
2020-03-02,25,False
2020-03-03,19,False
2020-03-04,30,False
2020-03-05,18,False
2020-03-06,27,False
2020-03-07,26,False
2020-03-08,36,False
2020-03-09,23,False
2020-03-10,37,False
2020-03-11,43,False
2020-03-12,66,False
2020-03-13,62,False
2020-03-14,73,False
2020-03-15,100,False
2020-03-16,80,False
2020-03-17,78,False
2020-03-18,71,False
2020-03-19,74,False
2020-03-20,58,False
2020-03-21,51,False
2020-03-22,57,False
2020-03-23,38,False
2020-03-24,40,False
2020-03-25,37,False
2020-03-26,38,False
2020-03-27,36,False
2020-03-28,41,False
2020-03-29,34,False
2020-03-30,39,False
2020-03-31,34,False
2020-04-01,30,False
2020-04-02,35,False
