,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-10,61.0,58.0,69.0,73.0,62.0,57.0,78.0,74.0,77.0,63.0,85.0,72.0,59.0,88.0,65.0,91.57894736842105,83.0,76.28865979381443,76.76767676767676,85.0,82.82305294913718
2020-11-11,45.0,63.0,61.0,64.0,64.0,54.0,71.0,51.0,80.0,61.0,64.0,80.0,59.0,60.0,57.0,53.68421052631579,72.0,67.01030927835052,76.76767676767676,63.0,72.15858525476546
2020-11-12,51.0,62.0,60.0,48.0,71.0,63.0,68.0,65.0,76.0,52.0,58.0,63.0,79.0,59.0,55.0,67.36842105263158,57.0,55.670103092783506,53.535353535353536,55.0,69.43007638115085
2020-11-13,59.0,78.0,58.0,64.0,69.0,64.0,68.0,69.0,70.0,59.0,53.0,67.0,79.0,76.0,100.0,72.63157894736842,64.0,89.69072164948453,71.71717171717172,58.0,79.14260959109532
2020-11-14,30.0,43.0,47.0,71.0,63.0,51.0,49.0,58.0,62.0,63.0,35.0,58.0,72.0,59.0,51.0,37.89473684210526,53.0,78.35051546391753,44.44444444444444,31.0,60.20648210200668
2020-11-15,53.0,50.0,53.0,72.0,47.0,64.0,53.0,46.0,79.0,61.0,53.0,48.0,48.0,57.0,55.0,58.94736842105263,59.0,48.45360824742268,66.66666666666667,62.0,64.61520679239266
2020-11-16,57.0,64.0,57.0,66.0,51.0,42.0,57.0,45.0,49.0,60.0,42.0,37.0,55.0,63.0,44.0,35.78947368421053,68.0,57.7319587628866,59.5959595959596,50.0,60.40178018801911
2020-11-17,51.0,68.0,54.0,71.0,54.0,71.0,72.0,59.0,63.0,64.0,61.0,57.0,46.0,67.0,67.0,50.526315789473685,72.0,50.51546391752577,65.65656565656566,39.0,68.52554409011513
2020-11-18,62.0,55.0,58.0,51.0,52.0,54.0,51.0,48.0,58.0,36.0,53.0,55.0,49.0,62.0,63.0,41.05263157894737,93.0,59.79381443298969,63.63636363636363,83.0,65.37955603608494
2020-11-19,62.0,42.0,48.0,67.0,69.0,62.0,53.0,61.0,63.0,57.0,69.0,59.0,52.0,49.0,45.0,53.68421052631579,57.0,59.79381443298969,53.535353535353536,47.0,64.32723246407932
2020-11-20,50.0,47.0,37.0,47.0,35.0,55.0,45.0,62.0,72.0,58.0,47.0,58.0,39.0,55.0,51.0,58.94736842105263,45.0,57.7319587628866,72.72727272727273,24.0,57.91129217413635
2020-11-21,38.0,54.0,41.0,58.0,34.0,24.0,36.0,29.0,33.0,42.0,47.0,49.0,48.0,40.0,31.0,45.26315789473684,40.0,23.711340206185568,30.303030303030305,45.0,44.913295787035565
2020-11-22,58.0,59.0,47.0,45.0,49.0,40.0,54.0,45.0,40.0,39.0,55.0,34.0,56.0,44.0,46.0,43.1578947368421,29.0,49.48453608247423,47.474747474747474,62.0,53.678540831224886
2020-11-23,61.0,69.0,47.0,44.0,50.0,59.0,59.0,38.0,66.0,43.0,49.0,68.0,49.0,52.0,60.0,49.473684210526315,60.0,51.54639175257732,59.5959595959596,63.0,62.53832170691414
2020-11-24,34.0,50.0,34.0,50.0,69.0,55.0,37.0,62.0,41.0,44.0,42.0,49.0,47.0,56.0,73.0,37.89473684210526,13.0,57.7319587628866,46.464646464646464,39.0,53.39218626599725
2020-11-25,40.0,34.0,41.0,61.0,56.0,44.0,47.0,36.0,46.0,33.0,41.0,36.0,51.0,56.0,40.0,34.73684210526316,46.0,63.91752577319588,62.62626262626262,33.0,51.408793705971
2020-11-26,60.0,36.0,42.0,59.0,34.0,46.0,55.0,43.0,31.0,61.0,51.0,28.0,59.0,65.0,38.0,48.421052631578945,49.0,63.91752577319588,47.474747474747474,35.0,54.23099339876436
2020-11-27,43.0,46.0,33.0,30.0,42.0,33.0,42.0,38.0,31.0,47.0,42.0,25.0,38.0,32.0,44.0,35.78947368421053,38.0,58.76288659793814,31.31313131313131,46.0,44.20610135306989
2020-11-28,43.0,58.0,32.0,47.0,48.0,58.0,43.0,67.0,58.0,50.0,59.0,51.0,45.0,59.0,58.0,68.42105263157895,50.0,54.63917525773196,56.56565656565657,25.0,58.72145726140806
2020-11-29,49.0,55.0,36.0,55.0,48.0,34.0,50.0,54.0,50.0,49.0,65.0,33.0,52.0,41.0,61.0,27.36842105263158,50.0,48.45360824742268,58.58585858585859,40.0,54.4927754678571
2020-11-30,53.0,52.0,42.0,47.0,38.0,42.0,46.0,42.0,51.0,37.0,44.0,39.0,35.0,34.0,33.0,40.0,51.0,35.05154639175258,51.515151515151516,43.0,48.74719725479542
2020-12-01,41.0,42.0,36.0,45.0,43.0,27.0,30.0,32.0,48.0,39.0,34.0,42.0,40.0,44.0,41.0,32.63157894736842,33.0,51.54639175257732,36.36363636363637,27.0,43.56090602895587
2020-12-02,37.0,35.0,28.0,52.0,31.0,32.0,33.0,37.0,51.0,44.0,42.0,39.0,37.0,42.0,41.0,37.89473684210526,33.0,46.391752577319586,43.43434343434343,41.0,44.59669471463248
2020-12-03,42.0,60.0,44.0,54.0,39.0,60.0,44.0,38.0,68.0,45.0,43.0,38.0,44.0,44.0,43.0,46.31578947368421,59.0,58.76288659793814,50.505050505050505,37.0,54.55977064279615
2020-12-04,37.0,56.0,38.0,34.0,46.0,53.0,42.0,45.0,34.0,58.0,36.0,45.0,50.0,30.0,35.0,36.8421052631579,31.0,60.824742268041234,42.42424242424242,26.0,47.63754524894992
2020-12-05,38.0,34.0,47.0,47.0,35.0,39.0,41.0,49.0,42.0,36.0,33.0,41.0,31.0,30.0,33.0,36.8421052631579,47.0,48.45360824742268,26.262626262626263,35.0,43.846741907758705
2020-12-06,31.0,30.0,25.0,34.0,33.0,35.0,39.0,37.0,46.0,37.0,34.0,37.0,51.0,48.0,31.0,20.0,46.0,40.20618556701031,44.44444444444444,32.0,41.629916723785925
2020-12-07,60.0,36.0,47.0,41.0,17.0,38.0,38.0,40.0,37.0,38.0,28.0,38.0,41.0,51.0,47.0,46.31578947368421,75.0,55.670103092783506,45.45454545454545,49.0,49.48069792784023
2020-12-08,46.0,52.0,35.0,48.0,39.0,43.0,31.0,40.0,47.0,42.0,38.0,40.0,55.0,40.0,29.0,45.26315789473684,35.0,36.08247422680412,49.494949494949495,53.0,48.07908417227375
2020-12-09,46.0,51.0,42.0,40.0,56.0,36.0,52.0,58.0,39.0,46.0,48.0,53.0,35.0,37.0,44.0,41.05263157894737,31.0,42.2680412371134,42.42424242424242,37.0,49.95385798666096
2020-12-10,42.0,49.0,43.0,42.0,45.0,42.0,47.0,39.0,42.0,43.0,38.0,41.0,39.0,47.0,48.0,56.8421052631579,39.0,54.63917525773196,40.4040404040404,40.0,50.01883431287259
2020-12-11,23.0,32.0,32.0,42.0,43.0,50.0,41.0,47.0,55.0,37.0,47.0,54.0,32.0,45.0,46.0,38.94736842105263,42.0,48.45360824742268,46.464646464646464,38.0,47.852604944245776
2020-12-12,35.0,33.0,49.0,47.0,46.0,44.0,51.0,43.0,42.0,28.0,43.0,43.0,35.0,55.0,48.0,44.21052631578947,49.0,45.36082474226804,48.484848484848484,42.0,49.62973486814093
2020-12-13,47.0,34.0,42.0,36.0,27.0,31.0,32.0,27.0,28.0,52.0,41.0,33.0,28.0,44.0,43.0,34.73684210526316,47.0,37.11340206185567,43.43434343434343,28.0,41.89394341540808
2020-12-14,35.0,47.0,48.0,46.0,55.0,67.0,45.0,51.0,55.0,55.0,41.0,48.0,57.0,71.0,51.0,36.8421052631579,54.0,76.28865979381443,50.505050505050505,35.0,58.380164092087014
2020-12-15,45.0,29.0,51.0,40.0,25.0,31.0,38.0,47.0,29.0,27.0,44.0,36.0,26.0,33.0,26.0,27.36842105263158,43.0,31.95876288659794,27.272727272727273,51.0,40.3165674093106
2020-12-16,44.0,68.0,52.0,69.0,46.0,66.0,42.0,63.0,65.0,56.0,66.0,50.0,81.0,56.0,65.0,78.94736842105263,50.0,81.44329896907216,60.60606060606061,51.0,68.99835690070925
2020-12-17,42.0,78.0,65.0,100.0,73.0,58.0,57.0,68.0,79.0,59.0,62.0,52.0,100.0,47.0,60.0,75.78947368421052,53.0,42.2680412371134,71.71717171717172,68.0,74.68335591191058
2020-12-18,37.0,65.0,54.0,64.0,68.0,62.0,51.0,75.0,89.0,49.0,52.0,58.0,81.0,46.0,54.0,57.89473684210526,64.0,79.38144329896907,60.60606060606061,50.0,69.3336928268481
2020-12-19,63.0,58.0,58.0,51.0,58.0,71.0,60.0,65.0,57.0,50.0,63.0,72.0,57.0,90.0,58.0,58.94736842105263,41.0,72.16494845360825,61.61616161616162,60.0,69.78074400349544
2020-12-20,48.0,52.0,51.0,39.0,35.0,45.0,52.0,50.0,49.0,47.0,61.0,42.0,37.0,54.0,33.0,45.26315789473684,57.0,34.02061855670103,44.44444444444444,46.0,52.51684936924968
2020-12-21,49.0,69.0,58.0,75.0,69.0,64.0,63.0,68.0,67.0,63.0,63.0,54.0,78.0,78.0,50.0,75.78947368421052,51.0,62.88659793814433,88.88888888888889,41.0,73.36094691618545
2020-12-22,69.0,53.0,63.0,49.0,45.0,73.0,61.0,54.0,59.0,38.0,49.0,46.0,72.0,46.0,40.0,71.57894736842105,78.0,70.10309278350516,53.535353535353536,63.0,65.70629257223834
