date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-02-29,25.0,30.0,28.0,28.0,26.0,25.0,26.0,26.0,29.0,24.0,27.079107505070997,0
2020-03-01,21.0,21.0,22.0,21.0,21.0,23.0,22.0,21.0,20.0,22.0,21.703853955375255,0
2020-03-02,25.0,25.0,23.0,26.0,26.0,24.0,23.0,27.0,23.0,26.0,25.15212981744422,0
2020-03-03,25.0,27.0,26.0,25.0,25.0,28.0,26.0,25.0,24.0,27.0,26.16632860040568,0
2020-03-04,29.0,28.0,28.0,29.0,29.0,29.0,28.0,27.0,31.0,30.0,29.20892494929006,0
2020-03-05,28.0,30.0,24.0,27.0,25.0,29.0,26.0,28.0,28.0,29.0,27.789046653144016,0
2020-03-06,25.0,25.0,26.0,26.0,28.0,26.0,28.0,26.0,27.0,27.0,26.77484787018256,0
2020-03-07,25.0,24.0,26.0,26.0,23.0,24.0,23.0,24.0,24.0,24.0,24.64503042596349,0
2020-03-08,26.0,27.0,28.0,29.0,28.0,28.0,27.0,29.0,26.0,29.0,28.093306288032455,0
2020-03-09,47.0,41.0,50.0,48.0,45.0,47.0,46.0,47.0,50.0,45.0,47.26166328600406,0
2020-03-10,63.0,65.0,65.0,65.0,64.0,66.0,66.0,65.0,67.0,66.0,66.12576064908723,0
2020-03-11,70.0,67.0,72.0,70.0,67.0,70.0,70.0,69.0,71.0,69.0,70.48681541582151,0
2020-03-12,92.0,97.0,95.0,99.0,93.0,100.0,99.0,100.0,100.0,100.0,98.8843813387424,0
2020-03-13,100.0,100.0,96.0,100.0,100.0,97.0,100.0,96.0,97.0,100.0,100.0,0
2020-03-14,90.0,95.0,100.0,97.0,95.0,98.0,94.0,98.0,100.0,95.0,97.5659229208925,0
2020-03-15,84.0,91.0,86.0,87.0,83.0,83.0,92.0,92.0,85.0,84.0,87.93103448275862,0
2020-03-16,70.0,70.0,71.0,68.0,68.0,73.0,73.0,75.0,74.0,72.0,72.41379310344828,0
2020-03-17,71.0,70.0,69.0,69.0,65.0,67.0,67.0,69.0,70.0,71.0,69.77687626774848,0
2020-03-18,67.0,64.0,64.0,68.0,64.0,71.0,67.0,67.0,67.0,68.0,67.64705882352942,0
2020-03-19,58.0,60.0,59.0,63.0,58.0,60.0,59.0,58.0,62.0,60.0,60.547667342799194,0
2020-03-20,58.0,55.0,59.0,59.0,56.0,60.0,62.0,66.0,58.0,60.0,60.14198782961461,0
2020-03-21,63.0,63.0,66.0,67.0,65.0,65.0,64.0,66.0,69.0,66.0,66.32860040567952,0
2020-03-22,66.0,62.0,62.0,64.0,63.0,65.0,63.0,63.0,65.0,64.0,64.60446247464503,0
2020-03-23,48.0,49.0,50.0,47.0,47.0,45.0,49.0,47.0,49.0,46.0,48.377281947261665,0
2020-03-24,44.0,45.0,43.0,45.0,42.0,45.0,46.0,47.0,47.0,45.0,45.537525354969574,0
2020-03-25,51.0,56.0,56.0,58.0,54.0,56.0,56.0,57.0,58.0,52.0,56.18661257606491,0
2020-03-26,54.0,55.0,57.0,59.0,54.0,58.0,59.0,59.0,59.0,57.0,57.910750507099394,0
2020-03-27,41.0,43.0,41.0,42.0,40.0,44.0,40.0,43.0,41.0,46.0,42.697768762677484,0
2020-03-28,44.0,44.0,43.0,43.0,41.0,44.0,46.0,46.0,46.0,43.0,44.624746450304265,0
2020-03-29,39.0,40.0,40.0,39.0,38.0,41.0,39.0,37.0,39.0,39.0,39.6551724137931,0
2020-03-30,37.0,38.0,39.0,39.0,35.0,39.0,38.0,35.0,40.0,35.0,38.03245436105477,0
2020-03-31,29.0,32.0,31.0,33.0,30.0,34.0,33.0,31.0,33.0,31.0,32.1501014198783,0
2020-04-01,27.0,30.0,29.0,29.0,29.0,30.0,30.0,31.0,28.0,28.0,29.5131845841785,0
2020-04-02,29.0,27.0,30.0,31.0,28.0,31.0,30.0,31.0,29.0,29.0,29.918864097363084,0
2020-04-03,31.0,29.0,27.0,31.0,27.0,29.0,31.0,30.0,30.0,30.0,29.918864097363084,0
2020-04-04,29.0,28.0,31.0,33.0,30.0,31.0,29.0,31.0,30.0,32.0,30.8316430020284,0
2020-04-05,26.0,26.0,27.0,29.0,27.0,30.0,28.0,31.0,30.0,26.0,28.397565922920894,0
2020-04-06,24.0,25.0,24.0,28.0,23.0,24.0,23.0,25.0,26.0,25.0,25.050709939148074,0
2020-04-07,23.0,24.0,24.0,26.0,25.0,25.0,27.0,26.0,27.0,24.0,25.456389452332658,0
2020-04-08,21.0,22.0,21.0,21.0,22.0,21.0,22.0,22.0,22.0,22.0,21.90669371196755,0
2020-04-09,19.0,21.0,21.0,21.0,20.0,21.0,20.0,22.0,22.0,20.0,20.993914807302232,0
2020-04-10,22.0,22.0,20.0,25.0,23.0,26.0,24.0,26.0,23.0,24.0,23.833671399594323,0
2020-04-11,21.0,20.0,22.0,23.0,21.0,22.0,20.0,23.0,22.0,21.0,21.8052738336714,0
2020-04-12,19.0,21.0,20.0,22.0,20.0,21.0,19.0,22.0,21.0,19.0,20.689655172413794,0
2020-04-13,19.0,21.0,20.0,21.0,20.0,20.0,19.0,21.0,19.0,20.0,20.28397565922921,0
2020-04-14,18.0,17.0,18.0,20.0,19.0,19.0,19.0,20.0,19.0,20.0,19.1683569979716,0
2020-04-15,18.0,17.0,20.0,19.0,18.0,19.0,21.0,18.0,19.0,18.0,18.965517241379313,0
2020-04-16,18.0,18.0,17.0,19.0,18.0,19.0,19.0,18.0,19.0,18.0,18.559837728194726,0
2020-04-17,18.0,18.0,19.0,18.0,18.0,18.0,18.0,17.0,18.0,20.0,18.45841784989858,0
2020-04-18,19.0,18.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,19.0,19.675456389452332,0
2020-04-19,16.0,19.0,17.0,18.0,18.0,19.0,20.0,19.0,19.0,19.0,18.66125760649087,0
2020-04-20,16.0,17.0,15.0,17.0,16.0,16.0,16.0,17.0,16.0,16.0,16.43002028397566,0
2020-04-21,17.0,17.0,18.0,17.0,15.0,15.0,17.0,18.0,15.0,16.0,16.734279918864097,0
2020-04-22,18.0,16.0,16.0,17.0,16.0,17.0,17.0,16.0,16.0,16.0,16.734279918864097,0
2020-04-23,15.0,17.0,15.0,18.0,14.0,16.0,16.0,17.0,15.0,15.0,16.024340770791078,0
2020-04-24,14.0,14.0,15.0,16.0,15.0,16.0,14.0,15.0,15.0,15.0,15.111561866125761,0
2020-04-25,14.0,15.0,14.0,15.0,14.0,14.0,14.0,15.0,14.0,15.0,14.60446247464503,0
2020-04-26,16.0,15.0,16.0,16.0,16.0,17.0,16.0,17.0,15.0,15.0,16.125760649087223,0
2020-04-27,15.0,15.0,14.0,14.0,13.0,15.0,15.0,14.0,14.0,13.0,14.401622718052739,0
2020-04-28,15.0,17.0,14.0,17.0,15.0,15.0,16.0,15.0,16.0,16.0,15.821501014198784,0
2020-04-29,13.0,14.0,13.0,13.0,14.0,14.0,13.0,13.0,14.0,14.0,13.691683569979716,0
2020-04-30,15.0,14.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,16.0,15.010141987829616,0
2020-05-01,14.0,13.0,13.0,13.0,12.0,13.0,14.0,14.0,12.0,14.0,13.38742393509128,0
2020-05-02,14.0,13.0,15.0,13.0,13.0,13.0,14.0,15.0,14.0,14.0,13.995943204868155,0
2020-05-03,14.0,14.0,12.0,14.0,14.0,12.0,13.0,13.0,14.0,13.0,13.488843813387424,0
2020-05-04,12.0,11.0,13.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,12.474645030425965,0
2020-05-05,13.0,13.0,13.0,14.0,13.0,13.0,13.0,12.0,13.0,12.0,13.08316430020284,0
2020-05-06,12.0,12.0,14.0,11.0,12.0,13.0,14.0,13.0,14.0,13.0,12.981744421906695,0
2020-05-07,13.0,14.0,15.0,12.0,14.0,15.0,14.0,13.0,14.0,14.0,13.995943204868155,0
2020-05-08,12.0,14.0,12.0,16.0,13.0,13.0,12.0,14.0,11.0,14.0,13.286004056795132,0
2020-05-09,13.0,12.0,13.0,14.0,14.0,13.0,16.0,14.0,14.0,13.0,13.793103448275863,0
2020-05-10,13.0,13.0,12.0,14.0,11.0,14.0,13.0,12.0,13.0,14.0,13.08316430020284,0
2020-05-11,13.0,13.0,12.0,14.0,12.0,13.0,12.0,12.0,13.0,12.0,12.778904665314402,0
2020-05-12,11.0,10.0,11.0,10.0,11.0,10.0,9.0,10.0,11.0,11.0,10.547667342799189,0
2020-05-13,11.0,10.0,10.0,12.0,11.0,12.0,11.0,11.0,10.0,12.0,11.156186612576066,0
2020-05-14,10.0,11.0,11.0,12.0,11.0,13.0,11.0,12.0,12.0,13.0,11.764705882352942,0
2020-05-15,11.0,12.0,11.0,12.0,11.0,11.0,11.0,13.0,12.0,13.0,11.866125760649087,0
2020-05-16,10.0,10.0,11.0,12.0,10.0,11.0,10.0,11.0,10.0,11.0,10.75050709939148,0
2020-05-17,10.0,11.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,10.649087221095336,0
2020-05-18,11.0,11.0,10.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.56186612576065,0
2020-05-19,10.0,9.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,10.0,10.446247464503044,0
2020-05-20,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,10.0,10.0,10.344827586206897,0
2020-05-21,11.0,9.0,9.0,10.0,11.0,11.0,9.0,11.0,12.0,10.0,10.446247464503044,0
2020-05-22,10.0,10.0,10.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,10.04056795131846,0
2020-05-23,9.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.634888438133874,0
2020-05-24,10.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.432048681541584,0
2020-05-25,9.0,9.0,9.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,9.22920892494929,0
2020-05-26,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.012170385395539,0
2020-05-27,7.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,7.910750507099392,0
2020-05-28,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,7.7079107505071,0
2020-05-29,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,7.200811359026369,0
2020-05-30,9.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,9.736308316430021,0
2020-05-31,8.0,7.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,7.0,7.505070993914808,0
2020-06-01,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,6.69371196754564,0
2020-06-02,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,7.200811359026369,0
2020-06-03,7.0,5.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.389452332657201,0
2020-06-04,6.0,6.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.186612576064909,0
2020-06-05,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.983772819472617,0
2020-06-06,6.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,6.288032454361055,0
2020-06-07,6.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.288032454361055,0
2020-06-08,6.0,6.0,5.0,7.0,4.0,6.0,7.0,7.0,5.0,5.0,5.882352941176471,0
2020-06-09,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.172413793103448,0
2020-06-10,7.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.882352941176471,0
2020-06-11,5.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,5.882352941176471,0
2020-06-12,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.070993914807302,0
2020-06-13,6.0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,6.0,6.288032454361055,0
2020-06-14,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.578093306288033,0
2020-06-15,8.0,9.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.620689655172415,0
2020-06-16,10.0,10.0,10.0,10.0,9.0,12.0,11.0,10.0,10.0,10.0,10.344827586206897,0
2020-06-17,8.0,10.0,7.0,10.0,8.0,9.0,10.0,9.0,9.0,9.0,9.026369168356998,0
2020-06-18,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.099391480730223,0
2020-06-19,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.085192697768763,0
2020-06-20,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.476673427991887,0
2020-06-21,6.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0,5.578093306288033,0
2020-06-22,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.578093306288033,0
2020-06-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.969574036511157,0
2020-06-24,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.578093306288033,0
2020-06-25,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.578093306288033,0
2020-06-26,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.8681541582150105,0
2020-06-27,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.085192697768763,0
2020-06-28,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.476673427991887,0
2020-06-29,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8681541582150105,0
2020-06-30,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.519269776876268,0
2020-07-01,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.099391480730223,0
2020-07-02,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.476673427991887,0
2020-07-03,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,5.578093306288033,0
2020-07-04,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.389452332657201,0
2020-07-05,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.476673427991887,0
2020-07-06,5.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.37525354969574,0
2020-07-07,5.0,5.0,5.0,7.0,5.0,6.0,6.0,5.0,5.0,6.0,5.578093306288033,0
2020-07-08,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.273833671399594,0
2020-07-09,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.766734279918865,0
2020-07-10,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.780933062880325,0
2020-07-11,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.186612576064909,0
2020-07-12,5.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.186612576064909,0
2020-07-13,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.563894523326573,0
2020-07-14,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.490872210953348,0
2020-07-15,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,6.0,6.0,5.983772819472617,0
2020-07-16,4.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,5.273833671399594,0
2020-07-17,7.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,6.8965517241379315,0
2020-07-18,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.490872210953348,0
2020-07-19,6.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,5.882352941176471,0
2020-07-20,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.983772819472617,0
2020-07-21,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.172413793103448,0
2020-07-22,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.172413793103448,0
2020-07-23,6.0,8.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,6.186612576064909,0
2020-07-24,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.983772819472617,0
2020-07-25,7.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,7.200811359026369,0
2020-07-26,8.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,7.099391480730223,0
2020-07-27,6.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.273833671399594,0
2020-07-28,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.490872210953348,0
2020-07-29,6.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,6.085192697768763,0
2020-07-30,5.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.186612576064909,0
2020-07-31,5.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,6.0,5.0,5.983772819472617,0
2020-08-01,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,6.186612576064909,0
2020-08-02,5.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,5.780933062880325,0
2020-08-03,7.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,6.389452332657201,0
2020-08-04,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.172413793103448,0
2020-08-05,5.0,5.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.070993914807302,0
2020-08-06,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,4.969574036511157,0
2020-08-07,6.0,6.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,6.186612576064909,0
2020-08-08,7.0,5.0,6.0,6.0,6.0,7.0,5.0,8.0,7.0,7.0,6.490872210953348,0
2020-08-09,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,6.9979716024340775,0
2020-08-10,5.0,5.0,6.0,5.0,5.0,7.0,5.0,7.0,6.0,6.0,5.780933062880325,0
2020-08-11,5.0,5.0,6.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,5.983772819472617,0
2020-08-12,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.823529411764705,0
2020-08-13,12.0,13.0,13.0,13.0,13.0,14.0,13.0,14.0,13.0,14.0,13.38742393509128,0
2020-08-14,9.0,11.0,10.0,11.0,10.0,11.0,10.0,10.0,10.0,11.0,10.446247464503044,0
2020-08-15,9.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,8.924949290060853,0
2020-08-16,6.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,6.7951318458417855,0
2020-08-17,8.0,8.0,8.0,8.0,7.0,8.0,8.0,10.0,7.0,9.0,8.21501014198783,0
2020-08-18,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,5.0,7.0,7.099391480730223,0
2020-08-19,6.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,6.8965517241379315,0
2020-08-20,7.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,7.099391480730223,0
2020-08-21,10.0,13.0,13.0,12.0,12.0,11.0,13.0,11.0,12.0,12.0,12.06896551724138,0
2020-08-22,9.0,9.0,10.0,11.0,10.0,10.0,9.0,10.0,10.0,8.0,9.736308316430021,0
2020-08-23,9.0,9.0,9.0,9.0,8.0,8.0,11.0,9.0,8.0,8.0,8.924949290060853,0
2020-08-24,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.72210953346856,0
2020-08-25,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,7.910750507099392,0
2020-08-26,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.606490872210954,0
2020-08-27,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.69371196754564,0
