,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-11-18,89.0,67.0,48.0,59.0,48.0,100.0,0.0,36.0,44.0,75.0,89.0,0.0,100.0,52.0,48.38709677419355,34.69387755102041,41.0,82.0,71.42857142857143,20.0,94.19222343613679
2020-11-19,29.0,22.0,24.0,58.0,24.0,20.0,21.0,17.0,22.0,0.0,59.0,24.0,39.0,0.0,72.58064516129032,45.91836734693877,20.0,55.0,46.42857142857143,0.0,51.07635422900767
2020-11-20,30.0,46.0,0.0,21.0,0.0,0.0,43.0,37.0,69.0,52.0,0.0,0.0,0.0,27.0,50.0,24.489795918367346,42.0,0.0,0.0,0.0,37.65010964530614
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.510204081632654,0.0,0.0,0.0,0.0,2.175502105886039
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,31.0,26.0,21.0,28.0,0.0,24.489795918367346,21.0,29.0,0.0,22.0,18.88857948414494
2020-11-23,57.0,66.0,0.0,39.0,47.0,58.0,0.0,17.0,87.0,49.0,59.0,73.0,19.0,25.0,72.58064516129032,0.0,60.0,0.0,23.80952380952381,41.0,67.66006174870321
2020-11-24,29.0,22.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,25.0,0.0,24.0,0.0,25.0,0.0,23.46938775510204,20.0,0.0,0.0,0.0,17.778203209300706
2020-11-25,29.0,0.0,0.0,19.0,23.0,20.0,0.0,17.0,0.0,25.0,0.0,24.0,20.0,51.0,24.193548387096776,45.91836734693877,39.0,0.0,0.0,20.0,30.45439080888256
2020-11-26,29.0,22.0,24.0,0.0,48.0,59.0,0.0,18.0,22.0,25.0,30.0,49.0,20.0,26.0,72.58064516129032,0.0,0.0,82.0,0.0,20.0,46.612223907729515
2020-11-27,0.0,0.0,0.0,19.0,47.0,20.0,21.0,0.0,44.0,24.0,0.0,0.0,39.0,0.0,0.0,57.142857142857146,0.0,54.0,0.0,20.0,29.433673291795746
2020-11-28,0.0,25.0,27.0,44.0,53.0,68.0,47.0,100.0,100.0,56.0,100.0,56.0,45.0,58.0,54.83870967741935,38.775510204081634,0.0,93.0,53.57142857142857,23.0,88.87726125899535
2020-11-29,0.0,0.0,0.0,21.0,26.0,0.0,0.0,38.0,24.0,0.0,0.0,0.0,22.0,0.0,27.419354838709676,24.489795918367346,22.0,30.0,26.19047619047619,0.0,22.266493300202075
2020-11-30,57.0,22.0,23.0,19.0,23.0,19.0,41.0,17.0,43.0,0.0,58.0,24.0,39.0,25.0,24.193548387096776,44.89795918367347,0.0,27.0,69.04761904761905,40.0,52.45886944255121
2020-12-01,0.0,0.0,24.0,0.0,0.0,20.0,0.0,17.0,44.0,24.0,29.0,24.0,20.0,0.0,0.0,67.34693877551021,0.0,27.0,23.80952380952381,20.0,29.008435146831893
2020-12-02,29.0,88.0,0.0,39.0,71.0,39.0,83.0,35.0,67.0,25.0,59.0,49.0,39.0,51.0,48.38709677419355,45.91836734693877,100.0,55.0,92.85714285714286,41.0,90.15449152761232
2020-12-03,30.0,22.0,48.0,0.0,48.0,0.0,21.0,36.0,22.0,0.0,30.0,0.0,20.0,26.0,0.0,23.46938775510204,20.0,28.0,23.80952380952381,20.0,35.670692795897295
2020-12-04,0.0,23.0,0.0,0.0,25.0,21.0,0.0,18.0,23.0,26.0,0.0,0.0,0.0,0.0,25.806451612903224,0.0,0.0,29.0,25.0,0.0,18.403905685948448
2020-12-05,100.0,50.0,0.0,67.0,27.0,45.0,47.0,60.0,25.0,57.0,33.0,28.0,0.0,29.0,54.83870967741935,78.57142857142857,91.0,62.0,53.57142857142857,69.0,83.31667787635064
2020-12-06,0.0,25.0,0.0,0.0,27.0,22.0,24.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,27.419354838709676,25.510204081632654,0.0,31.0,27.38095238095238,0.0,19.981926022074283
2020-12-07,30.0,0.0,48.0,20.0,48.0,0.0,42.0,35.0,23.0,0.0,60.0,25.0,40.0,78.0,48.38709677419355,69.38775510204081,20.0,28.0,23.80952380952381,41.0,57.954739824919336
2020-12-08,58.0,22.0,48.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,30.0,25.0,0.0,26.0,0.0,23.46938775510204,20.0,0.0,47.61904761904762,0.0,30.87878682399898
2020-12-09,30.0,0.0,48.0,0.0,24.0,20.0,21.0,18.0,0.0,0.0,60.0,50.0,0.0,52.0,0.0,23.46938775510204,0.0,0.0,0.0,21.0,31.33767273486721
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.95918367346939,0.0,0.0,0.0,0.0,4.089943959065753
2020-12-11,0.0,23.0,25.0,0.0,25.0,21.0,22.0,37.0,0.0,0.0,31.0,26.0,20.0,27.0,0.0,0.0,21.0,29.0,0.0,42.0,29.762609210205717
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,25.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,7.845730794667409
2020-12-13,32.0,24.0,0.0,0.0,0.0,43.0,46.0,20.0,49.0,55.0,0.0,0.0,0.0,0.0,0.0,25.510204081632654,0.0,60.0,0.0,23.0,32.19395036374395
