,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-01-29,52.0,28.0,18.0,11.0,32.0,0.0,78.0,13.0,11.0,22.0,21.0,0.0,10.0,14.0,21.0,28.0,26.0,0.0,11.0,33.0,28.057553956834532
2020-01-30,36.0,30.0,10.0,11.0,27.0,34.0,16.0,13.0,36.0,23.0,11.0,18.0,21.0,14.0,11.0,29.0,13.0,12.0,0.0,23.0,25.376062786134725
2020-01-31,0.0,15.0,20.0,12.0,21.0,12.0,0.0,28.0,0.0,23.0,0.0,19.0,11.0,14.0,11.0,0.0,14.0,12.0,35.0,0.0,16.15434924787443
2020-02-01,0.0,30.0,0.0,35.0,27.0,11.0,0.0,0.0,0.0,12.0,0.0,37.0,21.0,14.0,22.0,29.0,40.0,0.0,22.0,12.0,20.40549378678875
2020-02-02,51.0,29.0,27.0,22.0,38.0,32.0,32.0,38.0,23.0,21.0,20.0,0.0,20.0,26.0,21.0,57.0,39.0,44.0,22.0,22.0,38.194898626553304
2020-02-03,63.0,26.0,34.0,20.0,11.0,10.0,14.0,12.0,21.0,20.0,9.0,32.0,9.0,48.0,29.0,40.0,12.0,20.0,40.0,51.0,34.07455853499019
2020-02-04,89.0,0.0,19.0,22.0,26.0,0.0,16.0,0.0,23.0,0.0,0.0,18.0,41.0,27.0,32.0,0.0,27.0,35.0,22.0,23.0,27.468933943754088
2020-02-05,36.0,14.0,0.0,11.0,19.0,11.0,31.0,39.0,23.0,11.0,21.0,37.0,10.0,27.0,21.0,0.0,0.0,23.0,0.0,23.0,23.348593852190977
2020-02-06,19.0,30.0,0.0,24.0,34.0,12.0,17.0,27.0,12.0,0.0,11.0,19.0,11.0,14.0,0.0,31.0,57.0,0.0,35.0,0.0,23.08698495748855
2020-02-07,57.0,0.0,10.0,24.0,14.0,23.0,52.0,14.0,24.0,24.0,11.0,0.0,0.0,15.0,11.0,63.0,14.0,25.0,60.0,12.0,29.62720732504905
2020-02-08,37.0,45.0,20.0,35.0,13.0,46.0,49.0,14.0,25.0,34.0,21.0,37.0,10.0,14.0,33.0,15.0,0.0,23.0,11.0,12.0,32.30869849574886
2020-02-09,0.0,28.0,18.0,21.0,24.0,20.0,30.0,24.0,22.0,10.0,20.0,33.0,0.0,37.0,10.0,27.0,24.0,11.0,31.0,11.0,26.22629169391759
2020-02-10,34.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,10.0,13.0,0.0,0.0,25.0,0.0,11.0,22.0,10.39895356442119
2020-02-11,0.0,45.0,56.0,23.0,20.0,33.0,16.0,26.0,35.0,34.0,41.0,37.0,52.0,14.0,44.0,29.0,26.0,47.0,34.0,23.0,41.53041203400915
2020-02-12,18.0,57.0,28.0,56.0,44.0,11.0,80.0,51.0,34.0,22.0,41.0,18.0,20.0,92.0,31.0,14.0,13.0,34.0,11.0,11.0,44.865925441465
2020-02-13,0.0,0.0,9.0,0.0,13.0,11.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,22.0,0.0,5.951602354480052
2020-02-14,55.0,60.0,29.0,46.0,27.0,22.0,32.0,27.0,72.0,11.0,22.0,37.0,42.0,55.0,22.0,30.0,14.0,48.0,12.0,0.0,43.3616742969261
2020-02-15,60.0,47.0,10.0,85.0,14.0,12.0,50.0,55.0,13.0,36.0,23.0,78.0,44.0,15.0,58.0,16.0,29.0,25.0,36.0,50.0,49.44408109875735
2020-02-16,72.0,30.0,57.0,68.0,39.0,33.0,80.0,53.0,47.0,69.0,54.0,73.0,41.0,14.0,54.0,15.0,40.0,58.0,11.0,35.0,61.67429692609549
2020-02-17,36.0,59.0,38.0,47.0,27.0,56.0,64.0,26.0,24.0,45.0,11.0,37.0,21.0,41.0,33.0,45.0,0.0,23.0,0.0,36.0,43.754087638979726
2020-02-18,36.0,15.0,9.0,23.0,26.0,33.0,0.0,26.0,47.0,44.0,32.0,18.0,31.0,0.0,0.0,43.0,13.0,35.0,45.0,23.0,32.63570961412688
