date,/m/0cjf0,isPartial
2020-02-14,52,False
2020-02-15,53,False
2020-02-16,70,False
2020-02-17,69,False
2020-02-18,41,False
2020-02-19,41,False
2020-02-20,46,False
2020-02-21,43,False
2020-02-22,54,False
2020-02-23,47,False
2020-02-24,37,False
2020-02-25,61,False
2020-02-26,48,False
2020-02-27,54,False
2020-02-28,56,False
2020-02-29,70,False
2020-03-01,83,False
2020-03-02,76,False
2020-03-03,63,False
2020-03-04,77,False
2020-03-05,73,False
2020-03-06,67,False
2020-03-07,69,False
2020-03-08,77,False
2020-03-09,73,False
2020-03-10,100,False
