date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,79.0,41.0,82.0,60.0,35.0,83.0,79.0,69.0,54.0,86.0,92.0,100.0,97.84946236559139,49.0,90.0,74.0,33.0,67.02127659574468,70.0,69.6969696969697,91.53730905389745
2020-12-30,41.0,42.0,42.0,53.0,57.0,50.0,23.0,31.0,47.0,53.0,47.0,48.0,69.89247311827957,57.0,46.0,45.0,56.0,69.14893617021276,45.0,38.38383838383838,62.32578711373612
2020-12-31,36.0,8.0,30.0,33.0,23.0,15.0,25.0,20.0,42.0,44.0,13.0,30.0,33.333333333333336,54.0,36.0,25.0,23.0,32.97872340425532,12.0,28.282828282828284,36.573897767999156
2021-01-01,23.0,40.0,24.0,34.0,32.0,47.0,13.0,28.0,43.0,37.0,27.0,23.0,78.49462365591398,31.0,38.0,51.0,46.0,59.57446808510638,24.0,21.21212121212121,46.74189235376808
2021-01-02,76.0,52.0,44.0,48.0,76.0,51.0,61.0,46.0,49.0,49.0,49.0,93.0,80.64516129032258,75.0,28.0,87.0,73.0,79.7872340425532,63.0,80.8080808080808,81.84687523125918
2021-01-03,80.0,50.0,21.0,46.0,35.0,56.0,40.0,74.0,52.0,59.0,23.0,54.0,30.107526881720432,43.0,32.0,59.0,14.0,43.61702127659574,22.0,51.515151515151516,57.446699990648064
2021-01-04,32.0,46.0,40.0,42.0,27.0,26.0,27.0,46.0,37.0,32.0,11.0,32.0,36.55913978494624,40.0,6.0,41.0,39.0,42.5531914893617,25.0,12.121212121212121,41.547282961844715
2021-01-05,64.0,72.0,60.0,51.0,41.0,94.0,44.0,90.0,81.0,90.0,39.0,80.0,59.13978494623656,81.0,63.0,65.0,60.0,64.8936170212766,58.0,55.55555555555556,85.179080967199
2021-01-06,49.0,52.0,65.0,56.0,53.0,85.0,37.0,46.0,64.0,56.0,55.0,81.0,84.94623655913979,80.0,49.0,61.0,58.0,62.765957446808514,51.0,35.35353535353536,76.64401929644248
2021-01-07,32.0,26.0,60.0,72.0,53.0,13.0,33.0,53.0,97.0,26.0,62.0,46.0,44.086021505376344,55.0,38.0,36.0,53.0,57.4468085106383,52.0,30.303030303030305,60.92476651025034
2021-01-08,67.0,71.0,42.0,83.0,57.0,63.0,57.0,36.0,39.0,78.0,34.0,62.0,68.81720430107526,42.0,40.0,60.0,68.0,44.680851063829785,33.0,63.63636363636363,71.97611250508778
2021-01-09,55.0,37.0,59.0,62.0,53.0,66.0,30.0,26.0,57.0,42.0,6.0,21.0,32.25806451612903,37.0,68.0,54.0,65.0,31.914893617021278,40.0,79.79797979797979,59.830335095638596
2021-01-10,55.0,50.0,43.0,31.0,65.0,50.0,18.0,71.0,31.0,34.0,60.0,70.0,47.31182795698925,59.0,48.0,54.0,72.0,70.2127659574468,22.0,27.272727272727273,63.453129567751894
2021-01-11,65.0,81.0,47.0,58.0,76.0,34.0,50.0,48.0,44.0,38.0,28.0,45.0,50.53763440860215,41.0,57.0,50.0,47.0,36.170212765957444,21.0,50.505050505050505,62.76626452765409
2021-01-12,46.0,56.0,54.0,68.0,48.0,54.0,52.0,24.0,67.0,32.0,62.0,54.0,51.61290322580645,28.0,51.0,29.0,54.0,28.72340425531915,43.0,19.19191919191919,59.80160581380104
2021-01-13,55.0,33.0,45.0,50.0,47.0,52.0,27.0,23.0,50.0,31.0,27.0,45.0,35.483870967741936,52.0,56.0,69.0,45.0,48.93617021276596,36.0,35.35353535353536,55.9887845397035
2021-01-14,39.0,34.0,54.0,29.0,63.0,40.0,33.0,61.0,69.0,45.0,34.0,54.0,66.66666666666667,48.0,58.0,57.0,60.0,58.51063829787234,21.0,87.87878787878788,65.67631655101269
2021-01-15,55.0,66.0,64.0,84.0,80.0,73.0,77.0,45.0,80.0,69.0,78.0,57.0,86.02150537634408,87.0,41.0,85.0,79.0,69.14893617021276,45.0,52.525252525252526,89.07964446791645
2021-01-16,27.0,71.0,56.0,15.0,43.0,41.0,29.0,25.0,47.0,47.0,35.0,55.0,22.580645161290324,56.0,34.0,39.0,34.0,30.851063829787233,16.0,44.44444444444444,49.830515997706094
2021-01-17,59.0,49.0,69.0,46.0,72.0,83.0,39.0,25.0,30.0,39.0,52.0,61.0,51.61290322580645,49.0,13.0,52.0,68.0,59.57446808510638,32.0,31.31313131313131,63.62854968625998
2021-01-18,71.0,67.0,88.0,57.0,55.0,88.0,39.0,66.0,66.0,58.0,67.0,91.0,58.064516129032256,67.0,51.0,50.0,100.0,72.34042553191489,58.0,48.484848484848484,85.52307292947853
2021-01-19,69.0,80.0,53.0,88.0,88.0,47.0,55.0,100.0,58.0,100.0,44.0,45.0,86.02150537634408,73.0,75.0,64.0,79.0,57.4468085106383,67.0,91.91919191919192,92.1745544699477
2021-01-20,83.0,64.0,100.0,94.0,84.0,63.0,57.0,96.0,69.0,66.0,53.0,60.0,75.26881720430107,100.0,93.0,61.0,74.0,68.08510638297872,70.0,85.85858585858585,98.39301737634767
2021-01-21,53.0,55.0,61.0,60.0,36.0,68.0,93.0,31.0,100.0,81.0,34.0,80.0,59.13978494623656,62.0,73.0,87.0,54.0,65.95744680851064,43.0,49.494949494949495,80.83139557945978
2021-01-22,39.0,48.0,49.0,37.0,65.0,56.0,28.0,31.0,38.0,33.0,29.0,34.0,61.29032258064516,42.0,59.0,36.0,48.0,53.191489361702125,49.0,32.323232323232325,56.31529635045126
2021-01-23,52.0,62.0,27.0,52.0,42.0,41.0,39.0,65.0,60.0,53.0,57.0,40.0,45.16129032258065,70.0,45.0,44.0,40.0,44.680851063829785,27.0,69.6969696969697,63.30658539627412
2021-01-24,38.0,68.0,59.0,58.0,61.0,73.0,33.0,65.0,45.0,78.0,61.0,39.0,30.107526881720432,54.0,51.0,51.0,32.0,43.61702127659574,37.0,73.73737373737374,68.16862246575762
2021-01-25,50.0,39.0,46.0,70.0,74.0,59.0,64.0,64.0,65.0,63.0,60.0,38.0,58.064516129032256,92.0,75.0,76.0,78.0,57.4468085106383,61.0,71.71717171717172,81.84609781575891
2021-01-26,64.0,34.0,74.0,44.0,68.0,27.0,56.0,66.0,60.0,57.0,62.0,59.0,74.19354838709677,75.0,38.0,73.0,33.0,37.234042553191486,48.0,37.37373737373738,70.52683005532053
2021-01-27,100.0,100.0,87.0,100.0,73.0,47.0,100.0,88.0,74.0,57.0,39.0,45.0,86.02150537634408,82.0,89.0,29.0,90.0,100.0,42.0,79.79797979797979,97.84836088667673
2021-01-28,45.0,48.0,41.0,22.0,50.0,70.0,41.0,56.0,61.0,66.0,46.0,66.0,91.39784946236558,48.0,53.0,52.0,34.0,44.680851063829785,49.0,70.70707070707071,68.44921412448251
