date,/m/0cjf0,isPartial
2020-01-21,13,False
2020-01-22,11,False
2020-01-23,17,False
2020-01-24,18,False
2020-01-25,19,False
2020-01-26,28,False
2020-01-27,17,False
2020-01-28,27,False
2020-01-29,23,False
2020-01-30,21,False
2020-01-31,21,False
2020-02-01,22,False
2020-02-02,29,False
2020-02-03,21,False
2020-02-04,23,False
2020-02-05,25,False
2020-02-06,17,False
2020-02-07,23,False
2020-02-08,14,False
2020-02-09,17,False
2020-02-10,15,False
2020-02-11,23,False
2020-02-12,18,False
2020-02-13,15,False
2020-02-14,20,False
2020-02-15,21,False
2020-02-16,20,False
2020-02-17,14,False
2020-02-18,21,False
2020-02-19,15,False
2020-02-20,20,False
2020-02-21,21,False
2020-02-22,21,False
2020-02-23,25,False
2020-02-24,15,False
2020-02-25,23,False
2020-02-26,21,False
2020-02-27,18,False
2020-02-28,20,False
2020-02-29,25,False
2020-03-01,36,False
2020-03-02,27,False
2020-03-03,26,False
2020-03-04,27,False
2020-03-05,22,False
2020-03-06,34,False
2020-03-07,33,False
2020-03-08,31,False
2020-03-09,36,False
2020-03-10,37,False
2020-03-11,47,False
2020-03-12,71,False
2020-03-13,77,False
2020-03-14,71,False
2020-03-15,100,False
2020-03-16,100,False
2020-03-17,81,False
