date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-12-06,61.0,61.0,69.0,68.0,58.0,63.0,72.0,64.0,65.0,65.0,61.05263157894737,65.0,58.0,61.0,61.702127659574465,62.0,64.94845360824742,63.0,64.0,61.224489795918366,64.83534771749152
2020-12-07,63.0,63.0,68.0,64.0,63.0,63.0,74.0,70.0,75.0,70.0,68.42105263157895,67.0,65.0,72.0,71.27659574468085,62.0,75.25773195876289,69.0,69.0,65.3061224489796,69.40342205092159
2020-12-08,67.0,66.0,72.0,73.0,68.0,67.0,70.0,75.0,73.0,73.0,71.57894736842105,66.0,69.0,65.0,75.53191489361703,67.0,68.04123711340206,68.0,65.0,60.204081632653065,70.53323106320148
2020-12-09,66.0,58.0,63.0,66.0,69.0,61.0,63.0,72.0,64.0,62.0,70.52631578947368,71.0,64.0,70.0,72.34042553191489,64.0,76.28865979381443,63.0,67.0,61.224489795918366,67.6708894448205
2020-12-10,69.0,71.0,74.0,72.0,78.0,75.0,78.0,68.0,79.0,73.0,80.0,63.0,69.0,68.0,77.65957446808511,70.0,75.25773195876289,77.0,82.0,80.61224489795919,75.65558566037639
2020-12-11,67.0,83.0,77.0,77.0,82.0,69.0,77.0,72.0,69.0,76.0,80.0,65.0,74.0,69.0,84.04255319148936,70.0,83.50515463917526,79.0,76.0,75.51020408163265,76.96097565374721
2020-12-12,68.0,81.0,77.0,76.0,75.0,73.0,70.0,82.0,80.0,81.0,85.26315789473684,79.0,72.0,82.0,78.72340425531915,78.0,85.56701030927834,77.0,80.0,80.61224489795919,79.83004740889889
2020-12-13,76.0,74.0,85.0,70.0,82.0,68.0,79.0,78.0,78.0,81.0,82.10526315789474,76.0,78.0,82.0,82.97872340425532,84.0,82.47422680412372,79.0,80.0,84.6938775510204,80.90829175633236
2020-12-14,85.0,87.0,94.0,91.0,100.0,85.0,90.0,100.0,100.0,100.0,96.84210526315789,100.0,91.0,99.0,88.29787234042553,97.0,93.81443298969072,92.0,90.0,100.0,96.13126809186505
2020-12-15,79.0,90.0,87.0,86.0,86.0,81.0,91.0,86.0,97.0,80.0,78.94736842105263,80.0,84.0,80.0,89.36170212765957,79.0,88.65979381443299,93.0,93.0,86.73469387755102,87.7323182913536
