date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,65.0,50.0,45.0,52.0,43.0,51.0,53.0,58.0,54.0,54.0,53.735926305015354,0
2020-01-02,37.0,38.0,37.0,33.0,38.0,37.0,36.0,38.0,39.0,39.0,38.07574206755374,0
2020-01-03,51.0,50.0,46.0,44.0,40.0,54.0,42.0,39.0,50.0,57.0,48.413510747185256,0
2020-01-04,54.0,41.0,39.0,55.0,43.0,62.0,50.0,46.0,47.0,46.0,49.437052200614126,0
2020-01-05,43.0,54.0,42.0,44.0,48.0,42.0,50.0,41.0,37.0,47.0,45.8546571136131,0
2020-01-06,57.0,49.0,40.0,55.0,42.0,59.0,57.0,42.0,42.0,48.0,50.255885363357216,0
2020-01-07,47.0,54.0,39.0,54.0,40.0,47.0,47.0,37.0,36.0,43.0,45.445240532241556,0
2020-01-08,47.0,33.0,27.0,30.0,45.0,35.0,48.0,33.0,34.0,43.0,38.38280450358239,0
2020-01-09,48.0,42.0,33.0,49.0,39.0,51.0,37.0,29.0,21.0,36.0,39.40634595701126,0
2020-01-10,41.0,37.0,33.0,30.0,33.0,36.0,36.0,31.0,32.0,37.0,35.41453428863869,0
2020-01-11,42.0,40.0,28.0,45.0,39.0,51.0,32.0,34.0,39.0,37.0,39.611054247697034,0
2020-01-12,49.0,46.0,25.0,40.0,32.0,42.0,28.0,30.0,30.0,36.0,36.64278403275332,0
2020-01-13,37.0,38.0,42.0,45.0,39.0,37.0,36.0,32.0,36.0,35.0,38.58751279426817,0
2020-01-14,45.0,48.0,33.0,32.0,40.0,49.0,29.0,37.0,45.0,42.0,40.941658137154555,0
2020-01-15,61.0,57.0,39.0,47.0,50.0,46.0,42.0,33.0,41.0,40.0,46.67349027635619,0
2020-01-16,55.0,54.0,40.0,51.0,44.0,35.0,58.0,47.0,40.0,41.0,47.59467758444217,0
2020-01-17,51.0,45.0,42.0,42.0,37.0,47.0,35.0,32.0,42.0,58.0,44.114636642784035,0
2020-01-18,55.0,49.0,44.0,50.0,37.0,68.0,48.0,39.0,39.0,47.0,48.72057318321392,0
2020-01-19,54.0,49.0,41.0,48.0,60.0,52.0,59.0,47.0,47.0,50.0,51.893551688843395,0
2020-01-20,43.0,40.0,31.0,43.0,34.0,47.0,58.0,35.0,41.0,40.0,42.16990788126919,0
2020-01-21,45.0,46.0,37.0,56.0,46.0,44.0,38.0,47.0,42.0,56.0,46.77584442169908,0
2020-01-22,58.0,52.0,43.0,54.0,43.0,50.0,56.0,45.0,51.0,58.0,52.200614124872054,0
2020-01-23,58.0,57.0,33.0,54.0,46.0,53.0,36.0,41.0,47.0,41.0,47.69703172978505,0
2020-01-24,56.0,56.0,41.0,42.0,58.0,53.0,60.0,32.0,44.0,37.0,49.02763561924258,0
2020-01-25,65.0,61.0,45.0,52.0,50.0,75.0,63.0,56.0,47.0,61.0,58.85363357215967,0
2020-01-26,77.0,77.0,51.0,78.0,47.0,64.0,59.0,55.0,61.0,60.0,64.38075742067554,0
2020-01-27,61.0,58.0,44.0,69.0,53.0,68.0,59.0,55.0,56.0,64.0,60.08188331627431,0
2020-01-28,70.0,59.0,54.0,61.0,47.0,72.0,64.0,55.0,50.0,58.0,60.388945752302966,0
2020-01-29,66.0,56.0,44.0,51.0,52.0,52.0,52.0,57.0,50.0,64.0,55.68065506653019,0
2020-01-30,44.0,57.0,33.0,52.0,44.0,46.0,60.0,50.0,45.0,53.0,49.53940634595701,0
2020-01-31,53.0,60.0,50.0,56.0,61.0,65.0,59.0,56.0,53.0,53.0,57.9324462640737,0
2020-02-01,75.0,62.0,54.0,65.0,57.0,49.0,57.0,45.0,47.0,63.0,58.75127942681679,0
2020-02-02,74.0,59.0,59.0,68.0,62.0,70.0,58.0,71.0,58.0,66.0,66.01842374616172,0
2020-02-03,59.0,61.0,52.0,70.0,61.0,54.0,52.0,50.0,55.0,69.0,59.67246673490276,0
2020-02-04,43.0,52.0,45.0,65.0,53.0,55.0,55.0,37.0,64.0,58.0,53.94063459570113,0
2020-02-05,63.0,48.0,40.0,53.0,51.0,52.0,57.0,50.0,56.0,52.0,53.428863868986696,0
2020-02-06,59.0,49.0,39.0,59.0,47.0,55.0,51.0,45.0,46.0,55.0,51.68884339815762,0
2020-02-07,54.0,58.0,40.0,46.0,51.0,53.0,50.0,52.0,41.0,61.0,51.79119754350051,0
2020-02-08,62.0,45.0,40.0,47.0,42.0,47.0,56.0,48.0,45.0,51.0,49.437052200614126,0
2020-02-09,58.0,51.0,43.0,42.0,51.0,63.0,53.0,45.0,51.0,51.0,51.99590583418628,0
2020-02-10,55.0,58.0,39.0,52.0,47.0,69.0,42.0,37.0,50.0,44.0,50.46059365404299,0
2020-02-11,44.0,49.0,42.0,60.0,52.0,63.0,56.0,47.0,52.0,48.0,52.50767656090071,0
2020-02-12,66.0,58.0,38.0,56.0,40.0,61.0,49.0,40.0,38.0,49.0,50.66530194472876,0
2020-02-13,44.0,46.0,38.0,39.0,39.0,38.0,49.0,42.0,42.0,44.0,43.091095189355165,0
2020-02-14,56.0,54.0,43.0,60.0,46.0,51.0,52.0,43.0,41.0,57.0,51.48413510747185,0
2020-02-15,77.0,67.0,58.0,67.0,65.0,77.0,58.0,60.0,63.0,79.0,68.67963152507676,0
2020-02-16,55.0,45.0,31.0,37.0,50.0,49.0,48.0,28.0,41.0,38.0,43.19344933469805,0
2020-02-17,68.0,67.0,43.0,63.0,63.0,70.0,49.0,59.0,58.0,57.0,61.10542476970317,0
2020-02-18,52.0,43.0,50.0,55.0,47.0,54.0,46.0,46.0,57.0,54.0,51.58648925281474,0
2020-02-19,50.0,46.0,38.0,42.0,38.0,56.0,44.0,34.0,45.0,42.0,44.52405322415558,0
2020-02-20,59.0,61.0,40.0,52.0,46.0,55.0,50.0,51.0,45.0,57.0,52.81473899692937,0
2020-02-21,55.0,68.0,46.0,55.0,47.0,46.0,55.0,46.0,55.0,57.0,54.247697031729786,0
2020-02-22,69.0,61.0,51.0,55.0,52.0,58.0,38.0,43.0,54.0,59.0,55.27123848515865,0
2020-02-23,46.0,57.0,38.0,57.0,52.0,48.0,44.0,45.0,53.0,61.0,51.27942681678608,0
2020-02-24,55.0,66.0,49.0,59.0,58.0,64.0,59.0,53.0,47.0,61.0,58.44421699078813,0
2020-02-25,48.0,57.0,35.0,44.0,44.0,51.0,41.0,40.0,40.0,45.0,45.54759467758444,0
2020-02-26,68.0,50.0,53.0,54.0,54.0,50.0,49.0,52.0,39.0,58.0,53.94063459570113,0
2020-02-27,53.0,53.0,31.0,47.0,52.0,47.0,56.0,44.0,39.0,54.0,48.72057318321392,0
2020-02-28,54.0,45.0,39.0,52.0,42.0,48.0,35.0,39.0,45.0,52.0,46.16171954964176,0
2020-02-29,56.0,59.0,48.0,51.0,52.0,65.0,52.0,43.0,49.0,50.0,53.735926305015354,0
2020-03-01,65.0,54.0,44.0,55.0,51.0,64.0,57.0,54.0,56.0,65.0,57.8300921187308,0
2020-03-02,53.0,58.0,33.0,53.0,42.0,51.0,42.0,50.0,39.0,56.0,48.82292732855681,0
2020-03-03,71.0,75.0,50.0,63.0,61.0,69.0,61.0,54.0,58.0,61.0,63.76663254861822,0
2020-03-04,44.0,52.0,37.0,45.0,39.0,48.0,42.0,40.0,40.0,41.0,43.80757420675537,0
2020-03-05,64.0,59.0,45.0,58.0,42.0,46.0,54.0,46.0,50.0,56.0,53.224155578300916,0
2020-03-06,66.0,52.0,43.0,54.0,57.0,67.0,52.0,48.0,54.0,61.0,56.704196519959055,0
2020-03-07,52.0,53.0,57.0,56.0,46.0,53.0,51.0,52.0,48.0,47.0,52.712384851586485,0
2020-03-08,61.0,50.0,49.0,50.0,35.0,50.0,59.0,45.0,42.0,50.0,50.255885363357216,0
2020-03-09,67.0,58.0,43.0,60.0,65.0,67.0,58.0,58.0,45.0,54.0,58.85363357215967,0
2020-03-10,49.0,64.0,42.0,50.0,61.0,60.0,59.0,50.0,50.0,65.0,56.29477993858751,0
2020-03-11,76.0,64.0,51.0,75.0,79.0,68.0,54.0,58.0,63.0,65.0,66.8372569089048,0
2020-03-12,85.0,74.0,66.0,69.0,55.0,68.0,69.0,71.0,59.0,67.0,69.9078812691914,0
2020-03-13,87.0,82.0,53.0,68.0,64.0,100.0,84.0,73.0,84.0,82.0,79.52917093142273,0
2020-03-14,100.0,100.0,100.0,97.0,94.0,97.0,100.0,100.0,100.0,89.0,100.0,0
2020-03-15,93.0,92.0,67.0,100.0,100.0,96.0,78.0,84.0,85.0,100.0,91.60696008188332,0
2020-03-16,78.0,74.0,66.0,65.0,78.0,69.0,68.0,59.0,58.0,64.0,69.49846468781986,0
2020-03-17,81.0,76.0,71.0,82.0,72.0,85.0,84.0,75.0,63.0,77.0,78.40327533265096,0
2020-03-18,74.0,73.0,58.0,60.0,70.0,65.0,69.0,63.0,65.0,83.0,69.60081883316275,0
2020-03-19,69.0,74.0,65.0,76.0,69.0,87.0,61.0,55.0,56.0,76.0,70.41965199590584,0
2020-03-20,75.0,60.0,44.0,52.0,60.0,73.0,63.0,57.0,51.0,62.0,61.10542476970317,0
2020-03-21,71.0,64.0,45.0,61.0,58.0,68.0,76.0,64.0,64.0,67.0,65.30194472876151,0
2020-03-22,64.0,66.0,51.0,63.0,62.0,75.0,69.0,46.0,64.0,62.0,63.66427840327533,0
2020-03-23,55.0,48.0,44.0,53.0,56.0,63.0,59.0,43.0,55.0,61.0,54.96417604912999,0
2020-03-24,60.0,54.0,51.0,47.0,49.0,53.0,47.0,48.0,44.0,51.0,51.58648925281474,0
2020-03-25,52.0,50.0,34.0,47.0,42.0,53.0,31.0,40.0,46.0,54.0,45.95701125895599,0
2020-03-26,46.0,42.0,27.0,39.0,34.0,47.0,36.0,38.0,33.0,33.0,38.38280450358239,0
2020-03-27,46.0,47.0,30.0,52.0,47.0,65.0,49.0,45.0,40.0,43.0,47.49232343909928,0
2020-03-28,54.0,54.0,40.0,51.0,46.0,52.0,48.0,36.0,48.0,58.0,49.84646878198567,0
2020-03-29,56.0,53.0,45.0,49.0,48.0,55.0,51.0,54.0,48.0,46.0,51.68884339815762,0
2020-03-30,40.0,42.0,39.0,39.0,44.0,39.0,38.0,39.0,38.0,40.0,40.736949846468775,0
