,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-02-27,25.0,29.0,0.0,10.0,13.0,15.0,0.0,21.0,12.0,0.0,16.0,12.0,0.0,24.0,19.0,24.0,32.0,29.0,9.0,0.0,16.543069024529377
2020-02-28,0.0,21.0,21.0,11.0,0.0,16.0,29.0,35.0,39.0,44.0,9.0,41.0,32.0,26.0,42.0,13.0,23.0,16.0,10.0,14.0,25.213918996006843
2020-02-29,56.0,32.0,33.0,33.0,56.0,50.0,20.0,48.0,40.0,89.0,26.0,69.0,65.0,40.0,0.0,40.0,24.0,65.0,29.0,30.0,48.203080433542496
2020-03-01,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697661152310324
2020-03-02,25.0,20.0,10.0,10.0,0.0,15.0,9.0,21.0,24.0,0.0,8.0,12.0,15.0,24.0,19.0,24.0,11.0,15.0,0.0,27.0,16.48602395892755
2020-03-03,27.0,0.0,0.0,0.0,14.0,24.0,10.0,0.0,13.0,0.0,0.0,14.0,16.0,0.0,0.0,13.0,23.0,0.0,10.0,0.0,9.35539075869937
2020-03-04,40.0,53.0,42.0,53.0,55.0,64.0,19.0,57.0,77.0,57.0,26.0,40.0,32.0,51.0,52.0,77.0,46.0,31.0,29.0,57.0,54.64917284654877
2020-03-05,0.0,10.0,10.0,10.0,0.0,23.0,0.0,0.0,24.0,27.0,16.0,12.0,15.0,12.0,10.0,12.0,11.0,30.0,0.0,27.0,14.204221334854534
2020-03-06,0.0,10.0,0.0,11.0,13.0,48.0,19.0,0.0,26.0,0.0,17.0,13.0,0.0,13.0,0.0,13.0,0.0,16.0,9.0,14.0,12.664004563605248
2020-03-07,14.0,23.0,34.0,12.0,14.0,17.0,10.0,12.0,27.0,15.0,27.0,43.0,51.0,27.0,11.0,42.0,37.0,34.0,20.0,31.0,28.579577866514544
2020-03-08,14.0,0.0,11.0,11.0,0.0,42.0,0.0,12.0,13.0,15.0,9.0,14.0,33.0,13.0,22.0,0.0,0.0,33.0,10.0,15.0,15.231032515687392
2020-03-09,25.0,38.0,20.0,30.0,13.0,44.0,9.0,43.0,12.0,40.0,24.0,50.0,29.0,35.0,39.0,24.0,54.0,29.0,18.0,26.0,34.34112949229891
2020-03-10,13.0,20.0,10.0,50.0,38.0,15.0,18.0,22.0,36.0,14.0,16.0,50.0,15.0,72.0,30.0,37.0,22.0,44.0,0.0,27.0,31.317741015402166
2020-03-11,39.0,40.0,20.0,31.0,13.0,23.0,18.0,44.0,37.0,41.0,16.0,26.0,46.0,37.0,30.0,49.0,44.0,60.0,36.0,14.0,37.8779235596121
2020-03-12,50.0,39.0,29.0,30.0,37.0,37.0,9.0,21.0,59.0,67.0,24.0,37.0,44.0,47.0,39.0,24.0,0.0,29.0,26.0,40.0,39.247005134055904
2020-03-13,40.0,31.0,21.0,21.0,40.0,79.0,9.0,68.0,63.0,42.0,8.0,53.0,16.0,25.0,10.0,38.0,45.0,46.0,47.0,0.0,40.045636052481456
2020-03-14,100.0,100.0,100.0,100.0,100.0,67.0,100.0,97.0,67.0,75.0,100.0,98.0,100.0,27.0,54.0,94.0,84.0,100.0,100.0,90.0,100.0
2020-03-15,38.0,60.0,50.0,51.0,39.0,69.0,37.0,44.0,25.0,55.0,40.0,26.0,91.0,61.0,40.0,37.0,55.0,30.0,36.0,68.0,54.30690245293782
2020-03-16,58.0,45.0,28.0,94.0,82.0,98.0,50.0,100.0,56.0,100.0,60.0,94.0,97.0,100.0,100.0,56.0,80.0,83.0,41.0,100.0,86.82258984597831
2020-03-17,49.0,38.0,28.0,29.0,24.0,100.0,43.0,31.0,35.0,51.0,31.0,60.0,57.0,23.0,19.0,47.0,41.0,57.0,34.0,52.0,48.431260695949796
2020-03-18,50.0,39.0,68.0,81.0,89.0,76.0,63.0,54.0,72.0,93.0,32.0,100.0,75.0,59.0,40.0,61.0,86.0,30.0,44.0,67.0,72.96063890473474
2020-03-19,52.0,30.0,20.0,31.0,78.0,78.0,46.0,33.0,62.0,42.0,33.0,26.0,76.0,37.0,31.0,50.0,44.0,15.0,37.0,56.0,50.028522532800906
2020-03-20,38.0,20.0,20.0,10.0,38.0,60.0,18.0,21.0,59.0,54.0,32.0,38.0,44.0,36.0,59.0,36.0,11.0,30.0,26.0,13.0,37.820878494010266
2020-03-21,58.0,34.0,34.0,35.0,44.0,43.0,41.0,37.0,14.0,0.0,9.0,44.0,17.0,28.0,56.0,14.0,37.0,68.0,41.0,47.0,39.98859098687963
2020-03-22,53.0,52.0,73.0,76.0,68.0,81.0,47.0,57.0,51.0,57.0,34.0,54.0,79.0,51.0,42.0,38.0,57.0,78.0,47.0,72.0,66.5715915573303
2020-03-23,33.0,35.0,35.0,9.0,45.0,59.0,16.0,19.0,10.0,24.0,0.0,22.0,26.0,31.0,17.0,43.0,9.0,26.0,23.0,36.0,29.549343981745576
2020-03-24,60.0,46.0,46.0,66.0,24.0,50.0,34.0,62.0,57.0,51.0,30.0,12.0,99.0,34.0,37.0,23.0,61.0,84.0,42.0,51.0,55.27666856816885
2020-03-25,24.0,18.0,18.0,38.0,36.0,57.0,17.0,20.0,11.0,38.0,30.0,35.0,42.0,23.0,0.0,11.0,51.0,14.0,8.0,38.0,30.17683970336566
2020-03-26,49.0,29.0,67.0,10.0,62.0,44.0,17.0,31.0,35.0,39.0,16.0,37.0,29.0,23.0,10.0,23.0,11.0,58.0,34.0,65.0,39.30405019965773
2020-03-27,95.0,100.0,54.0,47.0,59.0,42.0,74.0,30.0,100.0,100.0,37.0,68.0,82.0,77.0,45.0,100.0,100.0,68.0,41.0,87.0,80.20536223616656
2020-03-28,69.0,22.0,43.0,22.0,56.0,98.0,20.0,35.0,78.0,44.0,52.0,68.0,32.0,53.0,21.0,53.0,35.0,48.0,39.0,59.0,54.021677124928694
2020-03-29,79.0,51.0,31.0,31.0,40.0,63.0,28.0,34.0,50.0,56.0,42.0,39.0,15.0,88.0,20.0,13.0,23.0,61.0,37.0,56.0,48.8876212207644
2020-03-30,23.0,0.0,27.0,9.0,35.0,55.0,16.0,39.0,11.0,12.0,15.0,12.0,41.0,33.0,18.0,0.0,10.0,14.0,8.0,25.0,22.98916143753565
2020-03-31,0.0,28.0,19.0,9.0,36.0,28.0,17.0,30.0,23.0,13.0,7.0,23.0,28.0,34.0,28.0,0.0,10.0,28.0,25.0,13.0,22.76098117512835
2020-04-01,25.0,47.0,19.0,48.0,37.0,36.0,26.0,10.0,47.0,77.0,15.0,24.0,57.0,23.0,19.0,35.0,31.0,57.0,26.0,52.0,40.55904164289788
2020-04-02,48.0,19.0,10.0,19.0,24.0,14.0,26.0,31.0,46.0,39.0,15.0,12.0,14.0,35.0,38.0,12.0,10.0,56.0,17.0,26.0,29.1500285225328
2020-04-03,25.0,48.0,48.0,20.0,13.0,30.0,18.0,21.0,24.0,53.0,39.0,12.0,44.0,47.0,29.0,35.0,21.0,29.0,17.0,39.0,34.91158014831717
2020-04-04,14.0,11.0,11.0,23.0,14.0,43.0,20.0,0.0,40.0,0.0,27.0,28.0,50.0,41.0,11.0,0.0,0.0,0.0,0.0,15.0,19.85168282943525
2020-04-05,28.0,11.0,11.0,11.0,14.0,25.0,40.0,24.0,27.0,15.0,9.0,14.0,0.0,13.0,33.0,27.0,24.0,33.0,29.0,15.0,22.98916143753565
2020-04-06,23.0,9.0,36.0,9.0,23.0,20.0,24.0,49.0,44.0,37.0,7.0,46.0,27.0,22.0,18.0,44.0,39.0,27.0,33.0,37.0,32.7438676554478
2020-04-07,12.0,9.0,9.0,0.0,36.0,0.0,0.0,0.0,23.0,0.0,8.0,0.0,43.0,23.0,9.0,34.0,0.0,14.0,0.0,0.0,12.549914432401597
2020-04-08,12.0,0.0,0.0,10.0,0.0,43.0,9.0,10.0,12.0,13.0,0.0,0.0,14.0,23.0,0.0,12.0,10.0,0.0,0.0,0.0,9.583571021106673
2020-04-09,12.0,9.0,10.0,0.0,12.0,14.0,9.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,13.0,7.701083856246434
2020-04-10,49.0,29.0,19.0,29.0,25.0,15.0,17.0,42.0,23.0,52.0,23.0,12.0,29.0,35.0,29.0,12.0,21.0,57.0,26.0,52.0,33.99885909868796
2020-04-11,27.0,11.0,21.0,11.0,27.0,16.0,19.0,12.0,13.0,15.0,9.0,27.0,48.0,26.0,21.0,0.0,0.0,16.0,10.0,29.0,20.422133485453504
2020-04-12,14.0,0.0,11.0,11.0,14.0,33.0,19.0,12.0,26.0,29.0,9.0,14.0,48.0,13.0,11.0,13.0,23.0,16.0,10.0,29.0,20.25099828864803
2020-04-13,51.0,20.0,10.0,20.0,52.0,46.0,9.0,11.0,12.0,14.0,8.0,39.0,30.0,12.0,10.0,12.0,11.0,45.0,36.0,27.0,27.096406160867083
2020-04-14,35.0,0.0,0.0,18.0,12.0,42.0,16.0,10.0,0.0,24.0,0.0,23.0,14.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,13.063320022818026
2020-04-15,0.0,9.0,19.0,10.0,12.0,58.0,0.0,21.0,12.0,0.0,16.0,24.0,14.0,0.0,0.0,0.0,10.0,29.0,9.0,13.0,14.603536794067312
2020-04-16,12.0,9.0,9.0,10.0,12.0,14.0,8.0,0.0,23.0,0.0,0.0,0.0,14.0,11.0,19.0,12.0,0.0,14.0,25.0,26.0,12.435824301197945
2020-04-17,24.0,19.0,9.0,10.0,37.0,14.0,0.0,0.0,23.0,26.0,23.0,24.0,14.0,34.0,28.0,23.0,21.0,14.0,26.0,13.0,21.79121505989732
2020-04-18,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,11.0,13.0,0.0,16.0,10.0,0.0,5.191100969766115
2020-04-19,13.0,0.0,10.0,10.0,13.0,31.0,0.0,11.0,0.0,0.0,0.0,13.0,31.0,0.0,10.0,12.0,11.0,0.0,0.0,0.0,9.412435824301197
