,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-09,72.0,58.0,57.0,68.0,61.0,58.0,63.0,74.0,62.0,62.0,68.0,63.0,67.0,71.0,74.0,72.0,70.0,67.0,66.0,70.0,69.12225705329155
2020-11-10,68.0,54.0,58.0,65.0,56.0,61.0,54.0,62.0,53.0,68.0,58.0,56.0,63.0,65.0,67.0,54.0,52.0,60.0,61.0,67.0,62.80041797283177
2020-11-11,73.0,64.0,65.0,62.0,63.0,59.0,63.0,49.0,63.0,66.0,72.0,51.0,62.0,66.0,56.0,59.0,60.0,52.0,62.0,61.0,64.15882967607105
2020-11-12,72.0,53.0,52.0,59.0,54.0,57.0,54.0,55.0,53.0,60.0,60.0,52.0,56.0,56.0,60.0,57.0,57.0,51.0,57.0,49.0,58.72518286311389
2020-11-13,58.0,46.0,51.0,50.0,49.0,47.0,50.0,54.0,55.0,56.0,53.0,45.0,44.0,52.0,54.0,50.0,53.0,42.0,52.0,47.0,52.66457680250784
2020-11-14,76.0,59.0,52.0,61.0,49.0,61.0,62.0,55.0,55.0,72.0,58.0,37.0,53.0,72.0,62.0,38.0,51.0,41.0,49.0,59.0,58.62068965517241
2020-11-15,60.0,44.0,53.0,52.0,55.0,53.0,45.0,52.0,47.0,55.0,52.0,53.0,59.0,49.0,58.0,50.0,51.0,55.0,49.0,46.0,54.23197492163009
2020-11-16,53.0,46.0,49.0,55.0,50.0,49.0,48.0,46.0,48.0,47.0,43.0,50.0,48.0,48.0,59.0,54.0,51.0,51.0,53.0,56.0,52.45559038662487
2020-11-17,65.0,56.0,57.0,57.0,48.0,56.0,58.0,57.0,48.0,63.0,57.0,54.0,59.0,64.0,65.0,51.0,58.0,54.0,54.0,65.0,59.874608150470216
2020-11-18,54.0,43.0,49.0,46.0,49.0,48.0,51.0,45.0,48.0,47.0,57.0,38.0,47.0,52.0,44.0,36.0,41.0,36.0,40.0,51.0,48.171368861024035
2020-11-19,50.0,40.0,49.0,45.0,44.0,46.0,38.0,42.0,51.0,52.0,55.0,39.0,44.0,57.0,46.0,47.0,45.0,40.0,57.0,42.0,48.53709508881923
2020-11-20,43.0,46.0,51.0,40.0,36.0,45.0,41.0,38.0,42.0,44.0,55.0,42.0,46.0,50.0,51.0,38.0,47.0,40.0,41.0,47.0,46.133751306165095
2020-11-21,54.0,51.0,43.0,46.0,40.0,39.0,41.0,47.0,42.0,46.0,43.0,46.0,43.0,50.0,41.0,40.0,41.0,40.0,42.0,37.0,45.559038662486934
2020-11-22,54.0,43.0,39.0,51.0,42.0,47.0,49.0,40.0,43.0,53.0,44.0,47.0,39.0,50.0,50.0,32.0,48.0,42.0,41.0,49.0,47.17868338557994
2020-11-23,56.0,43.0,48.0,44.0,37.0,47.0,45.0,39.0,43.0,47.0,48.0,35.0,43.0,48.0,51.0,39.0,39.0,36.0,41.0,51.0,45.97701149425287
2020-11-24,45.0,35.0,39.0,34.0,37.0,37.0,39.0,47.0,41.0,42.0,40.0,38.0,43.0,39.0,40.0,41.0,37.0,41.0,57.0,34.0,42.110762800417966
2020-11-25,37.0,37.0,35.0,34.0,30.0,37.0,41.0,35.0,31.0,39.0,36.0,44.0,36.0,40.0,40.0,35.0,37.0,33.0,36.0,36.0,38.08777429467085
2020-11-26,40.0,32.0,35.0,34.0,35.0,31.0,39.0,33.0,33.0,48.0,35.0,35.0,30.0,37.0,45.0,36.0,40.0,31.0,41.0,42.0,38.24451410658307
2020-11-27,37.0,34.0,31.0,39.0,30.0,31.0,31.0,29.0,34.0,35.0,34.0,30.0,32.0,29.0,38.0,26.0,31.0,31.0,28.0,34.0,33.64681295715779
2020-11-28,35.0,32.0,36.0,33.0,30.0,28.0,36.0,32.0,29.0,38.0,26.0,35.0,30.0,35.0,34.0,33.0,31.0,33.0,32.0,34.0,34.06478578892372
2020-11-29,32.0,39.0,45.0,43.0,38.0,36.0,43.0,31.0,40.0,42.0,35.0,36.0,41.0,44.0,51.0,28.0,38.0,34.0,34.0,44.0,40.43887147335423
2020-11-30,41.0,30.0,36.0,34.0,32.0,33.0,31.0,30.0,33.0,43.0,27.0,30.0,31.0,33.0,39.0,30.0,43.0,26.0,34.0,35.0,35.05747126436781
2020-12-01,40.0,35.0,33.0,31.0,30.0,36.0,27.0,31.0,36.0,32.0,31.0,33.0,39.0,39.0,37.0,29.0,29.0,34.0,32.0,39.0,35.1619644723093
2020-12-02,40.0,31.0,30.0,40.0,34.0,37.0,32.0,34.0,27.0,45.0,30.0,35.0,36.0,34.0,32.0,29.0,29.0,27.0,35.0,27.0,34.69174503657263
2020-12-03,35.0,32.0,34.0,33.0,33.0,36.0,35.0,34.0,33.0,39.0,31.0,32.0,27.0,38.0,37.0,33.0,31.0,30.0,36.0,34.0,35.1619644723093
2020-12-04,40.0,29.0,32.0,36.0,32.0,29.0,32.0,33.0,33.0,37.0,32.0,33.0,31.0,33.0,38.0,26.0,34.0,30.0,25.0,27.0,33.5423197492163
2020-12-05,35.0,27.0,30.0,30.0,27.0,30.0,31.0,33.0,28.0,26.0,29.0,30.0,30.0,35.0,36.0,27.0,33.0,36.0,33.0,29.0,32.13166144200627
2020-12-06,42.0,33.0,36.0,33.0,34.0,35.0,38.0,26.0,28.0,42.0,42.0,37.0,31.0,38.0,36.0,29.0,40.0,29.0,34.0,31.0,36.259143155694886
2020-12-07,39.0,37.0,32.0,39.0,27.0,34.0,33.0,36.0,26.0,36.0,36.0,37.0,30.0,34.0,35.0,36.0,35.0,37.0,36.0,33.0,35.94566353187043
2020-12-08,49.0,41.0,34.0,42.0,35.0,37.0,40.0,34.0,30.0,52.0,36.0,36.0,41.0,45.0,40.0,32.0,39.0,31.0,35.0,38.0,40.07314524555904
2020-12-09,40.0,37.0,35.0,35.0,32.0,33.0,29.0,33.0,24.0,38.0,36.0,29.0,29.0,38.0,30.0,28.0,32.0,30.0,33.0,42.0,34.63949843260188
2020-12-10,45.0,41.0,40.0,39.0,37.0,31.0,37.0,37.0,32.0,39.0,45.0,35.0,36.0,36.0,41.0,37.0,35.0,36.0,37.0,38.0,39.3939393939394
2020-12-11,40.0,34.0,37.0,36.0,32.0,31.0,38.0,34.0,35.0,35.0,39.0,33.0,33.0,31.0,33.0,34.0,38.0,31.0,36.0,37.0,36.415882967607104
2020-12-12,45.0,35.0,38.0,47.0,37.0,40.0,34.0,32.0,35.0,41.0,38.0,30.0,35.0,42.0,37.0,26.0,32.0,28.0,27.0,39.0,37.51306165099268
2020-12-13,42.0,34.0,36.0,41.0,40.0,38.0,42.0,35.0,42.0,38.0,38.0,27.0,32.0,41.0,34.0,31.0,42.0,28.0,41.0,39.0,38.71473354231974
2020-12-14,41.0,33.0,29.0,35.0,36.0,31.0,34.0,33.0,34.0,35.0,34.0,34.0,29.0,36.0,40.0,33.0,38.0,32.0,29.0,37.0,35.68443051201672
2020-12-15,54.0,38.0,39.0,41.0,42.0,35.0,34.0,41.0,36.0,37.0,36.0,36.0,41.0,44.0,39.0,34.0,32.0,37.0,39.0,37.0,40.334378265412745
2020-12-16,50.0,35.0,30.0,47.0,39.0,34.0,30.0,34.0,27.0,42.0,36.0,30.0,34.0,46.0,35.0,30.0,42.0,36.0,30.0,39.0,37.93103448275861
2020-12-17,49.0,34.0,31.0,42.0,39.0,43.0,40.0,40.0,35.0,42.0,46.0,33.0,43.0,37.0,39.0,38.0,43.0,36.0,46.0,38.0,41.483803552769075
2020-12-18,33.0,40.0,35.0,33.0,32.0,35.0,42.0,34.0,38.0,37.0,38.0,28.0,34.0,36.0,37.0,35.0,37.0,36.0,35.0,40.0,37.35632183908046
2020-12-19,43.0,40.0,42.0,44.0,39.0,43.0,47.0,36.0,48.0,55.0,55.0,43.0,51.0,55.0,52.0,42.0,41.0,30.0,40.0,49.0,46.760710553814
2020-12-20,69.0,60.0,56.0,60.0,58.0,53.0,57.0,60.0,61.0,62.0,68.0,58.0,53.0,53.0,70.0,62.0,65.0,60.0,59.0,60.0,62.90491118077325
2020-12-21,82.0,56.0,55.0,59.0,55.0,60.0,57.0,53.0,59.0,70.0,57.0,48.0,54.0,66.0,59.0,44.0,54.0,41.0,52.0,55.0,59.3521421107628
2020-12-22,46.0,37.0,37.0,44.0,36.0,38.0,41.0,39.0,38.0,48.0,44.0,35.0,46.0,42.0,51.0,37.0,44.0,41.0,40.0,41.0,43.10344827586207
2020-12-23,52.0,45.0,47.0,48.0,41.0,42.0,41.0,42.0,37.0,45.0,48.0,31.0,45.0,45.0,48.0,32.0,38.0,31.0,39.0,45.0,43.99164054336468
