date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-05,64.0,0.0,0.0,26.0,0.0,36.0,0.0,32.0,31.0,22.0,27.0,35.95505617977528,28.0,53.932584269662925,18.0,31.0,91.0,0.0,33.0,19.0,42.34098901576
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,44.0,28.0,27.0,0.0,0.0,0.0,0.0,32.0,22.0,53.0,75.28089887640449,0.0,0.0,36.0,31.0,0.0,35.555555555555564,0.0,0.0,29.663043845304077
2020-10-08,0.0,0.0,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,28.0,0.0,29.0,0.0,19.0,32.0,48.0,0.0,0.0,20.0,18.62458212130421
2020-10-09,0.0,24.0,0.0,0.0,0.0,0.0,34.0,36.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.060391612034906
2020-10-10,37.0,0.0,0.0,0.0,0.0,41.0,0.0,38.0,36.0,25.0,30.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.79307949463813
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.013936525854209
2020-10-12,34.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,46.0,0.0,39.325842696629216,59.0,0.0,0.0,33.0,98.0,0.0,72.0,20.0,33.5648851647636
2020-10-13,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,9.582772543741587
2020-10-14,0.0,22.0,0.0,27.0,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,20.0,11.901185255937133
2020-10-15,70.0,0.0,60.0,29.0,34.0,77.0,67.0,0.0,35.0,24.0,30.0,39.325842696629216,61.0,0.0,0.0,34.0,100.0,38.888888888888886,71.0,0.0,59.52252082760484
2020-10-16,0.0,0.0,31.0,0.0,35.0,0.0,35.0,36.0,35.0,24.0,0.0,82.02247191011236,0.0,30.337078651685392,20.0,0.0,51.0,0.0,74.0,21.0,36.658707072461254
2020-10-17,37.0,25.0,32.0,0.0,36.0,0.0,36.0,0.0,37.0,50.0,31.0,41.57303370786517,63.0,31.460674157303373,20.0,0.0,0.0,82.22222222222223,0.0,21.0,41.983048476340706
2020-10-18,36.0,72.0,61.0,0.0,0.0,40.0,34.0,36.0,35.0,24.0,0.0,0.0,31.0,29.21348314606741,80.0,0.0,50.0,0.0,0.0,0.0,40.820561802631005
2020-10-19,34.0,0.0,0.0,28.0,34.0,0.0,0.0,0.0,34.0,23.0,0.0,38.202247191011246,29.0,29.21348314606741,19.0,33.0,49.0,37.77777777777778,35.0,40.0,35.79579058066445
