,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-11-28,35.0,60.0,29.0,31.0,32.0,0.0,50.0,61.0,0.0,48.0,60.0,30.0,44.0,70.0,43.0,54.0,30.0,0.0,46.0,30.0,67.53363228699551
2020-11-29,0.0,29.0,0.0,31.0,0.0,0.0,49.0,0.0,29.0,0.0,59.0,30.0,0.0,33.0,43.0,26.0,29.0,0.0,22.0,31.0,36.860986547085204
2020-11-30,69.0,90.0,30.0,0.0,31.0,25.0,25.0,30.0,29.0,24.0,0.0,61.0,44.0,34.0,22.0,27.0,30.0,93.0,44.0,31.0,66.2780269058296
2020-12-01,0.0,0.0,61.0,64.0,63.0,26.0,0.0,31.0,89.0,48.0,30.0,31.0,89.0,35.0,0.0,28.0,88.0,63.0,0.0,0.0,66.90582959641254
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,4.394618834080718
2020-12-03,0.0,0.0,0.0,33.0,0.0,27.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,32.0,23.0,0.0,14.977578475336323
2020-12-04,0.0,30.0,0.0,32.0,31.0,26.0,25.0,0.0,0.0,24.0,0.0,31.0,45.0,68.0,22.0,0.0,31.0,0.0,0.0,0.0,32.73542600896861
2020-12-05,0.0,0.0,0.0,0.0,32.0,26.0,26.0,0.0,30.0,25.0,0.0,32.0,0.0,35.0,22.0,42.0,30.0,0.0,23.0,32.0,31.838565022421523
2020-12-06,0.0,30.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,45.0,28.0,0.0,0.0,0.0,31.0,19.103139013452914
2020-12-07,35.0,31.0,29.0,63.0,31.0,25.0,51.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,27.0,29.0,31.0,45.0,31.0,43.766816143497756
2020-12-08,0.0,30.0,60.0,32.0,62.0,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,0.0,0.0,0.0,23.0,62.0,35.874439461883405
2020-12-09,0.0,0.0,0.0,32.0,0.0,0.0,26.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,32.0,23.0,0.0,17.39910313901345
2020-12-10,0.0,30.0,0.0,32.0,0.0,26.0,0.0,31.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,0.0,23.0,0.0,22.869955156950674
2020-12-11,75.0,32.0,62.0,67.0,68.0,27.0,0.0,0.0,31.0,0.0,32.0,65.0,0.0,72.0,0.0,59.0,64.0,67.0,72.0,67.0,77.13004484304933
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,37.0,0.0,0.0,33.0,33.0,0.0,100.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,46.0,100.0,31.0,0.0,0.0,0.0,39.82062780269058
2020-12-15,74.0,0.0,63.0,0.0,67.0,27.0,27.0,33.0,0.0,26.0,33.0,66.0,47.0,73.0,47.0,29.0,0.0,67.0,24.0,67.0,69.05829596412556
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,5.022421524663677
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.242152466367713
2020-12-18,0.0,36.0,36.0,38.0,0.0,30.0,29.0,36.0,35.0,28.0,36.0,37.0,53.0,0.0,26.0,0.0,72.0,0.0,0.0,0.0,44.125560538116595
2020-12-19,0.0,0.0,34.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,25.0,0.0,0.0,0.0,26.0,0.0,13.36322869955157
2020-12-20,0.0,34.0,66.0,0.0,72.0,29.0,0.0,34.0,67.0,53.0,0.0,0.0,100.0,76.0,0.0,31.0,67.0,70.0,26.0,35.0,68.16143497757848
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,4.84304932735426
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,60.0,0.0,0.0,0.0,0.0,9.955156950672645
2020-12-23,38.0,0.0,33.0,34.0,34.0,28.0,28.0,0.0,0.0,25.0,33.0,33.0,50.0,0.0,25.0,30.0,32.0,34.0,49.0,67.0,51.39013452914798
2020-12-24,43.0,37.0,0.0,40.0,39.0,0.0,32.0,0.0,37.0,0.0,38.0,0.0,55.0,42.0,55.0,34.0,0.0,0.0,0.0,0.0,40.53811659192825
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,72.0,0.0,0.0,0.0,0.0,14.52914798206278
2020-12-26,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,34.0,36.0,0.0,37.0,16.41255605381166
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0627802690582957
2020-12-29,0.0,0.0,64.0,0.0,34.0,28.0,27.0,0.0,95.0,51.0,33.0,0.0,0.0,73.0,0.0,29.0,32.0,33.0,24.0,33.0,49.865470852017935
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,0.0,0.0,0.0,7.89237668161435
2021-01-01,43.0,74.0,0.0,0.0,79.0,0.0,0.0,38.0,0.0,30.0,38.0,0.0,0.0,44.0,0.0,0.0,37.0,0.0,28.0,38.0,40.26905829596413
2021-01-02,0.0,35.0,0.0,36.0,0.0,30.0,0.0,0.0,34.0,0.0,35.0,0.0,50.0,0.0,25.0,32.0,0.0,36.0,0.0,0.0,28.071748878923767
2021-01-03,77.0,0.0,33.0,70.0,34.0,28.0,0.0,0.0,33.0,53.0,34.0,0.0,99.0,37.0,24.0,31.0,100.0,34.0,25.0,35.0,66.99551569506727
2021-01-04,0.0,0.0,0.0,0.0,32.0,53.0,0.0,0.0,60.0,49.0,0.0,31.0,46.0,71.0,0.0,29.0,61.0,0.0,23.0,64.0,46.54708520179372
2021-01-05,75.0,65.0,100.0,70.0,67.0,57.0,0.0,67.0,64.0,77.0,66.0,100.0,48.0,37.0,0.0,30.0,32.0,100.0,25.0,35.0,100.0
2021-01-06,38.0,65.0,0.0,34.0,0.0,28.0,0.0,32.0,0.0,51.0,33.0,0.0,0.0,37.0,0.0,60.0,0.0,0.0,0.0,0.0,33.901345291479814
2021-01-07,37.0,32.0,96.0,68.0,65.0,0.0,0.0,33.0,31.0,100.0,32.0,98.0,96.0,36.0,0.0,29.0,31.0,34.0,24.0,100.0,84.48430493273543
2021-01-08,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,32.0,26.0,0.0,33.0,0.0,36.0,48.0,29.0,33.0,33.0,0.0,0.0,27.26457399103139
2021-01-09,40.0,34.0,0.0,35.0,0.0,29.0,57.0,0.0,34.0,0.0,34.0,70.0,50.0,38.0,100.0,46.0,33.0,35.0,26.0,0.0,59.28251121076232
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,61.0,0.0,0.0,0.0,0.0,15.426008968609866
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,30.0,0.0,0.0,0.0,0.0,16.591928251121075
2021-01-12,38.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,24.0,0.0,14.887892376681616
2021-01-13,0.0,32.0,0.0,0.0,0.0,0.0,27.0,33.0,0.0,0.0,0.0,33.0,47.0,0.0,47.0,29.0,0.0,33.0,0.0,0.0,25.201793721973093
2021-01-14,38.0,33.0,0.0,0.0,0.0,28.0,0.0,33.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,19.013452914798208
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,30.0,0.0,0.0,0.0,0.0,9.506726457399104
2021-01-16,39.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,34.0,27.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.053811659192824
2021-01-17,39.0,100.0,0.0,35.0,0.0,57.0,0.0,35.0,100.0,54.0,68.0,33.0,50.0,75.0,0.0,90.0,99.0,68.0,100.0,34.0,93.00448430493273
2021-01-18,38.0,64.0,0.0,34.0,0.0,0.0,27.0,33.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,64.0,33.0,49.0,0.0,35.60538116591928
2021-01-19,0.0,33.0,0.0,0.0,69.0,28.0,27.0,100.0,0.0,26.0,100.0,100.0,99.0,72.0,24.0,44.0,33.0,33.0,25.0,68.0,79.01345291479821
2021-01-20,72.0,31.0,62.0,100.0,66.0,27.0,0.0,31.0,0.0,0.0,0.0,31.0,46.0,71.0,22.0,41.0,62.0,0.0,23.0,32.0,64.30493273542601
2021-01-21,37.0,32.0,0.0,34.0,100.0,0.0,26.0,33.0,97.0,52.0,97.0,99.0,49.0,37.0,0.0,29.0,33.0,34.0,24.0,0.0,72.91479820627802
