,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-27,56.0,35.0,56.0,28.0,64.0,100.0,100.0,68.0,65.0,100.0,53.0,56.79012345679013,44.0,73.0,31.0,58.0,88.0,24.0,79.0,84.0,94.95367705761126
2020-10-28,56.0,71.0,41.0,71.0,94.0,74.0,43.0,81.0,52.0,72.0,43.0,58.02469135802469,100.0,63.0,64.0,58.0,73.0,83.0,47.0,83.0,99.78370249345538
2020-10-29,11.0,0.0,0.0,28.0,0.0,25.0,56.0,66.0,25.0,42.0,31.0,56.79012345679013,43.0,10.0,47.0,43.0,86.0,35.0,62.0,49.0,53.82280314141958
2020-10-30,11.0,45.0,13.0,0.0,46.0,12.0,56.0,65.0,38.0,55.0,31.0,92.5925925925926,43.0,20.0,77.0,56.0,100.0,46.0,31.0,81.0,69.07224151055496
2020-10-31,36.0,13.0,30.0,15.0,68.0,68.0,62.0,88.0,42.0,78.0,46.0,40.74074074074074,0.0,45.0,69.0,16.0,48.0,26.0,86.0,54.0,69.98570394162752
2020-11-01,12.0,13.0,15.0,46.0,17.0,54.0,47.0,15.0,42.0,62.0,12.0,62.96296296296296,24.0,34.0,69.0,0.0,0.0,52.0,70.0,55.0,52.78308980523941
2020-11-02,54.0,45.0,40.0,28.0,0.0,0.0,55.0,13.0,0.0,0.0,10.0,0.0,22.0,20.0,15.0,28.0,42.0,0.0,15.0,0.0,29.099905311821175
2020-11-03,32.0,91.0,67.0,42.0,46.0,48.0,14.0,26.0,12.0,14.0,0.0,37.03703703703704,32.0,0.0,46.0,14.0,70.0,34.0,15.0,32.0,50.53285308479234
2020-11-04,30.0,10.0,61.0,37.0,42.0,0.0,13.0,24.0,11.0,13.0,0.0,17.28395061728395,0.0,0.0,14.0,0.0,13.0,21.0,0.0,44.0,26.339095078071335
2020-11-05,30.0,53.0,13.0,0.0,29.0,57.0,0.0,49.0,59.0,39.0,19.0,53.08641975308642,20.0,38.0,72.0,26.0,40.0,22.0,29.0,30.0,50.987727669371154
2020-11-06,11.0,33.0,39.0,55.0,60.0,48.0,27.0,26.0,0.0,55.0,30.0,54.32098765432099,21.0,40.0,30.0,14.0,70.0,46.0,46.0,48.0,56.644882196765764
2020-11-07,23.0,48.0,14.0,0.0,33.0,13.0,29.0,27.0,53.0,43.0,21.0,39.50617283950617,11.0,21.0,32.0,59.0,15.0,25.0,49.0,0.0,41.77048328103824
2020-11-08,35.0,37.0,15.0,0.0,50.0,79.0,46.0,100.0,41.0,76.0,23.0,81.48148148148148,70.0,33.0,100.0,61.0,62.0,100.0,67.0,71.0,86.28321048625165
2020-11-09,43.0,45.0,40.0,55.0,30.0,48.0,14.0,66.0,50.0,42.0,31.0,91.35802469135803,32.0,20.0,15.0,42.0,28.0,12.0,76.0,65.0,63.565474090714986
2020-11-10,22.0,46.0,27.0,28.0,15.0,0.0,28.0,0.0,13.0,0.0,21.0,0.0,32.0,10.0,31.0,0.0,0.0,12.0,0.0,16.0,22.63325968697202
2020-11-11,11.0,0.0,27.0,14.0,0.0,0.0,29.0,41.0,13.0,29.0,32.0,38.27160493827161,0.0,21.0,48.0,59.0,15.0,36.0,16.0,50.0,36.038135199866325
2020-11-12,0.0,0.0,0.0,0.0,0.0,12.0,28.0,26.0,25.0,42.0,10.0,38.27160493827161,22.0,10.0,46.0,14.0,43.0,12.0,0.0,16.0,25.887005439928707
2020-11-13,11.0,0.0,0.0,0.0,16.0,50.0,28.0,13.0,26.0,57.0,31.0,38.27160493827161,22.0,21.0,47.0,72.0,14.0,59.0,0.0,33.0,40.47455487272795
2020-11-14,12.0,39.0,45.0,31.0,35.0,13.0,0.0,15.0,14.0,15.0,0.0,20.987654320987655,36.0,0.0,35.0,0.0,16.0,26.0,17.0,18.0,29.17417055011975
2020-11-15,12.0,0.0,15.0,31.0,50.0,14.0,0.0,15.0,0.0,16.0,0.0,41.97530864197531,0.0,11.0,35.0,0.0,0.0,13.0,17.0,0.0,20.375596442695084
2020-11-16,0.0,23.0,13.0,14.0,15.0,12.0,42.0,13.0,25.0,0.0,0.0,18.51851851851852,11.0,20.0,0.0,56.0,0.0,0.0,31.0,16.0,23.273797367297306
2020-11-17,22.0,23.0,40.0,41.0,46.0,24.0,55.0,39.0,100.0,55.0,20.0,91.35802469135803,0.0,30.0,46.0,56.0,28.0,57.0,46.0,32.0,64.01663541337888
2020-11-18,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,10.0,18.51851851851852,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,6.355247767401274
2020-11-19,43.0,23.0,54.0,14.0,31.0,12.0,14.0,40.0,0.0,14.0,0.0,37.03703703703704,22.0,21.0,47.0,29.0,14.0,23.0,15.0,16.0,35.268561667997254
2020-11-20,0.0,0.0,0.0,15.0,0.0,38.0,29.0,27.0,52.0,43.0,11.0,19.753086419753085,11.0,32.0,48.0,44.0,15.0,36.0,32.0,51.0,37.87898479419246
2020-11-21,0.0,13.0,15.0,15.0,17.0,14.0,31.0,0.0,14.0,0.0,23.0,0.0,12.0,0.0,17.0,0.0,0.0,13.0,35.0,37.0,19.249549766992818
2020-11-22,0.0,13.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,16.0,0.0,26.0,17.0,0.0,10.151129759937618
2020-11-23,11.0,12.0,0.0,0.0,16.0,12.0,0.0,0.0,26.0,28.0,10.0,18.51851851851852,22.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,13.799409591355529
2020-11-24,11.0,0.0,0.0,0.0,0.0,12.0,69.0,51.0,25.0,41.0,10.0,54.32098765432099,43.0,30.0,30.0,55.0,14.0,0.0,91.0,16.0,41.5309778875253
2020-11-25,21.0,11.0,26.0,13.0,15.0,0.0,14.0,25.0,12.0,14.0,20.0,0.0,11.0,10.0,15.0,27.0,28.0,11.0,30.0,0.0,22.783646794526653
2020-11-26,11.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,15.0,0.0,5.714710087075992
2020-11-27,0.0,11.0,0.0,14.0,15.0,0.0,0.0,0.0,12.0,0.0,10.0,18.51851851851852,11.0,10.0,15.0,14.0,14.0,0.0,15.0,0.0,11.99476430069995
2020-11-28,12.0,12.0,15.0,0.0,0.0,13.0,15.0,0.0,14.0,0.0,22.0,19.753086419753085,23.0,0.0,33.0,30.0,0.0,25.0,16.0,35.0,21.411596516960326
2020-11-29,12.0,0.0,15.0,0.0,17.0,27.0,31.0,14.0,56.0,31.0,11.0,20.987654320987655,24.0,33.0,34.0,62.0,47.0,26.0,51.0,36.0,41.20513915449026
2020-11-30,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,18.51851851851852,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024247600304488
2020-12-01,0.0,11.0,13.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,14.0,0.0,30.0,0.0,9.098420007055198
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,18.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3475056163086463
2020-12-04,11.0,11.0,13.0,13.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.368968270176938
2020-12-05,12.0,12.0,0.0,15.0,0.0,13.0,0.0,28.0,27.0,15.0,22.0,60.49382716049383,23.0,0.0,17.0,15.0,15.0,37.0,0.0,17.0,24.70061825810884
2020-12-06,24.0,12.0,0.0,15.0,33.0,13.0,0.0,0.0,14.0,0.0,11.0,39.50617283950617,12.0,22.0,17.0,31.0,0.0,13.0,0.0,0.0,19.28761070162084
2020-12-07,11.0,22.0,13.0,14.0,15.0,12.0,0.0,38.0,12.0,13.0,10.0,18.51851851851852,32.0,10.0,30.0,0.0,14.0,0.0,15.0,32.0,23.424184474851934
2020-12-08,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,24.0,0.0,0.0,18.51851851851852,21.0,20.0,15.0,14.0,14.0,11.0,0.0,0.0,12.220344962031898
2020-12-09,0.0,11.0,13.0,40.0,0.0,0.0,0.0,0.0,12.0,27.0,10.0,17.28395061728395,0.0,20.0,0.0,14.0,0.0,0.0,15.0,16.0,14.684094242587403
2020-12-10,21.0,11.0,27.0,14.0,0.0,12.0,14.0,26.0,12.0,0.0,0.0,18.51851851851852,0.0,10.0,0.0,0.0,0.0,11.0,0.0,16.0,14.476151575351368
2020-12-11,23.0,0.0,14.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165871409739886
2020-12-12,12.0,0.0,0.0,0.0,17.0,27.0,0.0,14.0,14.0,15.0,11.0,20.987654320987655,24.0,22.0,51.0,15.0,16.0,0.0,17.0,0.0,20.752492527060397
2020-12-13,0.0,13.0,0.0,0.0,17.0,0.0,0.0,15.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391452071071833
2020-12-14,11.0,11.0,13.0,14.0,0.0,0.0,28.0,13.0,0.0,14.0,20.0,18.51851851851852,11.0,10.0,0.0,0.0,14.0,11.0,0.0,16.0,15.378474220679157
2020-12-15,33.0,23.0,14.0,42.0,31.0,25.0,14.0,13.0,0.0,28.0,21.0,38.27160493827161,22.0,10.0,16.0,29.0,0.0,23.0,16.0,33.0,32.42884461855517
2020-12-16,22.0,12.0,14.0,0.0,32.0,25.0,14.0,14.0,0.0,0.0,0.0,19.753086419753085,0.0,11.0,16.0,0.0,15.0,0.0,0.0,0.0,14.644176677001914
2020-12-17,11.0,24.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.753086419753085,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.350401960602293
2020-12-18,0.0,0.0,30.0,0.0,35.0,27.0,16.0,15.0,29.0,16.0,12.0,20.987654320987655,24.0,23.0,35.0,48.0,16.0,13.0,35.0,55.0,33.836170884313326
2020-12-19,0.0,14.0,0.0,0.0,0.0,0.0,17.0,16.0,15.0,17.0,0.0,45.67901234567901,13.0,0.0,19.0,17.0,0.0,14.0,0.0,0.0,14.112251907688309
2020-12-20,14.0,29.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,18.0,15.0,20.0,0.0,12.181355711925141
2020-12-21,12.0,13.0,0.0,16.0,34.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,10.45190397504688
2020-12-22,0.0,0.0,15.0,0.0,0.0,14.0,16.0,30.0,14.0,48.0,12.0,41.97530864197531,12.0,12.0,0.0,32.0,0.0,13.0,0.0,56.0,23.75930636267429
2020-12-23,13.0,0.0,49.0,34.0,19.0,0.0,0.0,31.0,15.0,17.0,12.0,22.22222222222222,26.0,12.0,37.0,17.0,0.0,14.0,18.0,0.0,25.28174374779525
2020-12-24,31.0,32.0,0.0,20.0,44.0,52.0,20.0,37.0,18.0,20.0,29.0,51.851851851851855,15.0,29.0,0.0,20.0,0.0,17.0,22.0,23.0,36.15695958114406
2020-12-25,50.0,35.0,41.0,85.0,95.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,27.74642134382949
2020-12-26,16.0,0.0,20.0,0.0,45.0,18.0,0.0,19.0,0.0,20.0,0.0,0.0,16.0,15.0,22.0,20.0,21.0,0.0,0.0,0.0,17.44490447633724
2020-12-27,29.0,15.0,0.0,19.0,21.0,0.0,19.0,18.0,0.0,0.0,14.0,24.691358024691358,0.0,0.0,0.0,0.0,19.0,0.0,21.0,0.0,15.015502868494828
2020-12-28,13.0,14.0,0.0,0.0,19.0,30.0,17.0,0.0,0.0,34.0,37.0,0.0,0.0,12.0,38.0,34.0,35.0,28.0,38.0,40.0,29.250292419375803
2020-12-29,13.0,14.0,0.0,17.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,22.22222222222222,0.0,0.0,19.0,17.0,17.0,14.0,19.0,20.0,16.333710848294686
2020-12-30,14.0,29.0,17.0,35.0,58.0,15.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,17.97125935277845
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,22.0,3.082935704869943
2021-01-01,16.0,0.0,19.0,0.0,22.0,18.0,20.0,19.0,18.0,20.0,0.0,27.160493827160494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.471714227363028
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,55.0,43.0,34.0,35.0,0.0,31.0,18.0,16.0,0.0,18.0,13.0,23.45679012345679,14.0,0.0,19.0,35.0,0.0,15.0,39.0,0.0,30.7133176138579
2021-01-04,11.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,11.0,19.753086419753085,11.0,11.0,16.0,0.0,15.0,12.0,0.0,0.0,10.35814411169492
2021-01-05,11.0,24.0,28.0,29.0,48.0,13.0,0.0,28.0,27.0,0.0,33.0,39.50617283950617,11.0,11.0,16.0,59.0,45.0,25.0,32.0,34.0,38.612354022390974
2021-01-06,11.0,24.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,6.842613393735728
2021-01-07,11.0,0.0,0.0,0.0,32.0,0.0,29.0,27.0,13.0,15.0,0.0,19.753086419753085,11.0,11.0,16.0,15.0,30.0,24.0,16.0,17.0,21.56198362451496
2021-01-08,23.0,12.0,0.0,30.0,17.0,26.0,15.0,28.0,0.0,30.0,11.0,40.74074074074074,12.0,22.0,0.0,15.0,31.0,0.0,0.0,17.0,24.7943781214608
2021-01-09,0.0,0.0,17.0,17.0,0.0,45.0,17.0,0.0,0.0,17.0,26.0,0.0,14.0,13.0,39.0,18.0,0.0,29.0,20.0,0.0,20.452646627429868
2021-01-10,0.0,0.0,17.0,0.0,0.0,15.0,35.0,0.0,16.0,34.0,0.0,23.45679012345679,13.0,0.0,0.0,18.0,18.0,14.0,19.0,20.0,18.231187686823493
2021-01-11,0.0,0.0,0.0,14.0,0.0,50.0,29.0,41.0,39.0,29.0,32.0,56.79012345679013,0.0,42.0,16.0,29.0,0.0,24.0,48.0,50.0,37.58099552551939
2021-01-12,11.0,0.0,28.0,0.0,16.0,25.0,14.0,14.0,26.0,29.0,11.0,19.753086419753085,11.0,21.0,16.0,0.0,44.0,24.0,16.0,34.0,27.051113050259005
2021-01-13,11.0,35.0,41.0,43.0,16.0,0.0,14.0,0.0,0.0,14.0,21.0,18.51851851851852,0.0,0.0,16.0,0.0,29.0,23.0,16.0,0.0,22.371474721969516
2021-01-14,22.0,12.0,41.0,43.0,16.0,13.0,14.0,14.0,13.0,0.0,11.0,0.0,33.0,31.0,16.0,15.0,15.0,12.0,16.0,0.0,25.34022762295539
2021-01-15,12.0,12.0,29.0,15.0,17.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,12.0,0.0,17.0,0.0,0.0,13.0,0.0,18.0,12.858097695920984
2021-01-16,26.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286032565306995
2021-01-17,13.0,28.0,0.0,17.0,56.0,15.0,33.0,47.0,0.0,17.0,12.0,22.22222222222222,13.0,37.0,55.0,33.0,34.0,14.0,18.0,19.0,36.335196153060664
