date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,25.0,17.0,21.0,13.0,0.0,15.0,34.0,0.0,19.0,0.0,40.0,0.0,0.0,36.0,17.0,14.0,0.0,29.0,13.0,23.0,26.202321724709787
2020-01-30,13.0,18.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,21.0,17.0,18.0,19.0,0.0,14.0,18.0,0.0,0.0,0.0,14.842454394693199
2020-01-31,13.0,18.0,43.0,42.0,21.0,15.0,36.0,0.0,0.0,17.0,21.0,35.0,54.0,0.0,37.0,29.0,53.0,15.0,14.0,50.0,42.53731343283582
2020-02-01,14.0,37.0,0.0,14.0,22.0,16.0,0.0,43.0,0.0,55.0,44.0,37.0,55.0,40.0,0.0,0.0,18.0,32.0,28.0,26.0,39.88391376451078
2020-02-02,13.0,17.0,22.0,0.0,61.0,15.0,18.0,0.0,42.0,18.0,0.0,17.0,18.0,19.0,35.0,14.0,18.0,30.0,13.0,24.0,32.669983416252066
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,5.970149253731344
2020-02-04,13.0,18.0,22.0,0.0,20.0,15.0,0.0,0.0,20.0,17.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85737976782753
2020-02-05,26.0,0.0,0.0,14.0,0.0,0.0,18.0,41.0,40.0,17.0,21.0,0.0,18.0,19.0,36.0,29.0,0.0,46.0,0.0,49.0,31.011608623548927
2020-02-06,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,20.0,19.0,0.0,0.0,0.0,14.0,0.0,11.028192371475956
2020-02-07,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,26.0,10.696517412935323
2020-02-08,27.0,55.0,0.0,14.0,21.0,48.0,19.0,0.0,42.0,18.0,0.0,0.0,19.0,20.0,19.0,0.0,56.0,31.0,28.0,25.0,36.650082918739635
2020-02-09,51.0,87.0,21.0,27.0,20.0,31.0,54.0,40.0,41.0,34.0,20.0,51.0,17.0,57.0,35.0,0.0,35.0,30.0,26.0,48.0,60.11608623548921
2020-02-10,0.0,0.0,0.0,13.0,0.0,14.0,17.0,0.0,0.0,0.0,20.0,17.0,0.0,18.0,0.0,14.0,0.0,14.0,26.0,47.0,16.58374792703151
2020-02-11,37.0,51.0,21.0,39.0,39.0,15.0,51.0,0.0,39.0,50.0,20.0,17.0,33.0,37.0,18.0,28.0,34.0,15.0,0.0,70.0,50.912106135986726
2020-02-12,13.0,52.0,20.0,0.0,20.0,15.0,17.0,40.0,60.0,0.0,20.0,34.0,34.0,19.0,18.0,14.0,34.0,45.0,26.0,95.0,47.76119402985075
2020-02-13,48.0,33.0,21.0,39.0,59.0,14.0,67.0,39.0,19.0,0.0,78.0,65.0,0.0,18.0,69.0,41.0,34.0,57.0,25.0,23.0,62.10613598673303
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,28.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,22.0,0.0,19.0,20.0,0.0,32.0,0.0,16.0,0.0,27.0,18.076285240464347
2020-02-16,13.0,18.0,22.0,14.0,41.0,46.0,0.0,41.0,41.0,17.0,21.0,18.0,18.0,19.0,18.0,14.0,35.0,30.0,14.0,25.0,38.55721393034826
2020-02-17,0.0,16.0,0.0,0.0,19.0,14.0,17.0,19.0,19.0,0.0,19.0,16.0,16.0,0.0,16.0,13.0,16.0,14.0,0.0,23.0,19.65174129353234
2020-02-18,48.0,33.0,20.0,0.0,19.0,14.0,66.0,38.0,38.0,48.0,76.0,32.0,33.0,36.0,34.0,13.0,66.0,42.0,25.0,45.0,60.19900497512438
2020-02-19,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05804311774461
2020-02-20,25.0,0.0,82.0,27.0,20.0,15.0,34.0,20.0,19.0,17.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,15.0,27.0,0.0,28.772802653399676
2020-02-21,27.0,37.0,22.0,29.0,85.0,32.0,56.0,21.0,42.0,18.0,42.0,18.0,37.0,39.0,56.0,29.0,19.0,0.0,14.0,51.0,55.8872305140962
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,14.0,19.0,45.0,0.0,21.0,16.0,0.0,43.0,43.0,35.0,21.0,36.0,0.0,0.0,38.0,15.0,0.0,0.0,14.0,26.0,32.00663349917082
