,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-09-21,18.0,19.0,49.0,0.0,0.0,17.0,0.0,52.577319587628864,15.053763440860216,57.95454545454545,23.0,0.0,20.0,58.0,20.0,32.0,15.0,0.0,0.0,0.0,33.416338544182125
2020-09-22,18.0,19.0,0.0,18.0,19.0,50.0,45.0,17.52577319587629,31.182795698924732,19.318181818181817,46.0,19.0,39.0,0.0,59.0,32.0,15.0,37.0,74.0,41.0,50.474044597666875
2020-09-23,36.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,16.0,0.0,18.0,19.0,20.0,18.200178239318408
2020-09-24,18.0,19.0,0.0,17.0,55.0,17.0,68.0,17.52577319587629,15.053763440860216,0.0,68.0,19.0,58.0,0.0,20.0,32.0,30.0,19.0,18.0,40.0,44.70667655983137
2020-09-25,0.0,41.0,35.0,19.0,40.0,36.0,24.0,0.0,0.0,40.90909090909091,0.0,20.0,21.0,21.0,0.0,0.0,49.0,0.0,61.0,22.0,36.22417630207775
2020-09-26,0.0,22.0,57.0,20.0,0.0,19.0,26.0,40.20618556701031,17.204301075268816,44.31818181818182,26.0,22.0,0.0,22.0,23.0,55.0,18.0,43.0,21.0,0.0,40.08493777562039
2020-09-27,21.0,0.0,37.0,0.0,21.0,0.0,26.0,19.587628865979383,17.204301075268816,22.727272727272727,52.0,0.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,23.973612042017773
2020-09-28,18.0,0.0,32.0,18.0,19.0,17.0,0.0,17.52577319587629,30.107526881720432,19.318181818181817,0.0,0.0,19.0,38.0,20.0,16.0,0.0,19.0,37.0,20.0,28.644340570479603
2020-09-29,57.0,58.0,17.0,18.0,58.0,51.0,70.0,54.63917525773196,16.129032258064516,60.22727272727273,23.0,20.0,41.0,41.0,41.0,83.0,16.0,58.0,58.0,0.0,70.86235018002336
2020-09-30,37.0,19.0,17.0,0.0,19.0,17.0,23.0,17.52577319587629,15.053763440860216,39.77272727272727,23.0,20.0,20.0,20.0,20.0,16.0,0.0,19.0,19.0,21.0,32.21703404332941
2020-10-01,0.0,0.0,16.0,18.0,0.0,17.0,23.0,0.0,15.053763440860216,0.0,23.0,19.0,20.0,20.0,20.0,16.0,0.0,0.0,0.0,0.0,17.446367591413544
2020-10-02,19.0,20.0,34.0,19.0,0.0,18.0,48.0,0.0,16.129032258064516,20.454545454545453,24.0,20.0,21.0,0.0,0.0,34.0,16.0,0.0,40.0,21.0,31.225403550619472
2020-10-03,21.0,22.0,0.0,0.0,22.0,0.0,52.0,20.61855670103093,17.204301075268816,0.0,26.0,44.0,23.0,0.0,23.0,18.0,0.0,22.0,0.0,0.0,26.18996024251375
2020-10-04,41.0,21.0,0.0,39.0,21.0,19.0,26.0,19.587628865979383,17.204301075268816,21.59090909090909,25.0,0.0,44.0,22.0,22.0,18.0,34.0,0.0,0.0,45.0,36.68539478113768
2020-10-05,18.0,0.0,33.0,18.0,19.0,17.0,0.0,35.05154639175258,46.236559139784944,0.0,23.0,39.0,58.0,97.0,0.0,32.0,31.0,19.0,0.0,0.0,40.89041675044049
2020-10-06,0.0,39.0,0.0,36.0,58.0,17.0,47.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,20.0,16.0,16.0,38.0,0.0,21.0,32.6929127632201
2020-10-07,38.0,19.0,17.0,37.0,0.0,35.0,47.0,18.556701030927837,0.0,0.0,0.0,100.0,41.0,20.0,41.0,0.0,32.0,19.0,19.0,21.0,42.51399023428416
2020-10-08,38.0,39.0,33.0,37.0,38.0,17.0,47.0,0.0,16.129032258064516,20.454545454545453,0.0,20.0,20.0,20.0,0.0,16.0,0.0,0.0,58.0,21.0,37.123609461509695
2020-10-09,0.0,65.0,0.0,40.0,86.0,19.0,52.0,0.0,17.204301075268816,22.727272727272727,0.0,44.0,0.0,0.0,46.0,0.0,17.0,43.0,64.0,47.0,47.43266194326983
2020-10-10,46.0,47.0,21.0,44.0,47.0,42.0,85.0,44.329896907216494,19.35483870967742,48.86363636363637,86.0,48.0,0.0,25.0,100.0,100.0,0.0,47.0,23.0,75.0,79.92476591972662
2020-10-11,44.0,22.0,0.0,21.0,0.0,40.0,55.0,0.0,18.27956989247312,46.59090909090909,54.0,92.0,47.0,47.0,47.0,19.0,36.0,22.0,22.0,72.0,59.392446079311554
2020-10-12,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.9935870086269825
2020-10-13,100.0,83.0,35.0,58.0,61.0,55.0,49.0,57.7319587628866,100.0,42.04545454545455,49.0,62.0,43.0,43.0,21.0,18.0,100.0,20.0,61.0,44.0,92.83585788086573
2020-10-14,20.0,0.0,52.0,0.0,0.0,0.0,0.0,37.11340206185567,33.333333333333336,0.0,49.0,0.0,63.0,83.0,0.0,0.0,16.0,20.0,0.0,0.0,31.46665345872231
2020-10-15,0.0,21.0,18.0,100.0,42.0,37.0,25.0,0.0,17.204301075268816,0.0,26.0,0.0,22.0,0.0,22.0,0.0,17.0,21.0,0.0,45.0,34.81662930010592
2020-10-16,41.0,42.0,18.0,20.0,42.0,38.0,26.0,0.0,17.204301075268816,43.18181818181818,25.0,0.0,43.0,0.0,45.0,53.0,17.0,21.0,21.0,23.0,45.11167961729614
2020-10-17,0.0,0.0,20.0,0.0,0.0,0.0,0.0,44.329896907216494,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63344676756592
2020-10-18,23.0,93.0,40.0,0.0,46.0,21.0,28.0,42.2680412371134,37.634408602150536,0.0,55.0,48.0,0.0,71.0,97.0,19.0,38.0,0.0,46.0,74.0,65.63038619498319
