date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-02-14,2.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,2.5
2020-02-15,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,4.0,2.55
2020-02-16,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.05
2020-02-17,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.8
2020-02-18,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.95
2020-02-19,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.85
2020-02-20,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.05
2020-02-21,3.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.95
2020-02-22,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.6
2020-02-23,7.0,8.0,6.0,7.0,7.0,8.0,5.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,6.0,7.0,6.8
2020-02-24,7.0,8.0,5.0,4.0,6.0,5.0,6.0,7.0,8.0,4.0,7.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.95
2020-02-25,12.0,14.0,8.0,12.0,11.0,8.0,10.0,12.0,12.0,13.0,13.0,12.0,11.0,12.0,12.0,13.0,12.0,15.0,10.0,13.0,11.75
2020-02-26,17.0,22.0,19.0,22.0,15.0,16.0,18.0,17.0,15.0,15.0,21.0,20.0,16.0,19.0,19.0,19.0,18.0,18.0,16.0,16.0,17.9
2020-02-27,14.0,17.0,15.0,17.0,13.0,13.0,13.0,17.0,15.0,17.0,17.0,18.0,14.0,12.0,14.0,14.0,15.0,16.0,16.0,15.0,15.1
2020-02-28,35.0,43.0,34.0,37.0,36.0,38.0,38.0,37.0,44.0,33.0,37.0,47.0,34.0,39.0,41.0,36.0,38.0,34.0,31.0,34.0,37.3
2020-02-29,27.0,29.0,23.0,22.0,22.0,25.0,26.0,22.0,27.0,23.0,29.0,28.0,24.0,26.0,25.0,28.0,22.0,25.0,23.0,23.0,24.95
2020-03-01,27.0,28.0,28.0,29.0,24.0,30.0,25.0,27.0,27.0,25.0,30.0,28.0,24.0,27.0,30.0,29.0,29.0,28.0,20.0,23.0,26.9
2020-03-02,30.0,35.0,31.0,35.0,29.0,28.0,29.0,27.0,34.0,28.0,31.0,31.0,28.0,28.0,30.0,27.0,30.0,32.0,27.0,27.0,29.85
2020-03-03,27.0,27.0,24.0,27.0,25.0,27.0,29.0,24.0,24.0,25.0,31.0,27.0,21.0,21.0,28.0,24.0,30.0,24.0,24.0,29.0,25.9
2020-03-04,26.0,29.0,27.0,27.0,24.0,24.0,26.0,26.0,27.0,24.0,27.0,30.0,23.0,25.0,25.0,27.0,27.0,25.0,24.0,23.0,25.8
2020-03-05,25.0,27.0,26.0,25.0,23.0,22.0,25.0,21.0,30.0,27.0,31.0,25.0,20.0,23.0,21.0,25.0,23.0,25.0,23.0,26.0,24.65
2020-03-06,26.0,25.0,22.0,27.0,24.0,23.0,24.0,26.0,29.0,24.0,31.0,27.0,21.0,23.0,26.0,26.0,20.0,24.0,21.0,21.0,24.5
2020-03-07,22.0,23.0,23.0,25.0,23.0,20.0,23.0,25.0,25.0,23.0,22.0,25.0,21.0,21.0,27.0,17.0,24.0,26.0,21.0,21.0,22.85
2020-03-08,25.0,32.0,25.0,28.0,27.0,27.0,25.0,24.0,34.0,24.0,32.0,30.0,28.0,29.0,26.0,22.0,27.0,24.0,26.0,23.0,26.9
2020-03-09,29.0,36.0,29.0,26.0,28.0,27.0,37.0,29.0,34.0,27.0,33.0,42.0,30.0,32.0,31.0,31.0,30.0,33.0,28.0,33.0,31.25
2020-03-10,34.0,34.0,35.0,32.0,30.0,33.0,29.0,34.0,29.0,28.0,38.0,30.0,31.0,32.0,34.0,33.0,31.0,30.0,30.0,33.0,32.0
2020-03-11,32.0,31.0,30.0,36.0,32.0,31.0,32.0,27.0,34.0,27.0,36.0,34.0,28.0,29.0,34.0,28.0,36.0,27.0,25.0,29.0,30.9
2020-03-12,53.0,58.0,49.0,48.0,46.0,48.0,50.0,48.0,59.0,46.0,56.0,57.0,45.0,55.0,54.0,51.0,50.0,57.0,45.0,51.0,51.3
2020-03-13,65.0,68.0,64.0,63.0,59.0,64.0,62.0,58.0,69.0,57.0,70.0,72.0,57.0,56.0,57.0,59.0,64.0,59.0,59.0,54.0,61.8
2020-03-14,64.0,74.0,61.0,64.0,63.0,58.0,58.0,59.0,72.0,56.0,64.0,65.0,56.0,61.0,62.0,65.0,61.0,63.0,57.0,63.0,62.3
2020-03-15,68.0,84.0,72.0,75.0,63.0,67.0,63.0,70.0,80.0,60.0,77.0,77.0,63.0,71.0,66.0,74.0,66.0,72.0,62.0,67.0,69.85
2020-03-16,68.0,73.0,62.0,66.0,62.0,61.0,57.0,60.0,66.0,60.0,67.0,79.0,60.0,61.0,62.0,63.0,70.0,68.0,54.0,65.0,64.2
2020-03-17,55.0,56.0,53.0,52.0,54.0,49.0,50.0,51.0,61.0,48.0,57.0,63.0,51.0,49.0,52.0,49.0,51.0,54.0,50.0,48.0,52.65
2020-03-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-19,50.0,52.0,48.0,45.0,49.0,40.0,45.0,45.0,49.0,44.0,45.0,51.0,42.0,42.0,45.0,44.0,47.0,53.0,41.0,40.0,45.85
2020-03-20,45.0,50.0,41.0,46.0,43.0,44.0,38.0,44.0,49.0,42.0,50.0,48.0,41.0,44.0,42.0,42.0,42.0,43.0,38.0,46.0,43.9
2020-03-21,45.0,58.0,50.0,53.0,48.0,46.0,49.0,45.0,50.0,46.0,50.0,55.0,47.0,51.0,47.0,45.0,48.0,54.0,43.0,46.0,48.8
2020-03-22,46.0,44.0,40.0,36.0,38.0,46.0,39.0,47.0,47.0,36.0,46.0,47.0,38.0,47.0,39.0,42.0,42.0,47.0,37.0,45.0,42.45
2020-03-23,36.0,41.0,36.0,33.0,35.0,31.0,35.0,30.0,40.0,34.0,37.0,40.0,34.0,31.0,33.0,37.0,35.0,36.0,32.0,34.0,35.0
2020-03-24,35.0,40.0,34.0,34.0,30.0,35.0,32.0,29.0,35.0,35.0,36.0,34.0,30.0,29.0,32.0,36.0,32.0,33.0,28.0,28.0,32.85
2020-03-25,32.0,35.0,32.0,23.0,31.0,28.0,29.0,31.0,31.0,29.0,36.0,32.0,30.0,33.0,30.0,29.0,28.0,31.0,24.0,30.0,30.2
2020-03-26,27.0,32.0,30.0,30.0,27.0,29.0,26.0,29.0,30.0,30.0,32.0,31.0,26.0,29.0,30.0,27.0,29.0,30.0,26.0,25.0,28.75
2020-03-27,32.0,29.0,27.0,33.0,26.0,29.0,26.0,26.0,35.0,30.0,35.0,33.0,30.0,31.0,31.0,34.0,31.0,33.0,27.0,30.0,30.4
2020-03-28,28.0,32.0,31.0,32.0,32.0,27.0,27.0,30.0,34.0,29.0,36.0,32.0,31.0,35.0,30.0,31.0,31.0,30.0,27.0,25.0,30.5
2020-03-29,28.0,28.0,24.0,26.0,24.0,30.0,27.0,28.0,25.0,28.0,28.0,29.0,26.0,27.0,27.0,28.0,29.0,27.0,26.0,24.0,26.95
2020-03-30,24.0,30.0,21.0,24.0,21.0,19.0,24.0,24.0,23.0,20.0,28.0,23.0,17.0,19.0,22.0,24.0,25.0,28.0,20.0,21.0,22.85
2020-03-31,19.0,22.0,21.0,22.0,18.0,22.0,20.0,20.0,22.0,17.0,24.0,23.0,21.0,20.0,19.0,23.0,21.0,19.0,19.0,18.0,20.5
2020-04-01,21.0,27.0,25.0,22.0,22.0,22.0,25.0,20.0,22.0,21.0,28.0,25.0,22.0,24.0,23.0,22.0,27.0,23.0,21.0,25.0,23.35
2020-04-02,21.0,26.0,19.0,19.0,19.0,21.0,22.0,21.0,21.0,21.0,28.0,28.0,23.0,21.0,20.0,24.0,22.0,26.0,20.0,21.0,22.15
2020-04-03,33.0,32.0,29.0,29.0,28.0,31.0,27.0,29.0,35.0,29.0,31.0,34.0,31.0,29.0,26.0,28.0,30.0,28.0,24.0,31.0,29.7
2020-04-04,33.0,38.0,32.0,37.0,32.0,30.0,32.0,31.0,39.0,36.0,39.0,41.0,30.0,31.0,35.0,32.0,31.0,36.0,32.0,35.0,34.1
2020-04-05,31.0,38.0,30.0,32.0,30.0,30.0,31.0,29.0,32.0,31.0,35.0,42.0,27.0,29.0,33.0,32.0,33.0,39.0,29.0,30.0,32.15
2020-04-06,16.0,16.0,12.0,15.0,15.0,16.0,13.0,15.0,16.0,14.0,16.0,13.0,13.0,13.0,15.0,16.0,14.0,14.0,14.0,14.0,14.5
2020-04-07,15.0,18.0,15.0,14.0,15.0,14.0,15.0,14.0,19.0,17.0,15.0,16.0,14.0,12.0,12.0,18.0,17.0,15.0,14.0,13.0,15.1
2020-04-08,13.0,21.0,16.0,16.0,14.0,16.0,17.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,13.0,14.0,15.65
2020-04-09,13.0,11.0,13.0,17.0,10.0,12.0,13.0,12.0,17.0,11.0,17.0,16.0,16.0,11.0,14.0,13.0,16.0,16.0,13.0,13.0,13.7
2020-04-10,13.0,13.0,13.0,13.0,15.0,13.0,12.0,14.0,14.0,14.0,14.0,12.0,11.0,12.0,13.0,12.0,14.0,13.0,13.0,13.0,13.05
2020-04-11,12.0,12.0,14.0,13.0,14.0,12.0,13.0,12.0,14.0,11.0,13.0,17.0,14.0,14.0,15.0,14.0,13.0,16.0,14.0,11.0,13.4
2020-04-12,12.0,14.0,10.0,12.0,11.0,11.0,14.0,12.0,15.0,14.0,15.0,15.0,11.0,13.0,11.0,11.0,10.0,12.0,10.0,11.0,12.2
2020-04-13,14.0,16.0,12.0,16.0,14.0,12.0,12.0,13.0,16.0,13.0,16.0,13.0,13.0,11.0,13.0,15.0,12.0,12.0,15.0,15.0,13.65
2020-04-14,13.0,14.0,11.0,13.0,13.0,13.0,11.0,9.0,17.0,11.0,13.0,14.0,11.0,14.0,11.0,14.0,11.0,10.0,12.0,11.0,12.3
2020-04-15,13.0,14.0,9.0,9.0,9.0,10.0,9.0,10.0,12.0,11.0,9.0,11.0,11.0,11.0,10.0,12.0,12.0,11.0,9.0,10.0,10.6
2020-04-16,12.0,15.0,16.0,13.0,15.0,15.0,15.0,15.0,16.0,13.0,12.0,13.0,14.0,12.0,15.0,14.0,14.0,15.0,15.0,16.0,14.25
2020-04-17,14.0,18.0,11.0,14.0,12.0,14.0,13.0,13.0,15.0,12.0,14.0,15.0,13.0,16.0,12.0,15.0,15.0,12.0,14.0,12.0,13.7
2020-04-18,15.0,14.0,13.0,14.0,12.0,13.0,14.0,11.0,17.0,16.0,14.0,12.0,11.0,13.0,11.0,15.0,11.0,11.0,12.0,12.0,13.05
2020-04-19,16.0,18.0,13.0,14.0,14.0,14.0,12.0,13.0,15.0,14.0,13.0,12.0,13.0,11.0,14.0,15.0,13.0,16.0,14.0,14.0,13.9
2020-04-20,10.0,13.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,11.0,10.0,10.0,7.0,11.0,9.0,12.0,10.0,11.0,11.0,10.0,10.15
2020-04-21,8.0,10.0,6.0,9.0,9.0,5.0,9.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,10.0,8.0,9.0,8.0,7.8
2020-04-22,9.0,11.0,10.0,12.0,10.0,14.0,11.0,9.0,12.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,9.0,11.0,8.0,9.0,10.45
2020-04-23,27.0,28.0,25.0,24.0,24.0,24.0,26.0,22.0,27.0,25.0,30.0,25.0,22.0,26.0,25.0,24.0,25.0,28.0,22.0,26.0,25.25
2020-04-24,12.0,9.0,11.0,9.0,9.0,10.0,8.0,10.0,11.0,10.0,9.0,10.0,7.0,10.0,8.0,9.0,9.0,8.0,7.0,8.0,9.2
2020-04-25,6.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,11.0,10.0,8.0,10.0,9.0,8.0,6.0,7.0,8.0,6.0,7.0,11.0,8.4
2020-04-26,8.0,8.0,7.0,9.0,9.0,7.0,9.0,7.0,9.0,10.0,9.0,7.0,8.0,10.0,7.0,9.0,6.0,7.0,7.0,8.0,8.05
2020-04-27,8.0,10.0,8.0,8.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,7.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0,8.65
2020-04-28,11.0,12.0,10.0,11.0,10.0,9.0,9.0,10.0,12.0,7.0,11.0,11.0,10.0,10.0,10.0,11.0,10.0,8.0,11.0,12.0,10.25
2020-04-29,11.0,13.0,10.0,11.0,11.0,10.0,11.0,11.0,12.0,11.0,13.0,12.0,10.0,8.0,11.0,12.0,13.0,10.0,8.0,11.0,10.95
2020-04-30,12.0,12.0,10.0,10.0,11.0,11.0,9.0,10.0,11.0,13.0,12.0,10.0,9.0,10.0,10.0,11.0,7.0,11.0,10.0,9.0,10.4
2020-05-01,8.0,8.0,10.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,10.0,10.0,7.0,10.0,8.0,8.0,7.0,8.0,4.0,7.0,8.25
2020-05-02,9.0,10.0,9.0,10.0,9.0,8.0,7.0,8.0,8.0,11.0,8.0,10.0,10.0,7.0,12.0,9.0,10.0,8.0,7.0,8.0,8.9
2020-05-03,9.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,9.0,7.0,10.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,10.0,7.95
2020-05-04,8.0,9.0,7.0,7.0,7.0,8.0,5.0,9.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,7.15
2020-05-05,5.0,8.0,7.0,8.0,6.0,5.0,7.0,6.0,8.0,7.0,8.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0,5.0,6.5
2020-05-06,7.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,10.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,10.0,8.0,8.0,6.0,7.3
2020-05-07,7.0,9.0,5.0,6.0,5.0,6.0,8.0,7.0,7.0,6.0,8.0,9.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,6.35
2020-05-08,7.0,8.0,5.0,6.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,4.0,6.0,7.0,7.1
2020-05-09,7.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,6.0,10.0,7.0,8.0,8.0,6.0,6.0,7.0,7.6
2020-05-10,9.0,6.0,7.0,8.0,7.0,8.0,7.0,5.0,8.0,5.0,7.0,8.0,4.0,7.0,6.0,8.0,7.0,5.0,7.0,6.0,6.75
2020-05-11,6.0,11.0,9.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,6.0,7.0,7.0,7.45
