date,/m/0cjf0,isPartial
2020-01-25,53,False
2020-01-26,55,False
2020-01-27,61,False
2020-01-28,55,False
2020-01-29,60,False
2020-01-30,39,False
2020-01-31,74,False
2020-02-01,60,False
2020-02-02,81,False
2020-02-03,59,False
2020-02-04,49,False
2020-02-05,57,False
2020-02-06,49,False
2020-02-07,40,False
2020-02-08,37,False
2020-02-09,44,False
2020-02-10,44,False
2020-02-11,46,False
2020-02-12,52,False
2020-02-13,34,False
2020-02-14,47,False
2020-02-15,53,False
2020-02-16,57,False
2020-02-17,66,False
2020-02-18,48,False
2020-02-19,44,False
2020-02-20,42,False
2020-02-21,59,False
2020-02-22,53,False
2020-02-23,64,False
2020-02-24,40,False
2020-02-25,43,False
2020-02-26,42,False
2020-02-27,50,False
2020-02-28,42,False
2020-02-29,41,False
2020-03-01,88,False
2020-03-02,80,False
2020-03-03,55,False
2020-03-04,66,False
2020-03-05,69,False
2020-03-06,82,False
2020-03-07,62,False
2020-03-08,88,False
2020-03-09,70,False
2020-03-10,100,False
