,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-03-07,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051881993896236
2020-03-08,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9155645981688708
2020-03-09,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,3.0,5.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0854526958290944
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,5.0,11.0,0.0,11.0,10.0,10.0,7.0,4.0,0.0,7.0,10.0,0.0,17.0,6.0,7.0,9.0,0.0,0.0,4.0,6.0,6.307222787385554
2020-03-12,0.0,5.0,0.0,5.0,0.0,13.0,4.0,4.0,0.0,0.0,5.0,10.0,0.0,6.0,0.0,0.0,18.0,7.0,4.0,5.0,4.374364191251272
2020-03-13,0.0,12.0,6.0,0.0,10.0,7.0,0.0,9.0,4.0,4.0,0.0,5.0,6.0,6.0,0.0,5.0,0.0,0.0,9.0,12.0,4.832146490335707
2020-03-14,6.0,0.0,7.0,10.0,0.0,8.0,4.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,6.0,0.0,17.0,5.0,20.0,5.645981688708037
2020-03-15,31.0,32.0,14.0,13.0,17.0,22.0,26.0,14.0,23.0,8.0,35.0,11.0,26.0,19.0,15.0,16.0,28.0,41.0,9.0,25.0,21.617497456765005
2020-03-16,5.0,6.0,12.0,11.0,0.0,7.0,4.0,0.0,0.0,0.0,5.0,10.0,0.0,11.0,20.0,5.0,12.0,7.0,8.0,11.0,6.8158697863682605
2020-03-17,10.0,18.0,25.0,17.0,15.0,24.0,4.0,13.0,13.0,11.0,11.0,21.0,6.0,35.0,14.0,14.0,25.0,22.0,9.0,6.0,15.920651068158698
2020-03-18,5.0,0.0,13.0,15.0,11.0,18.0,8.0,14.0,5.0,0.0,17.0,16.0,19.0,31.0,22.0,20.0,20.0,8.0,14.0,12.0,13.631739572736521
2020-03-19,26.0,26.0,35.0,38.0,22.0,26.0,9.0,23.0,33.0,4.0,36.0,11.0,19.0,13.0,45.0,16.0,21.0,33.0,19.0,38.0,25.07629704984741
2020-03-20,72.0,25.0,75.0,55.0,33.0,59.0,59.0,37.0,56.0,56.0,70.0,72.0,57.0,50.0,67.0,63.0,82.0,96.0,46.0,50.0,60.02034587995931
2020-03-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,76.0,100.0,91.0,100.0,100.0,100.0
2020-03-22,71.0,87.0,77.0,94.0,81.0,96.0,38.0,79.0,63.0,68.0,60.0,69.0,50.0,86.0,59.0,100.0,77.0,100.0,57.0,57.0,74.72024415055951
2020-03-23,56.0,63.0,81.0,82.0,35.0,68.0,57.0,59.0,55.0,22.0,48.0,50.0,52.0,40.0,100.0,84.0,56.0,73.0,25.0,57.0,59.15564598168871
2020-03-24,55.0,79.0,33.0,57.0,64.0,83.0,16.0,45.0,41.0,35.0,62.0,21.0,49.0,86.0,64.0,40.0,73.0,70.0,31.0,55.0,53.86571719226857
2020-03-25,35.0,55.0,46.0,54.0,80.0,68.0,32.0,63.0,40.0,51.0,74.0,48.0,43.0,74.0,50.0,56.0,85.0,93.0,36.0,49.0,57.57884028484232
2020-03-26,31.0,38.0,61.0,55.0,38.0,48.0,46.0,45.0,27.0,48.0,46.0,44.0,50.0,56.0,88.0,51.0,20.0,40.0,41.0,68.0,47.86368260427263
2020-03-27,44.0,84.0,45.0,41.0,36.0,46.0,48.0,26.0,35.0,27.0,39.0,58.0,53.0,48.0,77.0,15.0,20.0,38.0,39.0,53.0,44.354018311291966
2020-03-28,35.0,43.0,61.0,49.0,49.0,63.0,29.0,47.0,36.0,41.0,53.0,44.0,57.0,65.0,42.0,41.0,31.0,90.0,57.0,49.0,49.94913530010173
2020-03-29,17.0,28.0,37.0,37.0,60.0,65.0,23.0,20.0,40.0,22.0,45.0,42.0,28.0,14.0,57.0,28.0,30.0,9.0,20.0,34.0,33.36724313326551
2020-03-30,25.0,42.0,19.0,26.0,21.0,28.0,32.0,31.0,26.0,11.0,11.0,21.0,18.0,6.0,42.0,25.0,32.0,45.0,17.0,24.0,25.534079348931844
2020-03-31,34.0,42.0,26.0,38.0,31.0,28.0,28.0,26.0,31.0,15.0,22.0,47.0,24.0,30.0,41.0,10.0,45.0,15.0,26.0,36.0,30.264496439471007
2020-04-01,20.0,36.0,40.0,33.0,32.0,47.0,4.0,27.0,18.0,31.0,34.0,43.0,25.0,55.0,57.0,40.0,53.0,31.0,26.0,24.0,34.38453713123092
2020-04-02,20.0,12.0,19.0,27.0,37.0,35.0,8.0,13.0,18.0,27.0,22.0,26.0,24.0,42.0,14.0,25.0,13.0,23.0,17.0,41.0,23.55035605289929
2020-04-03,25.0,25.0,20.0,21.0,27.0,25.0,17.0,9.0,23.0,16.0,17.0,16.0,12.0,6.0,7.0,10.0,33.0,15.0,13.0,12.0,17.75178026449644
2020-04-04,0.0,7.0,31.0,32.0,13.0,34.0,10.0,11.0,5.0,23.0,13.0,26.0,22.0,36.0,25.0,18.0,8.0,18.0,16.0,14.0,18.41302136317396
2020-04-05,24.0,22.0,8.0,18.0,13.0,26.0,5.0,11.0,11.0,9.0,21.0,6.0,0.0,30.0,9.0,6.0,24.0,37.0,16.0,22.0,16.17497456765005
2020-04-06,19.0,23.0,19.0,20.0,10.0,13.0,23.0,9.0,13.0,11.0,21.0,20.0,12.0,17.0,7.0,0.0,19.0,7.0,13.0,17.0,14.903357070193286
2020-04-07,24.0,24.0,19.0,23.0,5.0,24.0,12.0,9.0,17.0,19.0,22.0,16.0,18.0,18.0,14.0,15.0,19.0,45.0,17.0,12.0,18.921668362156666
2020-04-08,24.0,35.0,25.0,9.0,15.0,34.0,16.0,13.0,9.0,7.0,22.0,15.0,18.0,0.0,27.0,10.0,6.0,22.0,8.0,0.0,16.02238046795524
2020-04-09,19.0,18.0,19.0,12.0,15.0,14.0,16.0,26.0,26.0,11.0,22.0,10.0,18.0,12.0,21.0,24.0,25.0,37.0,17.0,23.0,19.58290946083418
2020-04-10,15.0,12.0,14.0,24.0,22.0,37.0,12.0,9.0,18.0,16.0,29.0,38.0,19.0,25.0,44.0,26.0,13.0,24.0,18.0,19.0,22.07527975584944
2020-04-11,23.0,21.0,37.0,20.0,12.0,20.0,9.0,25.0,20.0,31.0,32.0,24.0,7.0,21.0,32.0,11.0,15.0,26.0,20.0,21.0,21.719226856561548
2020-04-12,12.0,7.0,15.0,10.0,18.0,21.0,5.0,10.0,10.0,9.0,13.0,0.0,7.0,7.0,8.0,6.0,7.0,9.0,10.0,7.0,9.715157680569686
2020-04-13,11.0,7.0,28.0,16.0,17.0,12.0,13.0,10.0,10.0,8.0,12.0,11.0,13.0,13.0,8.0,16.0,0.0,33.0,5.0,6.0,12.66531027466938
2020-04-14,5.0,12.0,13.0,9.0,16.0,7.0,8.0,18.0,9.0,4.0,22.0,21.0,18.0,12.0,7.0,5.0,7.0,23.0,4.0,12.0,11.80061037639878
2020-04-15,25.0,12.0,14.0,12.0,11.0,7.0,8.0,14.0,9.0,8.0,12.0,11.0,19.0,19.0,0.0,16.0,20.0,32.0,9.0,12.0,13.733468972533062
2020-04-16,0.0,0.0,0.0,12.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7293997965412005
2020-04-17,10.0,0.0,13.0,9.0,5.0,14.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,14.0,5.0,13.0,16.0,0.0,0.0,5.5951169888097665
2020-04-18,0.0,7.0,0.0,7.0,0.0,24.0,9.0,10.0,5.0,0.0,13.0,0.0,7.0,14.0,8.0,11.0,7.0,0.0,5.0,0.0,6.4598168870803665
2020-04-19,11.0,7.0,7.0,10.0,12.0,0.0,0.0,5.0,15.0,0.0,6.0,6.0,7.0,0.0,0.0,6.0,7.0,9.0,5.0,7.0,6.1037639877924725
