date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-02-13,12.0,14.0,11.0,7.0,8.0,13.0,7.0,14.0,12.0,12.0,15.0,12.0,5.0,10.0,8.0,12.0,20.0,13.0,10.0,22.0,12.16008209338122
2020-02-14,6.0,5.0,7.0,7.0,2.0,4.0,5.0,3.0,9.0,11.0,4.0,8.0,7.0,5.0,9.0,10.0,6.0,8.0,7.0,4.0,6.516162134427912
2020-02-15,3.0,2.0,4.0,0.0,4.0,8.0,4.0,5.0,4.0,8.0,4.0,7.0,9.0,9.0,7.0,8.0,2.0,2.0,11.0,8.0,5.592611595690097
2020-02-16,6.0,9.0,8.0,7.0,10.0,6.0,5.0,5.0,7.0,11.0,7.0,3.0,6.0,3.0,9.0,7.0,8.0,3.0,5.0,6.0,6.721395587480759
2020-02-17,5.0,9.0,8.0,5.0,8.0,7.0,9.0,8.0,2.0,10.0,9.0,8.0,5.0,13.0,5.0,10.0,7.0,5.0,9.0,4.0,7.491021036428938
2020-02-18,11.0,20.0,16.0,10.0,20.0,16.0,13.0,17.0,24.0,20.0,23.0,16.0,11.0,19.0,15.0,11.0,7.0,8.0,15.0,19.0,15.956900974858902
2020-02-19,5.0,5.0,7.0,2.0,5.0,11.0,7.0,10.0,2.0,3.0,7.0,2.0,5.0,7.0,10.0,5.0,4.0,3.0,3.0,6.0,5.592611595690097
2020-02-20,3.0,2.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,2.2062596203181117
2020-02-21,12.0,7.0,4.0,0.0,2.0,8.0,6.0,0.0,2.0,4.0,2.0,5.0,5.0,9.0,2.0,8.0,4.0,9.0,6.0,4.0,5.079527963057978
2020-02-22,7.0,8.0,9.0,6.0,9.0,2.0,4.0,9.0,6.0,2.0,6.0,7.0,9.0,4.0,9.0,7.0,8.0,5.0,4.0,10.0,6.721395587480759
2020-02-23,10.0,9.0,14.0,14.0,9.0,14.0,11.0,11.0,13.0,14.0,9.0,14.0,20.0,7.0,16.0,13.0,10.0,3.0,4.0,8.0,11.441765007696254
2020-02-24,16.0,36.0,40.0,36.0,23.0,34.0,22.0,33.0,21.0,29.0,35.0,29.0,31.0,30.0,27.0,25.0,25.0,19.0,27.0,47.0,30.015392508978962
2020-02-25,27.0,26.0,21.0,26.0,30.0,31.0,24.0,23.0,31.0,26.0,36.0,27.0,27.0,23.0,27.0,25.0,33.0,25.0,29.0,27.0,27.911749615187276
2020-02-26,25.0,25.0,24.0,22.0,21.0,29.0,17.0,16.0,22.0,28.0,24.0,27.0,14.0,19.0,23.0,27.0,16.0,23.0,31.0,22.0,23.345305284761416
2020-02-27,24.0,16.0,26.0,21.0,36.0,27.0,16.0,26.0,22.0,20.0,26.0,34.0,27.0,14.0,24.0,26.0,21.0,23.0,25.0,45.0,25.60287326834274
2020-02-28,25.0,41.0,35.0,28.0,31.0,46.0,41.0,29.0,27.0,31.0,31.0,30.0,35.0,23.0,39.0,35.0,44.0,32.0,33.0,32.0,34.27398665982555
2020-02-29,32.0,37.0,23.0,23.0,44.0,42.0,31.0,35.0,19.0,26.0,34.0,30.0,22.0,35.0,28.0,39.0,33.0,32.0,38.0,20.0,31.965110312981015
2020-03-01,29.0,29.0,30.0,38.0,33.0,40.0,37.0,36.0,31.0,30.0,39.0,32.0,36.0,26.0,38.0,36.0,47.0,42.0,38.0,33.0,35.91585428424833
2020-03-02,40.0,57.0,52.0,49.0,48.0,52.0,57.0,60.0,58.0,41.0,49.0,43.0,52.0,50.0,58.0,49.0,59.0,49.0,44.0,50.0,52.180605438686506
2020-03-03,45.0,41.0,26.0,41.0,48.0,43.0,42.0,53.0,37.0,39.0,41.0,40.0,37.0,38.0,33.0,51.0,41.0,37.0,38.0,42.0,41.713699332991276
2020-03-04,35.0,41.0,31.0,34.0,34.0,43.0,37.0,40.0,40.0,38.0,31.0,36.0,40.0,35.0,33.0,28.0,28.0,24.0,49.0,30.0,36.27501282709081
2020-03-05,41.0,52.0,41.0,51.0,63.0,47.0,46.0,47.0,68.0,64.0,53.0,47.0,50.0,40.0,56.0,57.0,60.0,62.0,59.0,60.0,54.59209851205746
2020-03-06,52.0,56.0,59.0,44.0,50.0,69.0,61.0,36.0,53.0,46.0,51.0,47.0,39.0,47.0,54.0,38.0,49.0,38.0,49.0,48.0,50.590046177526936
2020-03-07,35.0,34.0,34.0,52.0,25.0,49.0,32.0,34.0,27.0,32.0,46.0,47.0,26.0,22.0,31.0,38.0,46.0,27.0,36.0,31.0,36.12108773730118
2020-03-08,33.0,38.0,32.0,33.0,35.0,31.0,44.0,42.0,41.0,36.0,35.0,42.0,38.0,38.0,29.0,34.0,46.0,39.0,28.0,21.0,36.68547973319651
2020-03-09,40.0,32.0,44.0,44.0,45.0,41.0,46.0,42.0,41.0,35.0,39.0,44.0,30.0,38.0,37.0,42.0,54.0,38.0,38.0,51.0,42.12416623909697
2020-03-10,33.0,37.0,43.0,44.0,38.0,47.0,42.0,40.0,29.0,39.0,42.0,39.0,48.0,44.0,38.0,41.0,36.0,28.0,59.0,43.0,41.55977424320164
2020-03-11,26.0,42.0,39.0,45.0,46.0,39.0,40.0,40.0,51.0,31.0,37.0,31.0,37.0,42.0,34.0,40.0,38.0,39.0,33.0,46.0,39.81528989225243
2020-03-12,62.0,77.0,97.0,59.0,76.0,81.0,77.0,76.0,72.0,71.0,72.0,58.0,74.0,68.0,80.0,60.0,56.0,79.0,74.0,84.0,74.5510518214469
2020-03-13,81.0,99.0,73.0,89.0,83.0,80.0,91.0,87.0,79.0,93.0,91.0,75.0,79.0,80.0,86.0,75.0,88.0,94.0,82.0,87.0,86.81375064135455
2020-03-14,71.0,56.0,71.0,60.0,82.0,81.0,85.0,68.0,100.0,80.0,81.0,75.0,66.0,74.0,67.0,88.0,95.0,78.0,83.0,83.0,79.22011287839918
2020-03-15,100.0,81.0,100.0,100.0,100.0,99.0,100.0,100.0,99.0,100.0,100.0,89.0,97.0,100.0,100.0,100.0,100.0,94.0,100.0,90.0,100.0
2020-03-16,78.0,100.0,87.0,85.0,100.0,100.0,89.0,83.0,96.0,85.0,98.0,100.0,100.0,95.0,77.0,89.0,89.0,100.0,88.0,100.0,94.35608004104668
2020-03-17,67.0,86.0,76.0,99.0,93.0,91.0,72.0,71.0,79.0,74.0,87.0,74.0,80.0,71.0,72.0,80.0,91.0,69.0,97.0,77.0,82.40123140071832
2020-03-18,67.0,65.0,76.0,88.0,53.0,76.0,78.0,77.0,68.0,72.0,74.0,61.0,62.0,74.0,62.0,71.0,90.0,58.0,71.0,77.0,72.8578758337609
2020-03-19,52.0,42.0,64.0,60.0,66.0,63.0,64.0,75.0,72.0,82.0,69.0,63.0,55.0,69.0,71.0,81.0,86.0,64.0,63.0,81.0,68.85582349923037
2020-03-20,38.0,49.0,33.0,44.0,54.0,45.0,51.0,49.0,49.0,50.0,45.0,55.0,42.0,48.0,44.0,59.0,46.0,41.0,59.0,56.0,49.10210364289379
2020-03-21,56.0,69.0,53.0,71.0,60.0,80.0,67.0,53.0,48.0,64.0,50.0,64.0,62.0,67.0,55.0,61.0,67.0,68.0,53.0,63.0,63.16059517701385
2020-03-22,44.0,64.0,55.0,54.0,52.0,64.0,54.0,51.0,48.0,60.0,46.0,47.0,57.0,46.0,63.0,55.0,59.0,53.0,57.0,52.0,55.464340687532065
2020-03-23,40.0,57.0,46.0,52.0,52.0,41.0,48.0,52.0,53.0,48.0,53.0,49.0,52.0,37.0,53.0,45.0,53.0,44.0,42.0,58.0,50.0256541816316
2020-03-24,52.0,53.0,42.0,42.0,44.0,50.0,44.0,45.0,59.0,65.0,46.0,38.0,45.0,44.0,44.0,64.0,58.0,46.0,43.0,54.0,50.17957927142124
2020-03-25,40.0,50.0,42.0,44.0,52.0,45.0,47.0,46.0,55.0,35.0,53.0,32.0,47.0,48.0,42.0,40.0,41.0,39.0,45.0,64.0,46.536685479733194
2020-03-26,46.0,37.0,52.0,40.0,37.0,44.0,43.0,36.0,53.0,38.0,41.0,37.0,39.0,39.0,49.0,42.0,37.0,40.0,41.0,45.0,42.89379168804515
2020-03-27,44.0,55.0,37.0,43.0,30.0,52.0,36.0,37.0,40.0,49.0,37.0,49.0,43.0,46.0,41.0,50.0,34.0,43.0,44.0,66.0,44.946126218573625
2020-03-28,35.0,33.0,27.0,30.0,43.0,40.0,30.0,37.0,32.0,28.0,33.0,30.0,43.0,35.0,33.0,38.0,34.0,20.0,37.0,56.0,35.608004104669064
2020-03-29,44.0,43.0,41.0,41.0,56.0,53.0,39.0,47.0,49.0,48.0,48.0,46.0,39.0,44.0,43.0,38.0,32.0,40.0,45.0,42.0,45.04874294510005
2020-03-30,26.0,36.0,35.0,38.0,32.0,44.0,22.0,24.0,38.0,36.0,23.0,44.0,35.0,31.0,34.0,39.0,41.0,26.0,35.0,35.0,34.58183683940483
2020-03-31,28.0,28.0,25.0,25.0,29.0,35.0,26.0,33.0,28.0,31.0,20.0,19.0,16.0,20.0,24.0,33.0,39.0,30.0,29.0,30.0,28.116983068240124
2020-04-01,17.0,24.0,25.0,21.0,23.0,17.0,23.0,17.0,19.0,22.0,23.0,21.0,18.0,22.0,14.0,23.0,25.0,19.0,20.0,27.0,21.549512570549
2020-04-02,27.0,36.0,34.0,24.0,38.0,29.0,27.0,28.0,20.0,32.0,34.0,32.0,27.0,23.0,29.0,35.0,32.0,15.0,31.0,33.0,30.066700872242176
2020-04-03,25.0,27.0,24.0,22.0,23.0,24.0,19.0,21.0,29.0,20.0,26.0,25.0,21.0,28.0,31.0,30.0,28.0,25.0,19.0,31.0,25.551564905079527
2020-04-04,14.0,19.0,23.0,21.0,27.0,29.0,26.0,18.0,21.0,21.0,12.0,14.0,18.0,14.0,20.0,22.0,24.0,16.0,18.0,22.0,20.47203694202155
2020-04-05,20.0,19.0,23.0,14.0,19.0,37.0,35.0,23.0,21.0,23.0,26.0,27.0,23.0,22.0,29.0,27.0,24.0,26.0,29.0,26.0,25.295023088763468
2020-04-06,17.0,11.0,22.0,17.0,17.0,21.0,19.0,13.0,20.0,16.0,18.0,18.0,10.0,19.0,16.0,18.0,14.0,10.0,17.0,17.0,16.93175987685993
2020-04-07,16.0,21.0,24.0,18.0,21.0,22.0,8.0,23.0,18.0,16.0,16.0,15.0,16.0,23.0,14.0,20.0,16.0,17.0,21.0,19.0,18.676244227809132
2020-04-08,27.0,12.0,16.0,22.0,20.0,15.0,23.0,17.0,15.0,19.0,21.0,17.0,10.0,12.0,22.0,20.0,24.0,25.0,23.0,24.0,19.70241149307337
2020-04-09,17.0,22.0,28.0,17.0,24.0,29.0,24.0,20.0,29.0,15.0,11.0,22.0,23.0,19.0,16.0,21.0,25.0,11.0,22.0,24.0,21.498204207285788
2020-04-10,8.0,11.0,11.0,14.0,15.0,16.0,19.0,14.0,14.0,16.0,20.0,11.0,6.0,8.0,16.0,15.0,15.0,6.0,14.0,15.0,13.545407901487943
2020-04-11,23.0,15.0,16.0,31.0,27.0,25.0,35.0,24.0,28.0,17.0,28.0,18.0,20.0,23.0,27.0,20.0,23.0,21.0,25.0,22.0,24.01231400718317
2020-04-12,17.0,24.0,21.0,17.0,19.0,18.0,24.0,20.0,13.0,17.0,19.0,14.0,13.0,23.0,12.0,18.0,17.0,10.0,25.0,19.0,18.471010774756284
2020-04-13,9.0,9.0,17.0,15.0,19.0,14.0,18.0,15.0,22.0,19.0,16.0,18.0,20.0,15.0,15.0,23.0,22.0,13.0,23.0,14.0,17.2396100564392
2020-04-14,19.0,20.0,19.0,12.0,24.0,20.0,19.0,24.0,15.0,12.0,16.0,18.0,14.0,18.0,17.0,20.0,25.0,24.0,18.0,18.0,19.08671113391483
2020-04-15,21.0,20.0,19.0,19.0,14.0,16.0,25.0,14.0,24.0,19.0,21.0,22.0,21.0,23.0,18.0,20.0,14.0,20.0,24.0,25.0,20.47203694202155
2020-04-16,17.0,19.0,21.0,13.0,16.0,15.0,14.0,9.0,10.0,15.0,16.0,19.0,17.0,19.0,18.0,16.0,9.0,19.0,21.0,19.0,16.521292970754235
2020-04-17,12.0,16.0,12.0,18.0,14.0,14.0,13.0,15.0,16.0,13.0,13.0,18.0,10.0,11.0,15.0,13.0,18.0,13.0,16.0,20.0,14.879425346331452
2020-04-18,20.0,27.0,18.0,22.0,22.0,17.0,21.0,22.0,19.0,21.0,18.0,16.0,23.0,20.0,22.0,24.0,28.0,15.0,18.0,25.0,21.446895844022574
2020-04-19,14.0,15.0,11.0,11.0,14.0,17.0,13.0,18.0,17.0,11.0,10.0,17.0,15.0,12.0,14.0,11.0,16.0,16.0,15.0,27.0,15.084658799384298
