,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-12-28,46.0,21.0,0.0,65.0,69.0,68.0,35.0,84.0,50.0,26.0,21.0,100.0,100.0,23.0,46.57534246575342,43.0,64.0,63.829787234042556,100.0,73.0,72.79971485359756
2020-12-29,23.0,0.0,36.0,44.0,24.0,0.0,36.0,21.0,26.0,80.0,22.0,26.0,17.0,0.0,46.57534246575342,43.0,0.0,0.0,0.0,18.0,30.65840837707656
2020-12-30,48.0,0.0,37.0,45.0,24.0,24.0,37.0,0.0,26.0,27.0,22.0,26.0,0.0,24.0,24.65753424657534,22.0,22.0,22.340425531914892,52.23880597014925,19.0,33.28707445629551
2020-12-31,0.0,23.0,60.0,24.0,0.0,0.0,20.0,47.0,85.0,59.0,24.0,0.0,0.0,0.0,26.027397260273972,24.0,48.0,0.0,0.0,0.0,29.163983472176422
2021-01-01,0.0,0.0,21.0,26.0,0.0,27.0,43.0,25.0,0.0,32.0,26.0,30.0,20.0,57.0,0.0,51.0,0.0,25.53191489361702,29.850746268656717,22.0,28.856141261354768
2021-01-02,0.0,23.0,19.0,0.0,0.0,25.0,0.0,46.0,27.0,28.0,46.0,27.0,0.0,26.0,50.68493150684932,0.0,0.0,0.0,28.35820895522388,0.0,22.934927442998646
2021-01-03,100.0,22.0,0.0,69.0,50.0,0.0,0.0,68.0,55.0,28.0,46.0,54.0,18.0,0.0,0.0,23.0,0.0,23.404255319148938,26.865671641791046,59.0,42.56814382738407
2021-01-04,0.0,0.0,17.0,20.0,0.0,0.0,17.0,20.0,24.0,0.0,0.0,0.0,16.0,0.0,21.91780821917808,0.0,0.0,0.0,0.0,0.0,9.008313430388347
2021-01-05,22.0,20.0,35.0,41.0,23.0,22.0,17.0,21.0,25.0,25.0,62.0,0.0,16.0,0.0,21.91780821917808,21.0,21.0,41.48936170212766,23.880597014925375,18.0,31.5672356980807
2021-01-06,89.0,60.0,68.0,41.0,22.0,43.0,50.0,20.0,0.0,25.0,82.0,0.0,32.0,0.0,21.91780821917808,20.0,62.0,41.48936170212766,23.880597014925375,17.0,47.60642790340629
2021-01-07,44.0,40.0,51.0,82.0,44.0,43.0,34.0,100.0,96.0,50.0,81.0,48.0,48.0,44.0,65.75342465753425,61.0,0.0,60.638297872340424,0.0,86.0,71.47327318301157
2021-01-08,0.0,40.0,17.0,21.0,0.0,22.0,0.0,20.0,24.0,0.0,21.0,0.0,16.0,23.0,21.91780821917808,0.0,21.0,21.27659574468085,23.880597014925375,18.0,20.551043548616704
2021-01-09,49.0,22.0,0.0,23.0,0.0,24.0,19.0,0.0,27.0,55.0,22.0,53.0,18.0,0.0,49.31506849315068,0.0,46.0,0.0,0.0,38.0,29.51443791524534
2021-01-10,49.0,44.0,0.0,45.0,0.0,72.0,19.0,0.0,27.0,55.0,22.0,26.0,18.0,99.0,49.31506849315068,46.0,45.0,22.340425531914892,26.865671641791046,57.0,47.887007638622336
2021-01-11,86.0,58.0,50.0,100.0,43.0,63.0,49.0,40.0,71.0,73.0,40.0,47.0,31.0,44.0,64.38356164383562,100.0,80.0,100.0,23.880597014925375,51.0,80.47857945771004
2021-01-12,0.0,0.0,0.0,20.0,22.0,43.0,33.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,21.91780821917808,20.0,0.0,20.21276595744681,0.0,0.0,14.324627358125067
2021-01-13,44.0,59.0,34.0,41.0,44.0,22.0,68.0,40.0,24.0,100.0,61.0,24.0,32.0,67.0,87.67123287671232,41.0,62.0,61.702127659574465,73.13432835820896,86.0,71.01701558538443
2021-01-14,22.0,100.0,0.0,63.0,0.0,22.0,17.0,81.0,74.0,51.0,41.0,49.0,32.0,68.0,45.205479452054796,21.0,62.0,41.48936170212766,49.25373134328358,70.0,60.24297875637677
2021-01-15,23.0,41.0,17.0,0.0,23.0,22.0,18.0,21.0,25.0,26.0,21.0,0.0,0.0,23.0,46.57534246575342,21.0,0.0,21.27659574468085,25.37313432835821,18.0,25.99575754627051
2021-01-16,25.0,22.0,0.0,23.0,25.0,24.0,0.0,0.0,0.0,28.0,0.0,27.0,0.0,25.0,49.31506849315068,0.0,0.0,0.0,26.865671641791046,19.0,19.497609231939133
2021-01-17,48.0,64.0,74.0,89.0,49.0,71.0,37.0,66.0,79.0,27.0,88.0,0.0,52.0,73.0,47.945205479452056,67.0,45.0,67.02127659574468,0.0,57.0,72.96947527944312
2021-01-18,0.0,19.0,34.0,20.0,44.0,43.0,17.0,0.0,48.0,49.0,20.0,47.0,32.0,22.0,0.0,20.0,40.0,40.42553191489362,23.880597014925375,17.0,35.5451119123946
2021-01-19,22.0,19.0,17.0,0.0,0.0,21.0,33.0,20.0,71.0,0.0,40.0,0.0,31.0,22.0,42.465753424657535,20.0,20.0,39.361702127659576,23.880597014925375,33.0,31.462535936123167
2021-01-20,21.0,0.0,0.0,0.0,22.0,21.0,17.0,0.0,0.0,24.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.019596102662796
2021-01-21,0.0,59.0,34.0,21.0,0.0,44.0,0.0,40.0,24.0,25.0,61.0,0.0,16.0,45.0,21.91780821917808,61.0,41.0,20.21276595744681,47.76119402985075,35.0,39.49430828030987
