date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-09-21,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,78.0,31.0,0.0,38.0,44.0,0.0,0.0,39.0,0.0,0.0,29.76973684210527
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,71.0,40.0,0.0,0.0,0.0,0.0,0.0,79.0,36.25,0.0,0.0,28.0,42.0,35.0,39.0,83.0,0.0,0.0,0.0,0.0,37.27384868421053
2020-09-24,36.0,40.0,0.0,29.0,0.0,41.0,39.0,40.0,36.25,0.0,71.0,0.0,42.0,35.0,40.0,41.0,81.0,72.0,81.0,45.0,63.260690789473685
2020-09-25,0.0,0.0,44.0,30.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,39.0,44.0,0.0,20.065789473684205
2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,0.0,0.0,0.0,32.0,49.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.444078947368421
2020-09-28,0.0,0.0,0.0,0.0,47.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,45.0,45.0,0.0,0.0,0.0,21.463815789473685
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,10.9375
