date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-01,0.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,7.0,8.0,4.265402843601897,0.0
2020-01-02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109004739336492,0.0
2020-01-03,0.0,5.0,0.0,6.0,6.0,0.0,0.0,12.0,0.0,0.0,3.4360189573459716,0.0
2020-01-04,0.0,0.0,7.0,0.0,6.0,7.0,0.0,6.0,0.0,0.0,3.0805687203791465,0.0
2020-01-05,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,3.1990521327014214,0.0
2020-01-06,0.0,20.0,13.0,23.0,21.0,12.0,35.0,6.0,6.0,26.0,19.194312796208532,0.0
2020-01-07,12.0,0.0,6.0,0.0,11.0,6.0,6.0,6.0,0.0,7.0,6.398104265402843,0.0
2020-01-08,6.0,0.0,0.0,6.0,5.0,6.0,12.0,6.0,6.0,7.0,6.398104265402843,0.0
2020-01-09,12.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,4.976303317535544,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,6.0,7.0,7.0,0.0,14.0,7.0,0.0,0.0,15.0,6.635071090047393,0.0
2020-01-12,7.0,11.0,0.0,13.0,6.0,0.0,6.0,0.0,6.0,7.0,6.635071090047393,0.0
2020-01-13,5.0,0.0,6.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,4.265402843601897,0.0
2020-01-14,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0663507109004742,0.0
2020-01-15,6.0,10.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,4.739336492890995,0.0
2020-01-16,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,2.2511848341232232,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,7.0,11.0,14.0,6.0,0.0,7.0,0.0,6.0,6.0,0.0,6.753554502369669,0.0
2020-01-20,0.0,5.0,6.0,11.0,16.0,12.0,11.0,11.0,5.0,0.0,9.123222748815165,0.0
2020-01-21,12.0,10.0,6.0,11.0,11.0,18.0,18.0,18.0,17.0,20.0,16.706161137440755,0.0
2020-01-22,12.0,5.0,19.0,6.0,0.0,19.0,6.0,12.0,17.0,14.0,13.033175355450235,0.0
2020-01-23,19.0,20.0,26.0,24.0,28.0,32.0,30.0,49.0,29.0,34.0,34.47867298578199,0.0
2020-01-24,52.0,53.0,90.0,50.0,64.0,66.0,69.0,82.0,79.0,100.0,83.53080568720378,0.0
2020-01-25,65.0,40.0,53.0,27.0,63.0,65.0,62.0,28.0,46.0,70.0,61.49289099526066,0.0
2020-01-26,81.0,60.0,92.0,58.0,42.0,74.0,39.0,65.0,68.0,71.0,77.01421800947867,0.0
2020-01-27,24.0,48.0,50.0,73.0,47.0,72.0,52.0,35.0,54.0,77.0,63.03317535545023,0.0
2020-01-28,61.0,49.0,32.0,69.0,65.0,49.0,53.0,53.0,50.0,65.0,64.69194312796208,0.0
2020-01-29,31.0,25.0,20.0,41.0,11.0,38.0,12.0,24.0,17.0,27.0,29.14691943127962,0.0
2020-01-30,50.0,31.0,53.0,18.0,22.0,52.0,43.0,43.0,41.0,41.0,46.6824644549763,0.0
2020-01-31,52.0,26.0,75.0,55.0,52.0,46.0,87.0,63.0,71.0,78.0,71.6824644549763,0.0
2020-02-01,36.0,29.0,76.0,48.0,51.0,29.0,48.0,28.0,53.0,39.0,51.77725118483412,0.0
2020-02-02,40.0,32.0,42.0,57.0,29.0,54.0,51.0,32.0,49.0,58.0,52.60663507109005,0.0
2020-02-03,27.0,35.0,28.0,10.0,48.0,33.0,31.0,21.0,40.0,17.0,34.360189573459714,0.0
2020-02-04,30.0,39.0,63.0,46.0,37.0,30.0,29.0,35.0,16.0,45.0,43.8388625592417,0.0
2020-02-05,25.0,15.0,20.0,47.0,16.0,25.0,48.0,30.0,17.0,27.0,31.990521327014214,0.0
2020-02-06,6.0,10.0,20.0,12.0,11.0,13.0,0.0,6.0,11.0,14.0,12.203791469194313,0.0
2020-02-07,13.0,11.0,20.0,12.0,12.0,20.0,13.0,19.0,12.0,14.0,17.29857819905213,0.0
2020-02-08,29.0,24.0,0.0,28.0,26.0,22.0,14.0,28.0,20.0,8.0,23.578199052132696,0.0
2020-02-09,34.0,27.0,7.0,19.0,42.0,41.0,26.0,26.0,43.0,44.0,36.611374407582936,0.0
2020-02-10,11.0,5.0,24.0,16.0,10.0,17.0,6.0,6.0,10.0,18.0,14.57345971563981,0.0
2020-02-11,6.0,14.0,0.0,11.0,21.0,0.0,11.0,29.0,38.0,19.0,17.654028436018955,0.0
2020-02-12,36.0,24.0,19.0,17.0,26.0,12.0,17.0,29.0,11.0,13.0,24.170616113744067,0.0
