date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-01-01,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.907258064516129,0
2020-01-02,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.907258064516129,0
2020-01-03,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.8064516129032258,0
2020-01-04,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5040322580645161,0
2020-01-05,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.907258064516129,0
2020-01-06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6048387096774194,0
2020-01-07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6048387096774194,0
2020-01-08,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8064516129032258,0
2020-01-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20161290322580644,0
2020-01-10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7056451612903225,0
2020-01-11,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.907258064516129,0
2020-01-12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4032258064516129,0
2020-01-13,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6048387096774194,0
2020-01-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20161290322580644,0
2020-01-15,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4032258064516129,0
2020-01-16,2.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.310483870967742,0
2020-01-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5040322580645161,0
2020-01-18,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8064516129032258,0
2020-01-19,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.411290322580645,0
2020-01-20,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.7137096774193548,0
2020-01-21,5.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,3.4274193548387095,0
2020-01-22,7.0,4.0,6.0,4.0,3.0,7.0,3.0,6.0,5.0,7.0,5.241935483870968,0
2020-01-23,12.0,17.0,15.0,8.0,12.0,14.0,13.0,16.0,11.0,14.0,13.306451612903226,0
2020-01-24,10.0,13.0,10.0,9.0,10.0,12.0,18.0,10.0,10.0,16.0,11.89516129032258,0
2020-01-25,14.0,11.0,13.0,12.0,13.0,10.0,12.0,10.0,13.0,9.0,11.794354838709678,0
2020-01-26,14.0,15.0,10.0,11.0,10.0,15.0,13.0,15.0,11.0,9.0,12.399193548387096,0
2020-01-27,18.0,9.0,11.0,9.0,8.0,10.0,13.0,11.0,6.0,8.0,10.383064516129032,0
