,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,31.0,32.0,0.0,27.0,0.0,16.0,29.0,0.0,0.0,0.0,27.0,32.0,0.0,0.0,24.0,19.0,32.98969072164948,0.0,0.0,28.0,22.591208928627257
2020-10-06,63.0,31.0,0.0,55.0,65.0,16.0,29.0,0.0,94.0,0.0,54.0,100.0,32.0,19.0,48.0,56.0,0.0,72.0,24.0,59.0,61.93844374277051
2020-10-07,32.0,32.0,0.0,0.0,33.0,16.0,0.0,33.0,32.0,0.0,27.0,0.0,63.0,0.0,24.0,0.0,0.0,0.0,0.0,29.0,24.335667614968585
2020-10-08,67.0,32.0,32.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,20.0,26.0,0.0,35.05154639175258,37.0,0.0,31.0,26.386500765936166
2020-10-09,35.0,70.0,35.0,0.0,36.0,0.0,0.0,0.0,35.0,0.0,30.0,73.0,35.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,28.05045799856192
2020-10-10,0.0,37.0,0.0,30.0,36.0,0.0,32.0,0.0,72.0,36.0,31.0,38.0,0.0,0.0,27.0,0.0,37.11340206185567,0.0,0.0,0.0,28.51392753306031
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,61.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05154639175258,36.0,50.0,0.0,16.37931034482759
2020-10-12,0.0,0.0,0.0,57.0,0.0,0.0,61.0,71.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,62.0,34.72191827930097
2020-10-13,0.0,0.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,25.0,0.0,12.054115734517149
2020-10-14,0.0,32.0,32.0,28.0,0.0,0.0,58.0,0.0,33.0,97.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,47.0,30.0,30.476443555194304
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08247422680412,0.0,0.0,0.0,2.7354862913058433
2020-10-16,0.0,34.0,0.0,29.0,35.0,0.0,0.0,0.0,34.0,0.0,0.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.314033826241912
2020-10-17,37.0,36.0,0.0,92.0,37.0,19.0,100.0,74.0,0.0,73.0,31.0,38.0,36.0,0.0,0.0,22.0,74.22680412371135,40.0,0.0,100.0,61.34914183887205
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,33.0,28.0,0.0,34.0,31.0,35.0,0.0,34.0,28.0,34.0,33.0,20.0,25.0,0.0,37.11340206185567,0.0,0.0,0.0,28.210679338481263
2020-10-20,0.0,0.0,0.0,29.0,33.0,17.0,31.0,68.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,49.0,61.0,25.77609653921906
2020-10-21,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,33.0,0.0,28.0,0.0,33.0,0.0,0.0,0.0,0.0,73.0,24.0,59.0,22.819426642073346
2020-10-22,0.0,100.0,64.0,56.0,33.0,17.0,61.0,34.0,66.0,33.0,28.0,0.0,100.0,0.0,73.0,40.0,35.05154639175258,0.0,0.0,30.0,58.37918529402571
2020-10-23,66.0,32.0,32.0,28.0,0.0,16.0,30.0,100.0,0.0,98.0,28.0,34.0,32.0,20.0,51.0,0.0,35.05154639175258,36.0,25.0,30.0,52.541657548379035
2020-10-24,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,27.0,0.0,36.08247422680412,39.0,0.0,0.0,15.7751586582049
2020-10-25,100.0,64.0,100.0,100.0,100.0,100.0,0.0,71.0,100.0,100.0,56.0,0.0,32.0,100.0,100.0,100.0,35.05154639175258,36.0,25.0,0.0,100.0
2020-10-26,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,32.0,0.0,26.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,14.328477193860007
2020-10-27,0.0,0.0,0.0,0.0,32.0,0.0,29.0,0.0,0.0,0.0,27.0,32.0,31.0,0.0,0.0,19.0,34.02061855670103,0.0,24.0,29.0,19.485259636727424
2020-10-28,0.0,32.0,32.0,27.0,33.0,16.0,0.0,0.0,0.0,33.0,28.0,34.0,64.0,20.0,0.0,39.0,0.0,0.0,0.0,30.0,29.415074874167633
2020-10-29,0.0,31.0,0.0,26.0,32.0,16.0,0.0,32.0,0.0,31.0,0.0,33.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67865070184763
2020-10-30,28.0,0.0,0.0,48.0,29.0,0.0,52.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,32.0,43.0,26.0,23.046862788007633
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,30.0,30.0,0.0,25.0,30.0,0.0,28.0,63.0,0.0,60.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,28.0,25.77609653921906
2020-11-02,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.0,51.0,0.0,30.0,18.0,23.0,18.0,0.0,0.0,0.0,0.0,13.949416950636197
2020-11-03,58.0,0.0,29.0,26.0,30.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,36.0,0.0,35.0,0.0,0.0,21.0,0.0,20.848313377309534
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0180385781723835
2020-11-06,30.0,0.0,29.0,24.0,60.0,30.0,26.0,30.0,59.0,29.0,0.0,89.0,58.0,18.0,23.0,18.0,0.0,0.0,0.0,0.0,39.649701441210496
2020-11-07,28.0,0.0,0.0,24.0,29.0,0.0,26.0,29.0,28.0,28.0,24.0,29.0,28.0,0.0,0.0,0.0,59.79381443298969,0.0,42.0,27.0,30.460812204958266
2020-11-08,29.0,0.0,29.0,25.0,30.0,0.0,54.0,0.0,59.0,59.0,0.0,0.0,0.0,18.0,22.0,18.0,0.0,33.0,67.0,27.0,35.631662863038116
2020-11-09,0.0,0.0,0.0,26.0,0.0,0.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.95876288659794,33.0,0.0,0.0,11.444493075311847
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.95876288659794,0.0,23.0,27.0,8.260387032231845
2020-11-11,0.0,28.0,0.0,48.0,29.0,0.0,0.0,30.0,28.0,28.0,24.0,29.0,0.0,0.0,0.0,0.0,29.896907216494846,32.0,21.0,0.0,24.78272423171914
2020-11-12,0.0,30.0,0.0,25.0,0.0,0.0,83.0,0.0,0.0,59.0,0.0,31.0,30.0,0.0,23.0,18.0,30.927835051546392,0.0,46.0,27.0,30.546784631256454
2020-11-13,0.0,0.0,30.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,31.0,0.0,23.0,0.0,31.95876288659794,100.0,23.0,0.0,22.51305217744709
2020-11-14,57.0,0.0,58.0,26.0,30.0,15.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,30.927835051546392,0.0,0.0,28.0,25.998061712570735
2020-11-15,0.0,0.0,29.0,49.0,30.0,0.0,27.0,62.0,0.0,59.0,25.0,0.0,0.0,0.0,22.0,0.0,30.927835051546392,65.0,22.0,27.0,33.95832682027074
2020-11-16,0.0,0.0,0.0,49.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.927835051546392,32.0,0.0,27.0,17.355488167067875
2020-11-17,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,7.884453059055242
2020-11-18,29.0,0.0,29.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,29.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,16.375402507268582
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,29.0,25.0,0.0,15.0,0.0,60.0,29.0,30.0,0.0,30.0,0.0,18.0,22.0,18.0,30.927835051546392,0.0,0.0,0.0,23.268827961359307
2020-11-21,0.0,0.0,28.0,25.0,0.0,15.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,32.0,0.0,27.0,15.162409728952388
2020-11-22,0.0,31.0,0.0,26.0,0.0,15.0,0.0,32.0,30.0,0.0,0.0,31.0,59.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,19.711132647638106
2020-11-23,30.0,30.0,86.0,26.0,31.0,30.0,28.0,30.0,31.0,60.0,25.0,92.0,29.0,94.0,67.0,71.0,32.98969072164948,66.0,22.0,55.0,70.95929596398538
2020-11-24,28.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,58.0,30.0,0.0,0.0,58.0,18.0,22.0,17.0,0.0,0.0,22.0,0.0,21.37899771782287
2020-11-25,0.0,0.0,0.0,24.0,0.0,0.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.896907216494846,0.0,0.0,0.0,12.273736205333417
2020-11-26,0.0,0.0,0.0,25.0,0.0,0.0,55.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.87628865979381,98.0,45.0,82.0,37.36596117172602
2020-11-27,0.0,0.0,0.0,0.0,29.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.927835051546392,32.0,22.0,27.0,14.77787851314597
2020-11-28,0.0,0.0,28.0,0.0,30.0,15.0,26.0,30.0,29.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,15.010785631662866
2020-11-29,0.0,0.0,0.0,47.0,0.0,14.0,27.0,29.0,28.0,56.0,0.0,0.0,28.0,0.0,0.0,17.0,0.0,0.0,21.0,26.0,22.21293025291525
2020-11-30,29.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.158814518398101
2020-12-01,0.0,29.0,88.0,49.0,58.0,45.0,26.0,0.0,58.0,0.0,100.0,60.0,87.0,18.0,22.0,34.0,30.927835051546392,0.0,44.0,0.0,56.77775346234409
2020-12-02,0.0,0.0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,88.0,29.0,36.0,22.0,0.0,29.896907216494846,0.0,0.0,26.0,21.598618188639144
2020-12-03,0.0,30.0,0.0,0.0,29.0,0.0,27.0,61.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,32.0,22.0,0.0,21.07574952324382
2020-12-04,30.0,29.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,36.0,44.0,0.0,30.927835051546392,0.0,0.0,27.0,21.752586988464067
2020-12-05,29.0,29.0,0.0,25.0,60.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,59.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,22.89523869071811
2020-12-06,0.0,58.0,29.0,24.0,29.0,29.0,0.0,30.0,29.0,88.0,25.0,30.0,0.0,0.0,0.0,0.0,30.927835051546392,64.0,22.0,0.0,36.99080876606122
2020-12-07,29.0,29.0,28.0,0.0,29.0,0.0,0.0,0.0,30.0,0.0,25.0,30.0,58.0,17.0,22.0,17.0,0.0,0.0,0.0,0.0,23.80498327445525
2020-12-08,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.761715697001908
2020-12-09,29.0,0.0,0.0,37.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.927835051546392,0.0,22.0,53.0,15.081126707725016
2020-12-10,29.0,29.0,0.0,25.0,0.0,15.0,0.0,0.0,59.0,0.0,0.0,30.0,60.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.061306155625726
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,7.353768718541908
2020-12-12,29.0,30.0,0.0,26.0,0.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.314033826241912
2020-12-13,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,31.0,0.0,0.0,30.0,0.0,23.0,0.0,32.98969072164948,0.0,0.0,0.0,12.508206458873918
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,32.98969072164948,34.0,0.0,0.0,13.493763091255824
2020-12-16,31.0,0.0,31.0,27.0,0.0,0.0,58.0,0.0,31.0,31.0,27.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.682245912401918
2020-12-17,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,6.671460280739052
2020-12-18,0.0,0.0,0.0,58.0,35.0,0.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,35.05154639175258,74.0,0.0,31.0,26.9171851064495
2020-12-19,67.0,33.0,98.0,42.0,0.0,0.0,61.0,35.0,0.0,0.0,28.0,0.0,33.0,20.0,25.0,20.0,71.1340206185567,74.0,25.0,0.0,47.923375121142975
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,61.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,61.0,17.209335042360962
2020-12-21,0.0,0.0,0.0,0.0,32.0,0.0,29.0,33.0,31.0,31.0,0.0,33.0,0.0,19.0,24.0,0.0,34.02061855670103,0.0,0.0,0.0,20.167568074530283
