date,/m/0cjf0,isPartial
2020-02-24,10,False
2020-02-25,17,False
2020-02-26,23,False
2020-02-27,23,False
2020-02-28,18,False
2020-02-29,26,False
2020-03-01,31,False
2020-03-02,33,False
2020-03-03,23,False
2020-03-04,26,False
2020-03-05,27,False
2020-03-06,28,False
2020-03-07,28,False
2020-03-08,31,False
2020-03-09,34,False
2020-03-10,38,False
2020-03-11,51,False
2020-03-12,60,False
2020-03-13,73,False
2020-03-14,75,False
2020-03-15,94,False
2020-03-16,100,False
2020-03-17,83,False
2020-03-18,81,False
2020-03-19,79,False
2020-03-20,68,False
2020-03-21,59,False
2020-03-22,61,False
2020-03-23,45,False
2020-03-24,46,False
2020-03-25,44,False
2020-03-26,41,False
2020-03-27,39,False
2020-03-28,36,False
2020-03-29,45,False
2020-03-30,38,False
2020-03-31,30,False
2020-04-01,29,False
2020-04-02,30,False
2020-04-03,38,False
2020-04-04,30,False
2020-04-05,30,False
2020-04-06,20,False
2020-04-07,21,False
2020-04-08,26,False
2020-04-09,25,False
2020-04-10,19,False
2020-04-11,16,False
2020-04-12,22,False
2020-04-13,20,False
2020-04-14,20,False
2020-04-15,25,False
2020-04-16,19,False
2020-04-17,18,False
2020-04-18,21,False
2020-04-19,21,False
2020-04-20,14,False
2020-04-21,20,False
2020-04-22,16,False
2020-04-23,13,False
2020-04-24,15,False
2020-04-25,14,False
