date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,19.0,4.0,14.0,13.0,24.0,20.0,11.0,5.0,35.0,8.0,16.27659574468085,0
2020-01-02,36.0,33.0,21.0,45.0,53.0,40.0,24.0,44.0,45.0,26.0,39.04255319148937,0
2020-01-03,17.0,27.0,24.0,38.0,46.0,49.0,22.0,27.0,38.0,31.0,33.93617021276596,0
2020-01-04,23.0,27.0,15.0,26.0,41.0,26.0,40.0,36.0,35.0,17.0,30.425531914893618,0
2020-01-05,26.0,41.0,21.0,55.0,28.0,51.0,25.0,31.0,47.0,26.0,37.340425531914896,0
2020-01-06,11.0,15.0,23.0,38.0,28.0,18.0,19.0,27.0,33.0,28.0,25.53191489361702,0
2020-01-07,20.0,12.0,32.0,3.0,14.0,42.0,17.0,14.0,19.0,17.0,20.21276595744681,0
2020-01-08,33.0,27.0,13.0,19.0,39.0,45.0,27.0,17.0,34.0,40.0,31.27659574468085,0
2020-01-09,11.0,24.0,23.0,29.0,21.0,22.0,30.0,31.0,26.0,20.0,25.21276595744681,0
2020-01-10,17.0,15.0,18.0,36.0,18.0,26.0,5.0,24.0,38.0,20.0,23.085106382978722,0
2020-01-11,31.0,18.0,28.0,24.0,43.0,27.0,33.0,29.0,51.0,28.0,33.191489361702125,0
2020-01-12,26.0,17.0,24.0,11.0,25.0,39.0,31.0,28.0,18.0,3.0,23.617021276595743,0
2020-01-13,25.0,29.0,35.0,31.0,40.0,50.0,29.0,28.0,50.0,23.0,36.170212765957444,0
2020-01-14,17.0,12.0,24.0,22.0,21.0,19.0,23.0,14.0,22.0,12.0,19.787234042553195,0
2020-01-15,16.0,23.0,20.0,34.0,34.0,25.0,21.0,20.0,22.0,25.0,25.53191489361702,0
2020-01-16,22.0,35.0,15.0,25.0,14.0,33.0,13.0,17.0,33.0,11.0,23.19148936170213,0
2020-01-17,14.0,17.0,13.0,28.0,30.0,22.0,13.0,23.0,48.0,19.0,24.148936170212767,0
2020-01-18,29.0,27.0,24.0,29.0,44.0,42.0,31.0,31.0,30.0,32.0,33.93617021276596,0
2020-01-19,23.0,24.0,21.0,33.0,37.0,30.0,26.0,20.0,17.0,27.0,27.4468085106383,0
2020-01-20,25.0,20.0,21.0,25.0,24.0,44.0,29.0,27.0,34.0,25.0,29.148936170212767,0
2020-01-21,27.0,20.0,18.0,19.0,27.0,18.0,27.0,23.0,33.0,22.0,24.893617021276597,0
2020-01-22,24.0,20.0,20.0,18.0,34.0,18.0,29.0,13.0,32.0,16.0,23.829787234042552,0
2020-01-23,41.0,32.0,26.0,28.0,31.0,48.0,29.0,23.0,52.0,28.0,35.95744680851063,0
2020-01-24,20.0,27.0,29.0,23.0,29.0,15.0,33.0,21.0,34.0,32.0,27.97872340425532,0
2020-01-25,17.0,25.0,19.0,30.0,34.0,18.0,16.0,41.0,31.0,17.0,26.382978723404257,0
2020-01-26,28.0,41.0,18.0,54.0,16.0,55.0,18.0,31.0,30.0,32.0,34.36170212765957,0
2020-01-27,21.0,25.0,21.0,39.0,45.0,24.0,40.0,31.0,42.0,35.0,34.36170212765957,0
2020-01-28,19.0,20.0,20.0,27.0,37.0,43.0,26.0,36.0,36.0,33.0,31.595744680851062,0
2020-01-29,19.0,23.0,23.0,37.0,41.0,25.0,26.0,26.0,40.0,33.0,31.170212765957448,0
2020-01-30,32.0,26.0,28.0,28.0,31.0,39.0,27.0,36.0,40.0,22.0,32.87234042553192,0
2020-01-31,8.0,32.0,30.0,18.0,27.0,36.0,24.0,43.0,18.0,25.0,27.76595744680851,0
2020-02-01,19.0,20.0,23.0,32.0,35.0,46.0,15.0,23.0,38.0,35.0,30.425531914893618,0
2020-02-02,26.0,28.0,22.0,34.0,41.0,35.0,26.0,32.0,49.0,37.0,35.1063829787234,0
2020-02-03,28.0,13.0,19.0,40.0,25.0,20.0,27.0,33.0,27.0,26.0,27.4468085106383,0
2020-02-04,21.0,23.0,17.0,33.0,24.0,18.0,29.0,23.0,43.0,30.0,27.76595744680851,0
2020-02-05,19.0,26.0,29.0,19.0,35.0,33.0,30.0,24.0,26.0,26.0,28.404255319148938,0
2020-02-06,25.0,18.0,15.0,19.0,28.0,26.0,30.0,24.0,34.0,23.0,25.74468085106383,0
2020-02-07,34.0,24.0,21.0,16.0,36.0,42.0,19.0,24.0,19.0,20.0,27.127659574468087,0
2020-02-08,34.0,30.0,20.0,43.0,44.0,54.0,36.0,30.0,21.0,29.0,36.276595744680854,0
2020-02-09,19.0,10.0,23.0,36.0,32.0,21.0,12.0,23.0,30.0,22.0,24.25531914893617,0
2020-02-10,18.0,14.0,29.0,36.0,36.0,32.0,36.0,35.0,53.0,24.0,33.297872340425535,0
2020-02-11,16.0,28.0,27.0,24.0,30.0,35.0,18.0,32.0,28.0,27.0,28.19148936170213,0
2020-02-12,29.0,25.0,17.0,30.0,26.0,17.0,31.0,35.0,28.0,19.0,27.340425531914892,0
2020-02-13,21.0,20.0,25.0,25.0,37.0,46.0,15.0,23.0,36.0,19.0,28.404255319148938,0
2020-02-14,23.0,15.0,5.0,23.0,14.0,27.0,17.0,21.0,19.0,26.0,20.21276595744681,0
2020-02-15,19.0,21.0,30.0,37.0,49.0,35.0,25.0,39.0,52.0,20.0,34.787234042553195,0
2020-02-16,15.0,34.0,11.0,34.0,22.0,40.0,23.0,22.0,40.0,24.0,28.19148936170213,0
2020-02-17,16.0,22.0,17.0,30.0,27.0,18.0,18.0,32.0,28.0,13.0,23.51063829787234,0
2020-02-18,16.0,17.0,10.0,18.0,30.0,17.0,20.0,19.0,18.0,13.0,18.93617021276596,0
2020-02-19,11.0,6.0,15.0,9.0,20.0,7.0,5.0,26.0,32.0,11.0,15.106382978723405,0
2020-02-20,29.0,11.0,17.0,12.0,26.0,21.0,13.0,28.0,21.0,29.0,22.02127659574468,0
2020-02-21,23.0,9.0,13.0,30.0,18.0,34.0,19.0,17.0,34.0,18.0,22.872340425531913,0
2020-02-22,13.0,36.0,19.0,39.0,34.0,54.0,16.0,46.0,36.0,31.0,34.46808510638298,0
2020-02-23,26.0,45.0,27.0,51.0,36.0,52.0,34.0,51.0,30.0,26.0,40.212765957446805,0
2020-02-24,19.0,28.0,20.0,15.0,27.0,25.0,10.0,20.0,25.0,14.0,21.595744680851062,0
2020-02-25,34.0,30.0,21.0,35.0,18.0,23.0,11.0,14.0,39.0,23.0,26.382978723404257,0
2020-02-26,20.0,31.0,34.0,26.0,40.0,26.0,31.0,33.0,49.0,23.0,33.297872340425535,0
2020-02-27,22.0,26.0,32.0,20.0,31.0,33.0,23.0,21.0,26.0,17.0,26.70212765957447,0
2020-02-28,21.0,11.0,25.0,15.0,30.0,24.0,20.0,32.0,28.0,13.0,23.29787234042553,0
2020-02-29,24.0,35.0,17.0,34.0,34.0,28.0,29.0,29.0,28.0,22.0,29.78723404255319,0
2020-03-01,28.0,27.0,23.0,25.0,57.0,38.0,30.0,41.0,53.0,29.0,37.340425531914896,0
2020-03-02,12.0,5.0,7.0,19.0,9.0,13.0,9.0,12.0,16.0,10.0,11.914893617021276,0
2020-03-03,22.0,23.0,25.0,30.0,36.0,29.0,23.0,32.0,33.0,32.0,30.319148936170212,0
2020-03-04,20.0,24.0,12.0,28.0,28.0,33.0,22.0,27.0,40.0,33.0,28.404255319148938,0
2020-03-05,40.0,29.0,30.0,26.0,29.0,50.0,24.0,25.0,37.0,44.0,35.53191489361702,0
2020-03-06,13.0,22.0,20.0,27.0,27.0,18.0,20.0,23.0,35.0,24.0,24.361702127659573,0
2020-03-07,27.0,26.0,11.0,42.0,30.0,44.0,38.0,48.0,49.0,46.0,38.40425531914894,0
2020-03-08,17.0,28.0,24.0,30.0,44.0,35.0,20.0,28.0,62.0,21.0,32.87234042553192,0
2020-03-09,32.0,26.0,32.0,42.0,52.0,29.0,28.0,33.0,56.0,20.0,37.234042553191486,0
2020-03-10,30.0,37.0,30.0,23.0,35.0,50.0,19.0,37.0,27.0,28.0,33.61702127659574,0
2020-03-11,17.0,31.0,31.0,41.0,54.0,29.0,26.0,47.0,39.0,44.0,38.191489361702125,0
2020-03-12,58.0,61.0,40.0,62.0,69.0,53.0,43.0,80.0,71.0,49.0,62.340425531914896,0
2020-03-13,82.0,84.0,66.0,78.0,89.0,96.0,63.0,100.0,100.0,84.0,89.57446808510639,0
2020-03-14,100.0,100.0,100.0,100.0,96.0,100.0,100.0,76.0,68.0,100.0,100.0,0
2020-03-15,56.0,47.0,36.0,61.0,75.0,87.0,54.0,61.0,48.0,76.0,63.93617021276596,0
2020-03-16,44.0,85.0,63.0,98.0,100.0,77.0,70.0,83.0,97.0,67.0,83.40425531914894,0
2020-03-17,44.0,44.0,34.0,39.0,49.0,65.0,35.0,62.0,42.0,67.0,51.170212765957444,0
2020-03-18,44.0,52.0,52.0,55.0,76.0,64.0,56.0,71.0,66.0,47.0,62.02127659574468,0
2020-03-19,24.0,28.0,29.0,52.0,40.0,55.0,26.0,38.0,39.0,42.0,39.680851063829785,0
2020-03-20,32.0,46.0,39.0,53.0,58.0,46.0,33.0,51.0,62.0,47.0,49.680851063829785,0
2020-03-21,58.0,65.0,63.0,56.0,58.0,62.0,42.0,67.0,74.0,50.0,63.297872340425535,0
2020-03-22,44.0,37.0,33.0,54.0,67.0,55.0,40.0,61.0,59.0,39.0,52.02127659574468,0
