date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,100.0,66.0,77.0,43.0,92.0,75.0,70.0,48.0,75.0,100.0,58.0,82.0,80.0,68.0,38.0,79.0,68.0,72.0,100.0,50.0,85.22399383486764
2020-12-30,69.0,76.0,73.0,72.0,76.0,70.0,69.0,62.0,85.0,57.57575757575758,67.0,53.0,65.0,44.0,85.0,56.0,77.0,64.0,63.0,65.0,79.75781544031112
2020-12-31,31.0,25.0,46.0,55.0,47.0,48.0,48.0,60.0,39.0,59.5959595959596,35.0,44.0,50.0,68.0,28.0,42.0,41.0,31.0,66.0,37.0,53.26327863172295
2021-01-01,29.0,31.0,43.0,32.0,25.0,51.0,18.0,42.0,25.0,29.292929292929294,28.0,36.0,33.0,44.0,35.0,33.0,21.0,16.0,30.0,21.0,36.80380900037636
2021-01-02,51.0,57.0,56.0,47.0,66.0,80.0,79.0,61.0,63.0,60.60606060606061,63.0,75.0,56.0,73.0,59.0,34.0,74.0,73.0,36.0,31.0,70.65169989187123
2021-01-03,39.0,61.0,43.0,47.0,57.0,55.0,57.0,47.0,50.0,46.464646464646464,49.0,34.0,43.0,59.0,53.0,81.0,53.0,58.0,41.0,39.0,59.87944537704683
2021-01-04,61.0,56.0,44.0,44.0,56.0,51.0,53.0,59.0,58.0,51.515151515151516,71.0,67.0,59.0,47.0,38.0,67.0,69.0,29.0,52.0,43.0,63.60839461626232
2021-01-05,57.0,75.0,68.0,71.0,90.0,79.0,62.0,78.0,92.0,83.83838383838383,55.0,45.0,53.0,68.0,59.0,56.0,77.0,60.0,82.0,61.0,81.13361968541098
2021-01-06,44.0,61.0,45.0,68.0,57.0,69.0,64.0,56.0,53.0,82.82828282828282,39.0,51.0,44.0,69.0,70.0,73.0,74.0,78.0,61.0,62.0,72.20254132490605
2021-01-07,45.0,50.0,49.0,54.0,31.0,40.0,54.0,46.0,64.0,57.57575757575758,63.0,54.0,57.0,34.0,63.0,61.0,46.0,47.0,43.0,31.0,58.52574480414354
