,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-02-16,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.15
2020-02-17,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.45
2020-02-18,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.75
2020-02-19,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15
2020-02-20,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.55
2020-02-21,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8
2020-02-22,6.0,5.0,3.0,7.0,3.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,6.0,5.0,4.0,4.0,6.0,4.8
2020-02-23,7.0,6.0,5.0,8.0,5.0,9.0,5.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,6.0,8.0,5.0,9.0,7.0,8.0,6.95
2020-02-24,10.0,11.0,9.0,9.0,7.0,11.0,11.0,8.0,9.0,9.0,9.0,10.0,11.0,9.0,9.0,8.0,13.0,10.0,8.0,10.0,9.55
2020-02-25,12.0,11.0,11.0,10.0,11.0,13.0,13.0,11.0,9.0,13.0,13.0,13.0,13.0,13.0,11.0,14.0,9.0,14.0,12.0,12.0,11.9
2020-02-26,37.0,31.0,32.0,41.0,34.0,42.0,37.0,38.0,33.0,39.0,35.0,36.0,37.0,34.0,37.0,37.0,36.0,33.0,34.0,37.0,36.0
2020-02-27,32.0,22.0,27.0,26.0,28.0,32.0,30.0,25.0,27.0,31.0,31.0,31.0,31.0,30.0,26.0,29.0,26.0,35.0,28.0,24.0,28.55
2020-02-28,39.0,35.0,37.0,41.0,40.0,42.0,38.0,42.0,43.0,47.0,38.0,43.0,42.0,43.0,43.0,38.0,41.0,43.0,40.0,38.0,40.65
2020-02-29,42.0,37.0,38.0,47.0,37.0,43.0,42.0,37.0,39.0,48.0,34.0,33.0,40.0,37.0,41.0,37.0,39.0,44.0,34.0,42.0,39.55
2020-03-01,44.0,32.0,44.0,37.0,41.0,48.0,38.0,45.0,38.0,45.0,36.0,39.0,40.0,42.0,41.0,37.0,42.0,40.0,36.0,44.0,40.45
2020-03-02,53.0,46.0,51.0,54.0,50.0,59.0,57.0,50.0,53.0,62.0,52.0,47.0,59.0,49.0,54.0,51.0,56.0,55.0,50.0,52.0,53.0
2020-03-03,36.0,38.0,36.0,39.0,33.0,41.0,41.0,41.0,39.0,40.0,42.0,42.0,41.0,35.0,43.0,38.0,42.0,36.0,38.0,37.0,38.9
2020-03-04,32.0,29.0,32.0,34.0,31.0,37.0,39.0,35.0,38.0,36.0,32.0,30.0,34.0,33.0,35.0,34.0,33.0,32.0,25.0,29.0,33.0
2020-03-05,28.0,30.0,31.0,35.0,28.0,33.0,30.0,35.0,32.0,33.0,29.0,31.0,30.0,31.0,35.0,31.0,33.0,30.0,22.0,28.0,30.75
2020-03-06,38.0,41.0,36.0,42.0,42.0,43.0,40.0,37.0,43.0,45.0,40.0,39.0,46.0,42.0,40.0,41.0,29.0,46.0,37.0,38.0,40.25
2020-03-07,27.0,27.0,34.0,33.0,29.0,33.0,32.0,27.0,28.0,32.0,27.0,28.0,27.0,33.0,29.0,27.0,29.0,34.0,26.0,29.0,29.55
2020-03-08,30.0,26.0,31.0,25.0,26.0,33.0,35.0,32.0,26.0,30.0,28.0,29.0,27.0,29.0,29.0,30.0,28.0,31.0,29.0,28.0,29.1
2020-03-09,29.0,25.0,31.0,37.0,25.0,31.0,29.0,28.0,32.0,35.0,28.0,32.0,36.0,33.0,35.0,33.0,33.0,30.0,27.0,31.0,31.0
2020-03-10,28.0,27.0,24.0,29.0,29.0,30.0,27.0,32.0,22.0,31.0,25.0,28.0,31.0,24.0,24.0,24.0,34.0,26.0,27.0,25.0,27.35
2020-03-11,27.0,27.0,29.0,23.0,29.0,28.0,26.0,37.0,23.0,30.0,23.0,29.0,26.0,24.0,21.0,29.0,29.0,26.0,26.0,26.0,26.9
2020-03-12,41.0,37.0,40.0,46.0,37.0,45.0,43.0,45.0,45.0,48.0,37.0,43.0,42.0,36.0,49.0,37.0,42.0,43.0,40.0,45.0,42.05
2020-03-13,43.0,44.0,51.0,48.0,50.0,47.0,49.0,57.0,50.0,53.0,47.0,52.0,56.0,55.0,54.0,47.0,53.0,53.0,48.0,53.0,50.5
2020-03-14,53.0,51.0,60.0,53.0,54.0,52.0,57.0,54.0,48.0,51.0,49.0,53.0,52.0,54.0,54.0,49.0,54.0,51.0,49.0,50.0,52.4
2020-03-15,58.0,57.0,65.0,61.0,64.0,68.0,65.0,63.0,64.0,62.0,63.0,63.0,62.0,65.0,64.0,59.0,59.0,60.0,58.0,60.0,62.0
2020-03-16,49.0,46.0,45.0,54.0,54.0,56.0,51.0,56.0,52.0,53.0,55.0,51.0,53.0,49.0,56.0,48.0,56.0,54.0,47.0,49.0,51.7
2020-03-17,48.0,44.0,49.0,51.0,49.0,55.0,51.0,54.0,49.0,53.0,48.0,58.0,55.0,56.0,55.0,45.0,56.0,50.0,40.0,48.0,50.7
2020-03-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-19,46.0,43.0,37.0,47.0,42.0,48.0,43.0,47.0,42.0,45.0,44.0,52.0,47.0,39.0,45.0,40.0,50.0,46.0,39.0,41.0,44.15
2020-03-20,42.0,41.0,43.0,40.0,38.0,50.0,45.0,39.0,39.0,45.0,39.0,41.0,47.0,40.0,45.0,42.0,42.0,43.0,38.0,39.0,41.9
2020-03-21,38.0,37.0,36.0,41.0,41.0,43.0,40.0,39.0,39.0,46.0,39.0,38.0,43.0,38.0,40.0,42.0,40.0,34.0,35.0,38.0,39.35
2020-03-22,33.0,35.0,44.0,43.0,35.0,49.0,39.0,40.0,41.0,44.0,41.0,44.0,41.0,40.0,44.0,42.0,42.0,40.0,35.0,37.0,40.45
2020-03-23,34.0,31.0,26.0,37.0,35.0,37.0,36.0,34.0,35.0,37.0,34.0,42.0,37.0,31.0,36.0,34.0,36.0,39.0,28.0,30.0,34.45
2020-03-24,28.0,27.0,30.0,30.0,26.0,31.0,26.0,32.0,28.0,33.0,31.0,28.0,33.0,33.0,29.0,30.0,31.0,31.0,26.0,31.0,29.7
2020-03-25,31.0,26.0,32.0,31.0,29.0,30.0,30.0,24.0,25.0,34.0,28.0,23.0,31.0,33.0,27.0,29.0,32.0,29.0,32.0,28.0,29.2
2020-03-26,26.0,23.0,30.0,26.0,27.0,25.0,23.0,34.0,26.0,28.0,27.0,30.0,25.0,28.0,24.0,28.0,35.0,26.0,22.0,22.0,26.75
2020-03-27,29.0,26.0,33.0,35.0,30.0,32.0,30.0,30.0,30.0,37.0,30.0,27.0,29.0,37.0,35.0,34.0,26.0,36.0,30.0,33.0,31.45
2020-03-28,21.0,23.0,28.0,24.0,26.0,24.0,27.0,31.0,28.0,28.0,25.0,32.0,23.0,22.0,25.0,23.0,38.0,27.0,24.0,22.0,26.05
2020-03-29,27.0,24.0,28.0,26.0,24.0,31.0,25.0,25.0,23.0,23.0,25.0,21.0,32.0,24.0,28.0,25.0,30.0,28.0,23.0,25.0,25.85
2020-03-30,24.0,20.0,20.0,25.0,25.0,27.0,23.0,20.0,23.0,25.0,27.0,23.0,26.0,23.0,22.0,21.0,26.0,27.0,22.0,23.0,23.6
2020-03-31,17.0,19.0,19.0,24.0,18.0,23.0,21.0,20.0,22.0,20.0,22.0,24.0,21.0,19.0,23.0,19.0,24.0,19.0,20.0,19.0,20.65
2020-04-01,24.0,15.0,18.0,20.0,21.0,25.0,17.0,19.0,20.0,21.0,18.0,17.0,18.0,19.0,20.0,20.0,18.0,22.0,21.0,17.0,19.5
2020-04-02,18.0,18.0,19.0,22.0,20.0,21.0,20.0,16.0,17.0,22.0,17.0,19.0,20.0,18.0,18.0,20.0,23.0,19.0,16.0,19.0,19.1
2020-04-03,31.0,31.0,38.0,35.0,35.0,34.0,34.0,29.0,31.0,37.0,34.0,33.0,41.0,40.0,33.0,34.0,29.0,32.0,32.0,38.0,34.05
2020-04-04,30.0,26.0,31.0,28.0,34.0,38.0,32.0,34.0,36.0,29.0,32.0,35.0,35.0,35.0,36.0,38.0,35.0,37.0,26.0,27.0,32.7
2020-04-05,28.0,29.0,29.0,28.0,31.0,36.0,34.0,36.0,33.0,35.0,29.0,34.0,32.0,33.0,38.0,32.0,34.0,33.0,31.0,35.0,32.5
2020-04-06,17.0,14.0,14.0,15.0,15.0,18.0,16.0,15.0,14.0,13.0,14.0,20.0,17.0,13.0,15.0,14.0,21.0,14.0,14.0,17.0,15.5
2020-04-07,15.0,12.0,12.0,18.0,13.0,14.0,15.0,18.0,13.0,12.0,17.0,15.0,15.0,12.0,14.0,14.0,16.0,15.0,13.0,14.0,14.35
2020-04-08,13.0,14.0,13.0,14.0,14.0,16.0,12.0,13.0,15.0,20.0,14.0,14.0,16.0,13.0,16.0,11.0,17.0,14.0,13.0,15.0,14.35
2020-04-09,13.0,13.0,11.0,11.0,11.0,16.0,14.0,11.0,12.0,12.0,14.0,14.0,12.0,11.0,11.0,13.0,17.0,10.0,9.0,11.0,12.3
2020-04-10,10.0,10.0,12.0,12.0,11.0,12.0,10.0,12.0,12.0,10.0,13.0,13.0,11.0,11.0,11.0,10.0,15.0,12.0,10.0,12.0,11.45
2020-04-11,12.0,13.0,14.0,14.0,12.0,15.0,11.0,9.0,14.0,14.0,15.0,10.0,13.0,13.0,15.0,14.0,11.0,15.0,14.0,10.0,12.9
2020-04-12,12.0,13.0,14.0,14.0,12.0,14.0,13.0,13.0,14.0,14.0,13.0,15.0,14.0,13.0,14.0,15.0,13.0,11.0,12.0,12.0,13.25
2020-04-13,9.0,8.0,7.0,11.0,6.0,13.0,8.0,17.0,8.0,10.0,7.0,15.0,11.0,9.0,9.0,11.0,13.0,7.0,10.0,8.0,9.85
2020-04-14,10.0,9.0,9.0,11.0,10.0,12.0,10.0,12.0,12.0,13.0,11.0,12.0,8.0,10.0,12.0,10.0,14.0,13.0,9.0,9.0,10.8
2020-04-15,11.0,10.0,15.0,13.0,11.0,10.0,15.0,9.0,12.0,14.0,11.0,14.0,13.0,14.0,11.0,12.0,13.0,14.0,10.0,9.0,12.05
2020-04-16,10.0,12.0,9.0,13.0,12.0,14.0,14.0,14.0,15.0,13.0,12.0,11.0,14.0,12.0,12.0,12.0,12.0,14.0,10.0,12.0,12.35
2020-04-17,13.0,11.0,12.0,14.0,14.0,17.0,11.0,18.0,14.0,15.0,16.0,19.0,15.0,15.0,15.0,13.0,20.0,12.0,13.0,16.0,14.65
2020-04-18,10.0,12.0,9.0,12.0,11.0,13.0,13.0,11.0,12.0,13.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,8.0,10.0,11.0,10.95
2020-04-19,11.0,10.0,12.0,10.0,8.0,13.0,9.0,14.0,7.0,10.0,9.0,13.0,14.0,7.0,12.0,10.0,10.0,9.0,12.0,9.0,10.45
2020-04-20,12.0,11.0,12.0,11.0,13.0,13.0,13.0,11.0,11.0,13.0,11.0,13.0,10.0,10.0,13.0,11.0,11.0,12.0,9.0,9.0,11.45
2020-04-21,9.0,7.0,8.0,10.0,7.0,7.0,11.0,9.0,7.0,10.0,8.0,9.0,8.0,10.0,10.0,12.0,9.0,8.0,9.0,7.0,8.75
2020-04-22,11.0,10.0,11.0,11.0,9.0,9.0,9.0,12.0,9.0,10.0,9.0,10.0,9.0,9.0,11.0,8.0,8.0,11.0,8.0,11.0,9.75
2020-04-23,22.0,21.0,24.0,22.0,22.0,27.0,24.0,24.0,26.0,25.0,21.0,24.0,27.0,27.0,25.0,27.0,24.0,26.0,21.0,25.0,24.2
2020-04-24,7.0,9.0,9.0,11.0,11.0,10.0,9.0,9.0,8.0,10.0,9.0,9.0,10.0,10.0,12.0,7.0,10.0,11.0,11.0,8.0,9.5
2020-04-25,9.0,7.0,8.0,10.0,10.0,8.0,10.0,8.0,8.0,6.0,9.0,12.0,9.0,9.0,11.0,12.0,9.0,10.0,7.0,11.0,9.15
2020-04-26,9.0,9.0,9.0,7.0,9.0,6.0,5.0,9.0,13.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,10.0,9.0,8.0,8.0,8.65
2020-04-27,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,7.0,8.0,5.0,10.0,8.0,7.0,7.0,4.0,10.0,7.0,6.0,6.0,7.1
2020-04-28,9.0,10.0,10.0,12.0,12.0,13.0,11.0,8.0,11.0,11.0,12.0,7.0,12.0,10.0,12.0,10.0,7.0,11.0,8.0,11.0,10.35
2020-04-29,11.0,7.0,9.0,9.0,10.0,14.0,9.0,13.0,8.0,12.0,11.0,12.0,11.0,9.0,9.0,11.0,14.0,11.0,11.0,9.0,10.5
2020-04-30,9.0,9.0,8.0,11.0,8.0,8.0,10.0,12.0,11.0,10.0,9.0,11.0,9.0,11.0,10.0,10.0,10.0,12.0,10.0,9.0,9.85
2020-05-01,11.0,8.0,10.0,8.0,10.0,8.0,9.0,10.0,7.0,10.0,9.0,9.0,10.0,8.0,8.0,9.0,10.0,8.0,7.0,9.0,8.9
2020-05-02,8.0,9.0,9.0,9.0,11.0,9.0,10.0,7.0,9.0,10.0,9.0,11.0,10.0,12.0,8.0,9.0,8.0,7.0,7.0,9.0,9.05
2020-05-03,8.0,7.0,9.0,7.0,6.0,10.0,7.0,10.0,8.0,8.0,8.0,9.0,10.0,6.0,10.0,9.0,9.0,8.0,9.0,6.0,8.2
2020-05-04,8.0,6.0,9.0,8.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,6.0,6.0,9.0,8.0,6.0,7.0,7.25
2020-05-05,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,5.0,6.0,8.0,7.0,7.0,8.0,7.15
2020-05-06,9.0,9.0,4.0,10.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,10.0,9.0,5.0,8.0,9.0,9.0,8.15
2020-05-07,7.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,8.0,9.0,8.0,7.0,5.0,8.0,6.0,9.0,6.9
2020-05-08,6.0,5.0,6.0,7.0,7.0,9.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,5.0,7.0,6.0,8.0,7.0,6.0,5.0,6.55
2020-05-09,7.0,4.0,7.0,6.0,7.0,8.0,7.0,4.0,10.0,8.0,8.0,7.0,8.0,5.0,10.0,4.0,7.0,8.0,6.0,6.0,6.85
2020-05-10,7.0,7.0,5.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,5.0,6.2
2020-05-11,8.0,8.0,7.0,7.0,7.0,9.0,8.0,7.0,8.0,7.0,8.0,6.0,9.0,8.0,8.0,6.0,9.0,9.0,7.0,8.0,7.7
2020-05-12,6.0,5.0,5.0,6.0,6.0,6.0,5.0,8.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,6.0,6.0,5.0,6.0,4.0,5.9
2020-05-13,4.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,9.0,7.0,8.0,4.0,9.0,9.0,7.0,7.0,7.0,7.0
2020-05-14,8.0,7.0,8.0,7.0,7.0,5.0,8.0,9.0,9.0,8.0,9.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.4
2020-05-15,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,7.0,6.0,7.0,4.0,6.0,6.0,4.0,7.0,6.3
2020-05-16,7.0,8.0,5.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,8.0,8.0,9.0,7.0,6.0,6.0,6.0,6.85
2020-05-17,7.0,8.0,4.0,8.0,8.0,8.0,8.0,10.0,7.0,9.0,6.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,5.0,6.0,7.5
2020-05-18,6.0,7.0,8.0,7.0,10.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,7.0,5.0,9.0,4.0,8.0,7.0,7.0,7.15
2020-05-19,6.0,3.0,7.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,4.75
2020-05-20,4.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.7
2020-05-21,7.0,6.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,7.0,3.0,7.0,6.0,4.0,6.0,7.0,5.0,5.25
2020-05-22,3.0,6.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,6.0,3.0,5.0,5.0,3.0,5.0,4.25
2020-05-23,4.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,4.75
2020-05-24,7.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,3.0,4.95
2020-05-25,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.15
2020-05-26,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,4.0,3.0,5.0,4.0,4.0,4.65
2020-05-27,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,7.0,4.0,8.0,3.0,4.0,3.0,7.0,4.7
2020-05-28,9.0,6.0,7.0,5.0,5.0,5.0,6.0,8.0,5.0,5.0,6.0,4.0,4.0,7.0,6.0,5.0,5.0,6.0,8.0,5.0,5.85
2020-05-29,3.0,7.0,3.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,6.0,3.0,3.0,3.9
2020-05-30,3.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,3.95
2020-05-31,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,3.4
2020-06-01,3.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.15
2020-06-02,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,2.0,2.55
2020-06-03,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.1
2020-06-04,5.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,3.65
2020-06-05,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.05
2020-06-06,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.65
2020-06-07,2.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.1
2020-06-08,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.3
2020-06-09,3.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.95
