date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-05,21.0,17.0,11.0,50.0,24.0,17.0,28.0,21.0,29.0,63.0,25.0,32.0,12.0,17.0,55.0,16.0,25.0,49.0,17.0,28.0,32.978093546477204
2020-11-06,33.0,36.0,36.0,27.0,25.0,26.0,39.0,22.0,0.0,45.0,18.0,34.0,38.0,35.0,92.0,41.0,19.0,50.0,18.0,51.0,40.556542332741266
2020-11-07,11.0,28.0,37.0,27.0,51.0,18.0,20.0,34.0,21.0,34.0,9.0,12.0,39.0,28.0,24.0,16.0,20.0,77.0,37.0,50.0,35.10953226761397
2020-11-08,47.0,58.0,51.0,38.0,52.0,19.0,42.0,35.0,21.0,47.0,57.0,71.0,53.0,47.0,37.0,34.0,27.0,80.0,86.0,63.0,57.1343990526939
2020-11-09,46.0,27.0,25.0,27.0,39.0,18.0,21.0,34.0,10.0,23.0,28.0,23.0,26.0,9.0,37.0,25.0,33.0,39.0,28.0,31.0,32.5044404973357
2020-11-10,35.0,9.0,0.0,19.0,52.0,18.0,0.0,23.0,21.0,11.0,28.0,12.0,39.0,9.0,24.0,26.0,0.0,26.0,19.0,32.0,23.86027235050325
2020-11-11,11.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,9.0,0.0,13.0,18.0,12.0,25.0,7.0,13.0,18.0,30.0,11.42687981053878
2020-11-12,58.0,37.0,100.0,36.0,39.0,64.0,31.0,46.0,11.0,12.0,37.0,58.0,26.0,28.0,24.0,25.0,7.0,26.0,37.0,10.0,42.15512137359384
2020-11-13,12.0,18.0,38.0,46.0,26.0,27.0,42.0,23.0,31.0,23.0,18.0,35.0,13.0,9.0,12.0,26.0,33.0,40.0,19.0,21.0,30.313795145056247
2020-11-14,50.0,10.0,27.0,10.0,41.0,0.0,11.0,0.0,33.0,12.0,0.0,0.0,41.0,30.0,0.0,18.0,21.0,27.0,20.0,22.0,22.084073416222612
2020-11-15,12.0,29.0,13.0,47.0,67.0,28.0,64.0,12.0,32.0,12.0,48.0,36.0,27.0,19.0,50.0,35.0,34.0,69.0,48.0,11.0,41.03019538188277
2020-11-16,23.0,28.0,25.0,36.0,13.0,45.0,31.0,11.0,31.0,35.0,28.0,34.0,39.0,18.0,0.0,25.0,19.0,63.0,28.0,20.0,32.682060390763766
2020-11-17,58.0,28.0,26.0,45.0,52.0,18.0,63.0,69.0,42.0,57.0,28.0,57.0,78.0,37.0,48.0,33.0,13.0,13.0,47.0,21.0,49.31912374185909
2020-11-18,46.0,37.0,38.0,37.0,52.0,9.0,41.0,46.0,32.0,34.0,37.0,0.0,39.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,29.840142095914743
2020-11-19,23.0,47.0,37.0,28.0,38.0,28.0,10.0,23.0,10.0,23.0,19.0,24.0,26.0,38.0,36.0,17.0,26.0,66.0,19.0,41.0,34.28063943161634
2020-11-20,12.0,19.0,51.0,9.0,39.0,9.0,32.0,35.0,22.0,12.0,0.0,24.0,27.0,10.0,37.0,35.0,7.0,67.0,19.0,54.0,30.78744819419775
2020-11-21,48.0,39.0,39.0,29.0,67.0,10.0,64.0,12.0,43.0,36.0,69.0,49.0,68.0,29.0,13.0,9.0,7.0,14.0,39.0,0.0,40.49733570159858
2020-11-22,12.0,39.0,26.0,29.0,27.0,29.0,21.0,48.0,11.0,59.0,20.0,24.0,27.0,10.0,37.0,34.0,20.0,13.0,19.0,32.0,31.793960923623445
2020-11-23,35.0,28.0,0.0,19.0,51.0,18.0,42.0,46.0,62.0,81.0,28.0,24.0,53.0,47.0,24.0,17.0,7.0,13.0,19.0,10.0,36.9449378330373
2020-11-24,34.0,9.0,25.0,9.0,13.0,9.0,31.0,11.0,10.0,23.0,9.0,47.0,52.0,9.0,36.0,25.0,13.0,39.0,18.0,31.0,26.820603907637654
2020-11-25,33.0,37.0,73.0,9.0,63.0,18.0,10.0,22.0,40.0,44.0,36.0,23.0,12.0,54.0,23.0,16.0,6.0,13.0,18.0,10.0,33.15571343990527
2020-11-26,12.0,9.0,25.0,0.0,0.0,9.0,21.0,12.0,21.0,0.0,10.0,35.0,40.0,19.0,24.0,26.0,27.0,40.0,28.0,21.0,22.439313203078743
2020-11-27,12.0,0.0,37.0,18.0,26.0,0.0,0.0,23.0,21.0,11.0,0.0,23.0,26.0,19.0,12.0,8.0,7.0,13.0,0.0,10.0,15.748963883955003
2020-11-28,11.0,65.0,51.0,56.0,26.0,46.0,31.0,58.0,53.0,35.0,38.0,24.0,39.0,38.0,25.0,8.0,13.0,53.0,38.0,21.0,43.161634103019544
2020-11-29,12.0,9.0,0.0,18.0,13.0,18.0,10.0,23.0,10.0,12.0,28.0,23.0,13.0,9.0,12.0,0.0,13.0,26.0,19.0,0.0,15.86737714624038
2020-11-30,11.0,18.0,0.0,27.0,13.0,9.0,52.0,0.0,41.0,11.0,27.0,12.0,51.0,18.0,35.0,25.0,20.0,26.0,36.0,30.0,27.353463587921848
2020-12-01,11.0,27.0,37.0,18.0,39.0,9.0,20.0,11.0,10.0,11.0,19.0,23.0,26.0,9.0,24.0,25.0,7.0,26.0,27.0,10.0,23.031379514505623
2020-12-02,0.0,0.0,13.0,0.0,0.0,9.0,20.0,23.0,0.0,11.0,0.0,0.0,13.0,0.0,36.0,0.0,7.0,0.0,18.0,20.0,10.065127294256957
2020-12-03,35.0,19.0,38.0,56.0,40.0,28.0,10.0,46.0,21.0,59.0,28.0,24.0,52.0,28.0,25.0,34.0,27.0,13.0,28.0,42.0,38.66193013617525
2020-12-04,11.0,36.0,12.0,9.0,13.0,0.0,20.0,0.0,0.0,22.0,9.0,11.0,0.0,27.0,12.0,25.0,6.0,26.0,18.0,10.0,15.808170515097691
2020-12-05,47.0,29.0,65.0,37.0,13.0,47.0,54.0,24.0,22.0,24.0,29.0,24.0,40.0,38.0,0.0,18.0,7.0,27.0,28.0,32.0,35.82001184132623
2020-12-06,35.0,56.0,62.0,55.0,39.0,27.0,31.0,23.0,42.0,46.0,47.0,36.0,39.0,28.0,12.0,8.0,0.0,27.0,27.0,10.0,38.484310242747185
2020-12-07,58.0,47.0,37.0,36.0,26.0,46.0,51.0,57.0,52.0,23.0,66.0,70.0,39.0,83.0,12.0,33.0,40.0,53.0,46.0,52.0,54.884547069271754
2020-12-08,12.0,0.0,25.0,18.0,26.0,9.0,20.0,0.0,21.0,11.0,0.0,12.0,13.0,18.0,12.0,17.0,13.0,27.0,28.0,20.0,17.88040260509177
2020-12-09,0.0,9.0,25.0,9.0,13.0,28.0,21.0,46.0,21.0,23.0,28.0,48.0,26.0,19.0,12.0,8.0,7.0,26.0,19.0,10.0,23.564239194789813
2020-12-10,12.0,28.0,38.0,0.0,26.0,19.0,42.0,47.0,31.0,35.0,19.0,36.0,81.0,28.0,74.0,35.0,27.0,41.0,29.0,31.0,40.20130254588514
2020-12-11,36.0,38.0,13.0,19.0,13.0,9.0,0.0,12.0,22.0,36.0,0.0,36.0,27.0,19.0,75.0,18.0,7.0,41.0,20.0,43.0,28.656009473060983
2020-12-12,12.0,19.0,26.0,9.0,0.0,9.0,11.0,12.0,11.0,24.0,10.0,12.0,14.0,0.0,100.0,53.0,34.0,69.0,0.0,44.0,27.767910005920662
2020-12-13,12.0,0.0,13.0,9.0,13.0,0.0,11.0,0.0,22.0,12.0,10.0,12.0,0.0,0.0,13.0,18.0,20.0,27.0,0.0,54.0,14.564831261101244
2020-12-14,23.0,28.0,49.0,19.0,38.0,27.0,31.0,46.0,32.0,23.0,38.0,12.0,26.0,46.0,59.0,9.0,13.0,52.0,28.0,63.0,39.19478981645944
2020-12-15,0.0,38.0,51.0,38.0,80.0,28.0,74.0,58.0,43.0,36.0,29.0,35.0,53.0,29.0,25.0,26.0,14.0,67.0,38.0,54.0,48.312611012433386
2020-12-16,36.0,19.0,26.0,10.0,0.0,19.0,22.0,25.0,44.0,24.0,10.0,24.0,0.0,29.0,25.0,26.0,41.0,69.0,19.0,32.0,29.60331557134399
2020-12-17,12.0,10.0,40.0,20.0,14.0,10.0,33.0,49.0,33.0,24.0,10.0,37.0,14.0,40.0,13.0,37.0,21.0,43.0,0.0,23.0,28.596802841918294
2020-12-18,38.0,30.0,42.0,20.0,43.0,20.0,23.0,13.0,0.0,38.0,31.0,13.0,44.0,42.0,0.0,28.0,0.0,15.0,21.0,35.0,29.36648904677324
2020-12-19,13.0,21.0,42.0,10.0,14.0,10.0,0.0,26.0,24.0,13.0,21.0,39.0,15.0,21.0,27.0,19.0,15.0,74.0,31.0,24.0,27.175843694493782
2020-12-20,76.0,92.0,98.0,100.0,71.0,100.0,90.0,100.0,45.0,100.0,100.0,77.0,100.0,50.0,67.0,37.0,22.0,73.0,62.0,79.0,91.1190053285968
2020-12-21,100.0,60.0,55.0,79.0,97.0,60.0,68.0,62.0,100.0,76.0,82.0,100.0,98.0,100.0,78.0,100.0,100.0,86.0,100.0,88.0,100.0
2020-12-22,75.0,100.0,41.0,30.0,100.0,59.0,100.0,99.0,67.0,37.0,20.0,89.0,83.0,81.0,0.0,0.0,7.0,0.0,50.0,11.0,62.10775606867969
