,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,50.0,25.0,54.0,44.0,91.86046511627907,45.0,49.0,54.0,56.0,66.0,47.0,61.855670103092784,62.06896551724138,30.337078651685392,45.88235294117647,44.44444444444444,42.52873563218391,39.75903614457831,15.217391304347826,53.48837209302326,62.37900813480812
2020-12-30,48.0,46.0,68.0,37.0,76.74418604651163,74.0,50.0,51.0,57.0,69.0,45.0,60.824742268041234,65.51724137931035,39.325842696629216,48.23529411764706,51.111111111111114,79.3103448275862,61.44578313253012,59.78260869565217,43.02325581395349,72.13546085217429
2020-12-31,33.0,58.0,40.0,35.0,63.95348837209303,41.0,25.0,21.0,49.0,39.0,36.0,42.2680412371134,49.42528735632184,34.831460674157306,38.8235294117647,54.44444444444444,56.32183908045977,21.686746987951807,42.391304347826086,37.2093023255814,52.226294937314805
2021-01-01,35.0,65.0,49.0,42.0,48.83720930232558,36.0,62.0,63.0,35.0,47.0,59.0,22.68041237113402,55.172413793103445,49.438202247191015,71.76470588235294,52.22222222222222,50.57471264367816,46.98795180722892,53.26086956521739,58.13953488372093,63.95122535709931
2021-01-02,40.0,49.0,65.0,56.0,31.3953488372093,54.0,33.0,76.0,28.0,54.0,39.0,46.391752577319586,59.770114942528735,70.78651685393258,47.05882352941177,61.111111111111114,56.32183908045977,48.19277108433735,53.26086956521739,50.0,64.98578304516262
2021-01-03,100.0,64.0,85.0,55.0,83.72093023255815,88.0,80.0,74.0,66.0,76.0,69.0,94.84536082474227,50.57471264367816,49.438202247191015,65.88235294117646,48.888888888888886,83.9080459770115,46.98795180722892,56.52173913043478,74.4186046511628,90.12377724884973
2021-01-04,48.0,69.0,71.0,76.0,76.74418604651163,52.0,40.0,67.0,40.0,90.0,49.0,45.36082474226804,34.48275862068966,66.29213483146067,63.529411764705884,46.666666666666664,52.87356321839081,69.87951807228916,46.73913043478261,100.0,76.87385015361669
2021-01-05,66.0,66.0,93.0,58.0,73.25581395348837,75.0,51.0,93.0,80.0,65.0,53.0,73.19587628865979,80.45977011494253,100.0,85.88235294117646,74.44444444444444,70.11494252873563,73.49397590361446,81.52173913043478,97.67441860465117,96.3688444675506
2021-01-06,32.0,58.0,72.0,55.0,69.76744186046511,59.0,66.0,45.0,47.0,44.0,53.0,57.7319587628866,54.02298850574713,74.15730337078652,52.94117647058823,74.44444444444444,45.97701149425287,54.21686746987952,72.82608695652173,60.46511627906977,73.23505432609255
2021-01-07,50.0,63.0,83.0,93.0,100.0,72.0,64.0,62.0,71.0,95.0,65.0,50.51546391752577,39.08045977011494,56.17977528089887,65.88235294117646,55.55555555555556,56.32183908045977,74.6987951807229,56.52173913043478,66.27906976744185,85.45533603732542
2021-01-08,40.0,93.0,59.0,32.0,50.0,56.0,60.0,42.0,52.0,57.0,61.0,50.51546391752577,95.40229885057471,92.13483146067416,100.0,63.333333333333336,100.0,62.65060240963855,88.04347826086956,83.72093023255815,85.37657673284025
2021-01-09,70.0,79.0,71.0,58.0,69.76744186046511,59.0,71.0,56.0,74.0,95.0,41.0,78.35051546391753,66.66666666666667,52.80898876404494,52.94117647058823,58.888888888888886,77.01149425287356,50.602409638554214,47.82608695652174,66.27906976744185,82.65419034615067
2021-01-10,54.0,60.0,66.0,68.0,67.44186046511628,44.0,49.0,54.0,44.0,53.0,58.0,58.76288659793814,80.45977011494253,57.30337078651685,70.58823529411765,48.888888888888886,55.172413793103445,59.036144578313255,60.869565217391305,45.348837209302324,73.63848851166799
2021-01-11,36.0,51.0,83.0,78.0,65.11627906976744,63.0,89.0,72.0,66.0,79.0,81.0,64.94845360824742,58.62068965517241,38.20224719101124,69.41176470588235,57.77777777777778,52.87356321839081,50.602409638554214,48.91304347826087,69.76744186046511,81.31980296299687
2021-01-12,55.0,62.0,100.0,97.0,93.02325581395348,86.0,100.0,88.0,80.0,75.0,61.0,77.31958762886597,85.05747126436782,64.04494382022472,69.41176470588235,57.77777777777778,64.36781609195403,90.36144578313252,67.3913043478261,94.18604651162791,100.0
2021-01-13,58.0,79.0,65.0,54.0,36.04651162790697,63.0,66.0,71.0,62.0,69.0,62.0,56.70103092783505,60.91954022988506,44.943820224719104,56.470588235294116,61.111111111111114,45.97701149425287,57.83132530120482,47.82608695652174,84.88372093023256,76.69149187692969
2021-01-14,75.0,47.0,86.0,89.0,86.04651162790698,66.0,84.0,86.0,58.0,100.0,99.0,98.96907216494846,57.47126436781609,64.04494382022472,80.0,46.666666666666664,39.08045977011494,66.26506024096386,59.78260869565217,72.09302325581395,93.20192815116967
2021-01-15,50.0,52.0,60.0,53.0,54.651162790697676,54.0,73.0,63.0,61.0,76.0,44.0,79.38144329896907,82.75862068965517,57.30337078651685,70.58823529411765,46.666666666666664,43.67816091954023,71.08433734939759,54.34782608695652,41.86046511627907,75.83693165389246
2021-01-16,49.0,40.0,74.0,72.0,91.86046511627907,52.0,60.0,78.0,67.0,95.0,45.0,79.38144329896907,57.47126436781609,28.089887640449437,74.11764705882354,58.888888888888886,49.42528735632184,50.602409638554214,46.73913043478261,68.6046511627907,78.95515838121358
2021-01-17,59.0,70.0,65.0,69.0,51.16279069767442,62.0,70.0,56.0,57.0,92.0,67.0,71.1340206185567,60.91954022988506,51.68539325842696,80.0,53.333333333333336,51.724137931034484,56.626506024096386,82.6086956521739,59.30232558139535,82.0385964688832
2021-01-18,59.0,76.0,86.0,54.0,84.88372093023256,66.0,69.0,67.0,79.0,74.0,77.0,69.0721649484536,90.80459770114942,77.52808988764045,75.29411764705883,90.0,73.5632183908046,100.0,100.0,55.81395348837209,97.25697780562467
2021-01-19,69.0,62.0,86.0,66.0,73.25581395348837,56.0,44.0,76.0,62.0,92.0,71.0,77.31958762886597,100.0,71.91011235955057,72.94117647058823,62.22222222222222,57.47126436781609,78.3132530120482,66.30434782608695,66.27906976744185,89.98529461529822
2021-01-20,37.0,55.0,76.0,66.0,68.6046511627907,81.0,80.0,67.0,82.0,82.0,57.0,68.04123711340206,85.05747126436782,60.674157303370784,91.76470588235294,57.77777777777778,94.25287356321839,59.036144578313255,70.65217391304348,82.55813953488372,90.71298515850468
2021-01-21,56.0,100.0,62.0,87.0,90.69767441860465,50.0,54.0,81.0,60.0,76.0,73.0,100.0,56.32183908045977,65.1685393258427,81.17647058823529,100.0,68.96551724137932,80.72289156626506,72.82608695652173,67.44186046511628,94.59963637690123
