date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,33.0,27.0,42.0,42.0,24.0,50.0,19.0,34.0,37.0,47.0,36.56024716786818,0
2020-01-02,49.0,27.0,30.0,38.0,36.0,40.0,37.0,26.0,26.0,44.0,36.354273944387224,0
2020-01-03,58.0,43.0,34.0,50.0,48.0,37.0,43.0,49.0,27.0,47.0,44.902162718846554,0
2020-01-04,35.0,30.0,34.0,24.0,27.0,28.0,35.0,37.0,40.0,44.0,34.397528321318234,0
2020-01-05,40.0,53.0,38.0,46.0,41.0,38.0,41.0,44.0,38.0,52.0,44.387229660144186,0
2020-01-06,41.0,32.0,31.0,24.0,42.0,41.0,33.0,39.0,21.0,44.0,35.839340885684855,0
2020-01-07,39.0,24.0,30.0,31.0,24.0,31.0,30.0,43.0,29.0,39.0,32.9557157569516,0
2020-01-08,35.0,27.0,31.0,31.0,29.0,43.0,35.0,27.0,20.0,33.0,32.02883625128734,0
2020-01-09,39.0,29.0,33.0,37.0,33.0,26.0,26.0,26.0,15.0,37.0,30.998970133882597,0
2020-01-10,40.0,47.0,32.0,33.0,36.0,36.0,26.0,34.0,33.0,40.0,36.76622039134913,0
2020-01-11,26.0,28.0,24.0,23.0,18.0,22.0,19.0,24.0,29.0,29.0,24.922760041194646,0
2020-01-12,33.0,37.0,34.0,28.0,33.0,37.0,27.0,23.0,28.0,39.0,32.85272914521112,0
2020-01-13,45.0,23.0,31.0,36.0,32.0,39.0,25.0,38.0,37.0,27.0,34.29454170957775,0
2020-01-14,32.0,26.0,24.0,28.0,26.0,26.0,32.0,22.0,34.0,27.0,28.52729145211123,0
2020-01-15,35.0,33.0,32.0,35.0,28.0,39.0,34.0,28.0,30.0,44.0,34.80947476828012,0
2020-01-16,35.0,32.0,33.0,26.0,26.0,32.0,36.0,38.0,25.0,43.0,33.57363542739444,0
2020-01-17,15.0,17.0,20.0,14.0,14.0,24.0,15.0,24.0,24.0,30.0,20.288362512873327,0
2020-01-18,32.0,29.0,25.0,21.0,24.0,23.0,28.0,32.0,39.0,23.0,28.424304840370752,0
2020-01-19,34.0,28.0,27.0,40.0,25.0,39.0,41.0,37.0,31.0,39.0,35.11843460350155,0
2020-01-20,37.0,32.0,36.0,30.0,30.0,27.0,38.0,32.0,43.0,44.0,35.94232749742534,0
2020-01-21,31.0,23.0,24.0,31.0,28.0,31.0,30.0,33.0,28.0,25.0,29.248197734294543,0
2020-01-22,36.0,29.0,23.0,14.0,24.0,28.0,26.0,29.0,37.0,37.0,29.14521112255407,0
2020-01-23,35.0,38.0,33.0,19.0,38.0,36.0,44.0,39.0,32.0,30.0,35.42739443872297,0
2020-01-24,29.0,15.0,23.0,28.0,26.0,27.0,28.0,27.0,26.0,36.0,27.291452111225542,0
2020-01-25,31.0,37.0,25.0,29.0,17.0,29.0,28.0,24.0,38.0,39.0,30.587023686920702,0
2020-01-26,37.0,37.0,28.0,26.0,35.0,32.0,36.0,44.0,33.0,47.0,36.56024716786818,0
2020-01-27,41.0,36.0,30.0,35.0,29.0,44.0,35.0,35.0,35.0,37.0,36.76622039134913,0
2020-01-28,39.0,26.0,28.0,29.0,38.0,36.0,23.0,31.0,34.0,35.0,32.85272914521112,0
2020-01-29,41.0,32.0,25.0,27.0,20.0,27.0,22.0,17.0,25.0,28.0,27.18846549948507,0
2020-01-30,35.0,26.0,35.0,29.0,32.0,24.0,32.0,29.0,34.0,41.0,32.646755921730175,0
2020-01-31,25.0,23.0,27.0,26.0,32.0,26.0,24.0,30.0,27.0,42.0,29.042224510813597,0
2020-02-01,37.0,26.0,36.0,34.0,33.0,25.0,32.0,27.0,33.0,34.0,32.646755921730175,0
2020-02-02,27.0,37.0,21.0,29.0,24.0,29.0,38.0,39.0,28.0,20.0,30.072090628218334,0
2020-02-03,42.0,36.0,31.0,35.0,31.0,40.0,32.0,27.0,42.0,28.0,35.42739443872297,0
2020-02-04,44.0,28.0,33.0,30.0,29.0,44.0,33.0,22.0,34.0,25.0,33.16168898043255,0
2020-02-05,56.0,35.0,28.0,42.0,33.0,40.0,37.0,32.0,35.0,35.0,38.414006179196704,0
2020-02-06,32.0,25.0,17.0,24.0,28.0,29.0,26.0,22.0,31.0,29.0,27.085478887744596,0
2020-02-07,38.0,29.0,32.0,28.0,35.0,26.0,30.0,26.0,31.0,41.0,32.543769309989706,0
2020-02-08,39.0,27.0,30.0,26.0,28.0,37.0,28.0,27.0,32.0,43.0,32.646755921730175,0
2020-02-09,25.0,30.0,11.0,17.0,20.0,24.0,22.0,23.0,21.0,27.0,22.657054582904223,0
2020-02-10,54.0,33.0,23.0,31.0,31.0,47.0,30.0,34.0,41.0,37.0,37.17816683831102,0
2020-02-11,28.0,22.0,19.0,23.0,32.0,33.0,27.0,28.0,16.0,29.0,26.46755921730175,0
