,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-16,0.0,38.0,43.0,51.0,0.0,39.0,0.0,34.0,49.0,60.674157303370784,48.0,30.0,49.0,52.0,52.0,52.0,0.0,48.0,0.0,0.0,56.343241974520566
2020-10-17,60.0,0.0,0.0,54.0,87.0,0.0,55.0,0.0,53.0,64.04494382022472,52.0,63.0,52.0,0.0,37.0,38.0,50.0,0.0,54.054054054054056,57.971014492753625,67.80919329464207
2020-10-18,59.0,39.0,0.0,0.0,42.0,0.0,54.0,0.0,52.0,0.0,100.0,31.0,52.0,0.0,37.0,0.0,100.0,100.0,0.0,55.072463768115945,62.92269846594119
2020-10-19,0.0,0.0,43.0,50.0,81.0,78.0,52.0,100.0,99.0,59.550561797752806,49.0,30.0,100.0,0.0,70.0,68.0,47.43589743589744,48.0,0.0,55.072463768115945,89.88567761344346
2020-10-20,0.0,37.0,0.0,0.0,40.0,77.0,50.0,0.0,0.0,0.0,47.0,29.0,0.0,51.0,35.0,0.0,47.43589743589744,49.0,0.0,53.6231884057971,45.03268656153893
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,73.0,0.0,0.0,39.0,0.0,0.0,65.0,100.0,57.30337078651685,46.0,0.0,48.0,0.0,0.0,0.0,0.0,47.0,50.0,0.0,45.839367420043246
2020-10-23,0.0,37.0,0.0,100.0,0.0,0.0,0.0,33.0,0.0,0.0,48.0,30.0,48.0,0.0,34.0,34.0,46.15384615384615,47.0,50.0,53.6231884057971,48.9348935443031
2020-10-24,58.0,39.0,0.0,52.0,83.0,40.0,52.0,34.0,51.0,60.674157303370784,97.0,31.0,51.0,0.0,72.0,70.0,96.15384615384616,49.0,0.0,0.0,81.66283728241012
2020-10-25,0.0,0.0,41.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,46.0,0.0,48.0,0.0,34.0,33.0,0.0,46.0,48.648648648648646,50.72463768115942,34.58858579254418
2020-10-26,0.0,0.0,0.0,47.0,38.0,0.0,0.0,0.0,0.0,56.17977528089887,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,47.2972972972973,0.0,19.32667762977946
2020-10-27,0.0,35.0,0.0,48.0,38.0,0.0,49.0,31.0,0.0,0.0,46.0,0.0,47.0,0.0,100.0,100.0,44.87179487179487,0.0,0.0,0.0,47.02338414551139
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,5.759335305983361
2020-10-29,52.0,34.0,0.0,46.0,37.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,46.0,47.0,32.0,32.0,0.0,0.0,47.2972972972973,0.0,36.414470566905436
2020-10-30,0.0,31.0,35.0,0.0,0.0,0.0,0.0,28.0,41.0,49.438202247191015,40.0,25.0,0.0,43.0,29.0,56.0,39.743589743589745,0.0,0.0,0.0,36.404391267059246
2020-10-31,50.0,100.0,37.0,45.0,0.0,68.0,90.0,30.0,0.0,53.93258426966292,0.0,27.0,88.0,45.0,61.0,0.0,42.30769230769231,0.0,90.54054054054055,0.0,72.23435281277048
2020-11-01,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,39.743589743589745,0.0,0.0,0.0,13.677861975709513
2020-11-02,0.0,0.0,37.0,44.0,0.0,0.0,44.0,29.0,0.0,51.68539325842696,42.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,46.3768115942029,30.896408438213097
2020-11-03,0.0,0.0,36.0,0.0,0.0,0.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,41.02564102564103,41.0,0.0,46.3768115942029,23.33424827696985
2020-11-04,44.0,59.0,100.0,0.0,62.0,30.0,40.0,0.0,39.0,46.06741573033708,0.0,24.0,39.0,0.0,27.0,54.0,37.17948717948718,0.0,79.72972972972973,0.0,59.42382974107037
2020-11-05,46.0,0.0,0.0,41.0,0.0,62.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,0.0,28.0,56.0,38.46153846153846,0.0,40.54054054054054,0.0,32.81094013211846
2020-11-06,0.0,31.0,0.0,0.0,34.0,32.0,0.0,0.0,41.0,49.438202247191015,0.0,25.0,0.0,0.0,0.0,29.0,0.0,0.0,41.891891891891895,44.927536231884055,28.644632728090095
2020-11-07,47.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,42.0,50.561797752808985,40.0,25.0,0.0,43.0,0.0,28.0,0.0,40.0,0.0,0.0,33.296095957761146
2020-11-08,48.0,32.0,35.0,42.0,34.0,0.0,43.0,28.0,42.0,0.0,40.0,0.0,0.0,43.0,0.0,29.0,0.0,0.0,0.0,0.0,36.30126495892543
2020-11-09,0.0,31.0,72.0,84.0,34.0,32.0,43.0,28.0,0.0,49.438202247191015,0.0,0.0,41.0,0.0,29.0,29.0,0.0,40.0,85.13513513513513,0.0,52.14583666515664
2020-11-10,0.0,33.0,74.0,0.0,36.0,0.0,45.0,0.0,0.0,52.80898876404494,42.0,0.0,88.0,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,39.62966529691967
2020-11-11,0.0,30.0,34.0,41.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,24.0,39.0,41.0,28.0,28.0,0.0,39.0,40.54054054054054,0.0,37.22106052376306
2020-11-12,0.0,0.0,36.0,44.0,0.0,0.0,0.0,28.0,43.0,51.68539325842696,0.0,26.0,0.0,0.0,30.0,0.0,0.0,41.0,0.0,0.0,26.15134342546616
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,73.0,0.0,35.0,34.0,88.0,0.0,86.0,0.0,0.0,0.0,44.0,44.0,30.0,30.0,80.76923076923077,41.0,44.5945945945946,0.0,55.00722174291832
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,40.0,25.0,42.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,15.620015451076084
2020-11-17,98.0,0.0,35.0,43.0,34.0,100.0,85.0,0.0,42.0,100.0,41.0,50.0,0.0,0.0,73.0,29.0,80.76923076923077,0.0,43.24324324324324,89.85507246376811,82.3643891604926
2020-11-18,100.0,32.0,36.0,0.0,35.0,33.0,45.0,29.0,44.0,51.68539325842696,42.0,26.0,43.0,0.0,30.0,0.0,0.0,85.0,44.5945945945946,0.0,59.013988041998566
2020-11-19,48.0,32.0,36.0,43.0,0.0,32.0,43.0,57.0,85.0,49.438202247191015,0.0,25.0,42.0,43.0,0.0,29.0,39.743589743589745,41.0,43.24324324324324,0.0,60.073797135547785
2020-11-20,49.0,0.0,37.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,42.0,0.0,0.0,16.841692637193766
2020-11-21,50.0,33.0,0.0,0.0,35.0,33.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,44.0,30.0,0.0,0.0,42.0,43.24324324324324,0.0,30.824943672892108
2020-11-22,47.0,63.0,0.0,0.0,34.0,33.0,0.0,28.0,0.0,50.561797752808985,40.0,0.0,41.0,0.0,0.0,0.0,39.743589743589745,82.0,0.0,0.0,39.99294544136961
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,5.061234056773257
2020-11-24,48.0,31.0,0.0,0.0,34.0,33.0,85.0,56.0,85.0,0.0,0.0,0.0,0.0,0.0,88.0,29.0,0.0,0.0,0.0,0.0,42.67143885796763
2020-11-25,47.0,31.0,0.0,0.0,33.0,32.0,42.0,28.0,0.0,49.438202247191015,0.0,25.0,42.0,0.0,0.0,0.0,38.46153846153846,79.0,41.891891891891895,0.0,42.65325616524252
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,33.0,36.0,43.0,34.0,33.0,43.0,29.0,84.0,0.0,0.0,0.0,0.0,43.0,59.0,29.0,39.743589743589745,41.0,0.0,0.0,47.7102978747021
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,93.0,93.0,35.0,42.0,100.0,94.0,42.0,55.0,83.0,49.438202247191015,40.0,100.0,0.0,84.0,43.0,29.0,39.743589743589745,40.0,83.78378378378379,0.0,99.99999999999999
2020-12-01,0.0,32.0,36.0,43.0,34.0,0.0,43.0,28.0,43.0,0.0,40.0,50.0,42.0,0.0,0.0,0.0,39.743589743589745,41.0,43.24324324324324,44.927536231884055,48.859615075284246
2020-12-02,48.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58.0,39.743589743589745,42.0,0.0,0.0,21.88055165392824
2020-12-03,0.0,0.0,0.0,0.0,34.0,0.0,0.0,29.0,0.0,0.0,41.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,43.24324324324324,0.0,19.13174774862286
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,33.0,44.0,29.0,43.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,41.0,43.24324324324324,0.0,25.50192164766506
2020-12-06,0.0,31.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,50.561797752808985,0.0,25.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,44.927536231884055,24.47624430560305
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,0.0,0.0,0.0,5.14849671292452
2020-12-08,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,42.0,0.0,28.0,38.46153846153846,0.0,0.0,44.927536231884055,18.533634795257054
2020-12-09,48.0,0.0,71.0,42.0,33.0,32.0,0.0,28.0,0.0,49.438202247191015,79.0,0.0,0.0,42.0,0.0,29.0,39.743589743589745,40.0,41.891891891891895,44.927536231884055,54.10295328422011
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,37.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,16.667167324891242
2020-12-12,50.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,42.30769230769231,0.0,0.0,0.0,16.51949206063526
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,37.0,43.0,0.0,0.0,43.0,57.0,86.0,0.0,41.0,0.0,86.0,0.0,30.0,30.0,0.0,0.0,0.0,44.927536231884055,43.450479382448464
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,33.0,0.0,45.0,36.0,0.0,0.0,30.0,0.0,0.0,42.0,0.0,44.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,22.688290599328393
2020-12-17,0.0,0.0,0.0,0.0,38.0,36.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,47.2972972972973,50.72463768115942,21.992103454601043
2020-12-18,0.0,36.0,0.0,49.0,39.0,75.0,0.0,65.0,0.0,57.30337078651685,46.0,0.0,48.0,100.0,34.0,33.0,0.0,0.0,100.0,52.17391304347826,64.09243866977049
2020-12-19,0.0,72.0,81.0,0.0,38.0,37.0,0.0,64.0,48.0,57.30337078651685,46.0,29.0,97.0,98.0,33.0,32.0,91.02564102564102,0.0,97.29729729729729,100.0,89.06256267075108
2020-12-20,0.0,35.0,40.0,48.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,44.87179487179487,0.0,0.0,49.27536231884058,28.634992544940886
2020-12-21,0.0,0.0,0.0,0.0,36.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,63.0,43.58974358974359,44.0,0.0,0.0,25.793946156711804
2020-12-22,100.0,68.0,38.0,91.0,71.0,35.0,0.0,60.0,90.0,0.0,0.0,0.0,89.0,0.0,0.0,31.0,0.0,44.0,0.0,0.0,62.5673244604556
2020-12-23,0.0,0.0,0.0,46.0,0.0,35.0,47.0,0.0,0.0,0.0,45.0,28.0,46.0,47.0,33.0,0.0,43.58974358974359,0.0,47.2972972972973,0.0,36.46593315899465
