,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-02-14,40.0,28.0,0.0,6.0,26.0,49.0,29.0,23.0,15.0,29.0,15.0,16.0,43.0,26.0,15.0,22.0,19.0,34.0,38.0,19.0,30.673316708229425
2020-02-15,0.0,31.0,35.0,12.0,28.0,36.0,16.0,17.0,24.0,40.0,16.0,44.0,19.0,0.0,11.0,16.0,21.0,9.0,10.0,20.0,25.24937655860349
2020-02-16,39.0,7.0,8.0,11.0,0.0,24.0,7.0,8.0,7.0,22.0,22.0,0.0,17.0,42.0,5.0,22.0,38.0,59.0,9.0,46.0,24.501246882793012
2020-02-17,64.0,26.0,22.0,16.0,18.0,23.0,20.0,28.0,27.0,13.0,27.0,22.0,62.0,47.0,9.0,54.0,44.0,70.0,68.0,34.0,43.26683291770574
2020-02-18,37.0,7.0,30.0,21.0,36.0,30.0,20.0,36.0,48.0,27.0,54.0,15.0,40.0,40.0,19.0,47.0,36.0,39.0,69.0,43.0,43.26683291770574
2020-02-19,37.0,20.0,38.0,11.0,24.0,31.0,21.0,22.0,21.0,21.0,41.0,30.0,32.0,32.0,19.0,27.0,9.0,32.0,27.0,35.0,33.04239401496259
2020-02-20,28.0,27.0,45.0,21.0,18.0,31.0,35.0,22.0,28.0,42.0,21.0,30.0,16.0,16.0,29.0,0.0,18.0,8.0,9.0,18.0,28.802992518703242
2020-02-21,40.0,14.0,24.0,28.0,32.0,25.0,22.0,16.0,30.0,22.0,22.0,24.0,17.0,26.0,15.0,15.0,10.0,8.0,19.0,9.0,26.059850374064837
2020-02-22,22.0,8.0,26.0,6.0,21.0,18.0,16.0,8.0,16.0,0.0,8.0,0.0,0.0,9.0,11.0,8.0,0.0,0.0,20.0,20.0,13.528678304239401
2020-02-23,30.0,29.0,24.0,23.0,13.0,25.0,23.0,16.0,30.0,23.0,23.0,16.0,9.0,44.0,26.0,45.0,20.0,9.0,29.0,48.0,31.48379052369077
2020-02-24,18.0,33.0,45.0,21.0,36.0,31.0,28.0,44.0,35.0,34.0,55.0,7.0,40.0,24.0,19.0,40.0,90.0,47.0,26.0,34.0,44.07730673316708
2020-02-25,9.0,7.0,22.0,11.0,18.0,15.0,14.0,21.0,14.0,27.0,14.0,15.0,40.0,48.0,5.0,27.0,27.0,16.0,35.0,69.0,28.304239401496257
2020-02-26,28.0,33.0,22.0,5.0,12.0,15.0,27.0,22.0,14.0,20.0,14.0,22.0,16.0,39.0,14.0,27.0,54.0,47.0,43.0,43.0,32.231920199501246
2020-02-27,9.0,26.0,22.0,26.0,6.0,23.0,14.0,28.0,7.0,7.0,20.0,15.0,23.0,16.0,23.0,27.0,27.0,38.0,26.0,51.0,27.057356608478802
2020-02-28,19.0,0.0,8.0,17.0,19.0,8.0,22.0,23.0,22.0,21.0,22.0,31.0,17.0,25.0,10.0,0.0,10.0,25.0,9.0,9.0,19.763092269326684
2020-02-29,73.0,15.0,17.0,12.0,14.0,17.0,24.0,41.0,0.0,23.0,23.0,17.0,72.0,27.0,22.0,23.0,72.0,35.0,10.0,39.0,35.910224438902745
2020-03-01,30.0,29.0,24.0,23.0,20.0,42.0,52.0,31.0,15.0,45.0,30.0,24.0,51.0,17.0,21.0,15.0,29.0,26.0,28.0,47.0,37.34413965087282
2020-03-02,79.0,44.0,7.0,15.0,17.0,22.0,26.0,21.0,26.0,20.0,26.0,28.0,60.0,53.0,22.0,45.0,60.0,45.0,33.0,58.0,44.07730673316708
2020-03-03,18.0,20.0,29.0,16.0,29.0,23.0,27.0,29.0,20.0,27.0,14.0,29.0,40.0,47.0,0.0,41.0,26.0,31.0,43.0,34.0,33.85286783042394
2020-03-04,27.0,13.0,15.0,15.0,23.0,30.0,27.0,21.0,33.0,13.0,20.0,37.0,47.0,23.0,9.0,47.0,27.0,39.0,26.0,17.0,31.733167082294262
2020-03-05,45.0,26.0,22.0,16.0,18.0,37.0,34.0,36.0,27.0,13.0,27.0,15.0,31.0,39.0,19.0,33.0,44.0,31.0,77.0,51.0,39.962593516209466
2020-03-06,28.0,27.0,30.0,11.0,12.0,23.0,14.0,30.0,21.0,21.0,21.0,23.0,16.0,8.0,10.0,28.0,18.0,32.0,36.0,26.0,27.119700748129674
2020-03-07,75.0,8.0,8.0,0.0,0.0,17.0,16.0,8.0,16.0,24.0,0.0,17.0,28.0,28.0,5.0,32.0,31.0,54.0,31.0,60.0,28.553615960099748
2020-03-08,40.0,36.0,24.0,23.0,45.0,41.0,29.0,39.0,37.0,15.0,51.0,32.0,51.0,34.0,31.0,36.0,48.0,59.0,28.0,28.0,45.32418952618454
2020-03-09,52.0,32.0,14.0,10.0,34.0,37.0,39.0,55.0,27.0,7.0,26.0,22.0,46.0,61.0,9.0,45.0,43.0,38.0,66.0,83.0,46.50872817955111
2020-03-10,18.0,19.0,28.0,20.0,17.0,36.0,33.0,35.0,20.0,39.0,46.0,21.0,30.0,38.0,27.0,13.0,26.0,52.0,25.0,33.0,35.910224438902745
2020-03-11,43.0,19.0,21.0,30.0,28.0,29.0,19.0,21.0,32.0,38.0,13.0,35.0,30.0,22.0,18.0,0.0,9.0,30.0,17.0,25.0,29.86284289276808
2020-03-12,51.0,18.0,28.0,24.0,28.0,14.0,25.0,20.0,45.0,38.0,13.0,21.0,36.0,15.0,9.0,0.0,50.0,22.0,64.0,24.0,33.97755610972568
2020-03-13,56.0,34.0,37.0,11.0,30.0,23.0,42.0,15.0,28.0,14.0,7.0,8.0,74.0,65.0,14.0,63.0,65.0,57.0,45.0,62.0,46.758104738154614
2020-03-14,21.0,45.0,50.0,30.0,27.0,34.0,39.0,32.0,16.0,31.0,46.0,67.0,18.0,36.0,32.0,16.0,71.0,18.0,30.0,49.0,44.13965087281795
2020-03-15,21.0,67.0,100.0,100.0,100.0,68.0,69.0,72.0,100.0,100.0,100.0,100.0,70.0,44.0,100.0,76.0,90.0,52.0,88.0,87.0,100.0
2020-03-16,69.0,56.0,83.0,45.0,45.0,100.0,45.0,88.0,32.0,38.0,52.0,91.0,59.0,37.0,62.0,32.0,85.0,66.0,57.0,65.0,75.24937655860349
2020-03-17,26.0,12.0,42.0,55.0,28.0,36.0,91.0,54.0,71.0,45.0,52.0,49.0,75.0,83.0,31.0,45.0,43.0,67.0,49.0,65.0,63.5286783042394
2020-03-18,36.0,46.0,29.0,37.0,18.0,53.0,41.0,72.0,47.0,47.0,47.0,51.0,24.0,32.0,14.0,34.0,53.0,23.0,35.0,34.0,48.19201995012469
2020-03-19,72.0,19.0,36.0,46.0,29.0,44.0,66.0,70.0,67.0,46.0,73.0,51.0,100.0,62.0,59.0,100.0,71.0,100.0,51.0,34.0,74.56359102244389
2020-03-20,51.0,62.0,63.0,54.0,72.0,71.0,58.0,100.0,51.0,88.0,70.0,63.0,89.0,88.0,26.0,50.0,100.0,64.0,90.0,64.0,85.66084788029924
2020-03-21,71.0,73.0,73.0,41.0,98.0,99.0,53.0,71.0,61.0,97.0,67.0,89.0,52.0,70.0,67.0,45.0,40.0,35.0,87.0,47.0,83.29177057356608
2020-03-22,71.0,51.0,57.0,0.0,33.0,58.0,45.0,16.0,45.0,59.0,37.0,49.0,35.0,52.0,26.0,60.0,49.0,86.0,96.0,76.0,62.40648379052369
2020-03-23,82.0,65.0,73.0,57.0,64.0,34.0,43.0,71.0,43.0,80.0,67.0,73.0,56.0,77.0,17.0,36.0,24.0,56.0,69.0,84.0,73.00498753117206
2020-03-24,45.0,32.0,36.0,46.0,47.0,81.0,66.0,48.0,40.0,40.0,26.0,43.0,54.0,61.0,23.0,53.0,35.0,46.0,59.0,92.0,60.66084788029925
2020-03-25,91.0,26.0,58.0,36.0,24.0,30.0,61.0,43.0,34.0,67.0,40.0,65.0,47.0,86.0,32.0,68.0,62.0,47.0,95.0,9.0,63.65336658354114
2020-03-26,80.0,19.0,57.0,35.0,35.0,29.0,46.0,42.0,46.0,19.0,20.0,43.0,76.0,92.0,27.0,60.0,78.0,98.0,76.0,100.0,67.20698254364089
2020-03-27,100.0,42.0,27.0,19.0,32.0,35.0,37.0,46.0,37.0,25.0,68.0,34.0,78.0,100.0,13.0,67.0,74.0,78.0,62.0,94.0,66.58354114713217
2020-03-28,50.0,28.0,71.0,45.0,45.0,40.0,74.0,46.0,44.0,50.0,29.0,63.0,51.0,59.0,25.0,73.0,48.0,50.0,66.0,74.0,64.27680798004987
2020-03-29,56.0,40.0,68.0,42.0,55.0,39.0,63.0,51.0,35.0,49.0,49.0,83.0,40.0,57.0,48.0,35.0,55.0,40.0,53.0,61.0,63.5286783042394
2020-03-30,41.0,12.0,33.0,14.0,43.0,47.0,37.0,39.0,31.0,24.0,43.0,26.0,57.0,36.0,21.0,43.0,81.0,42.0,39.0,39.0,46.633416458852864
2020-03-31,42.0,85.0,74.0,48.0,60.0,83.0,100.0,93.0,44.0,55.0,94.0,75.0,36.0,58.0,34.0,31.0,74.0,57.0,95.0,71.0,81.60847880299252
2020-04-01,43.0,37.0,34.0,39.0,28.0,21.0,19.0,34.0,63.0,32.0,57.0,56.0,82.0,67.0,35.0,32.0,25.0,29.0,24.0,49.0,50.24937655860349
2020-04-02,75.0,60.0,53.0,33.0,32.0,55.0,50.0,59.0,43.0,49.0,62.0,53.0,43.0,65.0,38.0,25.0,33.0,36.0,78.0,62.0,62.593516209476306
2020-04-03,51.0,31.0,34.0,15.0,22.0,7.0,32.0,20.0,19.0,19.0,25.0,20.0,59.0,51.0,31.0,37.0,42.0,51.0,73.0,40.0,42.33167082294265
2020-04-04,41.0,59.0,42.0,47.0,33.0,51.0,54.0,16.0,46.0,45.0,23.0,17.0,44.0,62.0,32.0,61.0,60.0,62.0,88.0,87.0,60.47381546134663
2020-04-05,64.0,100.0,43.0,31.0,42.0,44.0,48.0,25.0,8.0,56.0,24.0,70.0,83.0,73.0,33.0,39.0,84.0,55.0,100.0,40.0,66.20947630922693
2020-04-06,68.0,18.0,28.0,29.0,28.0,42.0,32.0,40.0,25.0,31.0,19.0,34.0,44.0,44.0,13.0,44.0,50.0,64.0,32.0,72.0,47.19451371571072
2020-04-07,27.0,39.0,36.0,41.0,46.0,82.0,60.0,63.0,46.0,66.0,27.0,72.0,46.0,31.0,23.0,40.0,35.0,53.0,76.0,50.0,59.78802992518703
2020-04-08,45.0,52.0,29.0,66.0,47.0,75.0,60.0,64.0,40.0,27.0,53.0,72.0,23.0,16.0,47.0,40.0,53.0,38.0,51.0,34.0,58.104738154613464
2020-04-09,54.0,19.0,22.0,21.0,41.0,22.0,20.0,21.0,47.0,47.0,40.0,51.0,46.0,63.0,5.0,47.0,62.0,62.0,86.0,77.0,53.17955112219451
2020-04-10,46.0,46.0,30.0,16.0,24.0,23.0,14.0,22.0,7.0,0.0,21.0,22.0,55.0,56.0,19.0,14.0,45.0,32.0,52.0,61.0,37.718204488778056
2020-04-11,41.0,37.0,17.0,24.0,13.0,33.0,38.0,16.0,46.0,38.0,23.0,25.0,27.0,36.0,11.0,46.0,0.0,35.0,10.0,48.0,35.16209476309227
2020-04-12,79.0,36.0,16.0,11.0,6.0,41.0,22.0,23.0,0.0,22.0,37.0,16.0,51.0,51.0,15.0,15.0,58.0,59.0,56.0,65.0,42.33167082294265
2020-04-13,53.0,26.0,36.0,25.0,17.0,37.0,33.0,35.0,47.0,7.0,60.0,43.0,62.0,31.0,14.0,20.0,35.0,54.0,34.0,34.0,43.82793017456359
2020-04-14,50.0,24.0,41.0,34.0,39.0,28.0,56.0,27.0,50.0,12.0,31.0,34.0,58.0,22.0,34.0,56.0,41.0,43.0,48.0,31.0,47.31920199501247
2020-04-15,9.0,44.0,35.0,44.0,68.0,28.0,45.0,68.0,78.0,58.0,51.0,42.0,30.0,15.0,48.0,6.0,9.0,22.0,8.0,16.0,45.13715710723192
2020-04-16,36.0,26.0,36.0,26.0,17.0,22.0,33.0,28.0,47.0,33.0,20.0,29.0,38.0,23.0,9.0,26.0,44.0,8.0,26.0,50.0,35.97256857855361
2020-04-17,36.0,19.0,36.0,36.0,34.0,29.0,33.0,55.0,20.0,46.0,20.0,29.0,54.0,23.0,41.0,40.0,26.0,31.0,25.0,34.0,41.583541147132166
2020-04-18,27.0,7.0,44.0,26.0,24.0,15.0,40.0,21.0,27.0,60.0,27.0,44.0,23.0,15.0,18.0,27.0,35.0,31.0,34.0,25.0,35.53615960099751
2020-04-19,37.0,34.0,15.0,37.0,25.0,39.0,21.0,44.0,14.0,35.0,21.0,38.0,56.0,32.0,14.0,14.0,54.0,55.0,53.0,70.0,44.13965087281795
