date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,16.0,49.0,0.0,23.0,41.0,22.0,15.0,59.0,37.0,10.0,15.0,9.0,26.0,36.0,11.0,0.0,20.0,23.0,15.0,37.0,27.934978928356408
2020-01-30,32.0,0.0,26.0,24.0,29.0,12.0,48.0,15.0,0.0,10.0,63.0,18.0,42.0,25.0,11.0,31.0,32.0,12.0,16.0,26.0,28.416616496086696
2020-01-31,16.0,13.0,13.0,36.0,14.0,23.0,0.0,15.0,25.0,11.0,16.0,18.0,14.0,26.0,11.0,31.0,32.0,24.0,0.0,0.0,20.34918723660445
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.7224563515954244
2020-02-02,0.0,12.0,25.0,23.0,41.0,0.0,0.0,14.0,12.0,10.0,30.0,9.0,27.0,12.0,22.0,0.0,10.0,23.0,46.0,0.0,19.024683925346178
2020-02-03,0.0,22.0,23.0,20.0,25.0,10.0,27.0,26.0,33.0,9.0,27.0,16.0,36.0,22.0,10.0,27.0,0.0,0.0,27.0,33.0,23.660445514750148
2020-02-04,16.0,25.0,25.0,24.0,28.0,0.0,0.0,15.0,38.0,11.0,16.0,18.0,28.0,51.0,11.0,48.0,11.0,36.0,16.0,13.0,25.88801926550271
2020-02-05,16.0,13.0,26.0,12.0,57.0,23.0,32.0,30.0,0.0,11.0,32.0,0.0,29.0,13.0,12.0,32.0,21.0,0.0,33.0,13.0,24.382901866345573
2020-02-06,17.0,0.0,27.0,26.0,45.0,25.0,0.0,32.0,13.0,34.0,17.0,0.0,45.0,13.0,12.0,17.0,34.0,51.0,0.0,27.0,26.189042745334138
2020-02-07,18.0,14.0,14.0,13.0,46.0,37.0,34.0,16.0,54.0,23.0,17.0,10.0,45.0,14.0,25.0,50.0,34.0,25.0,0.0,41.0,31.908488862131254
2020-02-08,17.0,13.0,0.0,0.0,30.0,0.0,0.0,16.0,0.0,11.0,0.0,10.0,0.0,26.0,0.0,0.0,22.0,12.0,17.0,27.0,12.101143889223364
2020-02-09,0.0,35.0,24.0,46.0,13.0,33.0,15.0,28.0,12.0,10.0,45.0,17.0,26.0,48.0,11.0,0.0,30.0,0.0,30.0,24.0,26.91149909692956
