date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,8.0,7.0,17.0,18.0,7.0,32.0,26.0,24.0,8.0,21.0,11.0,7.0,14.0,6.0,48.0,17.0,16.0,20.0,18.0,47.0,21.640488656195465
2020-01-30,26.0,14.0,18.0,6.0,7.0,8.0,14.0,8.0,17.0,7.0,0.0,0.0,7.0,6.0,33.0,17.0,0.0,7.0,6.0,25.0,13.147178592204769
2020-01-31,28.0,0.0,9.0,6.0,22.0,0.0,0.0,9.0,9.0,8.0,6.0,8.0,0.0,6.0,9.0,9.0,9.0,7.0,13.0,0.0,9.191390343222805
2020-02-01,28.0,0.0,0.0,7.0,31.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,8.0,0.0,0.0,18.0,9.0,7.0,13.0,0.0,7.9115764979639325
2020-02-02,0.0,22.0,27.0,13.0,7.0,9.0,14.0,0.0,0.0,22.0,6.0,0.0,23.0,25.0,9.0,18.0,0.0,7.0,6.0,0.0,12.100058173356604
2020-02-03,16.0,6.0,39.0,17.0,19.0,29.0,18.0,14.0,7.0,26.0,10.0,6.0,0.0,5.0,15.0,23.0,22.0,6.0,6.0,0.0,16.521233275159975
2020-02-04,9.0,14.0,9.0,0.0,14.0,24.0,7.0,16.0,24.0,7.0,11.0,7.0,14.0,18.0,16.0,8.0,24.0,7.0,0.0,16.0,14.252472367655615
2020-02-05,17.0,0.0,9.0,12.0,7.0,16.0,13.0,8.0,0.0,14.0,0.0,14.0,14.0,6.0,0.0,0.0,0.0,13.0,0.0,16.0,9.24956369982548
2020-02-06,18.0,7.0,18.0,13.0,36.0,8.0,27.0,8.0,17.0,22.0,6.0,30.0,7.0,6.0,25.0,34.0,41.0,7.0,6.0,8.0,20.011634671320536
2020-02-07,18.0,7.0,9.0,7.0,22.0,17.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,6.0,9.0,27.0,8.0,14.0,0.0,0.0,9.831297265852237
2020-02-08,0.0,15.0,38.0,7.0,0.0,18.0,29.0,9.0,9.0,16.0,25.0,16.0,16.0,13.0,27.0,0.0,17.0,7.0,0.0,9.0,15.764979639325187
2020-02-09,9.0,0.0,18.0,7.0,15.0,0.0,14.0,34.0,0.0,7.0,6.0,15.0,7.0,13.0,17.0,0.0,17.0,7.0,0.0,0.0,10.820244328097733
2020-02-10,8.0,40.0,17.0,24.0,7.0,16.0,13.0,31.0,0.0,14.0,11.0,21.0,35.0,6.0,32.0,16.0,15.0,20.0,6.0,23.0,20.65154159394997
2020-02-11,17.0,13.0,17.0,0.0,20.0,0.0,25.0,15.0,0.0,14.0,11.0,14.0,7.0,11.0,15.0,24.0,0.0,6.0,6.0,0.0,12.507271669575331
2020-02-12,16.0,13.0,8.0,24.0,33.0,15.0,6.0,8.0,15.0,20.0,17.0,14.0,0.0,11.0,16.0,16.0,15.0,13.0,11.0,15.0,16.637579988365328
2020-02-13,0.0,7.0,9.0,18.0,0.0,16.0,0.0,15.0,24.0,14.0,0.0,7.0,14.0,6.0,8.0,8.0,16.0,7.0,0.0,8.0,10.29668411867365
2020-02-14,17.0,21.0,26.0,6.0,0.0,16.0,7.0,24.0,0.0,7.0,17.0,15.0,36.0,30.0,16.0,25.0,16.0,7.0,6.0,16.0,17.9173938336242
2020-02-15,29.0,16.0,19.0,7.0,16.0,18.0,15.0,27.0,9.0,8.0,6.0,32.0,8.0,7.0,18.0,9.0,18.0,15.0,7.0,27.0,18.091913903432232
2020-02-16,0.0,0.0,36.0,6.0,15.0,17.0,7.0,17.0,17.0,7.0,12.0,0.0,22.0,0.0,17.0,17.0,25.0,14.0,19.0,0.0,14.42699243746364
2020-02-17,8.0,13.0,16.0,12.0,0.0,23.0,13.0,15.0,8.0,13.0,5.0,21.0,7.0,6.0,15.0,0.0,15.0,13.0,0.0,23.0,13.147178592204769
2020-02-18,0.0,7.0,8.0,6.0,0.0,8.0,13.0,15.0,8.0,0.0,0.0,14.0,7.0,0.0,8.0,0.0,15.0,7.0,0.0,8.0,7.21349621873182
2020-02-19,8.0,20.0,25.0,12.0,7.0,16.0,19.0,16.0,16.0,14.0,6.0,14.0,0.0,17.0,16.0,8.0,31.0,20.0,12.0,8.0,16.57940663176265
2020-02-20,0.0,14.0,26.0,12.0,14.0,8.0,0.0,8.0,24.0,22.0,12.0,22.0,29.0,18.0,17.0,0.0,0.0,14.0,6.0,8.0,14.776032577079695
2020-02-21,9.0,0.0,9.0,6.0,0.0,0.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,0.0,8.0,9.0,8.0,7.0,0.0,8.0,6.631762652705062
2020-02-22,0.0,16.0,10.0,21.0,8.0,18.0,15.0,9.0,9.0,24.0,6.0,25.0,24.0,7.0,9.0,19.0,0.0,15.0,14.0,0.0,14.485165794066315
2020-02-23,9.0,8.0,19.0,0.0,8.0,9.0,0.0,0.0,9.0,0.0,13.0,8.0,0.0,13.0,0.0,9.0,0.0,0.0,20.0,9.0,7.795229784758581
2020-02-24,0.0,34.0,9.0,24.0,7.0,32.0,13.0,32.0,32.0,21.0,17.0,21.0,28.0,6.0,47.0,24.0,16.0,13.0,17.0,39.0,25.13089005235602
2020-02-25,8.0,13.0,33.0,6.0,7.0,0.0,13.0,23.0,8.0,7.0,5.0,13.0,7.0,17.0,23.0,8.0,15.0,25.0,17.0,30.0,16.17219313554392
2020-02-26,8.0,13.0,24.0,22.0,19.0,36.0,42.0,37.0,22.0,26.0,21.0,13.0,7.0,16.0,22.0,15.0,14.0,31.0,11.0,7.0,23.61838278068645
2020-02-27,23.0,13.0,40.0,17.0,0.0,37.0,12.0,22.0,44.0,19.0,26.0,20.0,32.0,22.0,22.0,31.0,7.0,31.0,27.0,37.0,28.03955788248982
2020-02-28,43.0,27.0,26.0,24.0,35.0,24.0,32.0,32.0,8.0,14.0,23.0,21.0,21.0,12.0,8.0,25.0,23.0,13.0,18.0,31.0,26.75974403723095
2020-02-29,26.0,34.0,43.0,18.0,28.0,24.0,32.0,32.0,47.0,21.0,28.0,28.0,42.0,29.0,48.0,50.0,70.0,47.0,53.0,23.0,42.059336823734725
2020-03-01,8.0,33.0,34.0,24.0,14.0,24.0,26.0,15.0,8.0,48.0,16.0,42.0,14.0,23.0,31.0,16.0,15.0,26.0,6.0,31.0,26.41070389761489
2020-03-02,31.0,43.0,54.0,22.0,31.0,50.0,48.0,36.0,43.0,19.0,31.0,26.0,39.0,48.0,29.0,44.0,43.0,55.0,21.0,43.0,43.97905759162303
2020-03-03,24.0,46.0,17.0,18.0,33.0,54.0,25.0,15.0,39.0,14.0,38.0,21.0,7.0,40.0,15.0,8.0,23.0,26.0,6.0,38.0,29.49389179755672
2020-03-04,31.0,31.0,32.0,11.0,58.0,15.0,30.0,52.0,52.0,20.0,36.0,46.0,38.0,54.0,59.0,61.0,58.0,25.0,28.0,44.0,45.43339150668993
2020-03-05,24.0,43.0,55.0,62.0,19.0,73.0,36.0,51.0,29.0,45.0,36.0,51.0,71.0,65.0,80.0,30.0,58.0,55.0,22.0,73.0,56.893542757417094
2020-03-06,41.0,40.0,41.0,30.0,40.0,55.0,25.0,47.0,54.0,55.0,44.0,69.0,41.0,40.0,79.0,48.0,46.0,52.0,29.0,54.0,54.10122164048865
2020-03-07,53.0,43.0,37.0,26.0,22.0,25.0,21.0,17.0,17.0,30.0,18.0,46.0,30.0,25.0,25.0,35.0,33.0,21.0,32.0,25.0,33.79872018615474
2020-03-08,52.0,63.0,44.0,38.0,50.0,50.0,54.0,16.0,41.0,29.0,17.0,58.0,43.0,30.0,49.0,34.0,48.0,42.0,6.0,40.0,46.771378708551495
2020-03-09,55.0,50.0,47.0,51.0,38.0,44.0,18.0,29.0,58.0,39.0,31.0,78.0,45.0,38.0,52.0,69.0,50.0,31.0,33.0,22.0,51.076207097149506
2020-03-10,25.0,32.0,49.0,18.0,33.0,38.0,37.0,53.0,30.0,46.0,38.0,27.0,27.0,34.0,61.0,24.0,30.0,32.0,23.0,46.0,40.895869691681206
2020-03-11,48.0,39.0,33.0,46.0,27.0,30.0,50.0,45.0,38.0,33.0,32.0,34.0,47.0,17.0,54.0,39.0,45.0,63.0,17.0,60.0,46.36416521233276
2020-03-12,55.0,38.0,40.0,34.0,64.0,30.0,31.0,67.0,60.0,20.0,26.0,26.0,33.0,39.0,45.0,69.0,52.0,25.0,44.0,30.0,48.167539267015705
2020-03-13,66.0,20.0,52.0,30.0,75.0,32.0,46.0,56.0,71.0,85.0,57.0,28.0,56.0,36.0,57.0,49.0,39.0,47.0,65.0,55.0,59.453170447934845
2020-03-14,90.0,100.0,100.0,58.0,87.0,67.0,83.0,100.0,84.0,89.0,83.0,82.0,75.0,100.0,93.0,86.0,100.0,42.0,100.0,100.0,100.0
2020-03-15,54.0,50.0,55.0,45.0,70.0,79.0,53.0,65.0,79.0,70.0,46.0,64.0,38.0,21.0,44.0,74.0,72.0,30.0,43.0,65.0,64.97963932518904
2020-03-16,100.0,80.0,86.0,73.0,41.0,100.0,89.0,73.0,100.0,59.0,100.0,77.0,100.0,55.0,75.0,97.0,92.0,73.0,70.0,81.0,94.29901105293777
2020-03-17,92.0,67.0,21.0,66.0,70.0,59.0,54.0,73.0,73.0,58.0,56.0,100.0,58.0,44.0,100.0,62.0,91.0,100.0,44.0,72.0,79.11576497963931
2020-03-18,59.0,29.0,67.0,70.0,36.0,41.0,40.0,41.0,35.0,49.0,24.0,62.0,61.0,41.0,84.0,78.0,74.0,46.0,46.0,41.0,59.569517161140205
2020-03-19,52.0,67.0,77.0,100.0,69.0,64.0,100.0,85.0,50.0,69.0,41.0,64.0,76.0,58.0,80.0,37.0,99.0,91.0,53.0,78.0,82.02443280977312
2020-03-20,66.0,29.0,82.0,58.0,54.0,76.0,69.0,83.0,62.0,60.0,30.0,49.0,73.0,52.0,91.0,100.0,48.0,58.0,42.0,68.0,72.71669575334495
2020-03-21,92.0,34.0,17.0,31.0,55.0,32.0,6.0,24.0,40.0,42.0,28.0,42.0,14.0,35.0,16.0,57.0,39.0,27.0,77.0,39.0,43.455497382198956
2020-03-22,98.0,46.0,41.0,29.0,100.0,53.0,63.0,83.0,30.0,33.0,33.0,34.0,67.0,22.0,61.0,71.0,60.0,51.0,97.0,60.0,65.8522396742292
2020-03-23,76.0,97.0,45.0,59.0,94.0,72.0,74.0,95.0,89.0,100.0,59.0,69.0,32.0,44.0,66.0,67.0,53.0,40.0,58.0,84.0,79.87201861547413
2020-03-24,34.0,66.0,62.0,58.0,62.0,95.0,42.0,51.0,64.0,56.0,41.0,34.0,46.0,47.0,83.0,46.0,25.0,54.0,53.0,76.0,63.69982547993019
2020-03-25,41.0,50.0,69.0,55.0,39.0,51.0,58.0,64.0,39.0,51.0,18.0,69.0,45.0,24.0,79.0,74.0,38.0,38.0,48.0,38.0,57.47527632344386
2020-03-26,80.0,17.0,65.0,36.0,53.0,74.0,68.0,67.0,61.0,29.0,53.0,36.0,30.0,55.0,75.0,49.0,27.0,63.0,50.0,54.0,60.616637579988364
2020-03-27,61.0,54.0,89.0,58.0,50.0,58.0,68.0,82.0,82.0,95.0,59.0,62.0,73.0,70.0,57.0,26.0,57.0,86.0,53.0,63.0,75.7998836532868
2020-03-28,65.0,39.0,66.0,75.0,33.0,74.0,31.0,45.0,68.0,60.0,43.0,40.0,74.0,40.0,46.0,39.0,83.0,70.0,39.0,53.0,63.00174520069808
2020-03-29,56.0,57.0,81.0,40.0,59.0,67.0,37.0,90.0,92.0,79.0,43.0,81.0,47.0,39.0,53.0,55.0,52.0,44.0,22.0,90.0,68.87725421756835
2020-03-30,82.0,60.0,41.0,60.0,44.0,64.0,53.0,26.0,45.0,63.0,45.0,40.0,29.0,43.0,52.0,67.0,57.0,54.0,77.0,51.0,61.2565445026178
2020-03-31,34.0,22.0,55.0,39.0,54.0,45.0,26.0,31.0,38.0,22.0,23.0,22.0,67.0,19.0,39.0,32.0,31.0,16.0,28.0,50.0,40.31413612565446
2020-04-01,48.0,39.0,49.0,35.0,17.0,52.0,16.0,58.0,7.0,40.0,32.0,29.0,34.0,29.0,39.0,40.0,38.0,33.0,34.0,26.0,40.430482838859795
2020-04-02,62.0,22.0,43.0,40.0,63.0,26.0,70.0,39.0,20.0,34.0,55.0,69.0,23.0,34.0,46.0,61.0,33.0,44.0,44.0,6.0,48.516579406631756
2020-04-03,65.0,41.0,30.0,27.0,30.0,48.0,23.0,34.0,55.0,49.0,29.0,24.0,6.0,30.0,35.0,28.0,20.0,29.0,20.0,34.0,38.21989528795812
2020-04-04,25.0,0.0,41.0,6.0,40.0,16.0,13.0,15.0,0.0,7.0,16.0,14.0,14.0,23.0,31.0,32.0,8.0,7.0,35.0,23.0,21.291448516579408
2020-04-05,33.0,26.0,8.0,18.0,27.0,23.0,32.0,30.0,16.0,14.0,27.0,27.0,27.0,11.0,31.0,48.0,23.0,19.0,17.0,8.0,27.050610820244327
2020-04-06,14.0,21.0,61.0,39.0,22.0,25.0,32.0,38.0,38.0,28.0,40.0,33.0,28.0,33.0,44.0,33.0,44.0,27.0,5.0,56.0,38.45258871436881
