date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.447680690399137
2020-01-30,0.0,0.0,19.0,17.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0,14.0,18.0,0.0,20.0,0.0,0.0,0.0,7.335490830636462
2020-01-31,0.0,21.0,0.0,18.0,13.0,21.0,0.0,11.0,0.0,44.0,14.0,13.0,0.0,30.0,19.0,12.0,0.0,20.0,0.0,0.0,12.729234088457389
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0787486515641855
2020-02-02,19.0,37.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,26.0,11.0,0.0,0.0,35.0,11.0,0.0,19.0,18.0,0.0,11.218985976267529
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,2.4271844660194173
2020-02-04,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,20.0,0.0,19.0,0.0,5.717367853290183
2020-02-05,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,0.0,3.72168284789644
2020-02-06,21.0,21.0,21.0,0.0,13.0,21.0,22.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.061488673139158
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011866235167206
2020-02-08,21.0,0.0,0.0,19.0,26.0,0.0,23.0,12.0,23.0,23.0,15.0,0.0,18.0,15.0,20.0,0.0,65.0,21.0,65.0,0.0,19.741100323624593
2020-02-09,38.0,20.0,19.0,17.0,12.0,19.0,0.0,11.0,0.0,21.0,0.0,12.0,33.0,0.0,0.0,0.0,39.0,0.0,19.0,0.0,14.023732470334412
2020-02-10,19.0,0.0,19.0,16.0,23.0,0.0,0.0,10.0,0.0,42.0,0.0,12.0,0.0,28.0,34.0,12.0,0.0,37.0,18.0,16.0,15.426105717367852
2020-02-11,19.0,38.0,19.0,17.0,0.0,19.0,42.0,10.0,0.0,21.0,26.0,0.0,0.0,0.0,17.0,11.0,19.0,18.0,0.0,0.0,14.88673139158576
2020-02-12,0.0,0.0,0.0,0.0,12.0,19.0,21.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,17.0,11.0,20.0,37.0,0.0,17.0,10.302049622437973
2020-02-13,20.0,0.0,19.0,0.0,12.0,19.0,21.0,0.0,0.0,21.0,14.0,12.0,16.0,14.0,35.0,24.0,20.0,19.0,38.0,0.0,16.39697950377562
2020-02-14,20.0,0.0,19.0,0.0,0.0,19.0,21.0,0.0,21.0,0.0,0.0,24.0,0.0,14.0,18.0,0.0,0.0,60.0,0.0,0.0,11.650485436893204
2020-02-15,21.0,43.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,19.0,26.0,21.0,21.0,20.0,0.0,12.405609492988134
2020-02-16,39.0,19.0,38.0,17.0,12.0,60.0,42.0,22.0,21.0,42.0,42.0,12.0,16.0,0.0,36.0,12.0,40.0,0.0,39.0,17.0,28.37108953613808
2020-02-17,0.0,0.0,0.0,16.0,0.0,19.0,0.0,0.0,20.0,0.0,13.0,11.0,0.0,13.0,17.0,0.0,0.0,18.0,18.0,0.0,7.820927723840345
2020-02-18,19.0,56.0,56.0,0.0,12.0,38.0,83.0,10.0,61.0,20.0,13.0,35.0,31.0,0.0,17.0,23.0,0.0,37.0,18.0,16.0,29.395900755124057
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,35.0,0.0,0.0,37.0,0.0,0.0,5.124056094929881
2020-02-20,0.0,20.0,0.0,17.0,0.0,20.0,22.0,0.0,0.0,0.0,14.0,12.0,16.0,29.0,0.0,0.0,20.0,0.0,39.0,35.0,13.160733549083064
2020-02-21,0.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,6.094929881337648
2020-02-22,0.0,22.0,0.0,19.0,0.0,0.0,23.0,12.0,0.0,0.0,15.0,0.0,0.0,15.0,19.0,13.0,0.0,0.0,0.0,18.0,8.414239482200648
2020-02-23,20.0,20.0,20.0,18.0,12.0,20.0,22.0,11.0,21.0,0.0,28.0,49.0,34.0,29.0,27.0,0.0,20.0,20.0,0.0,0.0,20.010787486515643
2020-02-24,58.0,58.0,0.0,33.0,24.0,19.0,21.0,31.0,20.0,21.0,13.0,12.0,16.0,0.0,18.0,35.0,0.0,0.0,19.0,17.0,22.38403451995685
2020-02-25,18.0,37.0,18.0,0.0,11.0,0.0,20.0,10.0,40.0,20.0,0.0,0.0,30.0,26.0,17.0,0.0,0.0,18.0,18.0,48.0,17.85329018338727
2020-02-26,18.0,36.0,34.0,15.0,22.0,18.0,78.0,20.0,39.0,0.0,0.0,0.0,15.0,0.0,16.0,32.0,36.0,0.0,52.0,31.0,24.919093851132686
2020-02-27,37.0,19.0,18.0,32.0,35.0,18.0,21.0,0.0,20.0,20.0,13.0,0.0,0.0,13.0,16.0,11.0,19.0,19.0,35.0,16.0,19.52535059331176
2020-02-28,20.0,20.0,20.0,34.0,0.0,20.0,21.0,11.0,0.0,21.0,14.0,0.0,16.0,0.0,18.0,12.0,20.0,0.0,0.0,17.0,14.239482200647249
2020-02-29,0.0,0.0,19.0,17.0,0.0,0.0,0.0,11.0,21.0,21.0,0.0,0.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,7.389428263214671
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,16.0,3.883495145631068
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,14.0,0.0,17.0,29.0,0.0,12.0,0.0,0.0,20.0,0.0,9.439050701186623
2020-03-05,19.0,0.0,0.0,0.0,11.0,18.0,20.0,0.0,0.0,20.0,0.0,0.0,31.0,0.0,17.0,11.0,19.0,0.0,0.0,33.0,10.733549083063645
2020-03-06,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,20.0,0.0,12.0,0.0,0.0,34.0,0.0,0.0,0.0,18.0,17.0,7.011866235167206
2020-03-07,20.0,21.0,20.0,18.0,0.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,41.0,0.0,0.0,0.0,8.953613807982741
2020-03-08,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,14.0,0.0,12.0,0.0,0.0,0.0,17.0,6.418554476806904
2020-03-09,0.0,18.0,35.0,15.0,11.0,0.0,39.0,20.0,0.0,0.0,25.0,11.0,15.0,13.0,17.0,11.0,18.0,37.0,34.0,0.0,17.20604099244876
2020-03-10,0.0,19.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,17.0,0.0,0.0,0.0,18.0,17.0,6.634304207119741
2020-03-11,37.0,56.0,37.0,16.0,34.0,55.0,21.0,10.0,40.0,41.0,0.0,0.0,15.0,27.0,17.0,11.0,57.0,0.0,19.0,0.0,26.591154261057174
2020-03-12,18.0,19.0,19.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,17.0,0.0,0.0,37.0,18.0,0.0,10.517799352750808
2020-03-13,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,12.0,20.0,0.0,20.0,0.0,7.011866235167206
2020-03-14,100.0,100.0,100.0,69.0,100.0,100.0,87.0,100.0,86.0,44.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,88.0,100.0
2020-03-15,55.0,93.0,88.0,31.0,45.0,36.0,100.0,50.0,100.0,100.0,25.0,22.0,45.0,26.0,100.0,34.0,36.0,54.0,89.0,96.0,66.07335490830636
2020-03-16,97.0,66.0,64.0,72.0,40.0,82.0,36.0,45.0,36.0,54.0,58.0,61.0,68.0,12.0,83.0,40.0,48.0,16.0,81.0,100.0,62.51348435814455
2020-03-17,48.0,48.0,49.0,100.0,58.0,16.0,35.0,17.0,0.0,0.0,33.0,29.0,93.0,35.0,59.0,50.0,48.0,48.0,63.0,71.0,48.543689320388346
2020-03-18,33.0,50.0,50.0,29.0,10.0,17.0,18.0,19.0,37.0,18.0,11.0,82.0,0.0,24.0,45.0,21.0,50.0,17.0,49.0,0.0,31.28371089536138
2020-03-19,17.0,52.0,17.0,0.0,0.0,0.0,19.0,10.0,19.0,19.0,12.0,0.0,0.0,0.0,16.0,11.0,18.0,17.0,17.0,46.0,15.64185544768069
2020-03-20,17.0,17.0,49.0,14.0,10.0,0.0,18.0,0.0,18.0,18.0,12.0,10.0,41.0,12.0,38.0,10.0,33.0,33.0,32.0,0.0,20.604099244875947
2020-03-21,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,12.0,11.0,0.0,13.0,16.0,0.0,18.0,18.0,18.0,16.0,9.115426105717367
2020-03-22,0.0,36.0,18.0,46.0,22.0,18.0,19.0,19.0,38.0,0.0,25.0,22.0,15.0,13.0,32.0,11.0,36.0,54.0,35.0,16.0,25.620280474649405
2020-03-23,14.0,15.0,0.0,12.0,17.0,14.0,0.0,16.0,0.0,47.0,10.0,18.0,24.0,10.0,13.0,9.0,14.0,44.0,27.0,0.0,16.39697950377562
2020-03-24,15.0,33.0,0.0,14.0,19.0,16.0,52.0,0.0,0.0,17.0,22.0,9.0,26.0,11.0,28.0,29.0,15.0,0.0,46.0,28.0,20.496224379719525
2020-03-25,31.0,31.0,16.0,55.0,9.0,32.0,34.0,17.0,34.0,34.0,33.0,28.0,13.0,22.0,27.0,29.0,47.0,0.0,30.0,42.0,30.42071197411003
2020-03-26,15.0,16.0,16.0,0.0,20.0,0.0,17.0,17.0,17.0,18.0,0.0,0.0,40.0,11.0,22.0,20.0,32.0,16.0,32.0,14.0,17.421790722761592
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.9956850053937432
2020-03-28,18.0,36.0,36.0,47.0,32.0,18.0,20.0,10.0,0.0,40.0,25.0,0.0,44.0,39.0,32.0,33.0,0.0,0.0,35.0,32.0,26.80690399137001
2020-03-29,17.0,17.0,0.0,0.0,10.0,17.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,12.0,15.0,10.0,33.0,0.0,0.0,15.0,9.816612729234087
2020-03-30,15.0,16.0,30.0,13.0,18.0,15.0,33.0,8.0,17.0,17.0,10.0,9.0,13.0,0.0,14.0,9.0,15.0,0.0,0.0,0.0,13.592233009708737
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,3.9913700107874863
2020-04-01,16.0,33.0,0.0,14.0,0.0,0.0,17.0,9.0,35.0,17.0,11.0,20.0,26.0,23.0,22.0,0.0,31.0,16.0,31.0,41.0,19.52535059331176
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.2944983818770226
2020-04-03,32.0,17.0,16.0,0.0,0.0,16.0,18.0,27.0,0.0,18.0,11.0,0.0,14.0,0.0,15.0,10.0,33.0,16.0,0.0,14.0,13.861920172599785
2020-04-04,0.0,0.0,19.0,16.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,0.0,18.0,19.0,0.0,0.0,7.44336569579288
2020-04-05,18.0,38.0,18.0,16.0,0.0,0.0,21.0,10.0,20.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,18.0,33.0,12.783171521035598
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.2405609492988132
2020-04-07,16.0,16.0,0.0,13.0,29.0,15.0,17.0,0.0,0.0,35.0,11.0,0.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,41.0,12.459546925566343
