date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-04,57.0,38.0,63.0,66.66666666666667,87.62886597938144,84.70588235294117,74.68354430379746,70.3125,73.77049180327869,84.12698412698413,51.92307692307693,80.0,78.26086956521739,81.81818181818181,50.0,73.41772151898734,60.526315789473685,70.45454545454545,78.68852459016394,74.57627118644069,80.53086782827012
2020-11-05,66.0,61.0,100.0,100.0,81.44329896907216,100.0,77.21518987341773,87.5,85.24590163934427,87.30158730158729,100.0,100.0,97.10144927536231,81.81818181818181,100.0,73.41772151898734,84.21052631578948,73.86363636363636,86.88524590163935,94.91525423728814,100.0
2020-11-06,72.0,25.0,83.0,72.04301075268819,83.50515463917526,78.82352941176471,43.03797468354431,59.375,72.13114754098359,66.66666666666667,69.23076923076923,68.33333333333333,71.01449275362319,37.87878787878788,51.13636363636363,72.1518987341772,60.526315789473685,69.31818181818181,77.04918032786884,59.322033898305094,74.31558025974384
2020-11-07,100.0,37.0,37.0,44.08602150537634,41.23711340206186,31.764705882352942,56.96202531645571,57.8125,70.49180327868852,46.03174603174603,53.846153846153854,58.33333333333334,60.8695652173913,72.72727272727273,30.681818181818183,50.63291139240506,48.68421052631579,100.0,57.377049180327866,50.847457627118644,63.66155893250989
2020-11-08,72.0,59.0,68.0,76.34408602150538,76.28865979381445,70.58823529411767,69.62025316455696,71.875,68.85245901639344,60.317460317460316,98.07692307692308,60.0,100.0,42.42424242424242,69.31818181818181,79.74683544303798,68.42105263157895,57.95454545454545,75.40983606557377,72.88135593220339,81.5411965344321
2020-11-09,76.0,57.0,84.0,93.54838709677419,80.41237113402062,58.82352941176471,100.0,73.4375,77.04918032786884,100.0,90.3846153846154,95.0,63.76811594202898,81.81818181818181,59.09090909090909,77.21518987341773,68.42105263157895,56.81818181818182,59.016393442622956,94.91525423728814,88.99838014500173
2020-11-10,56.0,100.0,65.0,89.24731182795698,100.0,84.70588235294117,44.303797468354425,100.0,81.96721311475409,85.71428571428571,71.15384615384616,90.0,63.76811594202898,100.0,77.27272727272727,100.0,100.0,62.5,100.0,77.96610169491525,94.91813123419314
2020-11-11,68.0,46.0,62.0,54.838709677419345,73.1958762886598,63.529411764705884,69.62025316455696,85.9375,70.49180327868852,60.317460317460316,88.46153846153847,90.0,68.1159420289855,65.15151515151516,36.36363636363637,75.9493670886076,63.157894736842096,54.54545454545455,81.96721311475409,79.66101694915254,78.09946143785656
2020-11-12,53.0,58.0,71.0,69.89247311827957,65.97938144329896,51.764705882352935,60.759493670886066,53.125,57.377049180327866,53.96825396825397,76.92307692307692,91.66666666666669,63.76811594202898,62.12121212121213,52.27272727272727,69.62025316455696,80.26315789473685,52.27272727272727,100.0,61.016949152542374,75.0778373184596
2020-11-13,75.0,44.0,42.0,46.23655913978494,34.02061855670103,87.05882352941177,44.303797468354425,54.6875,55.73770491803279,60.317460317460316,88.46153846153847,55.0,59.42028985507246,48.48484848484848,54.54545454545455,64.55696202531645,76.3157894736842,79.54545454545455,72.13114754098359,52.54237288135593,68.72397468734732
2020-11-14,34.0,47.0,57.0,50.53763440860215,69.0721649484536,58.82352941176471,74.68354430379746,98.4375,60.65573770491803,73.01587301587301,61.53846153846154,76.66666666666667,63.76811594202898,50.0,47.72727272727273,73.41772151898734,57.89473684210525,42.04545454545455,68.85245901639344,69.49152542372882,71.04065915855121
2020-11-15,52.0,56.0,57.0,48.387096774193544,68.04123711340206,62.352941176470594,83.54430379746836,79.6875,100.0,74.60317460317461,69.23076923076923,76.66666666666667,91.30434782608695,53.03030303030303,47.72727272727273,79.74683544303798,77.63157894736842,54.54545454545455,75.40983606557377,89.83050847457628,80.36856928090877
2020-11-16,35.0,42.0,50.0,54.838709677419345,72.16494845360825,80.0,67.0886075949367,92.1875,60.65573770491803,85.71428571428571,71.15384615384616,73.33333333333333,78.26086956521739,46.96969696969697,52.27272727272727,79.74683544303798,47.368421052631575,37.5,91.80327868852459,83.0508474576271,74.86599771462107
2020-11-17,63.0,53.0,55.0,19.354838709677423,35.051546391752574,82.3529411764706,75.9493670886076,75.0,75.40983606557377,74.60317460317461,57.69230769230769,88.33333333333331,56.52173913043478,46.96969696969697,53.40909090909091,55.696202531645575,67.10526315789474,36.36363636363637,73.77049180327869,84.7457627118644,70.73574434687661
2020-11-18,35.0,38.0,46.0,53.76344086021506,46.39175257731959,37.647058823529406,45.56962025316456,56.25,55.73770491803279,49.20634920634921,48.07692307692307,51.66666666666666,55.07246376811594,46.96969696969697,28.40909090909091,41.77215189873418,32.89473684210526,43.18181818181818,49.180327868852466,33.898305084745765,51.480456005327426
2020-11-19,42.0,42.0,69.0,86.02150537634407,49.48453608247422,83.52941176470588,63.291139240506325,56.25,65.57377049180327,69.84126984126982,76.92307692307692,40.0,73.91304347826087,54.54545454545455,61.36363636363637,58.22784810126582,51.31578947368421,50.0,88.52459016393442,84.7457627118644,72.87747980649974
2020-11-20,36.0,33.0,31.0,39.784946236559136,51.54639175257732,83.52941176470588,49.36708860759494,79.6875,32.786885245901644,49.20634920634921,57.69230769230769,50.0,39.130434782608695,36.36363636363637,52.27272727272727,59.493670886075954,40.78947368421053,47.72727272727273,45.901639344262286,54.23728813559321,55.78612037437085
2020-11-21,46.0,32.0,75.0,63.44086021505376,54.639175257731964,55.29411764705882,44.303797468354425,56.25,57.377049180327866,57.14285714285714,76.92307692307692,58.33333333333334,94.20289855072464,48.48484848484848,39.77272727272727,78.48101265822784,47.368421052631575,44.31818181818182,60.65573770491803,74.57627118644069,67.00916674109664
