date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,70.0,74.0,54.0,55.319148936170215,71.0,98.0,65.0,51.515151515151516,62.0,49.0,89.0,48.275862068965516,72.0,97.6470588235294,70.70707070707071,64.0,80.0,93.0,78.0,100.0,94.8709122333279
2020-12-30,83.0,61.0,55.0,48.93617021276596,50.0,54.0,34.0,61.61616161616162,100.0,72.0,100.0,79.3103448275862,75.0,91.76470588235294,91.91919191919192,67.0,69.0,33.0,53.0,80.0,89.41741189249616
2020-12-31,27.0,8.0,0.0,9.574468085106384,36.0,34.0,15.0,19.19191919191919,15.0,28.0,9.0,10.344827586206897,36.0,44.705882352941174,30.303030303030305,33.0,15.0,26.0,41.0,26.0,30.45942226333601
2021-01-01,48.0,27.0,19.0,9.574468085106384,47.0,27.0,31.0,41.41414141414141,42.0,23.0,29.0,22.988505747126435,29.0,35.294117647058826,21.21212121212121,17.0,32.0,28.0,26.0,37.0,38.967644881619584
2021-01-02,17.0,16.0,24.0,25.53191489361702,34.0,24.0,41.0,28.282828282828284,45.0,21.0,44.0,31.03448275862069,51.0,51.76470588235294,67.67676767676768,62.0,15.0,41.0,15.0,49.0,46.255446733703224
2021-01-03,48.0,91.0,53.0,65.95744680851064,72.0,83.0,41.0,76.76767676767676,70.0,90.0,32.0,47.12643678160919,79.0,98.82352941176471,100.0,73.0,75.0,55.0,66.0,61.0,90.60972479376932
2021-01-04,30.0,35.0,36.0,61.702127659574465,38.0,28.0,31.0,56.56565656565657,39.0,29.0,45.0,44.827586206896555,38.0,44.705882352941174,67.67676767676768,47.0,25.0,29.0,21.0,51.0,52.45014916776455
2021-01-05,97.0,81.0,50.0,100.0,37.0,79.0,55.0,72.72727272727273,52.0,55.0,94.0,26.436781609195403,68.0,83.52941176470588,58.58585858585859,54.0,57.0,52.0,55.0,66.0,85.05901323291306
2021-01-06,15.0,55.0,64.0,30.851063829787233,45.0,50.0,69.0,80.8080808080808,46.0,24.0,63.0,36.7816091954023,53.0,65.88235294117646,66.66666666666667,35.0,26.0,51.0,41.0,51.0,63.730481411376985
2021-01-07,39.0,22.0,36.0,68.08510638297872,61.0,50.0,37.0,57.57575757575758,33.0,36.0,31.0,36.7816091954023,45.0,48.23529411764706,26.262626262626263,48.0,13.0,29.0,28.0,22.0,50.441688688006906
2021-01-08,39.0,73.0,45.0,48.93617021276596,32.0,60.0,38.0,34.343434343434346,55.0,44.0,40.0,56.32183908045977,47.0,77.6470588235294,52.525252525252526,49.0,34.0,54.0,65.0,46.0,65.16321441736777
2021-01-09,34.0,16.0,33.0,60.638297872340424,52.0,48.0,43.0,63.63636363636363,45.0,34.0,70.0,31.03448275862069,87.0,63.529411764705884,75.75757575757575,16.0,36.0,76.0,63.0,68.0,66.79578275489122
2021-01-10,41.0,69.0,95.0,68.08510638297872,100.0,39.0,53.0,100.0,78.0,67.0,68.0,50.57471264367816,93.0,92.94117647058823,84.84848484848484,100.0,77.0,97.0,75.0,72.0,100.0
