date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.7,0
2020-01-02,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.4,0
2020-01-03,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.2,0
2020-01-04,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.9,0
2020-01-05,4.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,0
2020-01-06,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.1,0
2020-01-07,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.7,0
2020-01-08,3.0,3.0,5.0,5.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,0
2020-01-09,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.6,0
2020-01-10,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.9,0
2020-01-11,4.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,4.0,5.0,4.3,0
2020-01-12,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.2,0
2020-01-13,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.8,0
2020-01-14,3.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,0
2020-01-15,5.0,3.0,6.0,5.0,6.0,5.0,7.0,5.0,5.0,6.0,5.3,0
2020-01-16,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.2,0
2020-01-17,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.4,0
2020-01-18,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.8,0
2020-01-19,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.5,0
2020-01-20,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.4,0
2020-01-21,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.9,0
2020-01-22,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.5,0
2020-01-23,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.6,0
2020-01-24,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.4,0
2020-01-25,3.0,4.0,6.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,0
2020-01-26,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,0
2020-01-27,4.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.8,0
2020-01-28,4.0,4.0,5.0,6.0,6.0,4.0,6.0,4.0,3.0,5.0,4.7,0
2020-01-29,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.6,0
2020-01-30,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.2,0
2020-01-31,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,4.6,0
2020-02-01,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,3.6,0
2020-02-02,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0
2020-02-03,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.3,0
2020-02-04,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.7,0
2020-02-05,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.4,0
2020-02-06,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.8,0
2020-02-07,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.1,0
2020-02-08,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,3.4,0
2020-02-09,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.7,0
2020-02-10,4.0,3.0,4.0,4.0,6.0,5.0,5.0,3.0,3.0,4.0,4.1,0
2020-02-11,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.6,0
2020-02-12,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.1,0
2020-02-13,4.0,5.0,5.0,6.0,5.0,5.0,8.0,7.0,5.0,6.0,5.6,0
2020-02-14,3.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,3.7,0
2020-02-15,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.3,0
2020-02-16,4.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,3.5,0
2020-02-17,3.0,3.0,6.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,4.2,0
2020-02-18,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.7,0
2020-02-19,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.4,0
2020-02-20,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.4,0
2020-02-21,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.1,0
2020-02-22,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,0
2020-02-23,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.4,0
2020-02-24,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.6,0
2020-02-25,5.0,5.0,4.0,3.0,6.0,4.0,4.0,4.0,4.0,5.0,4.4,0
2020-02-26,5.0,5.0,7.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.4,0
2020-02-27,5.0,4.0,7.0,4.0,6.0,4.0,6.0,5.0,6.0,7.0,5.4,0
2020-02-28,4.0,6.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,5.0,4.7,0
2020-02-29,5.0,5.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,5.2,0
2020-03-01,7.0,6.0,7.0,6.0,7.0,5.0,6.0,8.0,8.0,7.0,6.7,0
2020-03-02,8.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,6.0,7.6,0
2020-03-03,8.0,7.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,8.0,8.2,0
2020-03-04,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.2,0
2020-03-05,6.0,8.0,9.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,7.8,0
2020-03-06,9.0,10.0,10.0,9.0,11.0,8.0,9.0,8.0,8.0,9.0,9.1,0
2020-03-07,10.0,10.0,10.0,7.0,9.0,9.0,10.0,7.0,9.0,7.0,8.8,0
2020-03-08,7.0,8.0,7.0,9.0,9.0,7.0,8.0,7.0,8.0,9.0,7.9,0
2020-03-09,13.0,12.0,13.0,17.0,15.0,14.0,15.0,12.0,13.0,15.0,13.9,0
