,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-04-16,28.0,32.0,32.0,32.0,32.0,34.0,29.0,39.0,31.0,33.0,34.0,31.0,34.0,32.0,35.0,31.0,32.0,28.0,40.0,28.0,33.17948717948718
2020-04-17,37.0,37.0,38.0,36.0,32.0,36.0,38.0,42.0,33.0,33.0,39.0,38.0,40.0,34.0,42.0,35.0,30.0,37.0,39.0,35.0,37.48717948717948
2020-04-18,34.0,34.0,32.0,30.0,34.0,36.0,34.0,37.0,30.0,34.0,29.0,34.0,37.0,37.0,35.0,34.0,31.0,32.0,32.0,34.0,34.35897435897436
2020-04-19,31.0,31.0,31.0,27.0,29.0,36.0,30.0,30.0,26.0,30.0,32.0,32.0,34.0,27.0,31.0,33.0,31.0,33.0,34.0,25.0,31.435897435897434
2020-04-20,25.0,28.0,26.0,25.0,24.0,26.0,25.0,29.0,28.0,25.0,30.0,30.0,27.0,27.0,26.0,30.0,25.0,37.0,33.0,28.0,28.41025641025641
2020-04-21,28.0,29.0,25.0,25.0,24.0,28.0,28.0,25.0,32.0,26.0,27.0,26.0,33.0,24.0,31.0,26.0,24.0,31.0,26.0,31.0,28.153846153846153
2020-04-22,27.0,29.0,29.0,30.0,29.0,28.0,31.0,32.0,28.0,28.0,29.0,22.0,34.0,29.0,31.0,27.0,22.0,30.0,28.0,25.0,29.128205128205128
2020-04-23,59.0,64.0,69.0,64.0,68.0,66.0,67.0,75.0,65.0,64.0,65.0,70.0,71.0,66.0,71.0,64.0,65.0,67.0,70.0,70.0,68.71794871794872
2020-04-24,21.0,25.0,24.0,25.0,19.0,25.0,25.0,27.0,23.0,22.0,22.0,20.0,26.0,23.0,22.0,27.0,21.0,29.0,26.0,22.0,24.307692307692307
2020-04-25,26.0,22.0,22.0,30.0,22.0,29.0,23.0,24.0,21.0,24.0,23.0,25.0,25.0,23.0,24.0,25.0,24.0,23.0,23.0,25.0,24.76923076923077
2020-04-26,23.0,27.0,23.0,27.0,23.0,28.0,23.0,28.0,23.0,29.0,24.0,21.0,26.0,24.0,28.0,23.0,25.0,22.0,30.0,23.0,25.641025641025642
2020-04-27,22.0,20.0,24.0,20.0,19.0,25.0,20.0,25.0,21.0,19.0,17.0,23.0,19.0,20.0,18.0,24.0,18.0,17.0,19.0,20.0,21.025641025641026
2020-04-28,23.0,27.0,21.0,27.0,21.0,26.0,28.0,30.0,23.0,25.0,23.0,26.0,25.0,26.0,25.0,26.0,24.0,29.0,26.0,22.0,25.794871794871796
2020-04-29,28.0,29.0,30.0,31.0,31.0,32.0,28.0,39.0,29.0,33.0,30.0,28.0,31.0,28.0,31.0,32.0,30.0,22.0,32.0,31.0,31.025641025641026
2020-04-30,27.0,27.0,22.0,25.0,21.0,26.0,26.0,26.0,22.0,23.0,25.0,23.0,24.0,24.0,27.0,22.0,24.0,25.0,27.0,26.0,25.23076923076923
2020-05-01,23.0,23.0,26.0,23.0,22.0,28.0,24.0,25.0,23.0,25.0,22.0,23.0,25.0,22.0,26.0,23.0,25.0,22.0,26.0,23.0,24.564102564102566
2020-05-02,28.0,25.0,26.0,27.0,23.0,27.0,29.0,28.0,24.0,25.0,23.0,26.0,25.0,23.0,26.0,23.0,24.0,29.0,19.0,27.0,26.0
2020-05-03,23.0,26.0,29.0,25.0,30.0,29.0,25.0,25.0,23.0,23.0,25.0,24.0,24.0,25.0,23.0,27.0,23.0,24.0,24.0,25.0,25.743589743589745
2020-05-04,16.0,19.0,21.0,17.0,16.0,17.0,19.0,22.0,18.0,17.0,22.0,16.0,19.0,22.0,16.0,22.0,15.0,16.0,21.0,16.0,18.82051282051282
2020-05-05,20.0,20.0,18.0,24.0,18.0,21.0,20.0,22.0,22.0,21.0,23.0,19.0,21.0,17.0,16.0,23.0,18.0,18.0,22.0,20.0,20.666666666666664
2020-05-06,20.0,21.0,25.0,23.0,21.0,24.0,20.0,22.0,17.0,21.0,22.0,24.0,20.0,22.0,19.0,20.0,19.0,25.0,23.0,18.0,21.846153846153847
2020-05-07,23.0,20.0,21.0,20.0,19.0,20.0,20.0,21.0,20.0,21.0,18.0,19.0,21.0,21.0,22.0,21.0,16.0,24.0,22.0,20.0,20.974358974358974
2020-05-08,18.0,18.0,15.0,20.0,14.0,21.0,18.0,22.0,18.0,18.0,16.0,20.0,17.0,14.0,16.0,18.0,18.0,18.0,18.0,18.0,18.205128205128204
2020-05-09,19.0,16.0,21.0,18.0,18.0,20.0,19.0,18.0,17.0,20.0,17.0,19.0,20.0,20.0,18.0,21.0,19.0,23.0,19.0,17.0,19.435897435897434
2020-05-10,20.0,22.0,25.0,20.0,19.0,23.0,20.0,20.0,20.0,24.0,19.0,20.0,21.0,22.0,20.0,24.0,22.0,19.0,20.0,19.0,21.487179487179485
2020-05-11,17.0,20.0,16.0,15.0,17.0,18.0,16.0,17.0,15.0,18.0,16.0,13.0,16.0,17.0,18.0,13.0,13.0,16.0,16.0,16.0,16.564102564102562
2020-05-12,12.0,14.0,13.0,14.0,11.0,14.0,14.0,13.0,13.0,13.0,15.0,13.0,13.0,14.0,14.0,16.0,12.0,20.0,12.0,14.0,14.051282051282051
2020-05-13,18.0,25.0,18.0,21.0,20.0,19.0,17.0,19.0,18.0,18.0,18.0,15.0,19.0,19.0,21.0,15.0,15.0,23.0,21.0,22.0,19.53846153846154
2020-05-14,18.0,18.0,20.0,20.0,19.0,19.0,22.0,24.0,22.0,21.0,18.0,20.0,20.0,21.0,13.0,22.0,19.0,17.0,21.0,19.0,20.15384615384615
2020-05-15,14.0,16.0,15.0,21.0,15.0,15.0,17.0,16.0,13.0,14.0,17.0,16.0,15.0,15.0,17.0,18.0,15.0,18.0,15.0,16.0,16.307692307692307
2020-05-16,19.0,21.0,19.0,17.0,15.0,24.0,17.0,21.0,17.0,20.0,19.0,18.0,20.0,19.0,21.0,18.0,19.0,18.0,21.0,21.0,19.692307692307693
2020-05-17,16.0,20.0,18.0,18.0,16.0,20.0,21.0,17.0,18.0,20.0,19.0,20.0,22.0,18.0,19.0,20.0,15.0,16.0,23.0,21.0,19.333333333333336
2020-05-18,18.0,15.0,17.0,17.0,13.0,15.0,16.0,21.0,12.0,14.0,15.0,19.0,17.0,15.0,15.0,17.0,16.0,18.0,19.0,19.0,16.820512820512818
2020-05-19,15.0,14.0,20.0,12.0,15.0,18.0,15.0,18.0,13.0,16.0,15.0,13.0,15.0,15.0,17.0,15.0,17.0,16.0,15.0,14.0,15.794871794871796
2020-05-20,15.0,13.0,13.0,10.0,18.0,10.0,14.0,14.0,16.0,14.0,14.0,13.0,14.0,11.0,13.0,13.0,10.0,15.0,18.0,12.0,13.846153846153847
2020-05-21,15.0,14.0,16.0,16.0,15.0,16.0,14.0,18.0,18.0,17.0,13.0,20.0,16.0,17.0,15.0,14.0,15.0,16.0,15.0,18.0,16.307692307692307
2020-05-22,17.0,14.0,14.0,12.0,12.0,17.0,16.0,19.0,13.0,15.0,17.0,14.0,13.0,16.0,14.0,14.0,13.0,14.0,13.0,14.0,14.923076923076923
2020-05-23,13.0,12.0,12.0,16.0,13.0,11.0,14.0,12.0,12.0,15.0,14.0,9.0,16.0,17.0,11.0,12.0,13.0,14.0,12.0,16.0,13.538461538461538
2020-05-24,10.0,13.0,10.0,14.0,10.0,13.0,10.0,16.0,12.0,15.0,17.0,11.0,12.0,12.0,13.0,10.0,12.0,13.0,16.0,12.0,12.871794871794872
2020-05-25,13.0,16.0,13.0,12.0,13.0,13.0,12.0,16.0,16.0,16.0,14.0,11.0,12.0,15.0,13.0,14.0,12.0,13.0,13.0,13.0,13.846153846153847
2020-05-26,12.0,12.0,12.0,12.0,13.0,13.0,13.0,17.0,13.0,12.0,13.0,14.0,14.0,11.0,13.0,12.0,10.0,14.0,15.0,11.0,13.128205128205128
2020-05-27,13.0,11.0,12.0,13.0,11.0,11.0,9.0,10.0,10.0,13.0,12.0,11.0,14.0,10.0,14.0,10.0,10.0,12.0,12.0,12.0,11.794871794871796
2020-05-28,17.0,14.0,18.0,18.0,17.0,18.0,16.0,18.0,14.0,17.0,17.0,17.0,16.0,16.0,18.0,18.0,14.0,15.0,19.0,15.0,17.02564102564103
2020-05-29,14.0,10.0,14.0,11.0,9.0,11.0,10.0,11.0,9.0,16.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,11.435897435897436
2020-05-30,13.0,9.0,12.0,12.0,11.0,13.0,12.0,13.0,14.0,12.0,10.0,12.0,12.0,9.0,10.0,15.0,11.0,8.0,14.0,10.0,11.897435897435898
2020-05-31,9.0,9.0,10.0,9.0,9.0,9.0,8.0,7.0,10.0,9.0,8.0,10.0,7.0,7.0,11.0,9.0,11.0,11.0,6.0,9.0,9.128205128205128
2020-06-01,12.0,10.0,9.0,11.0,9.0,13.0,11.0,14.0,12.0,14.0,10.0,10.0,10.0,14.0,12.0,9.0,10.0,10.0,12.0,11.0,11.435897435897436
2020-06-02,9.0,9.0,11.0,8.0,10.0,9.0,11.0,10.0,10.0,11.0,11.0,9.0,13.0,9.0,13.0,13.0,9.0,9.0,11.0,10.0,10.512820512820513
2020-06-03,11.0,10.0,11.0,9.0,8.0,10.0,10.0,10.0,12.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,10.0,10.0,9.58974358974359
2020-06-04,7.0,9.0,9.0,5.0,7.0,10.0,9.0,10.0,6.0,8.0,8.0,9.0,7.0,8.0,7.0,10.0,8.0,11.0,9.0,7.0,8.410256410256409
2020-06-05,6.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,9.0,8.0,6.0,7.0,6.0,9.0,9.0,6.0,7.384615384615385
2020-06-06,5.0,9.0,8.0,8.0,10.0,8.0,7.0,10.0,7.0,8.0,7.0,5.0,8.0,9.0,7.0,6.0,7.0,8.0,9.0,7.0,7.846153846153846
2020-06-07,7.0,8.0,9.0,9.0,7.0,9.0,8.0,5.0,10.0,9.0,8.0,8.0,9.0,7.0,9.0,11.0,8.0,12.0,10.0,7.0,8.717948717948717
2020-06-08,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,7.0,6.0,8.0,8.0,5.0,7.0,9.0,10.0,6.0,8.0,8.0,8.0,8.307692307692308
2020-06-09,6.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,6.82051282051282
